Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD,,
603,12_C_67_07,ATP_C_67_Kunuthuru,9,Muktapuram,,4093,4093,225115,,
604,12_C_67_07,ATP_C_67_Kunuthuru,10,Dadaluru,,3505,3505,192775,,
605,12_C_67_07,ATP_C_67_Kunuthuru,3,Subbaraopeta,,764,764,42020,,
606,12_C_67_07,ATP_C_67_Kunuthuru,4,Ravulacheruvu,,5404,5404,297220,,
607,12_C_67_07,ATP_C_67_Kunuthuru,5,Thummala,,1468,1468,80740,,
608,12_C_67_07,ATP_C_67_Kunuthuru,7,Kunuthuru,,11044,11044,607420,,
609,12_C_67_07,ATP_C_67_Kunuthuru,8,Regatipalli,,3748,3748,206140,,
610,12_C_67_07,ATP_C_67_Kunuthuru,9,Mallakalva,,3302,3302,181610,,
611,12_C_67_07,ATP_C_67_Kunuthuru,1,Dharmavaram,,172479,172479,9486345,,
612,12_C_67_03,ATP_C_67_Kurli,4,Udumulakurthi,,2660,2660,146300,,
613,12_C_67_03,ATP_C_67_Kurli,2,Odulapalli,,2579,2579,141845,,
614,12_C_67_03,ATP_C_67_Kurli,3,Kurli,,3503,3503,192665,,
615,12_C_67_15,ATP_C_67_Mudigubba,7,Brahmadevaramarri,,1324,1324,72820,,
616,12_C_67_15,ATP_C_67_Mudigubba,11,J.Kothapalli,,3847,3847,211585,,
617,12_C_67_15,ATP_C_67_Mudigubba,15,Mudigubba,,60469,60469,3325795,,
618,12_C_67_15,ATP_C_67_Mudigubba,10,Mukthapuram,,695,695,38225,,
619,12_C_67_15,ATP_C_67_Mudigubba,16,Chagapuram,,0,0,0,,
620,12_C_67_15,ATP_C_67_Mudigubba,17,Mangalamadaka,,3253,3253,178915,,
621,12_C_67_15,ATP_C_67_Mudigubba,18,Nakkalaguttapalli,,311,311,17105,,
622,12_C_67_15,ATP_C_67_Mudigubba,11,Brahmanapalli,,247,247,13585,,
623,12_C_67_15,ATP_C_67_Mudigubba,12,Nelakota,,2082,2082,114510,,
624,12_C_67_15,ATP_C_67_Mudigubba,13,Buddareddipalli,,0,0,0,,
625,12_C_67_15,ATP_C_67_Mudigubba,14,Elukuntla,,1998,1998,109890,,
626,12_C_67_15,ATP_C_67_Mudigubba,1,Krishnapuram,,3086,3086,169730,,
627,12_C_67_15,ATP_C_67_Mudigubba,2,Marala,,4143,4143,227865,,
628,12_C_67_15,ATP_C_67_Mudigubba,6,Siddarampuram,,4959,4959,272745,,
629,12_C_67_15,ATP_C_67_Mudigubba,12,Sankepalli,,2340,2340,128700,,
630,12_C_67_032,ATP_C_67_Munimadugu,18,Pothulakunta,,1033,1033,56815,,
631,12_C_67_032,ATP_C_67_Munimadugu,19,Virupapuram,,95,95,5225,,
632,12_C_67_032,ATP_C_67_Munimadugu,3,Munimadugu,,3770,3770,207350,,
633,12_C_67_032,ATP_C_67_Munimadugu,4,Cherlopalli,,127,127,6985,,
634,12_C_67_032,ATP_C_67_Munimadugu,5,vasudevapuram,,2,2,110,,
635,12_C_67_032,ATP_C_67_Munimadugu,6,Yerramanchi,,2032,2032,111760,,
636,12_C_67_032,ATP_C_67_Munimadugu,8,Obulapuram,,0,0,0,,
637,12_C_67_032,ATP_C_67_Munimadugu,10,Ramapuram,,2195,2195,120725,,
638,12_C_67_032,ATP_C_67_Munimadugu,11,Kondampalli,,1163,1163,63965,,
639,12_C_67_032,ATP_C_67_Munimadugu,9,Penukonda,,55383,55383,3046065,,
640,12_C_67_04,ATP_C_67_Nallacheruvu,1,Chinnaramannagaripalli,,1235,1235,67925,,
641,12_C_67_04,ATP_C_67_Nallacheruvu,2,Ulavalavandlapalli,,0,0,0,,
642,12_C_67_04,ATP_C_67_Nallacheruvu,3,Tanakal,,47946,47946,2637030,,
643,12_C_67_04,ATP_C_67_Nallacheruvu,12,Ethodu,,2533,2533,139315,,
644,12_C_67_04,ATP_C_67_Nallacheruvu,1,Panthulacheruvu,,1206,1206,66330,,
645,12_C_67_04,ATP_C_67_Nallacheruvu,2,Allugundu,,1930,1930,106150,,
646,12_C_67_04,ATP_C_67_Nallacheruvu,4,Nallacheruvu,,31036,31036,1706980,,
647,12_C_67_04,ATP_C_67_Nallacheruvu,5,Mulakalapalli,,1275,1275,70125,,
648,12_C_67_04,ATP_C_67_Nallacheruvu,6,Maddimadugu,,661,661,36355,,
649,12_C_67_04,ATP_C_67_Nallacheruvu,7,Tavalamarri,,1439,1439,79145,,
650,12_C_67_04,ATP_C_67_Nallacheruvu,8,Ubicherla,,2506,2506,137830,,
651,12_C_67_04,ATP_C_67_Nallacheruvu,9,Kadiripulikunta,,2347,2347,129085,,
652,12_C_67_04,ATP_C_67_Nallacheruvu,10,Talamarlavandlapalli,,3755,3755,206525,,
653,12_C_67_05,ATP_C_67_Nallamada,5,Nallamada,,41376,41376,2275680,,
654,12_C_67_05,ATP_C_67_Nallamada,6,Chowtakuntapalli,,815,815,44825,,
655,12_C_67_05,ATP_C_67_Nallamada,8,Gopepalli,,1871,1871,102905,,
656,12_C_67_05,ATP_C_67_Nallamada,3,Reddipalli,,8749,8749,481195,,
657,12_C_67_05,ATP_C_67_Nallamada,4,Vankarakunta,,3128,3128,172040,,
658,12_C_67_05,ATP_C_67_Nallamada,1,Vellamaddi,,3929,3929,216095,,
659,12_C_67_05,ATP_C_67_Nallamada,19,Nagireddipalli,,920,920,50600,,
660,12_C_67_05,ATP_C_67_Nallamada,4,Yerradoddi,,2357,2357,129635,,
661,12_C_67_05,ATP_C_67_Nallamada,2,Charupalli,,2602,2602,143110,,
662,12_C_67_05,ATP_C_67_Nallamada,20,Malakavemula,,1895,1895,104225,,
663,12_C_67_03,ATP_C_67_Pamudurthi,5,Gunipalli,,1937,1937,106535,,
664,12_C_67_03,ATP_C_67_Pamudurthi,4,Agraharam,,3381,3381,185955,,
665,12_C_67_03,ATP_C_67_Pamudurthi,3,Pamudurthi,,5813,5813,319715,,
666,12_C_67_03,ATP_C_67_Pamudurthi,2,Vengalammacheruvu,,5660,5660,311300,,
667,12_C_67_03,ATP_C_67_Pamudurthi,8,Kothakota,,4634,4634,254870,,
668,12_C_67_07,ATP_C_67_Polepalli,7,Polepalli,,3388,3388,186340,,
669,12_C_67_07,ATP_C_67_Polepalli,8,Seshadribatrahalli,,856,856,47080,,
670,12_C_67_07,ATP_C_67_Polepalli,9,Kuntimaddi,,3271,3271,179905,,
671,12_C_67_07,ATP_C_67_Polepalli,10,Gantimarri,,2210,2210,121550,,
672,12_C_67_07,ATP_C_67_Polepalli,1,Mustikovila,,2593,2593,142615,,
673,12_C_67_07,ATP_C_67_Polepalli,1,Nyamaddala,,5676,5676,312180,,
674,12_C_67_01,ATP_C_67_Puttaparthi,8,Kappalabanda,,2216,2216,121880,,
675,12_C_67_01,ATP_C_67_Puttaparthi,9,Jagarajupalli,,2539,2539,139645,,
676,12_C_67_01,ATP_C_67_Puttaparthi,12,Pedaballi,,6584,6584,362120,,
677,12_C_67_01,ATP_C_67_Puttaparthi,1,Kesapuram,,1633,1633,89815,,
678,12_C_67_01,ATP_C_67_Puttaparthi,2,Mylasamudram,,1228,1228,67540,,
679,12_C_67_01,ATP_C_67_Puttaparthi,3,Kadiridevarapalli,,25,25,1375,,
680,12_C_67_01,ATP_C_67_Puttaparthi,4,Kothapalli,,483,483,26565,,
681,12_C_67_01,ATP_C_67_Puttaparthi,5,Narepalli,,787,787,43285,,
682,12_C_67_01,ATP_C_67_Puttaparthi,6,Karisettipalli,,369,369,20295,,
683,12_C_67_01,ATP_C_67_Puttaparthi,7,Tirumaladevarapalli,,793,793,43615,,
684,12_C_67_01,ATP_C_67_Puttaparthi,8,Kodapaganipalli,,1310,1310,72050,,
685,12_C_67_01,ATP_C_67_Puttaparthi,12,Iragampalli,,640,640,35200,,
686,12_C_67_01,ATP_C_67_Puttaparthi,13,Lingareddipalli,,655,655,36025,,
687,12_C_67_01,ATP_C_67_Puttaparthi,15,Thippabatlapalli,,247,247,13585,,
688,12_C_67_01,ATP_C_67_Puttaparthi,16,Marukuntapalli,,1013,1013,55715,,
689,12_C_67_01,ATP_C_67_Puttaparthi,17,K.Locherla,,2388,2388,131340,,
690,12_C_67_01,ATP_C_67_Puttaparthi,22,Byrapuram,,2015,2015,110825,,
691,12_C_67_01,ATP_C_67_Puttaparthi,23,Kadirepalli,,0,0,0,,
692,12_C_67_01,ATP_C_67_Puttaparthi,7,Bukkapatnam,,40149,40149,2208195,,
693,12_C_67_01,ATP_C_67_Puttaparthi,1,Puttaparthy,,59000,59000,3245000,,
694,12_C_67_01,ATP_C_67_Puttaparthi,14,Kothacheruvu,,39046,39046,2147530,,
695,12_C_67_04,ATP_C_67_Ravulachervu,6,Chennarayapatnam,,280,280,15400,,
696,12_C_67_04,ATP_C_67_Ravulachervu,7,Sangala,,2823,2823,155265,,
697,12_C_67_04,ATP_C_67_Ravulachervu,8,Obulapuram,,2556,2556,140580,,
698,12_C_67_04,ATP_C_67_Ravulachervu,10,Dampetla,,2185,2185,120175,,
699,12_C_67_04,ATP_C_67_Ravulachervu,11,D.Cherlopalli,,4027,4027,221485,,
700,12_C_67_04,ATP_C_67_Ravulachervu,11,Darisimala,,3591,3591,197505,,
701,12_C_67_04,ATP_C_67_Ravulachervu,10,Ganginepalli,,2383,2383,131065,,
702,12_C_67_2,Atp_C_67_Sanivaripalli,13,S .Brahmanapalli,,1117,1117,61435,,
703,12_C_67_3,Atp_C_67_Sanivaripalli,21,Sanivaripalli,,1545,1545,84975,,
704,12_C_67_05,ATP_C_67_Somagatta,6,Kammavaripalli,,2807,2807,154385,,
705,12_C_67_05,ATP_C_67_Somagatta,18,Budili,,9015,9015,495825,,
706,12_C_67_05,ATP_C_67_Somagatta,19,Gorantla,,77271,77271,4249905,,
707,12_C_67_05,ATP_C_67_Somagatta,20,Maredipalli,,495,495,27225,,
708,12_C_67_05,ATP_C_67_Somagatta,21,Puleru,,3472,3472,190960,,
709,12_C_67_05,ATP_C_67_Somagatta,2,Chagaleru,,4262,4262,234410,,
710,12_C_67_05,ATP_C_67_Somagatta,3,Kanumakulapalli,,41,41,2255,,
711,12_C_67_05,ATP_C_67_Somagatta,5,Somagatta,,2963,2963,162965,,
712,12_C_67_05,ATP_C_67_Somagatta,5,Yerrasingepalli,,0,0,0,,
713,12_C_67_05,ATP_C_67_Somagatta,7,Chowdireddipalli,,0,0,0,,
714,12_C_67_05,ATP_C_67_Somagatta,8,Muddireddipalli,,589,589,32395,,
715,12_C_67_05,ATP_C_67_Somagatta,9,Gandladinne,,0,0,0,,
716,12_C_67_05,ATP_C_67_Somagatta,21,Kodikonda,,2789,2789,153395,,
717,12_C_67_05,ATP_C_67_Somagatta,4,Kambaladinne,,0,0,0,,
718,12_C_67_09,ATP_C_67_Tadimarri,12,H.Sodanapalli,,2208,2208,121440,,
719,12_C_67_09,ATP_C_67_Tadimarri,2,Malyavantham,,4886,4886,268730,,
720,12_C_67_09,ATP_C_67_Tadimarri,5,Apparacheruvu,,2201,2201,121055,,
721,12_C_67_09,ATP_C_67_Tadimarri,9,Garisalapalli,,1666,1666,91630,,
722,12_C_67_09,ATP_C_67_Tadimarri,1,Chinnakotla,,1164,1164,64020,,
723,12_C_67_09,ATP_C_67_Tadimarri,2,Budanampalli,,1662,1662,91410,,
724,12_C_67_09,ATP_C_67_Tadimarri,1,Pinnadari,,4655,4655,256025,,
725,12_C_67_09,ATP_C_67_Tadimarri,2,Kunukuntla,,3116,3116,171380,,
726,12_C_67_09,ATP_C_67_Tadimarri,7,Kondamanayanipalem,,12,12,660,,
727,12_C_67_09,ATP_C_67_Tadimarri,8,Thirumalapuram,,789,789,43395,,
728,12_C_67_09,ATP_C_67_Tadimarri,9,Tadimarri,,32385,32385,1781175,,
729,12_C_67_09,ATP_C_67_Tadimarri,10,Nidigallu,,3228,3228,177540,,
730,12_C_67_09,ATP_C_67_Tadimarri,11,M.Agraharam,,3753,3753,206415,,
731,12_C_67_09,ATP_C_67_Tadimarri,6,Peddakotla,,3526,3526,193930,,
732,12_C_67_09,ATP_C_67_Tadimarri,12,Chinnachigullarevu,,2254,2254,123970,,
733,12_C_67_15,ATP_C_67_Talamarla,9,Vemuletipalli,,409,409,22495,,
734,12_C_67_15,ATP_C_67_Talamarla,10,Talamarla,,5210,5210,286550,,
735,12_C_67_15,ATP_C_67_Talamarla,11,Vangampalli,,254,254,13970,,
736,12_C_67_05,ATP_C_67_Talupula,9,Obulareddipalli,,3374,3374,185570,,
737,12_C_67_05,ATP_C_67_Talupula,6,Vepamanipeta,,4007,4007,220385,,
738,12_C_67_05,ATP_C_67_Talupula,7,Peddannavaripalli,,7154,7154,393470,,
739,12_C_67_05,ATP_C_67_Talupula,10,Bandlapalli,,1462,1462,80410,,
740,12_C_67_05,ATP_C_67_Talupula,11,Nutanakalva,,2417,2417,132935,,
741,12_C_67_05,ATP_C_67_Talupula,7,Pandulakunta,,390,390,21450,,
742,12_C_67_05,ATP_C_67_Talupula,5,Talapula,,42392,42392,2331560,,
743,12_C_67_17,ATP_C_67_Thimmampalli,5,Gugudu,,6821,6821,375155,,
744,12_C_67_17,ATP_C_67_Thimmampalli,14,Kummanamala,,2494,2494,137170,,
745,12_C_67_17,ATP_C_67_Thimmampalli,12,Madugupalli,,2296,2296,126280,,
746,12_C_67_17,ATP_C_67_Thimmampalli,16,Chinnamallepalli,,44,44,2420,,
747,12_C_67_17,ATP_C_67_Thimmampalli,17,Garuguchintalapalli,,1635,1635,89925,,
748,12_C_67_17,ATP_C_67_Thimmampalli,13,Yellutla,,2372,2372,130460,,
749,12_C_67_17,ATP_C_67_Thimmampalli,12,Boppepalli,,2867,2867,157685,,
750,12_C_67_17,ATP_C_67_Thimmampalli,13,Bukkapuram,,2003,2003,110165,,
751,12_C_67_17,ATP_C_67_Thimmampalli,14,Aravedu,,296,296,16280,,
752,12_C_67_17,ATP_C_67_Thimmampalli,17,Y.Chinthakayamanda,,4369,4369,240295,,
753,12_C_67_17,ATP_C_67_Thimmampalli,3,Chillavaripalli,,1288,1288,70840,,
754,12_C_67_17,ATP_C_67_Thimmampalli,4,Dadithota,,4026,4026,221430,,
755,12_C_67_17,ATP_C_67_Thimmampalli,1,Vemulapalli,,957,957,52635,,
756,12_C_67_17,ATP_C_67_Thimmampalli,2,Medikurti,,463,463,25465,,
757,12_C_67_17,ATP_C_67_Thimmampalli,3,Nittoor,,851,851,46805,,
758,12_C_67_17,ATP_C_67_Thimmampalli,4,Peddamellepalli,,1189,1189,65395,,
759,12_C_67_17,ATP_C_67_Thimmampalli,5,Thirumalapuram,,762,762,41910,,
760,12_C_67_17,ATP_C_67_Thimmampalli,,Chilamakur,,1584,1584,87120,,
761,12_C_59_06,ATP_C_59_Amadaguru,6,Amadaguru,,6818,6818,374990,,
762,12_C_59_06,ATP_C_59_Amadaguru,7,Chinaganipalle,,2739,2739,150645,,
763,12_C_59_06,ATP_C_59_Amadaguru,8,Ramanathapuram,,142,142,7810,,
764,12_C_59_06,ATP_C_59_Amadaguru,9,Gadidamanipalli,,0,0,0,,
765,12_C_59_06,ATP_C_59_Amadaguru,10,Edigavaripalli,,603,603,33165,,
766,12_C_59_06,ATP_C_59_Amadaguru,11,Cheekirevulapalli,,775,775,42625,,
767,12_C_59_06,ATP_C_59_Amadaguru,5,Thummala,,5771,5771,317405,,
768,12_C_59_06,ATP_C_59_Amadaguru,14,Karimereddipalli,,287,287,15785,,
769,12_C_59_06,ATP_C_59_Amadaguru,12,Pulikuntapalli,,1269,1269,69795,,
770,12_C_59_06,ATP_C_59_Amadaguru,15,Dademvaripalli,,51,51,2805,,
771,12_C_59_06,ATP_C_59_Amadaguru,13,Lokajipalli,,1438,1438,79090,,
772,12_C_67_15,ATP_C_67_Cheekatimanapalli,13,Kotapalle,,1276,1276,70180,,
773,12_C_67_15,ATP_C_67_Cheekatimanapalli,14,Mundlavaripalle,,1318,1318,72490,,
774,12_C_67_15,ATP_C_67_Cheekatimanapalli,15,Venkatarayanipalle,,350,350,19250,,
775,12_C_67_15,ATP_C_67_Cheekatimanapalli,16,Danduvaripalle,,447,447,24585,,
776,12_C_67_15,ATP_C_67_Cheekatimanapalli,17,Malareddipalli,,1425,1425,78375,,
777,12_C_67_15,ATP_C_67_Cheekatimanapalli,18,Gurrambailu,,1535,1535,84425,,
778,12_C_67_15,ATP_C_67_Cheekatimanapalli,19,Bonthalapalle,,3248,3248,178640,,
779,12_C_67_15,ATP_C_67_Cheekatimanapalli,20,Cheekatimanipalli,,2485,2485,136675,,
780,12_C_67_15,ATP_C_69_Kokkanti,10,Edurudona,,2298,2298,126390,,
781,12_C_67_15,ATP_C_69_Kokkanti,4,Diguvamandlapalli,,0,0,0,,
782,12_C_67_15,ATP_C_69_Kokkanti,5,Kokkanti,,5531,5531,304205,,
783,12_C_67_15,ATP_C_69_Kokkanti,6,Korthikota,,895,895,49225,,
784,12_C_67_15,ATP_C_69_Kokkanti,7,Maddinayanipalem,,105,105,5775,,
785,12_C_67_15,ATP_C_69_Kokkanti,8,Agraharampalle,,228,228,12540,,
786,12_C_67_15,ATP_C_69_Kokkanti,9,T.Sadam,,2890,2890,158950,,
787,12_C_67_15,ATP_C_69_Kokkanti,10,Balasamudram,,3479,3479,191345,,
788,12_C_67_15,ATP_C_69_Kokkanti,11,Tavalam,,7058,7058,388190,,
789,12_C_67_15,ATP_C_69_Kokkanti,11,Oravoy,,3462,3462,190410,,
790,12_C_69_04,ATP_C_69_N.P. Kunta,5,Vankamaddi,,1035,1035,56925,,
791,12_C_69_04,ATP_C_69_N.P. Kunta,6,Dhaniyanicheruvu,,3181,3181,174955,,
792,12_C_69_04,ATP_C_69_N.P. Kunta,7,Mudupulajuvi,,629,629,34595,,
793,12_C_69_04,ATP_C_69_N.P. Kunta,8,Mekalacheruvu,,1844,1844,101420,,
794,12_C_69_04,ATP_C_69_N.P. Kunta,9,Gootibylu,,966,966,53130,,
795,12_C_69_04,ATP_C_69_N.P. Kunta,5,Gandlapenta,,9611,9611,528605,,
796,12_C_69_04,ATP_C_69_N.P. Kunta,6,Jeenulakunta,,882,882,48510,,
797,12_C_69_04,ATP_C_69_N.P. Kunta,7,Veparala,,1580,1580,86900,,
798,12_C_69_04,ATP_C_69_N.P. Kunta,8,Kurumamidi,,1813,1813,99715,,
799,12_C_69_04,ATP_C_69_N.P. Kunta,9,Chamalagondi,,1969,1969,108295,,
800,12_C_69_04,ATP_C_69_N.P. Kunta,10,Somayajulapalli,,2272,2272,124960,,
801,12_C_69_04,ATP_C_69_N.P. Kunta,12,Chamachenubylu,,674,674,37070,,
802,12_C_69_04,ATP_C_69_N.P. Kunta,4,N.P.Kunta,,5464,5464,300520,,
803,12_C_69_04,ATP_C_69_N.P. Kunta,13,Malameedapalli,,3237,3237,178035,,
804,12_C_69_04,ATP_C_69_N.P. Kunta,3,Marrikommadinne,,2703,2703,148665,,
805,12_C_69_05,ATP_C_69_N.P. Kunta,3,Maduguvanigondi,,640,640,35200,,
806,12_C_69_11,ATP_C_69_Pedaballi,11,Pedaballi,,3250,3250,178750,,
807,12_C_69_11,ATP_C_69_Pedaballi,12,Pedaballikothapalle,,2193,2193,120615,,
808,12_C_69_01,ATP_C_69_Velichalamala,8,Puligundlapalli,,1775,1775,97625,,
809,12_C_69_01,ATP_C_69_Velichalamala,1,Velichelamala,,3883,3883,213565,,
810,12_C_69_01,ATP_C_69_Velichalamala,2,Gowkanapalli,,3958,3958,217690,,
811,12_C_69_01,ATP_C_69_Velichalamala,2,Thummalabylu,,980,980,53900,,
812,12_D_46_08,ATP_D_46_Agali,1,Ravudi,,3880,3880,213400,,
813,12_D_46_08,ATP_D_46_Agali,2,Inagaluru,,6001,6001,330055,,
814,12_D_46_08,ATP_D_46_Agali,3,Akkaladevarahalli,,0,0,0,,
815,12_D_46_08,ATP_D_46_Agali,4,Narasambudi,,3852,3852,211860,,
816,12_D_46_08,ATP_D_46_Agali,5,Madhudi,,3586,3586,197230,,
817,12_D_46_08,ATP_D_46_Agali,6,P.Byadega,,2921,2921,160655,,
818,12_D_46_08,ATP_D_46_Agali,7,H.D.Halli,,1936,1936,106480,,
819,12_D_46_08,ATP_D_46_Agali,8,Agali,,7616,7616,418880,,
820,12_D_46_08,ATP_D_46_Agali,9,Kodihalli,,6461,6461,355355,,
821,12_D_46_08,ATP_D_46_Agali,1,M.Rayapuram,,4754,4754,261470,,
822,12_D_46_08,ATP_D_46_Agali,3,Rolla,,11020,11020,606100,,
823,12_D_46_08,ATP_D_46_Agali,4,Thumbinakunta,,211,211,11605,,
824,12_D_46_08,ATP_D_46_Agali,5,Ratnagiri,,8507,8507,467885,,
825,12_D_46_08,ATP_D_46_Agali,6,Kaki,,3624,3624,199320,,
826,12_D_46_08,ATP_D_46_Agali,7,Dodderi,,4121,4121,226655,,
827,12_D_46_61,ATP_D_46_Amarapuram,1,Valasa,,7156,7156,393580,,
828,12_D_46_61,ATP_D_46_Amarapuram,2,Thammadehalli,,6671,6671,366905,,
829,12_D_46_61,ATP_D_46_Amarapuram,3,Amarapuram,,11950,11950,657250,,
830,12_D_46_61,ATP_D_46_Amarapuram,4,Halakuru,,6988,6988,384340,,
831,12_D_46_02,ATP_D_B.G. Halli,1,Rallapalli,,7081,7081,389455,,
832,12_D_46_02,ATP_D_B.G. Halli,2,Kekathi,,4203,4203,231165,,
833,12_D_46_02,ATP_D_B.G. Halli,3,Gudibanda,,9561,9561,525855,,
834,12_D_46_02,ATP_D_B.G. Halli,6,Muthukuru,,4985,4985,274175,,
835,12_D_46_02,ATP_D_B.G. Halli,7,Mandalahalli,,5421,5421,298155,,
836,12_D_46_02,ATP_D_B.G. Halli,8,Konkallu,,2988,2988,164340,,
837,12_D_46_02,ATP_D_B.G. Halli,9,Rayapuram,,1509,1509,82995,,
838,12_D_46_02,ATP_D_B.G. Halli,10,Bommagundanahalli,,7727,7727,424985,,
839,12_D_46_02,ATP_D_B.G. Halli,8,Morubagal,,7806,7806,429330,,
840,12_D_46_02,ATP_D_B.G. Halli,9,Gunimorubal,,1964,1964,108020,,
841,12_D_46_09,ATP_D_46_Basavanahalli,1,Nidragatta,,3277,3277,180235,,
842,12_D_46_09,ATP_D_46_Basavanahalli,2,Hemavathi,,8910,8910,490050,,
843,12_D_46_09,ATP_D_46_Basavanahalli,3,Sivaram,,4600,4600,253000,,
844,12_D_46_09,ATP_D_46_Basavanahalli,4,Veerabommanahalli,,0,0,0,,
845,12_D_46_09,ATP_D_46_Basavanahalli,5,Basavanahalli,,6219,6219,342045,,
846,12_D_46_09,ATP_D_46_Basavanahalli,6,Kummaranagepalli,,1700,1700,93500,,
847,12_D_46_09,ATP_D_46_Basavanahalli,7,Karikera,,4217,4217,231935,,
848,12_D_46_09,ATP_D_46_Basavanahalli,9,Chigathurpi,,1169,1169,64295,,
849,12_D_46_03,ATP_D_46_Beluguppa,3,Sree Rangapuram,,3432,3432,188760,,
850,12_D_46_03,ATP_D_46_Beluguppa,4,Beluguppa,,7457,7457,410135,,
851,12_D_46_03,ATP_D_46_Beluguppa,5,Thagguparthi,,2099,2099,115445,,
852,12_D_46_03,ATP_D_46_Beluguppa,8,Yerragudi,,1280,1280,70400,,
853,12_D_46_03,ATP_D_46_Beluguppa,9,Avulanne,,1422,1422,78210,,
854,12_D_46_03,ATP_D_46_Beluguppa,11,Siripi,,5023,5023,276265,,
855,12_D_46_03,ATP_D_46_Beluguppa,12,Duddekunta,,2513,2513,138215,,
856,12_D_46_03,ATP_D_46_Beluguppa,13,Gangavaram,,4295,4295,236225,,
857,12_D_46_02,ATP_D_46_Beluguppa,12,Rachumarri,,1950,1950,107250,,
858,12_D_46_03,ATP_D_46_Beluguppa,14,Kalekurthi,,1933,1933,106315,,
859,12_D_46_03,ATP_D_46_Beluguppa,16,Hanakanahal,,3309,3309,181995,,
860,12_D_46_11,ATP_D_46_Brahmasamudram,1,Kannepalli,,5078,5078,279290,,
861,12_D_46_11,ATP_D_46_Brahmasamudram,2,Theetakal,,2229,2229,122595,,
862,12_D_46_11,ATP_D_46_Brahmasamudram,3,Pillapalalli,,6028,6028,331540,,
863,12_D_46_11,ATP_D_46_Brahmasamudram,4,Byrasamudram,,3528,3528,194040,,
864,12_D_46_11,ATP_D_46_Brahmasamudram,5,Chalimenahalli,,1179,1179,64845,,
865,12_D_46_11,ATP_D_46_Brahmasamudram,6,Vepulaparthi,,3962,3962,217910,,
866,12_D_46_11,ATP_D_46_Brahmasamudram,7,Gundiganipalli,,1510,1510,83050,,
867,12_D_46_11,ATP_D_46_Brahmasamudram,8,Byravanithippa,,4243,4243,233365,,
868,12_D_46_11,ATP_D_46_Brahmasamudram,9,W.Kodipalli,,2536,2536,139480,,
869,12_D_46_11,ATP_D_46_Brahmasamudram,10,Eradikera,,2508,2508,137940,,
870,12_D_46_11,ATP_D_46_Brahmasamudram,2,N.Gundpalli,,1845,1845,101475,,
871,12_D_46_11,ATP_D_46_Brahmasamudram,10,Narasapuram,,4789,4789,263395,,
872,12_D_46_11,ATP_D_46_Brahmasamudram,17,Hulikal,,3262,3262,179410,,
873,12_D_46_11,ATP_D_46_Brahmasamudram,18,Chapiri,,2751,2751,151305,,
874,12_D_46_11,ATP_D_46_Brahmasamudram,20,Kalyandurg,,32328,32328,1778040,,
875,12_D_46_11,ATP_D_46_Brahmasamudram,2,Adavigollapalli,,808,808,44440,,
876,12_D_46_11,ATP_D_46_Brahmasamudram,3,Yatakal,,6597,6597,362835,,
877,12_D_46_11,ATP_D_46_Brahmasamudram,11,Brahmasamudram,,3686,3686,202730,,
878,12_D_46_22,ATP_D_46_Kunduripi,2,Kundurpi,,11516,11516,633380,,
879,12_D_46_22,ATP_D_46_Kunduripi,3,Malayanur,,6822,6822,375210,,
880,12_D_46_22,ATP_D_46_Kunduripi,4,Nijavalli,,2526,2526,138930,,
881,12_D_46_22,ATP_D_46_Kunduripi,5,Jambugumpala,,4938,4938,271590,,
882,12_D_46_01,ATP_D_46_Settur,1,Settur,,4751,4751,261305,,
883,12_D_46_01,ATP_D_46_Settur,4,Bachepalli,,2454,2454,134970,,
884,12_D_46_01,ATP_D_46_Settur,5,Kanthanahalli,,0,0,0,,
885,12_D_46_01,ATP_D_46_Settur,6,Ayyagarlapalli,,1875,1875,103125,,
886,12_D_46_01,ATP_D_46_Settur,7,Chintarlapalli,,2688,2688,147840,,
887,12_D_46_01,ATP_D_46_Settur,8,Khairevu,,6596,6596,362780,,
888,12_D_46_01,ATP_D_46_Settur,9,Lakshmampalli,,3885,3885,213675,,
889,12_D_46_01,ATP_D_46_Settur,12,Yerrakondapuram,,504,504,27720,,
890,12_D_46_01,ATP_D_46_Settur,13,Santhukondapuram,,6171,6171,339405,,
891,12_C_ 66_04,ATP_C_66_Hampapuram,2,Gangulakunta,,796,796,43780,,
892,12_C_ 66_04,ATP_C_66_Hampapuram,3,Bommeparthy,,1492,1492,82060,,
893,12_C_ 66_04,ATP_C_66_Hampapuram,4,Hampapuram,,2187,2187,120285,,
894,12_C_ 66_04,ATP_C_66_Hampapuram,5,Gondireddipalli,,3013,3013,165715,,
895,12_C_ 66_04,ATP_C_66_Hampapuram,17,Kandukur,,5425,5425,298375,,
896,12_C_ 66_04,ATP_C_66_Hampapuram,18,Jangalapalle,,566,566,31130,,
897,12_C_ 66_04,ATP_C_66_Hampapuram,16,Itikalapalli,,9167,9167,504185,,
898,12_C_ 66_05,ATP_C_66_Hampapuram,15,Upparapalli,,3153,3153,173415,,
899,12_C_ 66_06,ATP_C_66_Hampapuram,1,Rapthadu,,6157,6157,338635,,
900,12_C_63_09,ATP_C_67_VonavoluG,2,Vanavolu,,6872,6872,377960,,
