S.No,Watershed code,Watershed Name,Village Name,Length,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor,No.of operating days of canal,,Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon,N-Monsoon,Monsoon,Non-Monsoon,( ha.m )
150,12_C_65_02,ATP_C_65_Kaderpet,Konduru,0,0,0,0,0,0,0,0,0,0,0,0
151,12_C_65_02,ATP_C_65_Kaderpet,Ayyavaripalli,0,0,0,0,0,0,0,0,0,0,0,0
152,12_C_65_02,ATP_C_65_Kaderpet,Ragulapadu,0,0,0,0,0,0,0,0,0,0,0,0
153,12_C_65_02,ATP_C_65_Tarimala,Kanampalli,25970,7,2,45,13.8,0.358,15,30,90,160.93,482.78,643.71
154,12_C_65_02,ATP_C_65_Tarimala,Illuru,20000,6,3,45,12.3,0.247,15,30,90,111,333.01,444.02
155,12_C_65_02,ATP_C_65_Tarimala,Kallur,20000,5,3,45,11.5,0.23,15,30,90,103.37,310.1,413.47
156,12_C_65_02,ATP_C_65_Tarimala,Kallumadi,100,2,5,45,8.4,0.001,15,30,90,0.38,1.13,1.51
157,12_C_65_02,ATP_C_65_Tarimala,Tarimela,100,2,5,45,8.4,0.001,15,30,90,0.38,1.13,1.51
158,12_C_65_02,ATP_C_65_Tarimala,Nidhanawada,100,1,5,45,6.7,0.001,15,30,90,0.3,0.9,1.21
159,12_C_65_02,ATP_C_65_Tarimala,Anandaraopeta,0,0,0,45,0,0,15,30,90,0,0,0
160,12_C_65_02,ATP_C_65_Tarimala,Rachepalli,0,0,0,45,0,0,15,30,90,0,0,0
161,12_C_65_02,ATP_C_65_Tarimala,Buddepalli,0,0,0,45,0,0,15,30,90,0,0,0
162,12_C_66_14,ATP_C_66_Ananthapuramu,Siddrampuram,0,0,0,45,0,0,15,30,90,0,0,0
163,12_C_66_14,ATP_C_66_Ananthapuramu,Janthaluru,1200,1,2,45,3.7,0.004,15,30,90,2,5.99,7.99
164,12_C_66_14,ATP_C_66_Ananthapuramu,Govindampalli,0,0,0,45,0,0,15,30,90,0,0,0
165,12_C_66_14,ATP_C_66_Ananthapuramu,B.K.Samudram,135,1,2,45,3.7,0,15,30,90,0.22,0.67,0.9
166,12_C_66_14,ATP_C_66_Ananthapuramu,Reddipalli,300,1,2,45,3.7,0.001,15,30,90,0.5,1.5,2
167,12_C_66_14,ATP_C_66_Ananthapuramu,Somaladoddi,370,1,2,45,3.7,0.001,15,30,90,0.62,1.85,2.46
168,12_C_66_14,ATP_C_66_Ananthapuramu,Narayanapuram,100,1,2,45,3.7,0,15,30,90,0.17,0.5,0.67
169,12_C_66_14,ATP_C_66_Ananthapuramu,Kodimi,0,0,0,45,0,0,15,30,90,0,0,0
170,12_C_66_14,ATP_C_66_Ananthapuramu,Alamur,0,0,0,45,0,0,15,30,90,0,0,0
171,12_C_66_14,ATP_C_66_Ananthapuramu,Kakkalapalli,0,0,0,45,0,0,15,30,90,0,0,0
172,12_C_66_14,ATP_C_66_Ananthapuramu,Anantapur,0,0,0,45,0,0,15,30,90,0,0,0
173,12_C_66_14,ATP_C_66_Ananthapuramu,Bukkacherla,0,0,0,45,0,0,15,30,90,0,0,0
174,12_C_66_14,ATP_C_66_Ananthapuramu,Katiganikaluva,0,0,0,45,0,0,15,30,90,0,0,0
175,12_C_66_04,ATP_C_66_Narpala,Chiyyedu,0,0,0,45,0,0,3.5,90,90,0,0,0
176,12_C_66_04,ATP_C_66_Narpala,Chennampalli,1540,3,5,45,10.1,0.016,3.5,30,90,1.63,4.9,6.53
177,12_C_66_04,ATP_C_66_Narpala,K.Agragharam,400,3,5,45,10.1,0.004,3.5,30,90,0.42,1.27,1.7
178,12_C_66_04,ATP_C_66_Narpala,Danduvaripalli,0,0,0,45,0,0,3.5,30,90,0,0,0
179,12_C_66_04,ATP_C_66_Narpala,Chamaluru,350,3,5,45,10.1,0.004,3.5,30,90,0.37,1.11,1.48
180,12_C_66_04,ATP_C_66_Narpala,Narpala,450,3,5,45,10.1,0.005,3.5,30,90,0.48,1.43,1.91
181,12_C_66_04,ATP_C_66_Narpala,Daggumarri,0,0,0,45,0,0,3.5,30,90,0,0,0
182,12_C_66_04,ATP_C_66_Narpala,Bondalavada,0,0,0,45,0,0,3.5,30,90,0,0,0
183,12_C_66_04,ATP_C_66_Narpala,Siddaracherla,0,0,0,45,0,0,3.5,30,90,0,0,0
184,12_C_66_04,ATP_C_66_Narpala,Durgam,0,0,0,45,0,0,3.5,30,90,0,0,0
185,12_C_66_04,ATP_C_66_Narpala,Bandlapalli,0,0,0,45,0,0,3.5,30,90,0,0,0
186,12_C_66_04,ATP_C_66_Narpala,B.Pappur,0,0,0,45,0,0,,,,0,0,0
187,12_C_66_04,ATP_C_66_Narpala,Venkatampalli,0,0,0,45,0,0,,,,0,0,0
188,12_C_66_04,ATP_C_66_Narpala,Nadimidoddi,0,0,0,45,0,0,,,,0,0,0
189,12_C_66_04,ATP_C_66_Narpala,Korivipalli,0,0,0,45,0,0,,,,0,0,0
190,12_C_66_04,ATP_C_66_Narpala,Julakalva,0,0,0,45,0,0,,,,0,0,0
191,12_C_66_04,ATP_C_66_Narpala,Peravali,0,0,0,45,0,0,,,,0,0,0
192,12_C_66_06,ATP_C_66_Rotarypuram,Peddajalalpuram,0,0,0,45,0,0,15,30,90,0,0,0
193,12_C_66_06,ATP_C_66_Rotarypuram,Channavaram,180,3,3,45,8.1,0.001,15,30,90,0.66,1.97,2.62
194,12_C_66_06,ATP_C_66_Rotarypuram,Narasapuram,0,0,0,45,0,0,15,30,90,0,0,0
195,12_C_66_06,ATP_C_66_Rotarypuram,Akuledu,750,3,5,45,10.1,0.008,15,30,90,3.41,10.22,13.62
196,12_C_66_06,ATP_C_66_Rotarypuram,Loluru,500,3,5,45,10.1,0.005,15,30,90,2.27,6.81,9.08
197,12_C_66_06,ATP_C_66_Rotarypuram,Karnatakampalli,0,0,0,45,0,0,15,30,90,0,0,0
198,12_C_66_06,ATP_C_66_Rotarypuram,Podaralla,600,2,5,45,8.4,0.005,15,30,90,2.27,6.8,9.07
199,12_C_66_06,ATP_C_66_Rotarypuram,Taticherla,600,2,5,45,8.4,0.005,15,30,90,2.27,6.8,9.07
200,12_C_66_06,ATP_C_66_Rotarypuram,Kotanka,0,2,5,45,8.4,0,15,30,90,0,0,0
201,12_C_66_06,ATP_C_66_Rotarypuram,Marthadu,350,2,5,45,8.4,0.003,15,30,90,1.32,3.97,5.29
202,12_C_66_06,ATP_C_66_Rotarypuram,Jambuladine,450,2,5,45,8.4,0.004,15,30,90,1.7,5.1,6.8
203,12_C_66_06,ATP_C_66_Rotarypuram,Obulapuram,0,0,0,45,0,0,15,30,90,0,0,0
204,12_C_66_06,ATP_C_66_Rotarypuram,Garladinne,1250,3,5,45,10.1,0.013,15,30,90,5.68,17.03,22.71
205,12_C_66_06,ATP_C_66_Rotarypuram,Chedulla,900,2,5,45,8.4,0.008,15,30,90,3.4,10.2,13.6
206,12_C_66_06,ATP_C_66_Rotarypuram,Korrapadu,1200,2,5,45,8.4,0.01,15,30,90,4.53,13.6,18.13
207,12_C_66_06,ATP_C_66_Rotarypuram,Rotarypuram,300,2,5,45,8.4,0.003,15,30,90,1.13,3.4,4.53
208,12_C_66_06,ATP_C_66_Rotarypuram,Chennarayanipalli,190,2,5,45,8.4,0.002,15,30,90,0.72,2.15,2.87
209,12_C_66_06,ATP_C_66_Rotarypuram,Siddarampeta,330,2,5,45,8.4,0.003,15,30,90,1.25,3.74,4.99
210,12_C_66_10,ATP_C_66_Salakamcheruvu,Salakamcheruvu,890,2,3,45,6.4,0.006,15,30,90,2.56,7.68,10.24
211,12_C_66_10,ATP_C_66_Salakamcheruvu,Matlagondi,1300,2,3,45,6.4,0.008,15,30,90,3.74,11.22,14.96
212,12_C_66_10,ATP_C_66_Salakamcheruvu,Sodanapalli,0,0,0,45,0,0,15,30,90,0,0,0
213,12_C_66_10,ATP_C_66_Salakamcheruvu,Singanamala,0,0,0,45,0,0,15,30,90,0,0,0
214,12_C_66_10,ATP_C_66_Salakamcheruvu,Cheelapalli,0,0,0,45,0,0,15,30,90,0,0,0
215,12_C_66_10,ATP_C_66_Salakamcheruvu,Chakrayapeta,0,0,0,45,0,0,15,30,90,0,0,0
216,12_D_46_06,ATP_D_46_Bhupasamudram,H.Hosahalli,255,2,4,45,7.4,0.002,15,30,90,0.85,2.55,3.39
217,12_D_46_06,ATP_D_46_Bhupasamudram,Bhupasamudram,2460,2,4,45,7.4,0.018,15,30,90,8.19,24.56,32.74
218,12_D_46_06,ATP_D_46_Bhupasamudram,Veparala,0,0,0,45,0,0,15,30,90,0,0,0
219,12_D_46_06,ATP_D_46_Bhupasamudram,Junjurampalli,1700,2,4,45,7.4,0.013,15,30,90,5.66,16.97,22.63
220,12_D_46_06,ATP_D_46_Bhupasamudram,Nagireddipalli,0,0,0,45,0,0,15,30,90,0,0,0
221,12_D_46_06,ATP_D_46_Bhupasamudram,Avuladatla,0,0,0,45,0,0,15,30,90,0,0,0
222,12_D-46-02,ATP-D-46-Havalgi,Vidapanakal,1400,2,4,45,7.4,0.01,15,30,90,4.66,13.97,18.63
223,12_D-46-02,ATP-D-46-Havalgi,Havalgi,970,2,4,45,7.4,0.007,15,30,90,3.23,9.68,12.91
224,12_D-46-02,ATP-D-46-Havalgi,Karakamukkala,420,2,4,45,7.4,0.003,15,30,90,1.4,4.19,5.59
225,12_D-46-02,ATP-D-46-Havalgi,Malapuram,0,2,4,45,7.4,0,15,30,90,0,0,0
226,12_D-46-02,ATP-D-46-Havalgi,Palthuru,1800,2,4,45,7.4,0.013,15,30,90,5.99,17.97,23.96
227,12_D-46-02,ATP-D-46-Havalgi,Vyasapuram,0,2,4,45,7.4,0,15,30,90,0,0,0
