Sr.no,,,Village name,T.Area (ha),Watershed command area,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
135,12_C_65_02,ATP_C_65_Kaderpet,Apparajupeta,599,599,0,0,599,0,0,0,0,0,,,
136,12_C_65_02,ATP_C_65_Kaderpet,Kandlapalli,808,808,0,0,808,0,0,0,0,0,,,
137,12_C_65_02,ATP_C_65_Kaderpet,S.K.Peta,336,336,0,0,336,0,0,0,0,0,,,
138,12_C_65_02,ATP_C_65_Kaderpet,Vankarajukalva,1516,1516,0,0,1516,0,0,0,0,0,,,
139,12_C_65_02,ATP_C_65_Kaderpet,Devarapalli,860,860,0,0,860,0,0,0,0,0,,,
140,12_C_65_02,ATP_C_65_Kaderpet,Akkajampalli,901,901,0,0,901,0,0,0,0,0,,,
141,12_C_65_02,ATP_C_65_Kaderpet,Yedururu,993,0,0,0,0,993,0,0,993,0,,,
142,12_C_65_02,ATP_C_65_Kaderpet,Ramarajupalli,651,0,0,0,0,651,0,0,651,0,,,
143,12_C_65_02,ATP_C_65_Kaderpet,Gajarampalli,1012,1012,0,0,1012,0,0,0,0,0,,,
144,12_C_65_02,ATP_C_65_Kaderpet,Pogaruru,327,327,0,0,327,0,0,0,0,0,,,
145,12_C_65_02,ATP_C_65_Kaderpet,Gulimikondla,723,723,0,0,723,0,0,0,0,0,,,
146,12_C_65_02,ATP_C_65_Kaderpet,Kalapuram,704,704,0,0,704,0,0,0,0,0,,,
147,12_C_65_02,ATP_C_65_Kaderpet,Pamidi,2716,2716,0,0,2716,0,0,0,0,0,,,
148,12_C_65_02,ATP_C_65_Kaderpet,Neeluru,748,748,0,0,748,0,0,0,0,0,,,
149,12_C_65_02,ATP_C_65_Kaderpet,Tamballapalli,709,709,0,0,709,0,0,0,0,0,,,
150,12_C_65_02,ATP_C_65_Kaderpet,Konduru,469,0,0,0,0,469,0,0,469,0,,,
151,12_C_65_02,ATP_C_65_Kaderpet,Ayyavaripalli,891,891,0,0,891,0,0,0,0,0,,,
152,12_C_65_02,ATP_C_65_Kaderpet,Ragulapadu,1095,0,0,0,0,1095,0,0,1095,0,,,
153,12_C_65_01,ATP_C_65_Midthuru,Dancherla,1924,1332,592,592,1924,0,0,0,0,0,0,0,0
154,12_C_65_01,ATP_C_65_Midthuru,Y.T.Cheruvu,1848,1848,0,0,1848,0,0,0,0,0,0,0,0
155,12_C_65_01,ATP_C_65_Midthuru,Nagasamudram,6546,4959,1587,1587,6546,0,0,0,0,0,0,0,0
156,12_C_65_01,ATP_C_65_Midthuru,Eswarapalli,473,473,0,0,473,0,0,0,0,0,0,0,0
157,12_C_65_01,ATP_C_65_Midthuru,Mamadur,2085,0,0,0,0,2085,0,0,2085,0,0,0,0
158,12_C_65_01,ATP_C_65_Midthuru,Kamalapadu,2358,0,0,0,0,2358,0,0,2358,0,0,0,0
159,12_C_65_01,ATP_C_65_Midthuru,Miduthur,853,853,0,0,853,0,0,0,0,0,0,0,0
160,12_C_65_01,ATP_C_65_Midthuru,Penakalapadu,1336,1336,0,0,1336,0,0,0,0,0,0,0,0
161,12_C_65_02,ATP_C_65_Tarimala,Kanampalli,1929,1670,259,259,1929,0,0,0,0,0,,,
162,12_C_65_02,ATP_C_65_Tarimala,Illuru,1800,1653,147,147,1800,0,0,0,0,0,,,
163,12_C_65_02,ATP_C_65_Tarimala,Kallur,868,868,0,0,868,0,0,0,0,0,,,
164,12_C_65_02,ATP_C_65_Tarimala,Kallumadi,2255,2087,168,168,2255,0,0,0,0,0,,,0
165,12_C_65_02,ATP_C_65_Tarimala,Tarimela,4233,2676,1557,1557,4233,0,0,0,0,0,,,
166,12_C_65_02,ATP_C_65_Tarimala,Nidhanawada,576,576,0,0,576,0,0,0,0,0,,,
167,12_C_65_02,ATP_C_65_Tarimala,Anandaraopeta,783,690,93,93,783,0,0,0,0,0,,,
168,12_C_65_02,ATP_C_65_Tarimala,Rachepalli,1294,1294,0,0,1294,0,0,0,0,0,,,
169,12_C_65_02,ATP_C_65_Tarimala,Buddepalli,450,332,118,118,450,0,0,0,0,0,,,
170,12_C_66_14,ATP_C_66_Ananthapuramu,Siddrampuram,2325,0,0,0,0,2325,0,0,2325,0,,,
171,12_C_66_14,ATP_C_66_Ananthapuramu,Janthaluru,1491,1491,0,0,1491,0,0,0,0,0,,,
172,12_C_66_14,ATP_C_66_Ananthapuramu,Govindampalli,1288,0,0,0,0,1288,0,0,1288,0,,,
173,12_C_66_14,ATP_C_66_Ananthapuramu,B.K.Samudram,3536,3536,0,0,3536,0,0,0,0,0,,,0
174,12_C_66_14,ATP_C_66_Ananthapuramu,Reddipalli,1368,1368,0,0,1368,0,0,0,0,0,,,
175,12_C_66_14,ATP_C_66_Ananthapuramu,Somaladoddi,938,938,0,0,938,0,0,0,0,0,,,
176,12_C_66_14,ATP_C_66_Ananthapuramu,Narayanapuram,987,987,0,0,987,0,0,0,0,0,,,
177,12_C_66_14,ATP_C_66_Ananthapuramu,Kodimi,1331,0,0,0,0,1331,0,0,1331,0,,,
178,12_C_66_14,ATP_C_66_Ananthapuramu,Alamur,3057,0,0,0,0,3057,0,0,3057,0,,,
179,12_C_66_14,ATP_C_66_Ananthapuramu,Kakkalapalli,1601,0,0,0,0,1601,0,0,1601,0,,,
180,12_C_66_14,ATP_C_66_Ananthapuramu,Anantapur,3764,0,0,0,0,3764,0,0,3764,0,,,
181,12_C_66_14,ATP_C_66_Ananthapuramu,Bukkacherla,1945,0,0,0,0,1945,0,0,1945,0,,,
182,12_C_66_14,ATP_C_66_Ananthapuramu,Katiganikaluva,772,0,0,0,0,772,0,0,772,0,,,
183,12_C_66_04,ATP_C_66_Narpala,Chiyyedu,2498,0,0,0,0,2498,0,809.37,2498,0,,,
184,12_C_66_04,ATP_C_66_Narpala,Chennampalli,2857,2857,0,0,2857,0,0,0,0,0,,,
185,12_C_66_04,ATP_C_66_Narpala,K.Agragharam,3313,3313,0,0,3313,0,0,0,0,0,,,
186,12_C_66_04,ATP_C_66_Narpala,Danduvaripalli,2254,0,0,0,0,2254,0,150,2254,0,,,0
187,12_C_66_04,ATP_C_66_Narpala,Chamaluru,3008,3008,0,0,3008,0,0,0,0,0,,,
188,12_C_66_04,ATP_C_66_Narpala,Narpala,4460,4260,200,200,4460,0,0,27.33,0,0,,,
189,12_C_66_04,ATP_C_66_Narpala,Daggumarri,1320,0,0,0,0,1320,0,0,1320,0,,,
190,12_C_66_04,ATP_C_66_Narpala,Bondalavada,1364,0,0,0,0,1364,0,0,1364,0,,,
191,12_C_66_04,ATP_C_66_Narpala,Siddaracherla,1337,0,0,0,0,1337,0,188.7,1337,0,,,
192,12_C_66_04,ATP_C_66_Narpala,Durgam,892,0,0,0,0,892,0,370.96,892,0,,,
193,12_C_66_04,ATP_C_66_Narpala,Bandlapalli,1308,0,0,0,0,1308,0,290.45,1308,0,,,
194,12_C_66_04,ATP_C_66_Narpala,B.Pappur,1632,0,0,0,0,1632,0,0,1632,0,,,
195,12_C_66_04,ATP_C_66_Narpala,Venkatampalli,1618,0,0,0,0,1618,0,0,1618,0,,,
196,12_C_66_04,ATP_C_66_Narpala,Nadimidoddi,1855,0,0,0,0,1855,0,0,1855,0,,,
197,12_C_66_04,ATP_C_66_Narpala,Korivipalli,1033,0,0,0,0,1033,0,0,1033,0,,,
198,12_C_66_04,ATP_C_66_Narpala,Julakalva,2050,0,0,0,0,2050,0,0,2050,0,,,
199,12_C_66_04,ATP_C_66_Narpala,Peravali,1519,0,0,0,0,1519,0,0,1519,0,,,
200,12_C_66_06,ATP_C_66_Rotarypuram,Peddajalalpuram,813,0,0,0,0,813,0,307,813,0,,,
201,12_C_66_06,ATP_C_66_Rotarypuram,Channavaram,890,890,0,0,890,0,0,0,0,0,,,
202,12_C_66_06,ATP_C_66_Rotarypuram,Narasapuram,1379,0,0,0,0,1379,0,401,1379,0,,,
203,12_C_66_06,ATP_C_66_Rotarypuram,Akuledu,1906,1906,0,0,1906,0,0,0,0,0,,,0
204,12_C_66_06,ATP_C_66_Rotarypuram,Loluru,904,904,0,0,904,0,0,0,0,0,,,
205,12_C_66_06,ATP_C_66_Rotarypuram,Karnatakampalli,49,0,0,0,0,49,0,0,49,0,,,
