Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
129,11_C_65_12,KDP_C_65_12_KADAPA,Buggalapalli,379,379,,,379,0,,,,0,,,
130,11_C_65_12,KDP_C_65_12_KADAPA,Rudraiahgaripalli,200,200,,,200,0,,,,0,,,
131,11_C_65_12,KDP_C_65_12_KADAPA,Buggaletipalli,118,118,,,118,0,,,,0,,,
132,11_C_65_12,KDP_C_65_12_KADAPA,Kolumulapalli,3032,3032,,,3032,0,,,,0,,,
133,11_C_65_12,KDP_C_65_12_KADAPA,Jamalpalli,101,101,,,101,0,,,,0,,,
134,11_C_65_12,KDP_C_65_12_KADAPA,Chinnakampalli,3628,3628,,,3628,0,,,,0,,,
135,11_C_65_12,KDP_C_65_12_KADAPA,Peddakampalli,45,45,,,45,0,,,,0,,,
136,11_C_65_12,KDP_C_65_12_KADAPA,Ippenta,6192,6192,,,6192,0,,,,0,,,
137,11_C_65_12,KDP_C_65_12_KADAPA,RF,12725,0,,,,4478,8247,,12725,0,,,
138,11_C_65_16,KDP_C_67_16_KONDAPURAM,Kondapuram,485,485,,,485,0,0,,,0,0,,
139,11_C_65_16,KDP_C_67_16_KONDAPURAM,Obannapet,812,812,,,812,0,0,,,0,,,
140,11_C_65_16,KDP_C_67_16_KONDAPURAM,Anantapuram,1624,1278,346,,1624,0,,,,0,,,
141,11_C_65_16,KDP_C_67_16_KONDAPURAM,Penujuvvi,673,673,,,673,0,0,,,0,,,
142,11_C_65_16,KDP_C_67_16_KONDAPURAM,Pottipadu,1350,1305,45,,1350,0,,,,0,,,
143,11_C_65_16,KDP_C_67_16_KONDAPURAM,Donkupalli,48,48,,,48,0,0,,,0,,,
144,11_C_65_16,KDP_C_67_16_KONDAPURAM,S.Timmapuram,207,207,,,207,0,0,,,0,,,
145,11_C_65_16,KDP_C_67_16_KONDAPURAM,Lavanur,2474,0,,,,2474,0,,2474,0,,,
146,11_C_65_16,KDP_C_67_16_KONDAPURAM,Chinnamanenipalli,317,0,,,,317,0,,317,0,,,
147,11_C_65_16,KDP_C_67_16_KONDAPURAM,Lingamanenipalli,232,0,,,,232,0,,232,0,,,
148,11_C_65_16,KDP_C_67_16_KONDAPURAM,Venkaiahkalva,1522,1522,,,1522,0,0,,,0,,,
149,11_C_65_16,KDP_C_67_16_KONDAPURAM,Pydipalem,2279,1476,803,,2279,0,,,,0,,,
150,11_C_65_16,KDP_C_67_16_KONDAPURAM,Chavvaripalli,493,493,,,493,0,0,,,0,,,
151,11_C_65_16,KDP_C_67_16_KONDAPURAM,Devathapuram,407,407,,,407,0,0,,,0,,,
152,11_C_65_16,KDP_C_67_16_KONDAPURAM,RF,1205,0,,,,0,1205,,1205,0,,,
153,11_C_65_17,KDP_C_67_17_ETURU,Yeturu,1401,1401,,,1401,0,0,,,0,0,,
154,11_C_65_17,KDP_C_67_17_ETURU,Beduduru,1912,1912,,,1912,0,0,,,0,,,
155,11_C_65_17,KDP_C_67_17_ETURU,Yanamalachintala,968,968,,,968,0,,,,0,,,
156,11_C_65_17,KDP_C_67_17_ETURU,Sivapuram,78,78,,,78,0,0,,,0,,,
157,11_C_65_18,KDP_C_67_18_PARNAPALLI,Komanutala,3111,3111,,,3111,0,0,,,0,0,,
158,11_C_65_18,KDP_C_67_18_PARNAPALLI,Velidandla,2469,2469,,,2469,0,0,,,0,,,
159,11_C_65_18,KDP_C_67_18_PARNAPALLI,Parnapalli,1309,1309,,,1309,0,,,,0,,,
160,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Chinnaventurla,1473,0,,,,1473,,,1473,0,,,
161,11_C_65_19,KDP_C_68_19_T.M.PATNAM,B. Venkatapuram,312,0,,,,312,,,312,0,,,
162,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Bestavemula,1162,0,,,,1162,,,1162,0,,,
163,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Kallutla,1309,0,,,,1309,,,1309,0,,,
164,11_C_65_19,KDP_C_68_19_T.M.PATNAM,A.Kambaladinne,680,0,,,,680,,,680,0,,,
165,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Nawabpet,470,0,,,,470,,,470,0,,,
166,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Chinnakomerla,3114,3114,,,3114,0,,,,0,,,
167,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Dugganapalli,172,0,,,,172,,,172,0,,,
168,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Talamanchipatnam,1790,0,,,,1790,,,1790,0,,,
