,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP"
221,"11_C_65_22","KDP_C_68_22_RAJUPALEM","Rajupalem",,1,0,,,,,,,,,,,,,,,,,,
222,"11_C_65_22","KDP_C_68_22_RAJUPALEM","Thondaladinne",,0,2,,,,,,,,,,,,,,,,,,
223,"11_C_65_22","KDP_C_68_22_RAJUPALEM","Eruvupalem",,0,2,,,,,,,,,,,,,,,,,,
224,"11_C_65_22","KDP_C_68_22_RAJUPALEM","Chinnajonnavaram",,10,18,,,,,,,,,,,,,,,,,,
225,"11_C_65_22","KDP_C_68_22_RAJUPALEM","Velavali",,0,0,,,,108,,,,,,,,,,,,,,
226,"11_C_65_23","KDP_C_68_23_CHAPADU","G.Kothapalli",,0,1,,,,,,,,,,,,,,,,,,
227,"11_C_65_23","KDP_C_68_23_CHAPADU","Chinnasettipalli",,0,0,,,,,,,,,,,,,,,,,,
228,"11_C_65_23","KDP_C_68_23_CHAPADU","Pottipadu",,0,0,,,,,,,,,,,,,,,,,,
229,"11_C_65_23","KDP_C_68_23_CHAPADU","Korrapadu",,0,12,,,,,,,,,,,,,,,,,,
230,"11_C_65_23","KDP_C_68_23_CHAPADU","Chapadu",,0,0,,,,108,,,,,,,,,,,,,,
231,"11_C_65_23","KDP_C_68_23_CHAPADU","Pallavolu",,0,0,,,,145,,,,,,,,,,,,,,
232,"11_C_65_23","KDP_C_68_23_CHAPADU","Thummalapadu",,0,31,,,,,,,,,,,,,,,,,,
233,"11_C_65_23","KDP_C_68_23_CHAPADU","Budidepadu",,0,0,,,,62,,,,,,,,,,,,,,
234,"11_C_65_23","KDP_C_68_23_CHAPADU","Anantapuram",,0,0,,,,251,,,,,,,,,,,,,,
235,"11_C_65_23","KDP_C_68_23_CHAPADU","Kutchupapa",,0,0,,,,120,,,,,,,,,,,,,,
236,"11_C_65_23","KDP_C_68_23_CHAPADU","Vedururu",,0,0,,,,284,,,,,,,,,,,,,,
237,"11_C_65_23","KDP_C_68_23_CHAPADU","Bollavaram",,0,0,,,,,,,,,,,,,,,,,,
238,"11_C_65_23","KDP_C_68_23_CHAPADU","Proddatur",,0,0,,,,117,,,,,,,,,,,,,,
239,"11_C_65_23","KDP_C_68_23_CHAPADU","Gopavaram",,0,0,,,,,,,,,,,,,,,,,,
240,"11_C_65_23","KDP_C_68_23_CHAPADU","Kamanuru",,0,0,,,,218,,,,,,,,,,,,,,
241,"11_C_65_23","KDP_C_68_23_CHAPADU","Sarvireddypalli",,0,0,,,,,,,,,,,,,,,,,,
242,"11_C_65_23","KDP_C_68_23_CHAPADU","Upparapalli",,0,0,,,,143,,,,,,,,,,,,,,
243,"11_C_65_23","KDP_C_68_23_CHAPADU","Tallamapuram",,0,0,,,,177,,,,,,,,,,,,,,
244,"11_C_65_23","KDP_C_68_23_CHAPADU","Yerraguntapalli",,0,0,,,,45,,,,,,,,,,,,,,
245,"11_C_65_24","KDP_C_68_24_DUVVURU","Idamadaka",,99,62,,,,,,,,,,,,,,,,,,
246,"11_C_65_24","KDP_C_68_24_DUVVURU","Kanagudur",,34,132,,,,,,,,,,,,,,,,,,
247,"11_C_65_24","KDP_C_68_24_DUVVURU","Ramachandrapuram",,12,9,,,,,,,,,,,,,,,,,,
248,"11_C_65_24","KDP_C_68_24_DUVVURU","Dasaripalli",,34,88,,,,,,,,,,,,,,,,,,
249,"11_C_65_24","KDP_C_68_24_DUVVURU","Neelapuram",,60,68,,,,,,,,,,,,,,,,,,
250,"11_C_65_24","KDP_C_68_24_DUVVURU","Jillella",,37,151,,,,,,,,,,,,,,,,,,
251,"11_C_65_24","KDP_C_68_24_DUVVURU","Peddajonnavaram",,0,20,,,,,,,,,,,,,,,,,,
252,"11_C_65_24","KDP_C_68_24_DUVVURU","Duvvur",,134,238,,,,,,,,,,,,,,,,,,
253,"11_C_65_24","KDP_C_68_24_DUVVURU","Madirepalli",,55,159,,,,,,,,,,,,,,,,,,
254,"11_C_65_24","KDP_C_68_24_DUVVURU","Chinnasinganapalli",,32,83,,,,,,,,,,,,,,,,,,
255,"11_C_65_24","KDP_C_68_24_DUVVURU","Manerampalli",,6,30,,,,,,,,,,,,,,,,,,
256,"11_C_65_24","KDP_C_68_24_DUVVURU","Rajupalem",,3,45,,,,,,,,,,,,,,,,,,
257,"11_C_65_24","KDP_C_68_24_DUVVURU","Nelatur",,1,25,,,,,,,,,,,,,,,,,,
258,"11_C_65_24","KDP_C_68_24_DUVVURU","Balakkivaripalli",,0,1,,,,,,,,,,,,,,,,,,
259,"11_C_65_24","KDP_C_68_24_DUVVURU","Machanapalli",,67,79,,,,,,,,,,,,,,,,,,
260,"11_C_65_24","KDP_C_68_24_DUVVURU","Annapusastrulapalli",,2,18,,,,,,,,,,,,,,,,,,
261,"11_C_65_24","KDP_C_68_24_DUVVURU","Maduru",,0,0,,,,184,,,,,,,,,,,,,,
262,"11_C_65_24","KDP_C_68_24_DUVVURU","Vengannagaripalli",,0,30,,,,,,,,,,,,,,,,,,
263,"11_C_65_25","KDP_C_68_25_MYDUKURU","T.Sallabhasayapalli",,7,48,,,,,,,,,,,,,,,,,,
264,"11_C_65_25","KDP_C_68_25_MYDUKURU","Gollapalli",,9,44,,,,,,,,,,,,,,,,,,
265,"11_C_65_25","KDP_C_68_25_MYDUKURU","Gudipadu",,38,108,,,,,,,,,,,,,,,,,,
266,"11_C_65_25","KDP_C_68_25_MYDUKURU","Chintakunta",,24,132,,,,,,,,,,,,,,,,,,
267,"11_C_65_25","KDP_C_68_25_MYDUKURU","Yakarlapalem",,,,,,,,,0,0,,,,,,,,,,,
268,"11_C_65_25","KDP_C_68_25_MYDUKURU","Tippireddypalli",,,,,,,,,0,112,,,,,,,,,,,
269,"11_C_65_25","KDP_C_68_25_MYDUKURU","Mudireddypalli",,,,,,,,,0,47,,,,,,,,,,,
270,"11_C_65_25","KDP_C_68_25_MYDUKURU","Adireddypalli",,0,125,,,,,,,,,,,,,,,,,,
271,"11_C_65_25","KDP_C_68_25_MYDUKURU","Ganjikunta",,0,322,,,,,,,,,,,,,,,,,,
272,"11_C_65_25","KDP_C_68_25_MYDUKURU","Gaddamayapalli",,0,43,,,,,,,,,,,,,,,,,,
273,"11_C_65_25","KDP_C_68_25_MYDUKURU","Lingaladinne",,0,66,,,,,,,,,,,,,,,,,,
274,"11_C_65_25","KDP_C_68_25_MYDUKURU","Vanipenta",,0,305,,,,,,,,,,,,,,,,,,
275,"11_C_65_25","KDP_C_68_25_MYDUKURU","N.Mydukur",,0,314,,,,,,,,,,,,,,,,,,
276,"11_C_65_25","KDP_C_68_25_MYDUKURU","Miduthuru",,25,54,,,,,,,,,,,,,,,,,,
277,"11_C_65_25","KDP_C_68_25_MYDUKURU","Eturu",,0,0,,,,122,,,,,,,,,,,,,,
278,"11_C_65_25","KDP_C_68_25_MYDUKURU","Thripuravaram",,0,0,,,,42,,,,,,,,,,,,,,
279,"11_C_65_25","KDP_C_68_25_MYDUKURU","Chiyyapadu",,0,140,,,,135,,,,,,,,,,,,,,
280,"11_C_65_25","KDP_C_68_25_MYDUKURU","Morrayapalli",,0,3,,,,,,,,,,,,,,,,,,
281,"11_C_65_25","KDP_C_68_25_MYDUKURU","Pitchapadu",,0,40,,,,,,,,,,,,,,,,,,
282,"11_C_65_25","KDP_C_68_25_MYDUKURU","Somapuram",,0,31,,,,,,,,,,,,,,,,,,
283,"11_C_65_25","KDP_C_68_25_MYDUKURU","Bhadripalli",,0,53,,,,,,,,,,,,,,,,,,
284,"11_C_65_25","KDP_C_68_25_MYDUKURU","Nerrawada",,0,30,,,,,,,,,,,,,,,,,,
285,"11_C_65_25","KDP_C_68_25_MYDUKURU","Kethavaram",,0,25,,,,22,,,,,,,,,,,,,,
286,"11_C_65_25","KDP_C_68_25_MYDUKURU","Alladupalli",,0,124,,,,110,,,,,,,,,,,,,,
287,"11_C_65_25","KDP_C_68_25_MYDUKURU","Peddaguruvaluru",,0,33,,,,,,,,,,,,,,,,,,
288,"11_C_65_25","KDP_C_68_25_MYDUKURU","Chinnaguruvaluru",,0,33,,,,,,,,,,,,,,,,,,
289,"11_C_65_31","KDP_C_69_31_VEMPALLI","Tangedupalli",,,,,,,,,12,33,0,0,0,,,,,,,,
290,"11_C_65_31","KDP_C_69_31_VEMPALLI","U.Rajupalem",,,,,,,,,18,0,0,0,0,107,,,,,,,
291,"11_C_65_31","KDP_C_69_31_VEMPALLI","Vemaplli",,0,0,0,0,0,389,,,,,,,,,,,,,,
292,"11_C_65_31","KDP_C_69_31_VEMPALLI","T.Velamavaripalli",,0,124,0,0,0,,,,,,,,,,,,,,,
293,"11_C_65_31","KDP_C_69_31_VEMPALLI","Addalamarri",,,,,,,,,13,0,0,0,0,86,,,,,,,
294,"11_C_65_31","KDP_C_69_31_VEMPALLI","Komarakalva",,,,,,,,,36,149,0,0,0,,,,,,,,
295,"11_C_65_31","KDP_C_69_31_VEMPALLI","ErraBommanapalli",,,,,,,,,48,59,0,0,0,,,,,,,,
296,"11_C_65_31","KDP_C_69_31_VEMPALLI","RF",,,,,,,,,0,0,0,0,0,,,,,,,,
297,"11_C_65_32","KDP_C_69_32_TALLAPALLI","V.Kothapalli",,,114,0,0,0,,,,,,,,,,,,,,,
298,"11_C_65_32","KDP_C_69_32_TALLAPALLI","South palagiri",,,,,,,,,,20,0,0,0,,,,,,,,
299,"11_C_65_32","KDP_C_69_32_TALLAPALLI","Gonamakulapalli",,,,,,,,,,85,0,0,0,,,,,,,,
300,"11_C_65_32","KDP_C_69_32_TALLAPALLI","Kathaluru",,,60,0,0,0,,,,,,,,,,,,,,,
301,"11_C_65_32","KDP_C_69_32_TALLAPALLI","Pamuluru",,,,,,,,,,80,0,0,0,,,,,,,,
302,"11_C_65_32","KDP_C_69_32_TALLAPALLI","Tallapalli",,,89,0,0,0,,,,,,,,,,,,,,,
303,"11_C_65_33","KDP_C_69_33_VEMULA","Polepalli",,,53,0,0,0,,,,,,,,,,,,,,,
304,"11_C_65_33","KDP_C_69_33_VEMULA","Boggudapalli",,,70,0,0,0,,,,,,,,,,,,,,,
305,"11_C_65_33","KDP_C_69_33_VEMULA","Bakarapuram",,,23,0,0,0,,,,,,,,,,,,,,,
306,"11_C_65_33","KDP_C_69_33_VEMULA","K.Velamavaripalli",,,132,0,0,0,,,,,,,,,,,,,,,
307,"11_C_65_33","KDP_C_69_33_VEMULA","Peddajuturu",,,58,0,0,0,,,,,,,,,,,,,,,
308,"11_C_65_33","KDP_C_69_33_VEMULA","Chinnajuturu",,,20,0,0,0,,,,,,,,,,,,,,,
309,"11_C_65_33","KDP_C_69_33_VEMULA","Gollalaguduru",,,66,0,0,0,,,,,,,,,,,,,,,
310,"11_C_65_33","KDP_C_69_33_VEMULA","Pendluru",,,29,0,0,0,,,,,,,,,,,,,,,
311,"11_C_65_33","KDP_C_69_33_VEMULA","Pernapadu",,,45,0,0,0,,,,,,,,,,,,,,,
312,"11_C_65_33","KDP_C_69_33_VEMULA","Chagaleru",,,85,0,0,0,,,,,,,,,,,,,,,
313,"11_C_65_33","KDP_C_69_33_VEMULA","Gondapalli",,,101,0,0,0,,,,,,,,,,,,,,,
314,"11_C_65_33","KDP_C_69_33_VEMULA","Vemula",,,231,0,0,0,,,,,,,,,,,,,,,
315,"11_C_65_33","KDP_C_69_33_VEMULA","Velpula",,,180,0,0,0,,,,,,,,,,,,,,,
316,"11_C_65_33","KDP_C_69_33_VEMULA","Meedipenta",,,156,0,0,0,,,,,,,,,,,,,,,
317,"11_C_65_33","KDP_C_69_33_VEMULA","Muthukuru",,,56,0,0,0,,,,,,,,,,,,,,,
318,"11_C_65_33","KDP_C_69_33_VEMULA","Naguru",,,96,0,0,0,,,,,,,,,,,,,,,
319,"11_C_65_33","KDP_C_69_33_VEMULA","Alavalapadu",,,106,0,0,0,,,,,,,,,,,,,,,
320,"11_C_65_33","KDP_C_69_33_VEMULA","RF",,,0,0,0,0,,,,,,,,,,,,,,,
321,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Atchavelli",,,56,0,0,0,,,,,,,,,,,,,,,
322,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Ulimela",,,111,0,0,0,,,,,,,,,,,,,,,
323,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Ahobilapuram",,,40,0,0,0,,,,,,,,,,,,,,,
324,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Pulivendula",,,23,0,0,0,,,,,,,,,,,,,,,
325,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Kachivaripalli",,,16,0,0,0,,,,,,,,,,,,,,,
326,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Nallacheruvupalli",,,158,0,0,0,,,,,,,,,,,,,,,
327,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Gundlamadugu",,,53,0,0,0,,,,,,,,,,,,,,,
328,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Sydapuram",,,51,0,0,0,,,,,,,,,,,,,,,
329,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Jalapartha",,,42,0,0,0,,,,,,,,,,,,,,,
330,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Paluru",,,28,0,0,0,,,,,,,,,,,,,,,
331,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Yadavakunta",,,11,0,0,0,,,,,,,,,,,,,,,
332,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Goturu",,,5,0,0,0,,,,,,,,,,,,,,,
333,"11_C_65_35","KDP_C_69_35_PULIVENDULA","Thimmapurampet",,,0,0,0,0,,,,,,,,,,,,,,,
334,"11_C_65_35","KDP_C_69_35_PULIVENDULA","RF",,,0,,,,,,,,,,,,,,,,,,
335,"11_C_65_36","KDP_C_69_36_LINGALA","Peddakudala",,,132,0,0,0,,,,,,,,,,,,,,,
336,"11_C_65_36","KDP_C_69_36_LINGALA","Lingala",,,124,0,0,0,,,,,,,,,,,,,,,
337,"11_C_65_36","KDP_C_69_36_LINGALA","Murarichintala",,,88,0,0,0,,,,,,,,,,,,,,,
338,"11_C_65_36","KDP_C_69_36_LINGALA","Gunakanapalli",,,79,0,0,0,,,,,,,,,,,,,,,
339,"11_C_65_36","KDP_C_69_36_LINGALA","Ramatnutalapalli",,,55,0,0,0,,,,,,,,,,,,,,,
340,"11_C_65_36","KDP_C_69_36_LINGALA","Chinnakudala",,,38,0,0,0,,,,,,,,,,,,,,,
341,"11_C_65_36","KDP_C_69_36_LINGALA","Narasimharaopalli",,,9,0,0,0,,,,,,,,,,,,,,,
342,"11_C_65_36","KDP_C_69_36_LINGALA","Vadlavaripalli",,,11,0,0,0,,,,,,,,,,,,,,,
343,"11_C_65_36","KDP_C_69_36_LINGALA","Ippatla",,,0,0,0,0,,,,,,,,,,,,,,,
344,"11_C_65_36","KDP_C_69_36_LINGALA","Herojipuram",,,15,0,0,0,,,,,,,,,,,,,,,
345,"11_C_65_36","KDP_C_69_36_LINGALA","Korrapadu",,,115,0,0,0,,,,,,,,,,,,,,,
346,"11_C_65_36","KDP_C_69_36_LINGALA","Venkatampalli",,,36,0,0,0,,,,,,,,,,,,,,,
347,"11_C_65_36","KDP_C_69_36_LINGALA","Ragimanupalli",,,68,0,0,0,,,,,,,,,,,,,,,
348,"11_C_65_36","KDP_C_69_36_LINGALA","Rachamarripalli",,,57,0,0,0,,,,,,,,,,,,,,,
349,"11_C_65_36","KDP_C_69_36_LINGALA","Peddarangapuram",,,11,0,0,0,,,,,,,,,,,,,,,
350,"11_C_65_36","KDP_C_69_36_LINGALA","Chinnarangapuram",,,56,0,0,0,,,,,,,,,,,,,,,
351,"11_C_65_36","KDP_C_69_36_LINGALA","Brahmanapalli",,,59,0,0,0,,,,,,,,,,,,,,,
352,"11_C_65_36","KDP_C_69_36_LINGALA","Inagalur",,,23,0,0,0,,,,,,,,,,,,,,,
353,"11_C_65_36","KDP_C_69_36_LINGALA","RF",,,0,0,0,0,,,,,,,,,,,,,,,
354,"11_C_65_37","KDP_C_69_37_KONAMPALLI","Ambakapalli",,,44,0,0,0,,,,,,,,,,,,,,,
355,"11_C_65_37","KDP_C_69_37_KONAMPALLI","Errapalli",,,434,0,0,0,,,,,,,,,,,,,,,
356,"11_C_65_37","KDP_C_69_37_KONAMPALLI","Yerragudipalli",,,89,0,0,0,,,,,,,,,,,,,,,
357,"11_C_65_37","KDP_C_69_37_KONAMPALLI","Konampalli",,,24,0,0,0,,,,,,,,,,,,,,,
358,"11_C_65_37","KDP_C_69_37_KONAMPALLI","RF",,,0,0,0,0,,,,,,,,,,,,,,,
359,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Balapanuru",,,170,0,0,0,,,,,,,,,,,,,,,
360,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Bonala",,,96,0,0,0,,,,,,,,,,,,,,,
361,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Kamasamudram",,,107,0,0,0,,,,,,,,,,,,,,,
362,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Dondlavagu",,,24,0,0,0,,,,,,,,,,,,,,,
363,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Lopatlanutala",,,60,0,0,0,,,,,,,,,,,,,,,
364,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Rayalapuram",,,20,0,0,0,,,,,,,,,,,,,,,
365,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Thelluru",,,64,0,0,0,,,,,,,,,,,,,,,
366,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","Maduru",,,17,0,0,0,,,,,,,,,,,,,,,
367,"11_C_65_38","KDP_C_69_38_KAMASAMUDRAM","RF",,,0,,,,,,,,,,,,,,,,,,
368,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Nandyalampalli",,,,,,,,,,5,0,0,0,,,,,,,,
369,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Jangamreddypalli",,,,,,,,,,60,0,0,0,,,,,,,,
370,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Theliki",,,,,,,,,,28,0,0,0,,,,,,,,
371,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Muddulapaya",,,,,,,,,,34,0,0,0,,,,,,,,
372,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Ravulakolanu",,,,,,,,,,73,0,0,0,,,,,,,,
373,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Sunkesula",,,,,,,,,,6,0,0,0,,,,,,,,
374,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Duddekunta",,,,,,,,,,24,0,0,0,,,,,,,,
375,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Kasunuru",,,,,,,,,,14,0,0,0,,,,,,,,
376,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Simhadripuram",,,80,0,0,0,,,,,,,,,,,,,,,
377,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Gurijala",,,129,0,0,0,,,,,,,,,,,,,,,
378,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Bidinamcherla",,,196,0,0,0,,,,,,,,,,,,,,,
379,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Himakuntla",,,102,0,0,0,,,,,,,,,,,,,,,
380,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Nidivelagala",,,69,0,0,0,,,,,,,,,,,,,,,
381,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Agraharam",,,17,0,0,0,,,,,,,,,,,,,,,
382,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Ankalammaguduru",,,179,0,0,0,,,,,,,,,,,,,,,
383,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Lomada",,,,,,,,,,108,0,0,0,,,,,,,,
384,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","Bhadrampalli",,,,,,,,,,48,,,,,,,,,,,
385,"11_C_65_39","KDP_C_69_39_SIMHADRIPURAM","RF",,,,,,,,,,0,,,,,,,,,,,
386,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Mudumala",,,185,,,,,,,,,,,,,,,,,,
387,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Palugurallapalli",,,111,,,,,,,,,,,,,,,,,,
388,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Godlaveedu",,,40,,,,,,,,,,,,,,,,,,
389,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Chennakesapuram",,,,,,,,,,6,,,,,,,,,,,
390,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Papanapalli",,,6,,,,,,,,,,,,,,,,,,
391,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Akkamgundla",,,,,,,,,,21,,,,,,,,,,,
392,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Katheragandla",,,220,,,,,,,,,,,,,,,,,,
393,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Pagadalapalli",,,26,,,,,,,,,,,,,,,,,,
394,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Savisettipalli",,,111,,,,,,,,,,,,,,,,,,
395,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Vankamarri",,,64,,,,,,,,,,,,,,,,,,
396,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Itugulapadu",,,145,,,,,,,,,,,,,,,,,,
397,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","Akkampet",,,6,,,,,,,,,,,,,,,,,,
398,"11_C_65_49","KDP_C_70_49_SAVISETTIPALLI","RF",,,0,,,,,,,,,,,,,,,,,,
399,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Munnelli",,,373,,,,,,,,,,,,,,,,,,
400,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Bodugundupalli",,,,,,,,,,15,,,,,,,,,,,
401,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Koduru",,,185,,,,,,,,,,,,,,,,,,
402,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Maratipalli",,,19,,,,,,,,,,,,,,,,,,
403,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Ankanagodugunuru",,,46,,,,,,,,,,,,,,,,,,
404,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","A.Kothapalli",,,,,,,,,,5,,,,,,,,,,,
405,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Madhavarayunipalli",,,,,,,,,,20,,,,,,,,,,,
406,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Vemakunta",,,17,,,,,,,,,,,,,,,,,,
407,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Kamakunta",,,37,,,,,,,,,,,,,,,,,,
408,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Mekavaripalli",,,132,,,,,,,,,,,,,,,,,,
409,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Dammanapalli",,,,,,,,,,58,,,,,,,,,,,
410,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Porumamilla",,,61,,,,,,,,,,,,,,,,,,
411,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Rangasamudram",,,193,,,,,,,,,,,,,,,,,,
412,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Puliveedu",,,22,,,,,,,,,,,,,,,,,,
413,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Perammagaripalli",,,28,,,,,,,,,,,,,,,,,,
414,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Bopparum",,,70,,,,,,,,,,,,,,,,,,
415,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","Chennareddypet",,,50,,,,,,,,,,,,,,,,,,
416,"11_C_65_50","KDP_C_70_50_PORUMAMILLA","RF",,,0,,,,,,,,,,,,,,,,,,
417,"11_C_65_51","KDP_C_70_51_BADVEL","M.Narasimhapuram",,,24,,,,,,,,,,,,,,,,,,
418,"11_C_65_51","KDP_C_70_51_BADVEL","Peddullapalli",,,52,,,,,,,,,,,,,,,,,,
419,"11_C_65_51","KDP_C_70_51_BADVEL","Kondampalli",,,28,,,,,,,,,,,,,,,,,,
420,"11_C_65_51","KDP_C_70_51_BADVEL","Prabhalaveedu",,,110,,,,,,,,,,,,,,,,,,
421,"11_C_65_51","KDP_C_70_51_BADVEL","Venkatapuram",,,46,,,,,,,,,,,,,,,,,,
422,"11_C_65_51","KDP_C_70_51_BADVEL","Thipparajupalli",,,28,,,,,,,,,,,,,,,,,,
423,"11_C_65_51","KDP_C_70_51_BADVEL","Thangedupalli",,,42,,,,,,,,,,,,,,,,,,
424,"11_C_65_51","KDP_C_70_51_BADVEL","Chinnayapalli",,,43,,,,,,,,,,,,,,,,,,
425,"11_C_65_51","KDP_C_70_51_BADVEL","S.Veerlapalli",,,6,,,,,,,,,,,,,,,,,,
426,"11_C_65_51","KDP_C_70_51_BADVEL","Siddavaram",,,145,,,,,,,,,,,,,,,,,,
427,"11_C_65_51","KDP_C_70_51_BADVEL","S.Seshampalli",,,16,,,,,,,,,,,,,,,,,,
428,"11_C_65_51","KDP_C_70_51_BADVEL","S.Lingampalli",,,4,,,,,,,,,,,,,,,,,,
429,"11_C_65_51","KDP_C_70_51_BADVEL","T.Seshampalli",,,23,,,,,,,,,,,,,,,,,,
430,"11_C_65_51","KDP_C_70_51_BADVEL","T.Sallagirigela",,,89,,,,,,,,,,,,,,,,,,
431,"11_C_65_51","KDP_C_70_51_BADVEL","Yellopalli",,,19,,,,,,,,,,,,,,,,,,
432,"11_C_65_51","KDP_C_70_51_BADVEL","Venkataramapuram",,,53,,,,,,,,,,,,,,,,,,
433,"11_C_65_51","KDP_C_70_51_BADVEL","Routhapalli",,,23,,,,,,,,,,,,,,,,,,
434,"11_C_65_51","KDP_C_70_51_BADVEL","Middepadu",,,23,,,,,,,,,,,,,,,,,,
435,"11_C_65_51","KDP_C_70_51_BADVEL","Ganugapenta",,,113,,,,,,,,,,,,,,,,,,
436,"11_C_65_51","KDP_C_70_51_BADVEL","Chinnakrishnapuram",,,0,,,,,,,,,,,,,,,,,,
437,"11_C_65_51","KDP_C_70_51_BADVEL","Appajupet",,,1,,,,,,,,,,,,,,,,,,
438,"11_C_65_51","KDP_C_70_51_BADVEL","Anantarajapuram",,,14,,,,,,,,,,,,,,,,,,
439,"11_C_65_51","KDP_C_70_51_BADVEL","Ethirajupalli",,,14,,,,,,,,,,,,,,,,,,
440,"11_C_65_51","KDP_C_70_51_BADVEL","Tiruvengalapuram",,,28,,,,,,,,,,,,,,,,,,
441,"11_C_65_51","KDP_C_70_51_BADVEL","Guntapalli",,,18,,,,,,,,,,,,,,,,,,
442,"11_C_65_51","KDP_C_70_51_BADVEL","Badvel",,,22,,,,,,,,,,,,,,,,,,
443,"11_C_65_51","KDP_C_70_51_BADVEL","Chennampalli",,,60,,,,,,,,,,,,,,,,,,
444,"11_C_65_51","KDP_C_70_51_BADVEL","C.Kothapalli",,,5,,,,,,,,,,,,,,,,,,
445,"11_C_65_51","KDP_C_70_51_BADVEL","Abbusahebpet",,,17,,,,,,,,,,,,,,,,,,
446,"11_C_65_51","KDP_C_70_51_BADVEL","Chintalacheruvu",,,9,,,,,,,,,,,,,,,,,,
447,"11_C_65_51","KDP_C_70_51_BADVEL","Bayanapalli",,,15,,,,,,,,,,,,,,,,,,
448,"11_C_65_51","KDP_C_70_51_BADVEL","Mohiddinpuram",,,1,,,,,,,,,,,,,,,,,,
