,,,,Irrigated with surface water,,,,,,,,,,,,,,,
S.No,Watershed code,Watershed Name,Village Name,command area,,,,Non command area,,,,Poor GW quality area,,,,,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,,,,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,,,,
160,13_C_68_42-c,KU_C_KD_Gospadu_c,S.Kulluru,2,2,2,18,,,,,,,,,,0,,
161,13_C_68_42-c,KU_C_KD_Gospadu_c,Vantivelagala,18,3,106,247,,,,,,,,,180,63,120,48
162,13_C_68_42-c,KU_C_KD_Gospadu_c,Yalluru,410,549,102,968,,,,,,,,,495,173.25,55,22
163,13_C_68_42-c,KU_C_KD_Gospadu_c,Tellapuri,20,6,13,105,,,,,,,,,292.5,102.375,,0
164,13_C_68_42-c,KU_C_KD_Gospadu_c,Gospadu,22,6,250,394,,,,,,,,,67.5,23.625,75,30
165,13_C_68_42-c,KU_C_KD_Gospadu_c,Jillella,86,50,766,389,,,,,,,,,540,189,,0
166,13_C_68_42-c,KU_C_KD_Gospadu_c,Pasurupadu,26,3,229,243,,,,,,,,,180,63,,0
167,13_C_68_42-c,KU_C_KD_Gospadu_c,Julepalle,81,,110,175,,,,,,,,,180,63,,0
168,13_C_68_42-c,KU_C_KD_Gospadu_c,S.Nagulavaram,177,,27,138,,,,,,,,,146.25,51.1875,28,11.2
169,13_C_68_42-c,KU_C_KD_Gospadu_c,Dibaguntla,205,15,121,71,,,,,,,,,315,110.25,115,46
170,13_C_68_42-c,KU_C_KD_Gospadu_c,M.Chintakunta,161,,103,242,,,,,,,,,405,141.75,,0
171,13_C_68_42-c,KU_C_KD_Gospadu_c,M.Krishnapuram,36,,167,314,,,,,,,,,135,47.25,,0
172,13_C_68_42-c,KU_C_KD_Gospadu_c,Sambavaram,156,,120,28,,,,,,,,,90,31.5,23,9.2
173,13_C_68_42-c,KU_C_KD_Gospadu_c,Guntanala,2,,17,221,,,,,,,,,112.5,39.375,34,13.6
174,13_C_68_42-c,KU_C_KD_Gospadu_c,Mitnala,8,57,48,644,,,,,,,,,245,85.75,,0
175,13_C_68_42-c,KU_C_KD_Gospadu_c,Brahmanapalli,30,3,15,,,,,,,,,,67.5,23.625,29,11.6
176,13_C_68_42-c,KU_C_KD_Gospadu_c,pusuluru,288,12,165,132,,,,,,,,,225,78.75,,0
177,13_C_68_42-c,KU_C_KD_Gospadu_c,Chapirevula,672,77,26,82,,,,,,,,,285,99.75,36,14.4
178,13_C_68_42-c,KU_C_KD_Gospadu_c,Kanala,1820,74,10,8,,,,,,,,,392,137.2,,
179,13_C_68_42-c,KU_C_KD_Gospadu_c,Chabolu,340,65,,,,,,,,,,,180,63,,
180,13_C_68_42-c,KU_C_KD_Gospadu_c,Nunepalle,517,,,45,,,,,,,,,253,88.55,,
181,13_C_68_42-c,KU_C_KD_Gospadu_c,Madduru,10,,116,,,,,,,,,,,,,
182,13_C_68_42-c,KU_C_KD_Gospadu_c,Togarachedu,20,52,193,58,,,,,,,,,,,,
183,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Alaganuru,,,,,,,,,,,,,,,,
184,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Rollapadu,,,,,,,,,,,,,,,,
185,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Talamudipi,,,,,,,,,,,,,,,,
186,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Bilakalagudur,42,,38,184,,,,,,,,,,,,
187,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Bujanur,8,,0,221,,,,,,,,,,,,
188,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Chindhukur,20,,16,182,,,,,,,,,,,,
189,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Gadivemula,24,0,8,0,,,,,,,,,,,,
