,,,"Command area",,,,,,,,,,,,"Non-Command area",,,,,,,,,,,,"Poor quality",,,,,,,,,,,
"Sr.No","Watershed name",,"Agriculture",,,,"Domestic",,,,"Industrial",,,,"Agriculture",,,,"Domestic",,,,"Industrial",,,,"Agriculture",,,,,3.401360544,,,"Industrial",,,
,,"Type of well","yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,,,,,"yield","No.of ","Days of operation of wells          ",
,,,"lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon",,,,,"lph","wells","Monsoon","Non - Monsoon"
,"KU-D-TB-KALLURU(A)","DW",3857.142857,,40,90,857.1428571,,120,240,7142.857143,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU-D-TB-KALLURU(A)","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU-D-TB-KALLURU(A)","BWs",8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU-D-TB-KALLURU(A)","STW",22000,,40,90,5142.857143,,120,240,14285.71429,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU-D-TB-KALLURU(A)","MTW",45000,,40,90,10285.71429,,120,240,3571.428571,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU-D-TB-KALLURU(A)","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU-D-TB-KALLURU(A)","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KALLURU(B)","DW",1428.571429,,40,90,857.1428571,,120,240,7142.857143,,120,240,1428.571429,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_KALLURU(B)","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KALLURU(B)","BWs",7857.142857,,40,90,5142.857143,,120,240,14285.71429,,120,240,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KALLURU(B)","STW",22000,,40,90,5142.857143,,120,240,3571.428571,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KALLURU(B)","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KALLURU(B)","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_KALLURU(B)","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","DW",1428.571429,,40,90,857.1428571,,120,240,7142.857143,,120,240,1428.571429,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,14285.71429,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","BWs",9285.714286,,40,90,5142.857143,,120,240,3571.428571,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,0,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,0,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,0,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_KOWTHALAM(A)_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM","DW",1428.571429,,40,90,857.1428571,,120,240,14285.71429,,120,240,1428.571429,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_KOWTHALAM","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,3571.428571,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM","BWs",8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM","STW",0,,40,90,5142.857143,,120,240,7142.857143,,120,240,0,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM","MTW",0,,40,90,10285.71429,,120,240,7142.857143,,120,240,0,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KOWTHALAM","Deep TW",0,,40,90,10285.71429,,120,240,7142.857143,,120,240,0,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_KOWTHALAM","Filter Points",7142.857143,,40,90,5142.857143,,120,240,14285.71429,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KURNOOL","DW",3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_KURNOOL","DW+PS/DCB",7142.857143,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KURNOOL","BWs",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KURNOOL","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KURNOOL","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_KURNOOL","Deep TW",64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_KURNOOL","Filter Points",7142.857143,,40,90,5142.857143,,120,240,3571.428571,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_NANDAVARAM_C","DW",3857.142857,,40,90,857.1428571,,120,240,7142.857143,,120,240,3857.142857,,40,60,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_NANDAVARAM_C","DW+PS/DCB",5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,5000,,40,60,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_NANDAVARAM_C","BWs",9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,60,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_NANDAVARAM_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_NANDAVARAM_C","MTW",45000,,40,90,10285.71429,,120,240,14285.71429,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_NANDAVARAM_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,3571.428571,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_NANDAVARAM_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"Ku_D_TB_Nandikotkuru_C","DW",1428.571429,,40,90,857.1428571,,120,240,7142.857143,,120,240,1428.571429,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"Ku_D_TB_Nandikotkuru_C","DW+PS/DCB",4285.714286,,40,90,4285.714286,,120,240,7142.857143,,120,240,4285.714286,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"Ku_D_TB_Nandikotkuru_C","BWs",9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"Ku_D_TB_Nandikotkuru_C","STW",22000,,40,90,5142.857143,,120,240,14285.71429,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"Ku_D_TB_Nandikotkuru_C","MTW",45000,,40,90,10285.71429,,120,240,3571.428571,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"Ku_D_TB_Nandikotkuru_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"Ku_D_TB_Nandikotkuru_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_PEDDAKADABUR_C","DW",1428.571429,,40,90,857.1428571,,120,240,7142.857143,,120,240,1428.571429,,40,90,857.1428571,,120,240,3571.428571,,120,240,1428.571429,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_PEDDAKADABUR_C","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,5000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_PEDDAKADABUR_C","BWs",9285.714286,,40,90,5142.857143,,120,240,14285.71429,,120,240,8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,8571.428571,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_PEDDAKADABUR_C","STW",22000,,40,90,5142.857143,,120,240,3571.428571,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_PEDDAKADABUR_C","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_PEDDAKADABUR_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_PEDDAKADABUR_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","DW",3857.142857,,40,90,857.1428571,,120,240,7142.857143,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","DW+PS/DCB",5000,,40,90,3571.428571,,120,240,14285.71429,,120,240,5000,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","BWs",8571.428571,,40,90,8571.428571,,120,240,3571.428571,,120,240,8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_YEMMIGANUR-B_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR_C","DW",3857.142857,,40,90,857.1428571,,120,240,14285.71429,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_TB_YEMMIGANUR_C","DW+PS/DCB",5000,,40,90,4285.714286,,120,240,3571.428571,,120,240,4285.714286,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR_C","BWs",8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR_C","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_TB_YEMMIGANUR_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_TB_YEMMIGANUR_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,14285.71429,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","DW",3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","DW+PS/DCB",7142.857143,,40,90,4285.714286,,120,240,7142.857143,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","BWs",14285.71429,,40,90,5142.857143,,120,240,7142.857143,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","MTW",45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_VV_CHIPPAGIRI-B_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,3571.428571,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_HOLAGONDA_C","DW",3857.142857,,40,90,857.1428571,,120,240,7142.857143,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_D_VV_HOLAGONDA_C","DW+PS/DCB",4285.714286,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_HOLAGONDA_C","BWs",8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_HOLAGONDA_C","STW",22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_HOLAGONDA_C","MTW",45000,,40,90,10285.71429,,120,240,14285.71429,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_D_VV_HOLAGONDA_C","Deep TW",64285.71429,,40,90,10285.71429,,120,240,3571.428571,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_D_VV_HOLAGONDA_C","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_P_KD_Owk","DW",3857.142857,,40,90,857.1428571,,120,240,7142.857143,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
,"KU_P_KD_Owk","DW+PS/DCB",4285.714286,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_P_KD_Owk","BWs",8571.428571,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
,"KU_P_KD_Owk","STW",22000,,40,90,5142.857143,,120,240,14285.71429,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
,"KU_P_KD_Owk","MTW",45000,,40,90,10285.71429,,120,240,3571.428571,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
,"KU_P_KD_Owk","Deep TW",64285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
,"KU_P_KD_Owk","Filter Points",7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
,"KU_C_KD_KOLIMIGUNDLA","DW",,,,,,,,,,,,,1428.571429,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","DW+PS/DCB",,,,,,,,,,,,,4285.714286,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","BWs",,,,,,,,,,,,,8571.428571,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","STW",,,,,,,,,,,,,14285.71429,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","MTW",,,,,,,,,,,,,14285.71429,,40,60,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","Deep TW",,,,,,,,,,,,,21428.57143,,40,60,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_KOLIMIGUNDLA","Filter Points",,,,,,,,,,,,,7142.857143,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","BWs",,,,,,,,,,,,,8571.428571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_MAHANANDI(RF)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","DW+PS/DCB",,,,,,,,,,,,,4285.714286,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","BWs",,,,,,,,,,,,,8571.428571,,45,60,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","STW",,,,,,,,,,,,,17142.85714,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(a)-Nc","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","DW+PS/DCB",,,,,,,,,,,,,4285.714286,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","BWs",,,,,,,,,,,,,8571.428571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(b)-Nc","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","DW",,,,,,,,,,,,,1428.571429,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","DW+PS/DCB",,,,,,,,,,,,,5714.285714,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","BWs",,,,,,,,,,,,,8571.428571,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_Orvakal(c)-Nc","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
