S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
290,05_I_39_69,WG_I_Gunderu_Pedavegi,Munduru,800,5,81,56,88.237307691,0.0705898462,15,180,145,190.5925846126,153.5329153824,344.125499995
291,05_I_39_70,WG_I_Gunderu_Pedavegi,Nyayampalli,0,0,0,0,0,0,15,180,145,0,0,0
292,05_I_39_71,WG_I_Gunderu_Pedavegi,Pedavegi,0,0,0,0,0,0,15,180,145,0,0,0
293,05_I_39_72,WG_I_Gunderu_Pedavegi,T.Gokavaram,0,0,0,0,0,0,15,180,145,0,0,0
294,05_I_39_73,WG_I_Gunderu_Pedavegi,Vegiwada,0,0,0,0,0,0,15,180,145,0,0,0
295,05_I_39_74,WG_I_Gunderu_Pedavegi,Ramasingavaram,0,0,0,0,0,0,15,180,145,0,0,0
296,05_I_39_75,WG_I_Gunderu_Pedavegi,Rajupothepalli,0,0,0,0,0,0,15,180,145,0,0,0
297,05_I_39_76,WG_I_Gunderu_Pedavegi,Kethavaram,0,0,0,0,0,0,15,180,145,0,0,0
298,05_I_39_77,WG_I_Gunderu_Pedavegi,Tedlam,0,0,0,0,0,0,15,180,145,0,0,0
299,05_I_39_78,WG_I_Gunderu_Pedavegi,Sriramvaram,0,0,0,0,0,0,15,180,145,0,0,0
300,05_I_39_79,WG_I_Gunderu_Pedavegi,Krisnaraopalem,0,0,0,0,0,0,15,180,145,0,0,0
301,05_I_39_80,WG_I_Gunderu_Pedavegi,Lingaraopalem,0,0,0,0,0,0,15,180,145,0,0,0
302,05_I_39_81,WG_I_Gunderu_Pedavegi,Gudlapalli,0,0,0,0,0,0,15,180,145,0,0,0
303,05_I_39_82,WG_I_Gunderu_Pedavegi,A. Ch. Raju Palem,0,0,0,0,0,0,15,180,145,0,0,0
304,05_I_39_83,WG_I_Gunderu_Pedavegi,Gundagolanu,1.207,2.015,21.5,45,24.9195683938,3.00779190513385E-05,15,180,145,0.0812103814,0.0654194739,0.1466298554
305,05_I_39_84,WG_I_Gunderu_Pedavegi,Surappagudem,2.011,2.165,21.5,45,25.174126835,5.06251690652761E-05,15,180,145,0.1366879565,0.1101097427,0.2467976992
306,05_I_39_85,WG_I_Gunderu_Pedavegi,Agadalanka (C),14.78,1.1,5.5,45,7.3667619023,0.0001088807,15,180,145,0.2939780005,0.2368156115,0.530793612
307,05_I_39_86,WG_I_Gunderu_Pedavegi,Chettunnapadu,0,0,0,0,0,0,15,180,145,0,0,0
308,05_I_39_87,WG_I_Gunderu_Pedavegi,Mallavaram,0,0,0,0,0,0,15,180,145,0,0,0
309,05_I_39_88,WG_I_Gunderu_Pedavegi,Pydichintapadu,0,0,0,0,0,0,15,180,145,0,0,0
310,05_I_39_89,WG_I_Gunderu_Pedavegi,Kokkirailanka,0,0,0,0,0,0,15,180,145,0,0,0
311,05_I_39_90,WG_I_Gunderu_Pedavegi,Prattikollanka,0,0,0,0,0,0,15,180,145,0,0,0
312,05_I_39_91,WG_I_Gunderu_Pedavegi,Gudivakalanka,0,0,0,0,0,0,15,180,145,0,0,0
313,05_I_39_92,WG_I_Gunderu_Pedavegi,Komatilanka,0,0,0,0,0,0,15,180,145,0,0,0
314,05_I_39_93,WG_I_Gunderu_Pedavegi,Malkapuram,3.484,1.855,10,45,13.1480393898,4.58077692342113E-05,15,180,145,0.1236809769,0.0996318981,0.223312875
315,05_I_40_17,WG_I_Tammileru South_Eluru,M.V.Varigudem,0,0,0,0,0,0,3.4,210,60,0,0,0
316,05_I_40_18,WG_I_Tammileru South_Eluru,Kondalaraopalem,0,0,0,0,0,0,3.4,210,60,0,0,0
317,05_I_40_19,WG_I_Tammileru South_Eluru,Gokinapalli,0,0,0,0,0,0,3.4,210,60,0,0,0
318,05_I_40_20,WG_I_Tammileru South_Eluru,Rayannapalem,0,0,0,0,0,0,3.4,210,60,0,0,0
319,05_I_40_21,WG_I_Tammileru South_Eluru,Vijayarai,0,0,0,0,0,0,3.4,210,60,0,0,0
320,05_I_40_22,WG_I_Tammileru South_Eluru,Muttanaveedu,0.914,2,15,45,18.3941125497,1.68122188704216E-05,3.4,210,60,0.0120039243,0.0034296926,0.0154336169
321,05_I_40_23,WG_I_Tammileru South_Eluru,Alliveedu,0,0,0,0,0,0,3.4,210,60,0,0,0
322,05_I_40_24,WG_I_Tammileru South_Eluru,Jagannadhapuram,300,4.58,81.07,56.31,87.6753647468,0.0263026094,2.44,210,60,13.4774570689,3.8507020197,17.3281590886
323,05_I_40_25,WG_I_Tammileru South_Eluru,Kavvagunta,300,4.58,81.07,56.31,87.6753647468,0.0263026094,2.44,210,60,13.4774570689,3.8507020197,17.3281590886
324,05_I_40_26,WG_I_Tammileru South_Eluru,Dondapadu,301.4,2,160,45,163.3941125497,0.0492469855,3.4,210,60,35.162347663,10.0463850466,45.2087327096
325,05_I_40_27,WG_I_Tammileru South_Eluru,Vanguru,304,2,160,45,163.3941125497,0.0496718102,3.4,210,60,35.4656724936,10.1330492839,45.5987217775
326,05_I_40_28,WG_I_Tammileru South_Eluru, Katlampudi,0,0,0,0,0,0,3.4,210,60,0,0,0
327,05_I_40_29,WG_I_Tammileru South_Eluru, Jalipudi,0,0,0,0,0,0,3.4,210,60,0,0,0
328,05_I_40_30,WG_I_Tammileru South_Eluru, Komadavolu,0,0,0,0,0,0,3.4,210,60,0,0,0
329,05_I_40_31,WG_I_Tammileru South_Eluru,Tangellamudi,0.375,2,15,45,18.3941125497,6.89779220613579E-06,3.4,210,60,0.0049250236,0.0014071496,0.0063321732
330,05_I_40_32,WG_I_Tammileru South_Eluru,Chataparru,0,0,0,0,0,0,3.4,210,60,0,0,0
331,05_I_40_33,WG_I_Tammileru South_Eluru,Chodimella,0.245,2,15,45,18.3941125497,4.50655757467538E-06,3.4,210,60,0.0032176821,0.0009193377,0.0041370199
332,05_I_40_34,WG_I_Tammileru South_Eluru,Eluru town,0,0,0,0,0,0,3.4,210,60,0,0,0
333,05_I_40_35,WG_I_Tammileru South_Eluru,Madepalli,0,0,0,0,0,0,3.4,210,60,0,0,0
334,05_I_40_18,WG_I_Pedapadu,B.Singavaram,0,0,0,0,0,0,15,210,60,0,0,0
335,05_I_40_19,WG_I_Pedapadu,Pinakadimi,1500,4.58,81.07,56.31,87.6753647468,0.1315130471,15,210,60,414.2660984287,118.3617424082,532.6278408369
336,05_I_40_20,WG_I_Pedapadu,Duggirala,0,0,0,0,0,0,15,210,60,0,0,0
337,05_I_40_21,WG_I_Pedapadu,Koppaka,1200,4.58,81.07,56.31,87.6753647468,0.1052104377,15,210,60,331.412878743,94.6893939266,426.1022726695
338,05_I_40_22,WG_I_Pedapadu,Bhogapuram,1200,4.58,81.07,56.31,87.6753647468,0.1052104377,15,210,60,331.412878743,94.6893939266,426.1022726695
339,05_I_40_23,WG_I_Pedapadu,Pedapadu,1200,2,20,45,23.3941125497,0.0280729351,15,210,60,88.4297454378,25.2656415537,113.6953869915
340,05_I_40_24,WG_I_Pedapadu,Ravulakunta,600,2,20,45,23.3941125497,0.0140364675,15,210,60,44.2148727189,12.6328207768,56.8476934958
341,05_I_40_25,WG_I_Pedapadu,Satyavolu,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
342,05_I_40_26,WG_I_Pedapadu,S.Kothapalli,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
343,05_I_40_27,WG_I_Pedapadu,Vasanthavada I,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
344,05_I_40_28,WG_I_Pedapadu,Vasanthavada II,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
345,05_I_40_29,WG_I_Pedapadu,Amruthalingampeta,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
346,05_I_40_30,WG_I_Pedapadu,Gogunta,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
347,05_I_40_31,WG_I_Pedapadu,Koniki,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
348,05_I_40_32,WG_I_Pedapadu,Rajupeta,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
349,05_I_40_33,WG_I_Pedapadu,Nandikeshwarapuram,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
350,05_I_40_34,WG_I_Pedapadu,Punukolu,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
351,05_I_40_35,WG_I_Pedapadu,Mupparru,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
352,05_I_40_36,WG_I_Pedapadu,Kothuru,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
353,05_I_40_37,WG_I_Pedapadu,Edulakunta,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
354,05_I_40_38,WG_I_Pedapadu,Burugagudem,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
355,05_I_40_39,WG_I_Pedapadu,Tallagudem,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
356,05_I_40_40,WG_I_Pedapadu,Appanaveedu,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
357,05_I_40_41,WG_I_Pedapadu,Epuru,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
358,05_I_40_42,WG_I_Pedapadu,Tallamudi,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
359,05_I_40_43,WG_I_Pedapadu,Kalaparru,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
360,05_I_40_44,WG_I_Pedapadu,Vempadu,0,0,0,0,0,0,15,210,60,0,0,0
361,05_I_40_45,WG_I_Pedapadu,Gogulapadu,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
362,05_I_40_46,WG_I_Pedapadu,Kokkirapadu,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
363,05_I_40_47,WG_I_Pedapadu,Vaddigudem,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
364,05_I_40_48,WG_I_Pedapadu,Vatluru,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
365,05_I_40_49,WG_I_Pedapadu,Sanivarapupeta,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
366,05_I_40_50,WG_I_Pedapadu,Gavaravaram,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
367,05_I_40_51,WG_I_Pedapadu,Satrampadu,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
368,05_I_40_52,WG_I_Pedapadu,Ponangi,400,2,20,45,23.3941125497,0.009357645,15,210,60,29.4765818126,8.4218805179,37.8984623305
369,05_I_40_53,WG_I_Pedapadu,Sriparru,300,2,20,45,23.3941125497,0.0070182338,15,210,60,22.1074363595,6.3164103884,28.4238467479
370,05_I_40_54,WG_I_Pedapadu,Manuru,350,2,20,45,23.3941125497,0.0081879394,15,210,60,25.792009086,7.3691454532,33.1611545392
371,05_I_40_55,WG_I_Pedapadu,Kalakurru,450,2,20,45,23.3941125497,0.0105273506,15,210,60,33.1611545392,9.4746155826,42.6357701218
372,05_I_36_29,WG_I_ODJS_TANUKU,Duvva,6000,0.73,3.66,63.34,5.2923,0.0317538,15,120,200,57.15684,95.2614,152.41824
373,05_I_36_29,WG_I_ODJS_TANUKU,,2050,0.64,2.1,63.34,3.531,0.00723855,15,120,200,13.02939,21.71565,34.74504
374,05_I_36_29,WG_I_ODJS_TANUKU,Tetali,3200,1.83,12.5,33.69,19.0982,0.06111424,15,120,200,110.005632,183.34272,293.348352
375,05_I_36_29,WG_I_ODJS_TANUKU,Tanuku ,,,,,,0,15,120,200,0,0,0
376,05_I_36_29,WG_I_ODJS_TANUKU,Paidiparru,900,1.83,12.5,33.69,19.0982,0.01718838,15,120,200,30.939084,51.56514,82.504224
377,05_I_36_29,WG_I_ODJS_TANUKU,Mandapaka,2100,1.83,12.5,33.69,19.0982,0.04010622,15,120,200,72.191196,120.31866,192.509856
378,05_I_36_29,WG_I_ODJS_TANUKU,Velpuru,500,1.83,12.5,33.69,19.0982,0.0095491,15,120,200,17.18838,28.6473,45.83568
379,05_I_36_29,WG_I_ODJS_TANUKU,Komaravaram,1023,0.62,2.13,63.34,3.5163,0.0035971749,15,120,200,6.47491482,10.7915247,17.26643952
380,05_I_36_29,WG_I_ODJS_TANUKU,Konala,1020,213,18.29,33.69,25.9699,0.026489298,15,120,200,47.6807364,79.467894,127.1486304
381,05_I_36_29,WG_I_ODJS_TANUKU,Muddapuram,2912,0.7,1.2,63.34,2.7652,0.0080522624,15,120,200,14.49407232,24.1567872,38.65085952
382,05_I_36_29,WG_I_ODJS_TANUKU,T.Vemavaram,1880,1.07,5.18,63.34,7.5725,0.0142363,15,120,200,25.62534,42.7089,68.33424
383,05_I_36_29,WG_I_ODJS_TANUKU,Sajjapuram,3228,,,,4.221,0.013625388,,,,0,0,0
384,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Kaldari,4513,2.13,14.94,33.69,22.6199,0.1020836087,15,120,200,183.75049566,306.2508261,490.00132176
385,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Velivennu,,,,,,0,15,120,200,0,0,0
386,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Dammennu,,,,,,0,15,120,200,0,0,0
387,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Chilakapadu,,,,,,0,15,120,200,0,0,0
388,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Pasalapudi,449,2.13,14.94,33.69,22.6199,0.0101563351,15,120,200,18.28140318,30.4690053,48.75040848
389,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,,738,1.52,16.76,33.69,22.2405,0.016413489,15,120,200,29.5442802,49.240467,78.7847472
390,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,,1000,2.16,5.5,6.34,10.3298,0.0103298,15,120,200,18.59364,30.9894,49.58304
391,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Suryaraopalem,1900,0.62,2.13,63.34,3.5163,0.00668097,15,120,200,12.025746,20.04291,32.068656
392,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,,3500,1.37,3.66,63.34,6.7233,0.02353155,15,120,200,42.35679,70.59465,112.95144
393,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Satyavada,2717,1.52,16.76,33.69,22.2405,0.0604274385,15,120,200,108.7693893,181.2823155,290.0517048
394,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,,263,1.83,12.5,33.69,19.0982,0.0050228266,15,120,200,9.04108788,15.0684798,24.10956768
395,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Morta,,,,,,0,15,120,200,0,0,0
396,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Velagadurru,,,,,,0,15,120,200,0,0,0
397,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Tadiparru,,,,,,0,15,120,200,0,0,0
398,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Undrajavaram,,,,,,0,15,120,200,0,0,0
399,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Vadluru,820,1.83,12.5,33.69,19.0982,0.015660524,15,120,200,28.1889432,46.981572,75.1705152
400,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Chivatam,,,,,,0,15,120,200,0,0,0
401,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,K.Savaram,3368,,,,2.925,0.0098514,15,120,200,17.73252,29.5542,47.28672
402,05_I_36_27,WG_I_ODJS_UNDRAJAVARAM,Palangi,3957,,,,4.37,0.01729209,15,120,200,31.125762,51.87627,83.002032
403,05_I_36_28,WG_I_ODJS_Peravali,Nadupalli,1996,,,,27.5,0.05489,15,120,200,98.802,164.67,263.472
404,05_I_36_28,WG_I_ODJS_Peravali,Kanuru,1600,,,,34.5,0.0552,15,120,200,99.36,165.6,264.96
405,05_I_36_28,WG_I_ODJS_Peravali,K.Agraharam,11200,,,,19.02,0.213024,15,120,200,383.4432,639.072,1022.5152
406,05_I_36_28,WG_I_ODJS_Peravali,Usulumarru,1780,,,,2.925,0.0052065,15,120,200,9.3717,15.6195,24.9912
407,05_I_36_28,WG_I_ODJS_Peravali,Teeparru,1050,,,,4.7,0.004935,15,120,200,8.883,14.805,23.688
408,05_I_36_28,WG_I_ODJS_Peravali,Ajjaram,79.2,,,,2.925,0.00023166,15,120,200,0.416988,0.69498,1.111968
409,05_I_36_28,WG_I_ODJS_Peravali,Kakaraparru,517,,,,6.78,0.00350526,15,120,200,6.309468,10.51578,16.825248
410,05_I_36_28,WG_I_ODJS_Peravali,Peravali ,4824,,,,3.94,0.01900656,15,120,200,34.211808,57.01968,91.231488
411,05_I_36_28,WG_I_ODJS_Peravali,Kapavaram,6400,,,,5.45,0.03488,15,120,200,62.784,104.64,167.424
412,05_I_36_28,WG_I_ODJS_Peravali,Kothapalli,3358,,,,3.15,0.0105777,15,120,200,19.03986,31.7331,50.77296
413,05_I_36_28,WG_I_ODJS_Peravali,Mukkamala,1367,,,,1.09,0.00149003,15,120,200,2.682054,4.47009,7.152144
414,05_I_36_28,WG_I_ODJS_Peravali,Khandavalli,2708,,,,2.77,0.00750116,15,120,200,13.502088,22.50348,36.005568
415,05_I_36_28,WG_I_ODJS_Peravali,Malleshwaram,3517,,,,2.81,0.00988277,15,120,200,17.788986,29.64831,47.437296
416,05_I_36_28,WG_I_ODJS_Peravali,P.Vemavaram,5770,,,,3.63,0.0209451,15,120,200,37.70118,62.8353,100.53648
417,05_I_36_36,WG_I_36_Iragavaram,Relangi,2.335,1.83,12.5,33.69,19.0982,4.4594297E-05,15,120,200,0.0802697346,0.133782891,0.2140526256
418,05_I_36_36,WG_I_36_Iragavaram,Kavalipuram,4.5,1.34,6.1,63.34,9.09624,4.093308E-05,15,120,200,0.073679544,0.12279924,0.196478784
419,05_I_36_36,WG_I_36_Iragavaram,Iragavaram,2,1.34,6.1,63.34,9.09624,1.819248E-05,15,120,200,0.032746464,0.05457744,0.087323904
420,05_I_36_36,WG_I_36_Iragavaram,Ogidi,3514,2.13,18.29,33.69,25.9699,0.0912582286,15,120,200,164.26481148,273.7746858,438.03949728
421,05_I_36_36,WG_I_36_Iragavaram,Eletipadu,,,,,,0,15,120,200,0,0,0
422,05_I_36_36,WG_I_36_Iragavaram,G.Khandrika,,,,,,0,15,120,200,0,0,0
423,05_I_36_36,WG_I_36_Iragavaram,Ithampudi,,,,,,0,15,120,200,0,0,0
424,05_I_36_36,WG_I_36_Iragavaram,Inaparu,,,,,,0,15,120,200,0,0,0
425,05_I_36_36,WG_I_36_Iragavaram,Kathavapadu,,,,,,0,15,120,200,0,0,0
426,05_I_36_36,WG_I_36_Iragavaram,Kantheru,,,,,,0,15,120,200,0,0,0
427,05_I_36_36,WG_I_36_Iragavaram,Kakileru,,,,,,0,15,120,200,0,0,0
428,05_I_36_36,WG_I_36_Iragavaram,Kothapadu,,,,,,0,15,120,200,0,0,0
429,05_I_36_36,WG_I_36_Iragavaram,Podalada,,,,,,0,15,120,200,0,0,0
430,05_I_36_36,WG_I_36_Iragavaram,Pekeru,,,,,,0,15,120,200,0,0,0
431,05_I_36_36,WG_I_36_Iragavaram,R.Khandrika,,,,,,0,15,120,200,0,0,0
432,05_I_36_36,WG_I_36_Iragavaram,K.Kumudavalli,,,,,,0,15,120,200,0,0,0
433,05_I_36_36,WG_I_36_Iragavaram,Turpuvipparru,,,,,,0,15,120,200,0,0,0
434,05_I_36_36,WG_I_36_Iragavaram,K.Illindalaparru,,,,,,0,15,120,200,0,0,0
435,05_I_36_36,WG_I_36_Iragavaram,Goteru,,,,,,0,15,120,200,0,0,0
436,05_I_36_36,WG_I_36_Iragavaram,Surampudi,,,,,,0,15,120,200,0,0,0
437,05_I_36_36,WG_I_36_Iragavaram,Rapaka,,,,,,0,15,120,200,0,0,0
438,05_I_36_30,WG_I_ODJS_Attili,Attili ,3.462,1.22,6.4,33.69,10.7988,3.73854456E-05,15,120,200,0.0672938021,0.1121563368,0.1794501389
439,05_I_36_30,WG_I_ODJS_Attili,Pali,2,1.34,6.1,63.34,9.0962,1.81924E-05,15,120,200,0.03274632,0.0545772,0.08732352
440,05_I_36_30,WG_I_ODJS_Attili,,3.5,1.31,5.94,63.34,8.8692,3.10422E-05,15,120,200,0.05587596,0.0931266,0.14900256
441,05_I_36_30,WG_I_ODJS_Attili,Paluru,,,,,,0,15,120,200,0,0,0
442,05_I_36_30,WG_I_ODJS_Attili,Kommara,,,,,,0,15,120,200,0,0,0
443,05_I_36_30,WG_I_ODJS_Attili,Eduru,,,,,,0,15,120,200,0,0,0
444,05_I_36_30,WG_I_ODJS_Attili,Kanchumarru,,,,,,0,15,120,200,0,0,0
445,05_I_36_30,WG_I_ODJS_Attili,Manchili,,,,,,0,15,120,200,0,0,0
446,05_I_36_30,WG_I_ODJS_Attili,Aravalli,2,1.31,5.94,63.34,8.8692,1.77384E-05,15,120,200,0.03192912,0.0532152,0.08514432
447,05_I_36_30,WG_I_ODJS_Attili,,1.4,0.91,2.44,63.34,4.4748,6.26472E-06,15,120,200,0.011276496,0.01879416,0.030070656
448,05_I_36_30,WG_I_ODJS_Attili,,1.8,1.22,2.44,63.34,5.1679,9.30222E-06,15,120,200,0.016743996,0.02790666,0.044650656
449,05_I_36_30,WG_I_ODJS_Attili,Skinnerapuram,2.6,0.91,2.44,63.34,4.4748,1.163448E-05,15,120,200,0.020942064,0.03490344,0.055845504
450,05_I_36_30,WG_I_ODJS_Attili,,1.3,0.92,1.83,63.34,3.8871,5.05323E-06,15,120,200,0.009095814,0.01515969,0.024255504
451,05_I_36_30,WG_I_ODJS_Attili,Unikili,2,1.31,3.8,63.34,6.7292,1.34584E-05,15,120,200,0.02422512,0.0403752,0.06460032
452,05_I_36_30,WG_I_ODJS_Attili,,1.5,1.06,3.2,63.34,5.5702,8.3553E-06,15,120,200,0.01503954,0.0250659,0.04010544
453,05_I_36_30,WG_I_ODJS_Attili,,1.6,0.76,2.14,63.34,3.8394,0.000006143,15,120,200,0.011057472,0.01842912,0.029486592
454,05_I_36_30,WG_I_ODJS_Attili,Varigedu,,,,,,0,15,120,200,0,0,0
455,05_I_36_30,WG_I_ODJS_Attili,Tirupatipuram,,,,,,0,15,120,200,0,0,0
456,05_I_36_30,WG_I_ODJS_Attili,Ballipadu,,,,,,0,15,120,200,0,0,0
457,05_I_36_30,WG_I_ODJS_Attili,Gummampadu,1.94,1.52,11.8,33.69,17.2805,3.352417E-05,15,120,200,0.060343506,0.10057251,0.160916016
458,05_I_36_35,WG_I_ODJS_Penumantra,S.Illindalaparru,2340,1.98,17.98,33.69,25.1191,0.058778694,15,120,200,105.8016492,176.336082,282.1377312
459,05_I_36_35,WG_I_ODJS_Penumantra,Mallipudi,640,1.98,17.98,33.69,25.1191,0.016076224,15,120,200,28.9372032,48.228672,77.1658752
460,05_I_36_35,WG_I_ODJS_Penumantra,Natharemeshwaram,,,,,,0,15,120,200,0,0,0
461,05_I_36_35,WG_I_ODJS_Penumantra,Juttiga,1010,1.98,17.98,33.69,25.1191,0.025370291,15,120,200,45.6665238,76.110873,121.7773968
462,05_I_36_35,WG_I_ODJS_Penumantra,Neggipudi,,,,,,0,15,120,200,0,0,0
463,05_I_36_35,WG_I_ODJS_Penumantra,Satyavaram,,,,,,0,15,120,200,0,0,0
464,05_I_36_35,WG_I_ODJS_Penumantra,Koyyetipadu,,,,,,0,15,120,200,0,0,0
465,05_I_36_35,WG_I_ODJS_Penumantra,Penumantra ,2314,1.98,17.98,33.69,25.1191,0.0581255974,15,120,200,104.62607532,174.3767922,279.00286752
466,05_I_36_35,WG_I_ODJS_Penumantra,Mamuduru,2198,0.99,3.66,63.34,5.8236,0.0128002728,15,120,200,23.04049104,38.4008184,61.44130944
467,05_I_36_35,WG_I_ODJS_Penumantra,Polamuru,2984,0.76,0.53,63.34,2.2294,0.0066525296,15,120,200,11.97455328,19.9575888,31.93214208
468,05_I_36_35,WG_I_ODJS_Penumantra,Batlamaguturu,144,0.58,0.61,63.34,1.3069,0.0001881936,15,120,200,0.33874848,0.5645808,0.90332928
469,05_I_36_35,WG_I_ODJS_Penumantra,Alamuru,1690,0.76,3.66,63.34,5.3594,0.009057386,15,120,200,16.3032948,27.172158,43.4754528
470,05_I_36_35,WG_I_ODJS_Penumantra,Velagaleru,1215,0.76,8.53,63.34,10.2294,0.012428721,15,120,200,22.3716978,37.286163,59.6578608
471,05_I_36_35,WG_I_ODJS_Penumantra,Marteru,2.098,2.17,22,150,3990,0.00837102,15,120,200,15.067836,25.11306,40.180896
472,05_I_36_35,WG_I_ODJS_Penumantra,Oduru,1.749,2.17,22,150,3990,0.00697851,15,120,200,12.561318,20.93553,33.496848
473,05_I_36_35,WG_I_ODJS_Penumantra,Nelamuru,2516,0.76,4.27,63.34,5.9694,0.0150190104,15,120,200,27.03421872,45.0570312,72.09124992
474,05_I_36_37,WG_I_ODJS_Penugonda,Vadali,3992,,,,24.33,0.09712536,15,120,200,174.825648,291.37608,466.201728
475,05_I_36_37,WG_I_ODJS_Penugonda,Sidhantham,8792,,,,14.26,0.12537392,15,120,200,225.673056,376.12176,601.794816
476,05_I_36_37,WG_I_ODJS_Penugonda,Elaparru,3655,,,,4.304,0.01573112,15,120,200,28.316016,47.19336,75.509376
477,05_I_36_37,WG_I_ODJS_Penugonda,Ramannapalem,1996,,,,2.3,0.0045908,15,120,200,8.26344,13.7724,22.03584
478,05_I_36_37,WG_I_ODJS_Penugonda,Venkatrampuram,549,,,,3.075,0.001688175,15,120,200,3.038715,5.064525,8.10324
479,05_I_36_37,WG_I_ODJS_Penugonda,Cherukuwada,1690,,,,2.335,0.00394615,15,120,200,7.10307,11.83845,18.94152
480,05_I_36_37,WG_I_ODJS_Penugonda,Penugonda ,7084,,,,6.47,0.04583348,15,120,200,82.500264,137.50044,220.000704
481,05_I_36_37,WG_I_ODJS_Penugonda,Munamurru,7902,,,,3.32,0.02623464,15,120,200,47.222352,78.70392,125.926272
482,05_I_36_37,WG_I_ODJS_Penugonda,Tamarada,5592,,,,5.31,0.02969352,15,120,200,53.448336,89.08056,142.528896
483,05_I_36_37,WG_I_ODJS_Penugonda,Kotalaparru,3625,,,,4.51,0.01634875,15,120,200,29.42775,49.04625,78.474
484,05_I_36_37,WG_I_ODJS_Penugonda,Nadipudi,5790,,,,6.77,0.0391983,15,120,200,70.55694,117.5949,188.15184
485,05_I_36_37,WG_I_ODJS_Penugonda,Chinamallam,,,,,,0,15,120,200,0,0,0
486,05_I_36_37,WG_I_ODJS_Penugonda,Mulaparru,,,,,,0,15,120,200,0,0,0
487,05_I_36_37,WG_I_ODJS_Penugonda,Deva,,,,,,0,15,120,200,0,0,0
