 ,,,,Irrigated with Groundwater,,,,,,,,,,,,Irrigated with Mi tanks,,,,,,,,,,,,Irrigated with surface water,,,,,,,,,,,
S.No,Watershed code,Watershed Name, Village Name,command area (ha),,,,"Non command area  (ha)
",,,,Poor GW Quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi
114,05_I_33_14,WG_I_Kovvuru_Dommeru,Markondapadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
115,05_I_33_15,WG_I_Kovvuru_Dommeru,Nelaturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
116,05_I_33_16,WG_I_Kovvuru_Dommeru,S.Muppavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
117,05_I_33_17,WG_I_Kovvuru_Dommeru,Gowripatnam,0,0,0,0,327,147,65,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
118,05_I_33_18,WG_I_Kovvuru_Dommeru,Kondagudem,0,0,0,0,47,3,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
119,05_I_33_19,WG_I_Kovvuru_Dommeru,Laxmipuram,0,0,0,0,9,4,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
120,05_I_33_20,WG_I_Kovvuru_Dommeru,Arikirevala,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
121,05_I_33_21,WG_I_Kovvuru_Dommeru,Chidipi,0,0,0,0,23,5,25,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
122,05_I_33_22,WG_I_Kovvuru_Dommeru,Chigurulanka,0,0,0,0,8,8,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
123,05_I_33_23,WG_I_Kovvuru_Dommeru,Decherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
124,05_I_33_24,WG_I_Kovvuru_Dommeru,Dharmavaram,0,0,0,0,189,97,102,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
125,05_I_33_25,WG_I_Kovvuru_Dommeru,Dommeru,0,0,0,0,220,344,306,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
126,05_I_33_26,WG_I_Kovvuru_Dommeru,I.Pangidi,0,0,0,0,49,51,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
127,05_I_33_27,WG_I_Kovvuru_Dommeru,Kovvuru,0,0,0,0,622,121,47,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
128,05_I_33_28,WG_I_Kovvuru_Dommeru,Kumaradevam,0,0,0,0,33,81,110,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
129,05_I_33_29,WG_I_Kovvuru_Dommeru,Madduru,0,0,0,0,247,205,100,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
130,05_I_33_30,WG_I_Kovvuru_Dommeru,Maddurulanka,0,0,0,0,7,7,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
131,05_I_33_31,WG_I_Kovvuru_Dommeru,Nandamuru,0,0,0,0,74,71,20,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
132,05_I_33_32,WG_I_Kovvuru_Dommeru,Pasivedala,0,0,0,0,216,162,9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
133,05_I_33_33,WG_I_Kovvuru_Dommeru,Penakarametta,0,0,0,0,38,12,184,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
134,05_I_33_34,WG_I_Kovvuru_Dommeru,Togummi,0,0,0,0,95,113,17,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
135,05_I_33_35,WG_I_Kovvuru_Dommeru,Vadapalli,0,0,0,0,325,344,106,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
136,05_I_33_36,WG_I_Kovvuru_Dommeru,Vemuluru,0,0,0,0,244,267,91,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
137,05_I_33_37,WG_I_Kovvuru_Dommeru,Malakapalli,0,0,0,0,486,445,309,539,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
138,05_I_33_38,WG_I_Kovvuru_Dommeru,Ravurupadu,0,0,0,0,0,0,108,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
139,05_I_37_13,WG_I_Nidadavolu_Arugolanu,Madhavaram,0,0,0,0,709,182,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
140,05_I_37_14,WG_I_Nidadavolu_Arugolanu,Jagannadhapuram,,0,0,0,605,89,10,208,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,134,134,0,0,,,,,0,0,0,0
141,05_I_37_15,WG_I_Nidadavolu_Arugolanu,Nandamuru,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,0,,,,,0,0,0,0
142,05_I_37_16,WG_I_Nidadavolu_Arugolanu,Arulla,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,564,0,0,,,,,0,0,0,0
143,05_I_37_17,WG_I_Nidadavolu_Arugolanu,Navabpalem,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,0,0,,,,,0,0,0,0
144,05_I_37_18,WG_I_Nidadavolu_Arugolanu,Aurgolanu,0,0,0,0,568,103,29,524,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,102,102,0,0,,,,,0,0,0,0
145,05_I_37_19,WG_I_Nidadavolu_Arugolanu,Apparaopeta,0,0,0,0,470,142,24,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
146,05_I_37_20,WG_I_Nidadavolu_Arugolanu,Atlapadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,8,,,,,0,0,0,0
147,05_I_37_21,WG_I_Nidadavolu_Arugolanu,D.Muppavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,6,,,,,0,0,0,0
148,05_I_37_22,WG_I_Nidadavolu_Arugolanu,Gopavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,36.82,,,,,0,0,0,0
149,05_I_37_23,WG_I_Nidadavolu_Arugolanu,Jeedigunta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
150,05_I_37_24,WG_I_Nidadavolu_Arugolanu,Kalavacherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,138,42,,,,,0,0,0,0
151,05_I_37_25,WG_I_Nidadavolu_Arugolanu,Korupalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
152,05_I_37_26,WG_I_Nidadavolu_Arugolanu,Munipalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,131,58,,,,,0,0,0,0
153,05_I_37_27,WG_I_Nidadavolu_Arugolanu,Nidadavolu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,159,811,46,,,,,0,0,0,0
154,05_I_37_28,WG_I_Nidadavolu_Arugolanu,Pandalaparru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
155,05_I_37_29,WG_I_Nidadavolu_Arugolanu,Pendyala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
156,05_I_37_30,WG_I_Nidadavolu_Arugolanu,Purushottapalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
157,05_I_37_31,WG_I_Nidadavolu_Arugolanu,Timmarajupalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,,,,,0,0,0,0
158,05_I_37_32,WG_I_Nidadavolu_Arugolanu,Vijjeswaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
159,05_I_37_33,WG_I_Nidadavolu_Arugolanu,Jeediguntalanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
160,05_I_37_34,WG_I_Nidadavolu_Arugolanu,Korumamidi ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
161,05_I_37_35,WG_I_Nidadavolu_Arugolanu,Ravimetla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
162,05_I_37_36,WG_I_Nidadavolu_Arugolanu,Sankarapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
163,05_I_37_37,WG_I_Nidadavolu_Arugolanu,Singavaram ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,325,262,10,,,,,0,0,0,0
164,05_I_37_38,WG_I_Nidadavolu_Arugolanu,Surapuram ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
165,05_I_37_39,WG_I_Nidadavolu_Arugolanu,Tadimalla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
166,05_I_37_40,WG_I_Nidadavolu_Arugolanu,Unakaramilli ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
167,05_I_37_41,WG_I_Nidadavolu_Arugolanu,Vissampalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
168,05_I_37_42,WG_I_Nidadavolu_Arugolanu,J.Khandrika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,32,34,0,,,,,0,0,0,0
169,05_I_37_43,WG_I_Nidadavolu_Arugolanu,Settipeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,97,510,21,,,,,0,0,0,0
170,05_I_37_44,WG_I_Nidadavolu_Arugolanu,Brahmanagudem ,0,0,0,0,69,122,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,47,0,45,,,,,0,0,0,0
171,05_I_37_45,WG_I_Nidadavolu_Arugolanu,Chikkala ,0,0,0,0,106,48,671,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
172,05_I_37_46,WG_I_Nidadavolu_Arugolanu,Kalavalapalli ,0,0,0,0,367,349,723,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,190,,,,,0,0,0,0
173,05_I_37_47,WG_I_Nidadavolu_Arugolanu,Nandigampadu,0,0,0,0,122,93,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
174,05_I_37_48,WG_I_Nidadavolu_Arugolanu,Unagatla,0,0,0,0,209,243,202,326,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,,,,,0,0,0,0
175,05_I_14,WG_I_Jagannapeta,Jaggannapeta,0,0,0,0,223,30,20,196,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
176,05_I_15,WG_I_Jagannapeta,Kadakatla,0,0,0,0,185,54,0,9,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,66,66,0,0,,,,,0,0,0,0
177,05_I_16,WG_I_Jagannapeta,kadiadda,0,0,0,0,516,142,79,182,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
178,05_I_17,WG_I_Jagannapeta,Kondrupolu,0,0,0,0,225,142,35,136,0,0,0,0,0,0,0,0,130,0,0,194,0,0,0,0,0,0,0,0,,,,,0,0,0,0
179,05_I_18,WG_I_Jagannapeta,Kunchinapalli,0,0,0,0,487,253,95,170,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,10,10,0,0,,,,,0,0,0,0
180,05_I_19,WG_I_Jagannapeta,Padala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,351,0,0,,,,,0,0,0,0
181,05_I_20,WG_I_Jagannapeta,Tadepalli,0,0,0,0,734,76,70,230,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,117,117,0,0,,,,,0,0,0,0
182,05_I_21,WG_I_Jagannapeta,Tadepalligudem (U),0,0,0,0,166,45,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,,,,,0,0,0,0
183,05_I_22,WG_I_Jagannapeta,Tallamudurupadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,,,,,0,0,0,0
184,05_I_23,WG_I_Jagannapeta,Yagallapalli,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,,,,,0,0,0,0
185,05_I_24,WG_I_Jagannapeta,Krishnayapalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,0,0,,,,,0,0,0,0
186,05_I_25,WG_I_Jagannapeta,Venkataramannagudem,0,0,0,0,128,28,12,237,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
187,05_I_26,WG_I_Jagannapeta,Badampudi,0,0,0,0,10,0,23,55,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,679,605,0,0,,,,,0,0,0,0
188,05_I_27,WG_I_Jagannapeta,Bommidi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,724,0,0,,,,,0,0,0,0
189,05_I_28,WG_I_Jagannapeta,Chebrolu,0,0,0,0,118,0,28,37,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,857,852,0,0,,,,,0,0,0,0
190,05_I_29,WG_I_Jagannapeta,Dontavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,295,0,0,,,,,0,0,0,0
191,05_I_30,WG_I_Jagannapeta,Kagupadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,534,0,0,,,,,0,0,0,0
192,05_I_31,WG_I_Jagannapeta,Kakarlamudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,692,0,0,,,,,0,0,0,0
193,05_I_32,WG_I_Jagannapeta,Rachuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,807,0,0,,,,,0,0,0,0
194,05_I_33,WG_I_Jagannapeta,Ravulaparru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,,,,,0,0,0,0
195,05_I_34,WG_I_Jagannapeta,Unguturu,0,0,0,0,1198,0,9,148,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,781,781,0,0,,,,,0,0,0,0
196,05_I_35,WG_I_Jagannapeta,V.Apparaopuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,163,0,0,,,,,0,0,0,0
197,05_I_36,WG_I_Jagannapeta,Vellamilli,0,0,0,0,414,105,17,32,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,244,137,0,0,,,,,0,0,0,0
198,05_I_37,WG_I_Jagannapeta,Avapadu,0,0,0,0,217,15,435,420,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
199,05_I_38,WG_I_Bhimadole_Bhimadole,Ambarupeta,0,0,0,0,304,243,145,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,,,,,0,0,0,0
200,05_I_39,WG_I_Bhimadole_Bhimadole,Duddepudi,0,0,0,0,223,223,189,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,,,,,0,0,0,0
201,05_I_40,WG_I_Bhimadole_Bhimadole,Kodurupadu,0,0,0,0,210,190,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,,,,,0,0,0,0
202,05_I_41,WG_I_Bhimadole_Bhimadole,Polasanipalli,0,0,0,0,486,486,155,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,,,,,0,0,0,0
203,05_I_42,WG_I_Bhimadole_Bhimadole,Vempadu,0,0,0,0,40,5,5,106,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,120,5,51,40,,,,,0,0,0,0
204,05_I_43,WG_I_Bhimadole_Bhimadole,Bhimadole,0,0,0,0,202,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
205,05_I_44,WG_I_Bhimadole_Bhimadole,Pulla,0,0,0,0,202,202,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
206,05_I_45,WG_I_Bhimadole_Bhimadole,D.Tirumala,0,0,0,0,4,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
207,05_I_46,WG_I_Bhimadole_Bhimadole,Dadavali,0,0,0,0,24,2,13,34,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,3,24,5,,,,,0,0,0,0
208,05_I_47,WG_I_Bhimadole_Bhimadole,Golladikuntakhandr,0,0,0,0,24,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,13,24,,,,,0,0,0,0
209,05_I_48,WG_I_Bhimadole_Bhimadole,Gopikuntakhandrika,0,0,0,0,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,10,2,,,,,0,0,0,0
210,05_I_49,WG_I_Bhimadole_Bhimadole,Gunnampalli,0,0,0,0,61,26,553,80,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,10,0,17,2,,,,,0,0,0,0
211,05_I_50,WG_I_Bhimadole_Bhimadole,Jajulakunta,0,0,0,0,10,5,51,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,26,553,80,,,,,0,0,0,0
212,05_I_51,WG_I_Bhimadole_Bhimadole,Krishnapuram,0,0,0,0,45,4,19,63,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,5,51,19,,,,,0,0,0,0
213,05_I_52,WG_I_Bhimadole_Bhimadole,Lingaraopalem,0,0,0,0,8,2,53,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,54,28,,,,,0,0,0,0
214,05_I_53,WG_I_Bhimadole_Bhimadole,Malasanikunta,0,0,0,0,8,5,93,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,75,106,,,,,0,0,0,0
215,05_I_54,WG_I_Bhimadole_Bhimadole,Narayanapuram,0,0,0,0,202,30,273,86,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,8,5,137,21,,,,,0,0,0,0
216,05_I_55,WG_I_Bhimadole_Bhimadole,P.Kannapuram,0,0,0,0,61,3,24,45,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,354,30,273,86,,,,,0,0,0,0
217,05_I_56,WG_I_Bhimadole_Bhimadole,Rallakunta,0,0,0,0,10,6,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,24,45,,,,,0,0,0,0
218,05_I_57,WG_I_Bhimadole_Bhimadole,Ramannagudem,0,0,0,0,28,11,14,132,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,6,59,18,,,,,0,0,0,0
219,05_I_58,WG_I_Bhimadole_Bhimadole,Sarabhapuram,0,0,0,0,53,3,29,28,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,48,11,89,57,,,,,0,0,0,0
220,05_I_59,WG_I_Bhimadole_Bhimadole,Sathenagedem,0,0,0,0,40,5,11,68,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,77,3,29,28,,,,,0,0,0,0
221,05_I_60,WG_I_Bhimadole_Bhimadole,sattala,0,0,0,0,61,3,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,57,22,,,,,0,0,0,0
222,05_I_61,WG_I_Bhimadole_Bhimadole,Timmapuram,0,0,0,0,20,10,158,132,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,3,26,18,,,,,0,0,0,0
223,05_I_62,WG_I_Bhimadole_Bhimadole,Tirumalapalem,0,0,0,0,8,25,197,315,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,60,10,238,52,,,,,0,0,0,0
224,05_I_63,WG_I_Bhimadole_Bhimadole,Vkrishnaprm,0,0,0,0,20,5,21,83,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,101,25,401,111,,,,,0,0,0,0
225,05_I_64,WG_I_Bhimadole_Bhimadole,Kommugudem,0,0,0,0,8,7,61,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,54,28,,,,,0,0,0,0
226,05_I_65,WG_I_Bhimadole_Bhimadole,H. Lingapalem,0,0,0,0,20,3,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,34,18,,,,,0,0,0,0
227,05_I_66,WG_I_Bhimadole_Bhimadole,Pangidigudem,0,0,0,0,101,29,16,307,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,3,39,11,,,,,0,0,0,0
228,05_I_67,WG_I_Bhimadole_Bhimadole,M. Nagulapalli,0,0,0,0,73,10,2,269,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,161,29,265,58,,,,,0,0,0,0
229,05_I_68,WG_I_Bhimadole_Bhimadole,Sayanaraopalem ,0,0,0,0,21.46,7.29,7.69,74.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,10,127,144,,,,,0,0,0,0
230,05_I_69,WG_I_Bhimadole_Bhimadole,V.P. Nuthanam,0,0,0,0,38.87,22.27,87.45,112.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
231,05_I_70,WG_I_Bhimadole_Bhimadole,A.Gokavaram,0,0,0,0,399,12,46,110,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
232,05_I_71,WG_I_Bhimadole_Bhimadole,Chebrolukhandrika ©,0,0,0,0,43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
233,05_I_72,WG_I_Bhimadole_Bhimadole,Gopinadhapatnam,0,0,0,0,83,8,45,229,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,70,69,0,0,,,,,0,0,0,0
234,05_I_73,WG_I_Bhimadole_Bhimadole,Kaikaram ©,0,0,0,0,370,0,15,245,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
235,05_I_74,WG_I_Bhimadole_Bhimadole,Nallamadu,0,0,0,0,404,16,83,947,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,1226,1226,0,0,,,,,0,0,0,0
236,05_I_75,WG_I_Bhimadole_Bhimadole,Tallapuram ©,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
237,05_I_39_16,WG_I_Gunderu_Pedavegi,Pragadavaram,0,0,0,0,257.6,6,1281.6,1440,0,0,0,0,0,0,0,0,0,0,299.6,0,0,0,0,0,103,103,0,0,,,,,0,0,0,0
238,05_I_39_17,WG_I_Gunderu_Pedavegi,Kanupeda,0,0,0,0,12.8,0,9.2,298.8,0,0,0,0,0,0,0,0,0,0,62.8,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
239,05_I_39_18,WG_I_Gunderu_Pedavegi,Venkampalem,0,0,0,0,44.8,0,91.2,145.2,0,0,0,0,0,0,0,0,0,0,66.4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
240,05_I_39_19,WG_I_Gunderu_Pedavegi,Timmeriddipalli,0,0,0,0,72.4,3.2,79.6,209.2,0,0,0,0,0,0,0,0,0,0,108.8,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
241,05_I_39_20,WG_I_Gunderu_Pedavegi,Ponukumadu,0,0,0,0,36.8,0,73.2,109.6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
242,05_I_39_21,WG_I_Gunderu_Pedavegi,Sankuchakarapuram,0,0,0,0,44.8,0,62.4,73.2,0,0,0,0,0,0,0,0,0,0,52.4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
243,05_I_39_22,WG_I_Gunderu_Pedavegi,Akkireddigudem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
