"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
87,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Kovvurupadu",1068,568,0,0,568,500,0,0,500,0,0,0,0
88,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Nandigudem ",1657,0,0,0,0,1657,0,119,1657,0,0,0,0
89,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Saggonda",400,150,0,0,150,250,0,0,250,0,0,0,0
90,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Sagipadu",412,0,0,0,0,412,0,0,412,0,0,0,0
91,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Vadalakunta ",921,0,0,0,0,921,0,0,921,0,0,0,0
92,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Vellachintalagudem",1747,747,0,0,747,1000,0,0,1000,0,0,0,0
93,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Venkatayapalem",667,0,0,0,0,667,0,0,667,0,0,0,0
94,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Jaganadhapuram",525,0,0,0,0,525,0,0,525,0,0,0,0
95,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Annadevarapeta",1810,810,0,0,810,1000,0,0,1000,0,0,0,0
96,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Ballipadu",102,50,0,0,50,52,0,0,52,0,0,0,0
97,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Bayyavaram",362,62,0,0,62,174,126,0,300,0,0,0,0
98,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Gajjaram",674,200,0,0,200,474,0,0,474,0,0,0,0
99,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Kukunuru",219,69,0,0,69,150,0,0,150,0,0,0,0
100,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Nallamillipadu",172,72,0,0,72,100,0,0,100,0,0,0,0
101,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Pochavaram",243,43,0,0,43,200,0,0,200,0,0,0,0
102,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Prakkilanka",1304,304,0,0,304,1000,0,0,1000,0,0,0,0
103,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Ragolupalli",249,49,0,0,49,195,5,0,200,0,0,0,0
104,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tadipudi",240,80,0,0,80,160,0,0,160,0,0,0,0
105,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tallapudi",113,40,0,0,40,73,0,0,73,0,0,0,0
106,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tirugudumetta",545,145,0,0,145,400,0,0,400,0,0,0,0
107,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Tupakulagudem",895,95,0,0,95,593,207,0,800,0,0,0,0
108,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Veerbhadrapuram",187,87,0,0,87,100,0,0,100,0,0,0,0
109,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Vegeswarapuram",798,98,0,0,98,700,0,0,700,0,0,0,0
110,"05_E_29_09","WG_E_Kondrukota (Polavaram)","Peddevam",991,90,0,0,90,901,0,0,901,0,0,0,0
111,"05_I_33_11","WG_I_Kovvuru_Dommeru","Chagallu",2460,460,0,0,460,2000,0,0,2000,0,0,0,0
112,"05_I_33_11","WG_I_Kovvuru_Dommeru","Daravaram",308,100,0,0,100,208,0,0,208,0,0,0,0
113,"05_I_33_11","WG_I_Kovvuru_Dommeru","Mallavaram",725,200,0,0,200,525,0,0,525,0,0,0,0
114,"05_I_33_11","WG_I_Kovvuru_Dommeru","Markondapadu",836,136,0,0,136,700,0,0,700,0,0,0,0
115,"05_I_33_11","WG_I_Kovvuru_Dommeru","Nelaturu",220,100,0,0,100,120,0,0,120,0,0,0,0
116,"05_I_33_11","WG_I_Kovvuru_Dommeru","S.Muppavaram",124,24,0,0,24,100,0,0,100,0,0,0,0
117,"05_I_33_11","WG_I_Kovvuru_Dommeru","Gowripatnam",1103,103,0,0,103,1000,0,0,1000,0,0,0,0
118,"05_I_33_11","WG_I_Kovvuru_Dommeru","Kondagudem",330,130,0,0,130,200,0,0,200,0,0,0,0
119,"05_I_33_11","WG_I_Kovvuru_Dommeru","Laxmipuram",1046,46,0,0,46,1000,0,0,1000,0,0,0,0
120,"05_I_33_11","WG_I_Kovvuru_Dommeru","Arikirevala",348,148,0,0,148,200,0,0,200,0,0,0,0
121,"05_I_33_11","WG_I_Kovvuru_Dommeru","Chidipi",170,70,0,0,70,100,0,0,100,0,0,0,0
122,"05_I_33_11","WG_I_Kovvuru_Dommeru","Chigurulanka",82,32,0,0,32,50,0,0,50,0,0,0,0
123,"05_I_33_11","WG_I_Kovvuru_Dommeru","Decherla",768,68,0,0,68,700,0,0,700,0,0,0,0
124,"05_I_33_11","WG_I_Kovvuru_Dommeru","Dharmavaram",719,119,0,0,119,600,0,0,600,0,0,0,0
125,"05_I_33_11","WG_I_Kovvuru_Dommeru","Dommeru",1565,565,0,0,565,1000,0,0,1000,0,0,0,0
126,"05_I_33_11","WG_I_Kovvuru_Dommeru","I.Pangidi",637,37,0,0,37,600,0,0,600,0,0,0,0
127,"05_I_33_11","WG_I_Kovvuru_Dommeru","Kovvuru",1503,503,0,0,503,1000,0,0,1000,0,0,0,0
128,"05_I_33_11","WG_I_Kovvuru_Dommeru","Kumaradevam",674,174,0,0,174,500,0,0,500,0,0,0,0
129,"05_I_33_11","WG_I_Kovvuru_Dommeru","Madduru",675,175,0,0,175,500,0,0,500,0,0,0,0
130,"05_I_33_11","WG_I_Kovvuru_Dommeru","Maddurulanka",244,100,0,0,100,144,0,0,144,0,0,0,0
131,"05_I_33_11","WG_I_Kovvuru_Dommeru","Nandamuru",280,80,0,0,80,200,0,0,200,0,0,0,0
132,"05_I_33_11","WG_I_Kovvuru_Dommeru","Pasivedala",559,159,0,0,159,400,0,0,400,0,0,0,0
133,"05_I_33_11","WG_I_Kovvuru_Dommeru","Penakarametta",470,70,0,0,70,400,0,0,400,0,0,0,0
134,"05_I_33_11","WG_I_Kovvuru_Dommeru","Togummi",289,189,0,0,189,100,0,0,100,0,0,0,0
135,"05_I_33_11","WG_I_Kovvuru_Dommeru","Vadapalli",910,110,0,0,110,800,0,0,800,0,0,0,0
136,"05_I_33_11","WG_I_Kovvuru_Dommeru","Vemuluru",696,96,0,0,96,600,0,0,600,0,0,0,0
137,"05_I_33_11","WG_I_Kovvuru_Dommeru","Malakapalli",876,176,0,0,176,700,0,0,700,0,0,0,0
138,"05_I_33_11","WG_I_Kovvuru_Dommeru","Ravurupadu",152,52,0,0,52,100,0,0,100,0,0,0,0
139,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Madhavaram",1689,0,0,0,0,1689,0,0,1689,0,0,0,0
140,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Jagannadhapuram",1689,789,0,0,789,900,0,0,900,0,0,0,0
141,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Nandamuru",289,289,0,0,289,0,0,0,0,0,0,0,0
142,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Arulla",687,387,0,0,387,300,0,0,300,0,0,0,0
143,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Navabpalem",282,282,0,0,282,0,0,0,0,0,0,0,0
144,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Aurgolanu",1935,135,0,0,135,1800,0,0,1800,0,0,0,0
145,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Apparaopeta",1403,403,0,0,403,1000,0,0,1000,0,0,0,0
146,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Atlapadu",237,237,0,0,237,0,0,0,0,0,0,0,0
147,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","D.Muppavaram",154,154,0,0,154,0,0,0,0,0,0,0,0
148,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Gopavaram",424,424,0,0,424,0,0,0,0,0,0,0,0
149,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Jeedigunta",261,261,0,0,261,0,0,0,0,0,0,0,0
150,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Kalavacherla",385,385,0,0,385,0,0,0,0,0,0,0,0
151,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Korupalli",295,295,0,0,295,0,0,0,0,0,0,0,0
152,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Munipalli",334,334,0,0,334,0,0,0,0,0,0,0,0
153,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Nidadavolu",2745,2000,0,0,2000,745,0,0,745,0,0,0,0
154,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Pandalaparru",459,459,0,0,459,0,0,0,0,0,0,0,0
155,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Pendyala",291,291,0,0,291,0,0,0,0,0,0,0,0
156,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Purushottapalli",339,0,0,0,0,339,0,0,339,0,0,0,0
157,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Timmarajupalem",137,137,0,0,137,0,0,0,0,0,0,0,0
158,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Vijjeswaram",283,283,0,0,283,0,0,0,0,0,0,0,0
159,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Jeediguntalanka",106,106,0,0,106,0,0,0,0,0,0,0,0
160,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Korumamidi ",1135,0,0,0,0,1135,0,0,1135,0,0,0,0
161,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Ravimetla ",729,350,0,0,350,379,0,0,379,0,0,0,0
162,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Sankarapuram",265,265,0,0,265,0,0,0,0,0,0,0,0
163,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Singavaram ",892,0,0,0,0,892,0,0,892,0,0,0,0
164,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Surapuram ",195,195,0,0,195,0,0,0,0,0,0,0,0
165,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Tadimalla",1615,615,0,0,615,1000,0,0,1000,0,0,0,0
166,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Unakaramilli ",278,0,0,0,0,278,0,0,278,0,0,0,0
167,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Vissampalem",135,135,0,0,135,0,0,0,0,0,0,0,0
168,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","J.Khandrika",67,67,0,0,67,0,0,0,0,0,0,0,0
169,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Settipeta",842,842,0,0,842,0,0,0,0,0,0,0,0
170,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Brahmanagudem ",379,379,0,0,379,0,0,0,0,0,0,0,0
171,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Chikkala ",3750,0,0,0,0,3750,0,0,3750,0,0,0,0
172,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Kalavalapalli ",1265,0,0,0,0,1265,0,0,1265,0,0,0,0
173,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Nandigampadu",238,0,0,0,0,238,0,0,238,0,0,0,0
174,"05_I_37_13","WG_I_Nidadavolu_Arugolanu","Unagatla",624,0,0,0,0,624,0,0,624,0,0,0,0
175,"05_I_14","WG_I_Jagannapeta","Jaggannapeta",944,0,0,0,0,944,0,0,944,0,0,0,0
176,"05_I_14","WG_I_Jagannapeta","Kadakatla",759,0,0,0,0,759,0,0,759,0,0,0,0
177,"05_I_14","WG_I_Jagannapeta","kadiadda",2176,0,0,0,0,2176,0,0,2176,0,0,0,0
178,"05_I_14","WG_I_Jagannapeta","Kondrupolu",1036,0,0,0,0,1036,0,0,1036,0,0,0,0
179,"05_I_14","WG_I_Jagannapeta","Kunchinapalli",1144,0,0,0,0,1144,0,0,1144,0,0,0,0
180,"05_I_14","WG_I_Jagannapeta","Padala",421,0,0,0,0,421,0,0,421,0,0,0,0
181,"05_I_14","WG_I_Jagannapeta","Tadepalli",2303,803,0,0,803,1500,0,0,1500,0,0,0,0
182,"05_I_14","WG_I_Jagannapeta","Tadepalligudem (U)",748,748,0,0,748,0,0,0,0,0,0,0,0
183,"05_I_14","WG_I_Jagannapeta","Tallamudurupadu",166,166,0,0,166,0,0,0,0,0,0,0,0
184,"05_I_14","WG_I_Jagannapeta","Yagallapalli",250,250,0,0,250,0,0,0,0,0,0,0,0
185,"05_I_14","WG_I_Jagannapeta","Krishnayapalem",304,304,0,0,304,0,0,0,0,0,0,0,0
186,"05_I_14","WG_I_Jagannapeta","Venkataramannagudem",609,0,0,0,0,609,0,0,609,0,0,0,0
187,"05_I_14","WG_I_Jagannapeta","Badampudi",1087,500,0,0,500,587,0,0,587,0,0,0,0
188,"05_I_14","WG_I_Jagannapeta","Bommidi",800,800,0,0,800,0,0,0,0,0,0,0,0
189,"05_I_14","WG_I_Jagannapeta","Chebrolu",1624,624,0,0,624,1000,0,0,1000,0,0,0,0
190,"05_I_14","WG_I_Jagannapeta","Dontavaram",331,331,0,0,331,0,0,0,0,0,0,0,0
191,"05_I_14","WG_I_Jagannapeta","Kagupadu",607,607,0,0,607,0,0,0,0,0,0,0,0
192,"05_I_14","WG_I_Jagannapeta","Kakarlamudi",765,765,0,0,765,0,0,0,0,0,0,0,0
193,"05_I_14","WG_I_Jagannapeta","Rachuru",1382,1382,0,0,1382,0,0,0,0,0,0,0,0
194,"05_I_14","WG_I_Jagannapeta","Ravulaparru",637,637,0,0,637,0,0,0,0,0,0,0,0
195,"05_I_14","WG_I_Jagannapeta","Unguturu",4405,405,0,0,405,4000,0,0,4000,0,0,0,0
196,"05_I_14","WG_I_Jagannapeta","V.Apparaopuram",190,0,0,0,0,190,0,0,190,0,0,0,0
197,"05_I_14","WG_I_Jagannapeta","Vellamilli",1090,0,0,0,0,1090,0,0,1090,0,0,0,0
198,"05_I_14","WG_I_Jagannapeta","Avapadu",2781,2400,0,0,2400,381,0,0,381,0,0,0,0
199,"05_I_38","WG_I_Bhimadole_Bhimadole","Ambarupeta",2220,0,0,0,0,2220,0,0,2220,0,0,0,0
200,"05_I_38","WG_I_Bhimadole_Bhimadole","Duddepudi",329,0,0,0,0,329,0,0,329,0,0,0,0
201,"05_I_38","WG_I_Bhimadole_Bhimadole","Kodurupadu",490,0,0,0,0,490,0,0,490,0,0,0,0
202,"05_I_38","WG_I_Bhimadole_Bhimadole","Polasanipalli",882,0,0,0,0,882,0,0,882,0,0,0,0
203,"05_I_38","WG_I_Bhimadole_Bhimadole","Vempadu",431,0,0,0,0,431,0,0,431,0,0,0,0
204,"05_I_38","WG_I_Bhimadole_Bhimadole","Bhimadole",2020,700,0,0,700,1320,0,0,1320,0,0,0,0
205,"05_I_38","WG_I_Bhimadole_Bhimadole","Pulla",3766,3166,0,0,3166,600,0,0,600,0,0,0,0
206,"05_I_38","WG_I_Bhimadole_Bhimadole","D.Tirumala",218,0,0,0,0,218,0,0,218,0,0,0,0
207,"05_I_38","WG_I_Bhimadole_Bhimadole","Dadavali",123,0,0,0,0,123,0,0,123,0,0,0,0
208,"05_I_38","WG_I_Bhimadole_Bhimadole","Golladikuntakhandr",74,0,0,0,0,74,0,0,74,0,0,0,0
209,"05_I_38","WG_I_Bhimadole_Bhimadole","Gopikuntakhandrika",24,0,0,0,0,24,0,0,24,0,0,0,0
210,"05_I_38","WG_I_Bhimadole_Bhimadole","Gunnampalli",2123,623,0,0,623,1500,0,0,1500,0,0,0,0
211,"05_I_38","WG_I_Bhimadole_Bhimadole","Jajulakunta",370,0,0,0,0,370,0,0,370,0,0,0,0
