10281,Tanks,912.1199999999998
10281,Tube well,3.8000000000000003
10283,Dug well,0.95
10283,Rain-fed,0.69
10283,Tube well,272.64500000000015
10285,Tube well,198.15
10286,Canal,55.080000000000005
10286,Rain-fed,2.16
10286,Tube well,51.370000000000026
10287,Canal,3.5
10287,Rain-fed,0.75
10287,Tube well,21.55
10289,Canal,151.12999999999994
10289,Tube well,14.49
10290,Canal,80.14999999999998
10290,Rain-fed,1.25
10290,Tube well,62.899999999999984
10291,Canal,6.800000000000001
10291,Tube well,105.33999999999997
10292,Canal,2.85
10292,Tube well,648.3149999999997
10294,Rain-fed,1.38
10294,Tube well,104.03999999999999
10296,Canal,118.05000000000001
10296,Tube well,475.93999999999994
10297,Canal,5.76
10297,Dug well,1
10297,Rain-fed,17.93
10297,Tanks,2
10297,Tube well,243.90999999999997
10298,Canal,11.920000000000002
10298,Tube well,1190.6400000000003
10299,Canal,1021.7349999999992
10299,Lift irrigation,0.3
10299,Tube well,0.5
10300,Canal,58.230000000000004
10300,Dug well,152.11499999999998
10300,Rain-fed,3.27
10300,Tanks,0.14
10300,Tube well,37.99
10301,Canal,5.8100000000000005
10302,Canal,280.85499999999996
10302,Rain-fed,0.98
10303,Canal,56.16999999999999
10304,Canal,228.29
10305,Canal,107.65500000000003
10305,Dug well,1.25
10305,Tanks,4.29
10305,Tube well,88.61999999999999
10306,Canal,11.84
10306,Dug well,225.64999999999995
10306,Tube well,446.1399999999999
10307,Canal,206.54500000000016
10307,Dug well,6.23
10308,Canal,36.26
10308,Dug well,1.92
10308,Rain-fed,59.850000000000016
10308,Tanks,1.25
10308,Tube well,94.98999999999997
10309,Canal,47.910000000000004
10309,Dug well,3.73
10309,Lift irrigation,2.04
10309,Rain-fed,45.24
10309,Tanks,3.95
10309,Tube well,426.1199999999998
10310,Tube well,98.64
10311,Canal,32.685
10311,Dug well,1.3
10312,Canal,455.8250000000001
10312,Rain-fed,1.4
10312,Tanks,30.129999999999995
10313,Canal,32.64999999999999
10313,Dug well,4.6899999999999995
10313,Tube well,52.93
10314,Canal,130.89
10314,Dug well,0.1
10314,Rain-fed,8.870000000000001
10315,Canal,78.02
10315,Rain-fed,19.15
10315,Tanks,8.49
10315,Tube well,30.06
10316,Tube well,1.65
10317,Canal,2.13
10317,Rain-fed,0.16
10317,Tube well,194.49499999999998
10318,Tube well,196.56000000000003
10319,Tube well,22.599999999999998
10320,Tanks,6.029999999999999
10320,Tube well,763.3499999999998
10321,Tube well,259.49000000000007
10322,Dug well,1
10322,Tanks,1.48
10322,Tube well,486.0899999999999
10323,Lift irrigation,1.4
10323,Rain-fed,7.719999999999999
10323,Tube well,140.00500000000005
10324,Tube well,4.1
10325,Lift irrigation,2.83
10325,Tube well,30.659999999999997
10326,Rain-fed,1.06
10326,Tube well,68.40999999999998
10327,Canal,26.609999999999992
10327,Rain-fed,13.879999999999999
10327,Tanks,2.12
10327,Tube well,1131.4024999999974
10328,Tube well,66.24999999999999
10329,Tube well,101.82
10330,Dug well,0.65
10330,Tube well,269.15
10331,Canal,55.989999999999995
10331,Tube well,148.20999999999992
10332,Lift irrigation,0.98
10332,Rain-fed,4.23
10332,Tube well,114.28999999999996
10333,Canal,6.4
10333,Rain-fed,0.31
