,,,,Command Area,,,,,,,Non-Command Area,,,,,,,Poor GW quality area,,,,,,
,,,,Irrigated,,,,,,,Irrigated,,,,,,,Irrigated,,,,,,
Sr.no,Watershed code,GW watershed name,village name,DW,DW PS,BW,STW,MTW,DTW,FP,DW,DW PS,BW,STW,MTW,DTW,FP,DW,DW PS,BW,STW,MTW,DTW,FP
214,10-C-69-8,Ctr-Papa-Mudivedu,Gundlapalli,,,,,,,,,13,31,,,,8,,,,,,,
215,10-C-69-8,Ctr-Papa-Mudivedu,Diguvapalem,,,,,,,,,4,0,,,,1,,,,,,,
216,10-C-69-9,Ctr_Papa_Kush_Pedda,Kandriga,,,,,,,,,2,29,,,,1,,,,,,,
217,10-C-69-9,Ctr_Papa_Kush_Pedda,Sangasamudram,,,,,,,,,30,84,,,,7,,,,,,,
218,10-C-69-9,Ctr_Papa_Kush_Pedda,Gurramkonda,,,,,,,,,46,190,,,,20,,,,,,,
219,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,
220,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,
221,10-C-69-9,Ctr_Papa_Kush_Pedda,Kotakonda,,,,,,,,,6,80,,,,7,,,,,,,
222,10-C-69-9,Ctr_Papa_Kush_Pedda,Kukkarajupalli,,,,,,,,,16,63,,,,10,,,,,,,
223,10-C-69-9,Ctr_Papa_Kush_Pedda,Forest,,,,,,,,,,,,,,,,,,,,,
224,10-C-69-9,Ctr_Papa_Kush_Pedda,Peddamandyam,,,,,,,,,40,137,,,,20,,,,,,,
225,10-C-69-9,Ctr_Papa_Kush_Pedda,Papepalli,,,,,,,,,20,91,,,,19,,,,,,,
226,10-C-69-9,Ctr_Papa_Kush_Pedda,Kalicharla,,,,,,,,,34,135,,,,19,,,,,,,
227,10-C-69-9,Ctr_Papa_Kush_Pedda,Siddavaram,,,,,,,,,16,90,,,,,,,,,,,
228,10-C-69-9,Ctr_Papa_Kush_Pedda,Sivapuram,,,,,,,,,8,65,,,,2,,,,,,,
229,10-C-69-9,Ctr_Papa_Kush_Pedda,Veligallu,,,,,,,,,26,89,,,,15,,,,,,,
230,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,
231,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Forest,,,,,,,,,,,,,,,,,,,,,
232,10-C-71-10,Ctr-Ch-Pasala-Pasalavandlapalle,Pasalavandlapalli,,,,,,,,,23,82,0,,,6,,,,,,,
233,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Ellutla,,,,,,,,,39,86,,,,13,,,,,,,
234,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Cherlopalli,,,,,,,,,14,144,,,,12,,,,,,,
235,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Chittiboyanapalli,,,,,,,,,2,40,,,,4,,,,,,,
236,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Sarimadugu,,,,,,,,,20,120,,,,9,,,,,,,
237,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimkandriga,,,,,,,,,42,133,,,,4,,,,,,,
238,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,,,,,,,,,,
239,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,,,,,,,,,,
240,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kalakada Kothapalli,,,,,,,,,2,33,,,,1,,,,,,,
241,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Devalapalli,,,,,,,,,4,55,,,,4,,,,,,,
242,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kadirayacheruvu,,,,,,,,,6,50,,,,3,,,,,,,
243,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimcherla,,,,,,,,,14,110,,,,5,,,,,,,
244,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Madinenipalem,,,,,,,,,2,29,,,,0,,,,,,,
245,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kona,,,,,,,,,3,91,,,,5,,,,,,,
246,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Gudibanda,,,,,,,,,10,46,,,,4,,,,,,,
247,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Marrimakulapalli,,,,,,,,,13,69,,,,4,,,,,,,
248,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,,,,,,,,
249,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,,,,,,,,
250,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Gangapuram,,,,,,,,,8,110,,,,14,,,,,,,
251,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Ratiguntapalli,,,,,,,,,2,48,,,,1,,,,,,,
252,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Errakotapalli,,,,,,,,,26,102,,,,13,,,,,,,
253,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Nawabpeta,,,,,,,,,4,48,,,,3,,,,,,,
254,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Mudiamvaripalli,,,,,,,,,6,53,,,,4,,,,,,,
255,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Enugondapalem,,,,,,,,,13,60,,,,11,,,,,,,
256,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Kalakada Doddipalle,,,,,,,,,5,47,,,,4,,,,,,,
257,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Nagarimadugu,,,,,,,,,15,52,,,,5,,,,,,,
258,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Velagapalli,,,,,,,,,1,60,,,,2,,,,,,,
259,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jarravaripalli,,,,,,,,,10,140,,,,5,,,,,,,
260,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ayyavaripalli,,,,,,,,,4,90,,,,4,,,,,,,
261,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chintaparti,,,,,,,,,36,220,,,,21,,,,,,,
262,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jamallapalli,,,,,,,,,2,30,,,,3,,,,,,,
263,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Budidavedu,,,,,,,,,1,60,,,,7,,,,,,,
264,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tsakirevupalli,,,,,,,,,2,60,,,,4,,,,,,,
265,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Manchur,,,,,,,,,7,160,,,,14,,,,,,,
266,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,
267,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Amilepalli,,,,,,,,,18,97,,,,4,,,,,,,
268,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Arigalavaripalli,,,,,,,,,6,55,,,,3,,,,,,,
269,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Settivaripalli,,,,,,,,,7,59,,,,4,,,,,,,
270,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ramapuram,,,,,,,,,12,78,,,,10,,,,,,,
271,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Marripadu,,,,,,,,,19,109,,,,3,,,,,,,
272,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tarigonda,,,,,,,,,21,123,,,,8,,,,,,,
273,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,T.Rachapalli,,,,,,,,,7,86,,,,1,,,,,,,
274,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Matlivaripalli,,,,,,,,,2,227,,,,40,,,,,,,
275,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Potuvaripalli,,,,,,,,,2,24,,,,3,,,,,,,
276,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,
277,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,
278,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Parapatla,,,,,,,,,14,58,,,,6,,,,,,,
279,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chikatipalli,,,,,,,,,15,46,,,,4,,,,,,,
280,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Gundluru,,,,,,,,,14,116,,,,13,,,,,,,
281,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Mahalrajupalli,,,,,,,,,12,55,,,,3,,,,,,,
282,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,CTM,,,,,,,,,2,185,,,,14,,,,,,,
283,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kothavaripalli,,,,,,,,,1,295,,,,15,,,,,,,
284,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kasiraopeta,,,,,,,,,0,12,,,,,,,,,,,
285,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Pothapolu,,,,,,,,,4,163,,,,21,,,,,,,
286,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kurabalakota,,,,,,,,,1,190,,,,26,,,,,,,
287,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Thettu,,,,,,,,,3,235,,,,13,,,,,,,
288,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Angallu,,,,,,,,,1,215,,,,11,,,,,,,
289,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Bramhanapalli,,,,,,,,,0,18,,,,0,,,,,,,
290,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Mutakavaripalli,,,,,,,,,0,11,,,,40,,,,,,,
291,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Forest,,,,,,,,,,,,,,,,,,,,,
292,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Valmiki Puram,,,,,,,,,14,230,,,,13,,,,,,,
293,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Chintalavaripalli,,,,,,,,,4,112,,,,7,,,,,,,
294,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Aramadaka,,,,,,,,,3,20,,,,1,,,,,,,
295,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kuraparti,,,,,,,,,6,56,,,,5,,,,,,,
296,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Vitalam,,,,,,,,,4,30,,,,5,,,,,,,
297,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kollabailu,,,,,,,,,1,80,,,,5,,,,,,,
298,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Madanapalli,,,,,,,,,2,342,,,,18,,,,,,,
299,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandamidakampalli,,,,,,,,,0,17,,,,7,,,,,,,
300,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Kampalli,,,,,,,,,2,27,,,,,,,,,,,
301,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Basinikonda,,,,,,,,,9,166,,,,18,,,,,,,
302,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Venkappakota,,,,,,,,,0,44,,,,1,,,,,,,
303,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Pamayyagaripalli,,,,,,,,,0,15,,,,,,,,,,,
304,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Valasapalli,,,,,,,,,2,44,,,,4,,,,,,,
305,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Molakaladinne,,,,,,,,,0,13,,,,3,,,,,,,
306,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Penchupadu,,,,,,,,,9,78,,,,10,,,,,,,
307,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Malepadu,,,,,,,,,3,65,,,,13,,,,,,,
308,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Teneegalavandlapalli,,,,,,,,,2,44,,,,4,,,,,,,
309,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Vempalli,,,,,,,,,4,679,,,,14,,,,,,,
310,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ponnetipalem,,,,,,,,,2,170,,,,3,,,,,,,
311,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chippili,,,,,,,,,0,44,,,,,,,,,,,
312,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Papireddigaripalli,,,,,,,,,0,11,,,,,,,,,,,
313,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ankisettipalli,,,,,,,,,1,80,,,,1,,,,,,,
314,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Forest,,,,,,,,,,,,,,,,,,,,,
315,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chandramakulapalli,,,,,,,,,5,228,,,,15,,,,,,,
316,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bodevaripalli,,,,,,,,,5,133,,,,5,,,,,,,
317,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Palempalli,,,,,,,,,8,140,,,,18,,,,,,,
318,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Rachavetivaripalli,,,,,,,,,5,168,,,,15,,,,,,,
319,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Machireddigaripalli,,,,,,,,,3,81,,,,7,,,,,,,
320,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Reddivaripalli,,,,,,,,,8,243,,,,24,,,,,,,
321,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandlapayi,,,,,,,,,2,78,,,,6,,,,,,,
322,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Nimmanapalli,,,,,,,,,17,223,,,,21,,,,,,,
323,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mustooru,,,,,,,,,14,207,,,,22,,,,,,,
324,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Choukillavaripalli,,,,,,,,,0,32,,,,1,,,,,,,
325,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Tavalam,,,,,,,,,5,93,,,,16,,,,,,,
326,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Agraharam,,,,,,,,,10,215,,,,24,,,,,,,
327,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Vengamvaripalli,,,,,,,,,13,110,,,,26,,,,,,,
328,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,
329,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,
330,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,
331,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mugalamarri,,,,,,,,,7,35,,,,1,,,,,,,
332,10-C-79-52,Ctr-Kor-Kundetivanka,Alathur,,,,,,,,,13,167,,,,2,,,,,,,
333,10-C-79-52,Ctr-Kor-Kundetivanka,Annuru kasabagayat,,,,,,,,,17,93,,,,1,,,,,,,
334,10-C-79-52,Ctr-Kor-Kundetivanka,Battuvaripalli,,,,,,,,,5,72,,,,2,,,,,,,
335,10-C-79-52,Ctr-Kor-Kundetivanka,Gazanki,,,,,,,,,11,25,,,,0,,,,,,,
336,10-C-79-52,Ctr-Kor-Kundetivanka,Kasava Raja Pura Agraharam,,,,,,,,,11,73,,,,7,,,,,,,
337,10-C-79-52,Ctr-Kor-Kundetivanka,Karvetinagarm,,,,,,,,,68,130,,,,6,,,,,,,
338,10-C-79-52,Ctr-Kor-Kundetivanka,Katherapalle,,,,,,,,,4,108,,,,1,,,,,,,
339,10-C-79-52,Ctr-Kor-Kundetivanka,Kesavakuppam,,,,,,,,,5,80,,,,2,,,,,,,
340,10-C-79-52,Ctr-Kor-Kundetivanka,Kollagunta,,,,,,,,,25,80,,,,0,,,,,,,
341,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba Vilasam,,,,,,,,,6,102,,,,0,,,,,,,
342,10-C-79-52,Ctr-Kor-Kundetivanka,Mukkara vari palli,,,,,,,,,3,106,,,,2,,,,,,,
343,10-C-79-52,Ctr-Kor-Kundetivanka,Nissanka Durgam,,,,,,,,,4,35,,,,0,,,,,,,
344,10-C-79-52,Ctr-Kor-Kundetivanka,Ponnagallu,,,,,,,,,22,99,,,,4,,,,,,,
345,10-C-79-52,Ctr-Kor-Kundetivanka,Rajakumara Venkata Bahadur Peta,,,,,,,,,20,246,,,,2,,,,,,,
346,10-C-79-52,Ctr-Kor-Kundetivanka,Thirumala Kondamamba gari Peta,,,,,,,,,19,202,,,,1,,,,,,,
347,10-C-79-52,Ctr-Kor-Kundetivanka,Viratapuram - Ammapalle RF,,,,,,,,,6,18,,,,0,,,,,,,
348,10-C-79-52,Ctr-Kor-Kundetivanka,Yerramarajupalli,,,,,,,,,13,45,,,,6,,,,,,,
349,10-C-79-52,Ctr-Kor-Kundetivanka,Kamachinnayapalli,,,,,,,,,45,200,,,,22,,,,,,,
350,10-C-79-52,Ctr-Kor-Kundetivanka,Chillamakulapalli,,,,,,,,,2,40,,,,0,,,,,,,
351,10-C-79-52,Ctr-Kor-Kundetivanka,Chokkamadugu,,,,,,,,,1,35,,,,1,,,,,,,
352,10-C-79-52,Ctr-Kor-Kundetivanka,Muddikuppam,,,,,,,,,2,104,,,,2,,,,,,,
353,10-C-79-52,Ctr-Kor-Kundetivanka,Nelavai,,,,,,,,,4,125,,,,1,,,,,,,
354,10-C-79-52,Ctr-Kor-Kundetivanka,Pillarikuppam,,,,,,,,,8,133,,,,1,,,,,,,
355,10-C-79-52,Ctr-Kor-Kundetivanka,Venkatapuram,,,,,,,,,24,88,,,,4,,,,,,,
356,10-C-79-52,Ctr-Kor-Kundetivanka,Aggichenupalli,,,,,,,,,19,60,,,,4,,,,,,,
357,10-C-79-52,Ctr-Kor-Kundetivanka,Allamadugu,,,,,,,,,33,80,,,,2,,,,,,,
358,10-C-79-52,Ctr-Kor-Kundetivanka,Bramhanapalli,,,,,,,,,17,45,,,,5,,,,,,,
359,10-C-79-52,Ctr-Kor-Kundetivanka,Chenchugudi,,,,,,,,,15,40,,,,5,,,,,,,
360,10-C-79-52,Ctr-Kor-Kundetivanka,Devaragudipalli,,,,,,,,,18,70,,,,3,,,,,,,
361,10-C-79-52,Ctr-Kor-Kundetivanka,Goduguchinta,,,,,,,,,7,52,,,,2,,,,,,,
362,10-C-79-52,Ctr-Kor-Kundetivanka,Inam kothur,,,,,,,,,5,22,,,,1,,,,,,,
363,10-C-79-52,Ctr-Kor-Kundetivanka,Jakkadona,,,,,,,,,45,173,,,,8,,,,,,,
364,10-C-79-52,Ctr-Kor-Kundetivanka,Jarlabailu,,,,,,,,,9,28,,,,2,,,,,,,
365,10-C-79-52,Ctr-Kor-Kundetivanka,Kommaragunta,,,,,,,,,42,34,,,,14,,,,,,,
366,10-C-79-52,Ctr-Kor-Kundetivanka,Kondakindapalli,,,,,,,,,15,25,,,,1,,,,,,,
367,10-C-79-52,Ctr-Kor-Kundetivanka,Kurivikuppam,,,,,,,,,24,18,,,,2,,,,,,,
368,10-C-79-52,Ctr-Kor-Kundetivanka,KVM Agraharam,,,,,,,,,13,14,,,,4,,,,,,,
369,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba-puram,,,,,,,,,5,17,,,,1,,,,,,,
370,10-C-79-52,Ctr-Kor-Kundetivanka,Mambedu,,,,,,,,,62,165,,,,6,,,,,,,
371,10-C-79-52,Ctr-Kor-Kundetivanka,Mandivenganapalli,,,,,,,,,22,29,,,,5,,,,,,,
372,10-C-79-52,Ctr-Kor-Kundetivanka,Marepalli,,,,,,,,,7,21,,,,1,,,,,,,
373,10-C-79-52,Ctr-Kor-Kundetivanka,Pachikapallam,,,,,,,,,38,65,,,,4,,,,,,,
374,10-C-79-52,Ctr-Kor-Kundetivanka,Perumallapalli,,,,,,,,,6,31,,,,1,,,,,,,
375,10-C-79-52,Ctr-Kor-Kundetivanka,Petagunta,,,,,,,,,50,86,,,,7,,,,,,,
376,10-C-79-52,Ctr-Kor-Kundetivanka,TKM puram,,,,,,,,,22,13,,,,0,,,,,,,
377,10-C-79-52,Ctr-Kor-Kundetivanka,Vedurukuppam,,,,,,,,,40,60,,,,8,,,,,,,
378,10-C-79-52,Ctr-Kor-Kundetivanka,Venugopalapuram,,,,,,,,,15,50,,,,7,,,,,,,
379,10-C-79-52,Ctr-Kor-Kundetivanka,Veperi,,,,,,,,,21,76,,,,6,,,,,,,
380,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Marrikuntapalli,,,,,,,,,18,137,,,,14,,,,,,,
381,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Medikurti,,,,,,,,,38,158,,,,10,,,,,,,
382,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Pallavolu,,,,,,,,,7,57,,,,4,,,,,,,
383,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Boppasamudram,,,,,,,,,2,4,,,,2,,,,,,,
384,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Galivaripalli,,,,,,,,,19,36,,,,6,,,,,,,
385,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gyarampalli,,,,,,,,,33,78,,,,12,,,,,,,
386,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Hissapalli,,,,,,,,,5,50,,,,5,,,,,,,
387,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Timmapuram,,,,,,,,,12,78,0,0,0,3,,,,,,,
388,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Titavaguntapalli,,,,,,,,,23,72,0,0,0,3,,,,,,,
389,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tuvapalli,,,,,,,,,7,8,0,0,0,2,,,,,,,
390,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gandaboyanapalli,,,,,,,,,12,186,0,0,0,4,,,,,,,
391,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tatiguntapalli,,,,,,,,,23,150,0,0,0,14,,,,,,,
392,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,,,,,,,,,,,,,,,,,,
393,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,,,,,,,,,,,,,,,,,,
394,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Mahal,,,,,,,,,1,52,0,0,0,0,,,,,,,
395,10-C-71-18,Ctr-Ch-Bahudawest-Kalakada,Kalakada,,,,,,,,,29,200,,,,41,,,,,,,
396,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Maddipatla Vari Palle,,,,,,,,,49,75,,,,15,,,,,,,
397,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Khambham Vari Palli,,,,,,,,,70,123,,,,26,,,,,,,
398,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Garnimitta,,,,,,,,,52,177,,,,22,,,,,,,
399,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Matampalli,,,,,,,,,20,36,,,,14,,,,,,,
400,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Marella,,,,,,,,,26,102,,,,31,,,,,,,
401,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Forest,,,,,,,,,,,,,,,,,,,,,
402,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Nuthana Kalva,,,,,,,,,38,89,,,,29,,,,,,,
403,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Pattegada,,,,,,,,,10,85,,,,21,,,,,,,
404,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Sandravaripalli,,,,,,,,,11,20,,,,9,,,,,,,
405,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Munellapalli,,,,,,,,,12,23,,,,10,,,,,,,
406,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Vagalla,,,,,,,,,26,56,,,,18,,,,,,,
407,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Ketamreddipalle,,,,,,,,,0,20,,,,0,,,,,,,
408,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Kasireddipalle,,,,,,,,,1,20,,,,0,,,,,,,
409,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Yerlampalle,,,,,,,,,1,1,,,,0,,,,,,,
410,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Gorandlapalli,,,,,,,,,18,70,,,,11,,,,,,,
411,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Sorakayalapeta,,,,,,,,,13,95,,,,14,,,,,,,
412,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Forest,,,,,,,,,,,,,,,,,,,,,
413,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Forest,,,,,,,,,,,,,,,,,,,,,
414,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Kavalipalli,,,,,,,,,9,12,,,,8,,,,,,,
415,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,M Cheruvu,,,,,,,,,9,13,,,,2,,,,,,,
416,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Avuvaripalle,,,,,,,,,0,1,,,,0,,,,,,,
417,10-C-71-20,Ctr-Ch-Sorakayalapeta-Vagalla,Mudupulavemula,,,,,,,,,35,55,,,,11,,,,,,,
418,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Vootupalli,,,,,,,,,28,155,,,,13,,,,,,,
419,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,79 Chinthamakula palli,,,,,,,,,12,109,,,,12,,,,,,,
420,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Palamanda,,,,,,,,,38,113,,,,22,,,,,,,
421,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,,,,,,,,,,,,,,,,,,
422,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,,,,,,,,,,,,,,,,,,
423,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Vepulabilu,,,,,,,,,36,63,,,,28,,,,,,,
424,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Forest,,,,,,,,,,,,,,,,,,,,,
425,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Guttapalem,,,,,,,,,19,281,,,,20,,,,,,,
426,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Kalikiri Reddy Palli,,,,,,,,,13,128,,,,28,,,,,,,
427,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Kalikiri,,,,,,,,,14,91,,,,19,,,,,,,
428,10-C-71-21,Ctr-Ch-Chinthalavari Palle-Kalikiri,Korlakunta,,,,,,,,,14,61,,,,13,,,,,,,
429,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Nellimanda,,,,,,,,,9,133,,,,17,,,,,,,
430,10-C-71-22,Ctr-Ch-Valligatla-Kanduru,Kamireddipalli,,,,,,,,,5,61,,,,4,,,,,,,
