S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
163,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanambedu,1473,4,10,45,16.8,0.025,3.5,30,90,2.6,7.79,10.39
164,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Peradam,,,,,,,,,,,,
165,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Sirunambuduru,2393,4,10,45,16.8,0.04,3.5,30,90,4.22,12.65,16.87
166,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanamjeri,698,4,10,45,16.8,0.012,3.5,30,90,1.23,3.69,4.92
167,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ambakam,459,4,10,45,16.8,0.008,3.5,30,90,0.81,2.43,3.24
168,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Thaondukuli,1481,4,10,45,16.8,0.025,3.5,30,90,2.61,7.83,10.44
169,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Pudukuppam,,,,,,,,,,,,
170,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chenneri,,,,,,,,,,,,
171,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dasukupam,,,,,,,,,,,,
172,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vanellur,,,,,,,,,,,,
173,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rallakuppam,,,,,,,,,,,,
174,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kolladam,,,,,,,,,,,,
175,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chervi,,,,,,,,,,,,
176,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Gollavaripalem,,,,,,,,,,,,
177,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madavapalem,,,,,,,,,,,,
178,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Irugulam,,,,,,,,,,,,
179,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mallavaripalem,,,,,,,,,,,,
180,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chengambakam,,,,,,,,,,,,
181,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chilamathuru,,,,,,,,,,,,
182,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karepakam,,,,,,,,,,,,
183,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chedullapakam,,,,,,,,,,,,
184,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Irugulam,,,,,,,,,,,,
185,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadir vedu,,,,,,,,,,,,
