sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
578,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,,,
579,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,,,
580,10-C-74-34,Ctr-Swarna_Kuppambadur,Bramhanakalva,,,1,1,,
581,10-C-74-34,Ctr-Swarna_Kuppambadur,Kammapalle,,,6,50,,
582,10-C-74-34,Ctr-Swarna_Kuppambadur,Kuppam badur,,,4,34,,
583,10-C-74-34,Ctr-Swarna_Kuppambadur,Ravillavaripalle,,,1,25,,
584,10-C-74-34,Ctr-Swarna_Kuppambadur,Adusupalem,,,1,31,,
585,10-C-74-34,Ctr-Swarna_Kuppambadur,Ammavaripatteda,,,4,73,,
586,10-C-74-34,Ctr-Swarna_Kuppambadur,Atturu,,,1,67,,
587,10-C-74-34,Ctr-Swarna_Kuppambadur,Ellamandyam,,,5,51,,
588,10-C-74-34,Ctr-Swarna_Kuppambadur,Gajulamandyam,,,9,176,,
589,10-C-74-34,Ctr-Swarna_Kuppambadur,Jipalem,,,2,12,,
590,10-C-74-34,Ctr-Swarna_Kuppambadur,Kotramangalam,,,1,32,,
591,10-C-74-34,Ctr-Swarna_Kuppambadur,Kottapalem,,,8,48,,
592,10-C-74-34,Ctr-Swarna_Kuppambadur,Krishnakalva,,,1,12,,
593,10-C-74-34,Ctr-Swarna_Kuppambadur,Kurukalva,,,6,54,,
594,10-C-74-34,Ctr-Swarna_Kuppambadur,Molagamudi,,,6,54,,
595,10-C-74-34,Ctr-Swarna_Kuppambadur,Nallapalem,,,6,82,,
596,10-C-74-34,Ctr-Swarna_Kuppambadur,Sanjeevarayapattda,,,0,0,,
597,10-C-74-34,Ctr-Swarna_Kuppambadur,Surappakasam,,,6,137,,
598,10-C-74-34,Ctr-Swarna_Kuppambadur,Tandlam,,,0,0,,
599,10-C-74-34,Ctr-Swarna_Kuppambadur,Tataiah kalva,,,0,0,,
600,10-C-74-34,Ctr-Swarna_Kuppambadur,Bramhanapattu,,,1,36,,
601,10-C-74-34,Ctr-Swarna_Kuppambadur,AM Puram,,,7,2,,
602,10-C-74-34,Ctr-Swarna_Kuppambadur,Ayyannagaripalle,,,5,52,,
603,10-C-74-34,Ctr-Swarna_Kuppambadur,J.C.Agraharam,,,0,0,,
604,10-C-74-34,Ctr-Swarna_Kuppambadur,K.G.Kandriga,,,6,27,,
605,10-C-74-34,Ctr-Swarna_Kuppambadur,Kadirimangalam,,,2,22,,
606,10-C-74-34,Ctr-Swarna_Kuppambadur,Kayam,,,8,66,,
607,10-C-74-34,Ctr-Swarna_Kuppambadur,Kalluru,,,2,128,,
608,10-C-74-34,Ctr-Swarna_Kuppambadur,Pachi kalva,,,1,5,,
609,10-C-74-34,Ctr-Swarna_Kuppambadur,Padiredu,,,12,51,,
610,10-C-74-34,Ctr-Swarna_Kuppambadur,Padiredu aranyam,,,4,35,,
611,10-C-74-34,Ctr-Swarna_Kuppambadur,Patti Putturu,,,5,42,,
612,10-C-74-34,Ctr-Swarna_Kuppambadur,Pudi,,,5,35,,
613,10-C-74-34,Ctr-Swarna_Kuppambadur,Ramasamudram,,,13,13,,
614,10-C-74-34,Ctr-Swarna_Kuppambadur,S.V.Puram,,,5,105,,
615,10-C-74-34,Ctr-Swarna_Kuppambadur,Sitamma agraharam,,,1,0,,
616,10-C-74-34,Ctr-Swarna_Kuppambadur,Sitaramapuram,,,7,15,,
617,10-C-74-34,Ctr-Swarna_Kuppambadur,Srinivasapuram,,,4,49,,
618,10-C-74-34,Ctr-Swarna_Kuppambadur,Tatneri,,,5,46,,
619,10-C-74-34,Ctr-Swarna_Kuppambadur,Tirumandyam,,,10,85,,
620,10-C-74-34,Ctr-Swarna_Kuppambadur,Vadamalapeta,,,0,0,,
621,10-C-74-34,Ctr-Swarna_Kuppambadur,Vamapuram,,,0,0,,
622,10-C-74-34,Ctr-Swarna_Kuppambadur,Gudimallam,,,5,25,,
623,10-C-74-34,Ctr-Swarna_Kuppambadur,Munagalapalem,,,2,31,,
624,10-C-74-34,Ctr-Swarna_Kuppambadur,Pennagadam,,,3,65,,
625,10-C-74-34,Ctr-Swarna_Kuppambadur,Penumallam,,,10,146,,
626,10-C-74-34,Ctr-Swarna_Kuppambadur,Vedullacheruvu,,,3,20,,
627,10-C-74-34,Ctr-Swarna_Kuppambadur,Vikruthamala,,,9,124,,
628,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chintagunta,,,4,16,,
629,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Annasanipalli,,,5,50,,
630,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Balupalli,,,0,0,,
631,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Karakambadi,,,9,139,,
632,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Renigunta,,,16,100,,
633,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tukivakam,,,2,39,,
634,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Vedullacheruvu,,,0,1,,
635,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Venkatapuram,,,4,34,,
636,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Yerrareddi palem,,,0,0,,
637,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Forest,,,,,,
638,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Forest,,,,,,
639,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Akkarampalli,,,5,36,,
640,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chennayagunta,,,10,75,,
641,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Konka chinnaya gunta,,,6,43,,
642,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mangalam,,,9,57,,
643,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Settipalle,,,10,87,,
644,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Timminaidupalem,,,11,144,,
645,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tirupathi,,,19,176,,
646,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Avilala,,,8,129,,
647,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mallavaram,,,1,118,,
648,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Cherlopalle,,,,,,
649,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chiguruvada Dakshina kandriga,,,1,3,,
650,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chiguruvada Uttarapukandirga,,,,,,
651,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Dominedu,,,12,130,,
652,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Gollapalle,,,1,6,,
653,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Kalur,,,,,,
654,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mallamgunta,,,2,94,,
655,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Paidipalle,,,0,0,,
656,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Patakalva,,,2,126,,
657,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Peruru,,,3,171,,
658,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Pudipatla,,,1,118,,
659,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Ramanujupalle,,,1,52,,
660,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tiruchanur,,,11,74,,
661,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tummalagunta,,,1,52,,
662,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Vedantapuram,,,2,91,,
663,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Yogimallavaram,,,2,6,,
664,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Mamanduru,,,2,21,,
665,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Yerragunta,,,,,,
666,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Srinivasa Udasipuram,,,2,46,,
667,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Dharmapuram kandriga,,,1,37,,
668,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Anagunta,,,,,,
669,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Krishnapuram,,,3,71,,
670,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Forest,,,,,,
671,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Forest,,,,,,
672,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,R.Mallavaram,,,7,101,,
673,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Durgasamudram,,,3,19,,
674,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kupuchandrapeta,,,,,,
675,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Tanapalli,,,,,,
676,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kuntrapakam,,,5,81,,
677,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Vemur,,,2,30,,
678,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nallamanukalva,,,1,1,,
679,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Mundlapudi,,,0,,,
680,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kothur,,,3,40,,
681,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Padi,,,1,48,,
682,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Panakam,,,4,44,,
683,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,,,,,,,
684,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,,,,,,,
685,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,,,,,,,
686,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Anuppalli,,,2,3,,
687,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nettakuppam,,,6,8,,
688,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,C.Kalepalli,,,4,198,,
689,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Rayalacheruvu-peta,,,5,198,,
690,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sanjeevaraya-puram,,,1,192,,
691,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,P.V.Puram,,,,,,
692,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,K.Venkatapuram,,,,,,
693,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Gangireddipalli,,,1,1,,
694,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nadavalur,,,5,46,,
695,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,C.Ramapuram,,,4,52,,
696,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nannur,,,1,2,,
697,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sorakayalapalem,,,,,,
698,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sevvaikalva,,,,,,
699,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Subbanaidu kandriga,,,11,321,,
700,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Katrakayalagunta,,,3,23,,
701,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Chelluru,,,12,80,,
702,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,M.D.Puthuru,,,,,,
703,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kandadu,,,8,111,,
704,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Musalipedu,,,5,53,,
705,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sanambatla,,,,,,
706,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Madhavamala,,,6,148,,
707,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Arugorla kandriga,,,3,50,,
708,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Kobaka,,,9,261,,
709,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Mannasamudram,,,8,120,,
710,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Merlapaka,,,7,154,,
711,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Erpedu,,,10,75,,
712,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Sitarampeta,,,3,61,,
713,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Patavirapuram,,,7,257,,
714,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Venkatapuram,,,5,35,,
715,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Pedda anjinedu,,,4,45,,
716,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Chinna anjinedu,,,3,47,,
717,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Isukatageli,,,2,12,,
718,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Nachaneri,,,1,11,,
719,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Nanjampalli,,,7,79,,
720,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Durgiperi,,,13,99,,
721,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Krishnampalli,,,6,68,,
722,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Chindepalli,,,4,124,,
723,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Eguvaveedi,,,,,,
724,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Diguva veedi,,,3,2,,
725,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Tondamanadu,,,2,1,,
726,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Pullareddikandriga,,,,,,
727,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Ramalingapuram,,,5,46,,
728,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Ammapalem,,,3,32,,
729,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Panagal,,,5,115,,
730,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Arava kothuru,,,5,229,,
731,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Cherukula padu,,,11,213,,
732,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Guntakinda palle,,,2,64,,
733,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Urandur,,,6,292,,
734,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Maddiledu,,,5,312,,
735,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Racha gunneri,,,4,50,,
736,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Kapu gunneri,,,4,254,,
737,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Challa palem,,,7,392,,
738,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Bokkasam palem,,,5,41,,
739,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Cherlopalle Vyavasaya Kandriga,,,2,243,,
740,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Penubaka,,,10,250,,
741,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Akkurthi,,,7,261,,
742,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Ammacheruvu,,,2,52,,
743,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Bodavaripalli,,,,,,
744,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Bramhanapalli,,,4,89,,
745,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Cherlopalli,,,1,221,,
746,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Empedu,,,7,45,,
747,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Yerra gudi padu,,,,,,
748,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Gollapalle,,,5,43,,
749,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kalavagunta,,,8,67,,
750,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kamma kothur,,,1,145,,
751,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Koneru gunta,,,3,39,,
752,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Marrimakulachenu kandriga,,,1,221,,
753,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Melachur,,,3,15,,
754,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Muchuvolu,,,8,247,,
755,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Muddu mudi,,,3,51,,
756,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Murthy palem,,,2,39,,
757,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Narayanapuram,,,5,241,,
758,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Obulaya palle,,,5,72,,
759,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Papanapalli,,,3,15,,
760,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pathagunta,,,6,42,,
761,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Ramanujapalle,,,3,42,,
762,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Reddipalle,,,4,129,,
763,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Vagavedu,,,4,126,,
764,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Velampadu,,,15,147,,
765,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Velavedu,,,5,301,,
766,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Vengalampalli,,,4,40,,
767,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Udamalapadu,,,2,56,,
768,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Yarla pudi,,,1,16,,
769,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kothuru,,,3,53,,
770,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kuntipudi,,,,,,
771,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mada mala,,,,,,
772,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mangala gunta,,,1,65,,
773,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mangala puri,,,1,37,,
774,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Forest,,,,,,
775,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Peddagunta Agraharam,,,1,20,,
776,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Chodavaram,,,1,1,,
777,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Siddagunta,,,5,147,,
778,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Virupakshapuram,,,1,7,,
779,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Gummadiigunta,,,3,48,,
780,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Srinivasapuram,,,2,20,,
781,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Panguru,,,16,267,,
782,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pagali,,,9,68,,
783,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Chintalapalem,,,14,139,,
784,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pallam,,,6,224,,
785,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Govinda Rao palli,,,5,83,,
786,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Inagalur,,,16,97,,
787,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Kothapalli chintala,,,3,8,,
788,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Forest,,,,,,
789,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Mannavaram,,,4,25,,
790,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Reppalapattu,,,2,1177,,
791,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Velur,,,3,57,,
792,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Niruvoy,,,6,79,,
793,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Vengalathur,,,5,175,,
794,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Sivagiri,,,10,87,,
795,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Govardhanagiri,,,7,44,,
796,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Karur (Krishnagiri),,,3,2,,
797,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Pudikundram,,,5,8,,
798,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,S.B.Peta,,,4,50,,
799,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Chilamathuru(bangla),,,4,47,,
800,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Nindra,,,12,263,,
801,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Agaram,,,5,190,,
802,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Athuru,,,7,164,,
803,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Elakatur,,,10,97,,
804,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Chavarambakam,,,5,50,,
805,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kacharavedu,,,5,296,,
806,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Aruru,,,4,129,,
807,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kunemarajupalem,,,4,28,,
808,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Padiri,,,2,43,,
809,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Netteri,,,2,55,,
810,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Jaganadhapuram,,,6,131,,
811,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Pannur,,,3,140,,
812,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Gangamambapuram,,,2,38,,
813,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kalikapuram,,,4,80,,
814,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Buchivanatham,,,6,227,,
815,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Samireddikandriga,,,3,14,,
816,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kaliyambakam,,,4,149,,
817,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Alapakkam,,,7,147,,
818,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Yellasamudram,,,5,125,,
819,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Surendranagar,,,2,9,,
820,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Arai,,,2,7,,
821,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Diguvaputtur,,,8,46,,
822,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Eguvaputtur,,,5,9,,
823,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Middekandriga,,,5,19,,
824,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Raipedu,,,14,55,,
825,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sadasivapuram,,,8,25,,
826,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sakthi Ganeshapuram,,,3,4,,
827,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Siddamnaidukandriga,,,3,4,,
828,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Srinivasapuram,,,1,1,,
829,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Suryanarayanapuram,,,5,17,,
830,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Aranyamkandriga,,,5,6,,
831,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Bimunicheruvu,,,3,8,,
832,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Bopparajupalem,,,1,9,,
833,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Diguvakanakampalem,,,3,65,,
834,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Erikambattu,,,4,47,,
835,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Ippam thangal,,,2,3,,
836,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kalyanapuram,,,1,45,,
837,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kasimitta,,,3,59,,
838,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kilagaram,,,5,34,,
839,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kondacheruvu,,,,,,
840,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Narayanavanam,,,5,7,,
841,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Palamangalam,,,8,77,,
842,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Samudayam,,,7,31,,
843,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tiruvattam,,,4,21,,
844,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tumburu,,,3,42,,
845,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Venkatakrishna-palem,,,5,19,,
846,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kavanur,,,15,1284,,
847,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Koppedu,,,6,1233,,
848,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Samayapuram,,,9,252,,
849,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sriramapuram,,,6,1264,,
850,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kilapudi,,,13,1262,,
851,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Mudiyur,,,12,1211,,
852,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Pitchatur,,,6,37,,
853,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Cherlopalli,,,12,85,,
854,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Gollapalle,,,2,1,,
855,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Putturu_ Govindapalem,,,7,16,,
856,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Iswarapuram,,,5,15,,
857,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kasimkuppam,,,3,12,,
858,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,KBR puram,,,2,4,,
