GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Ctr-Ch-Doddipalle-Enugondapalem,CTR_CH_DODDIPALLE RIVER_ENUGONDAPALEM-MB,Gangapuram,Gangapuram-1
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Gangavaram,Gangavaram-7
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Ganginayunipalli,Ganginayanipalle
Ctr-Papa-Sompalle-Sompalle,CTR_PAPA_SOMPALLE_SOMPALLE-MB,Gangireddipalli,Gangireddipalle
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Gangireddipalli,Gangireddipalle
Ctr-Ch-Gajuleru-Y V Palem,CTR_CH__GAJULERU_Y.V.PALEM-MB,Ganugachinta,Ganugachintha
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Ganugupenta,Ganugapenta-3
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Garigalapalli,Garigalapalle
Ctr-Ch-KV PalleVanka-KV Palle,CTR_CH__KV PALLE VANKA_KV PALLE-MB,Garnimitta,Garnimitta
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Gattu,Gattu
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Gazanki,Gazanki
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Gesikapalli,Gesikapalle
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Giddamarajapuram,Giddamakarajapuram
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Giddapalle,Giddapalle
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Gnanamamba puram @Pavanivarikandriga,Gnanamamba Puram  @   P.Khandriga
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Goduguchinta,Goduguchinta
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Goduguchinta,Goduguchintha
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Gokarlapalli,Gokarlapalle
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Gollapalle,Gollapalle-9
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Gollapalle,Gollapalle-9
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Gollapalle,Gollapalle-9
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Gollapalle,Gollapalle-9
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Gollapalle dinne,Gellapalledinne
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Gollavaripalem,Gollavaripalem
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Gomkonda,Gamkonda
Ctr-Ch-Peddavagu West-Somala,CTR_CH__PEDDAVAGUWEST_SOMALA-MB,Gongivaripalli,Gongivaripalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Gonuguru,Gonugur
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Gonumakulapalli,Gonumakulapalle-1
Ctr-Papa-Peddaeru east- Bandrevu,CTR_PAPA_PEDDAERU EAST _BANDREVU-MB,Gopidinne,Gopidinne-1
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,Gopisettipalli,Gopichettipalle
Ctr-Ch-Sorakayalapeta-Vagalla,CTR_CH__SORAKAYALAPETA_VAGALLA-MB,Gorandlapalli,Gorantlapalle
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,Gorivimakulapalli,Gorivimakulapalle
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Gorpadu,Gorpadu
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Gottappanagaripalli,Gattappanayanipalle
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Gottipudi,Gottipudi
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Govardhanagiri,Pulipadu @Govardhanagiri
Ctr-Swarna_Inagaluru_Inagaluru,CTR_SWARNA__INAGALLURU_INAGALLLURU-MB,Govinda Rao palli,Govindaraopalle
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Govindapalli,Govindapalle-2
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Govindareddipalli,Govindareddipalle
Ctr-Kalangi-Katuru-Katuru,CTR_KALANGI__KATURU_KATURU-MB,Gowdamala,Gowdamala
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Greemspet,GREAMSPET
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Gudalavaripalem,Gudalavaripalem
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Gudarevulapalli,Gudarevupalle
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Gudibanda,Gudibanda-2
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Gudimallam,Gudimallam
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Gudipala,Gudipala-1
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,gudipalli,Gudipalle-1
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Gudipalli,Gudipalle-1
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Gudlakadiri palli,Gudlakadirepalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Gudlanayanipalli,Gudlanayanipalle
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Gudlapalli,Gundlapalle-2
Ctr-Papa-Molakalacheruvu,CTR_PAPA_MOLAKALACHERUVU-MB,Gudupalle,Gudupalle
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Gummadigaunta,Gummadigunta
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Gummadiigunta,Gummadigunta
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Gummasamudram,Gummasamudram
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Gundlapalli,Gundlapalle-1
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Gundlapalli,Gundlapalle-1
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Gundlasagaram,Gundlasagaram
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Gundluru,Gundloor
Ctr-Kor-Nagari,CTR_KORATLIAR__NAGARI_NAGARI-MB,Gundrajukuppam,Gundrajukuppam
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Gundugallu,Gundugallu
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Gundusettipalle,Gundusettipalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Gunjarlapalli,Gunjarlapalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Guntakinda palle,Guntakindapalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Guntipalli,Guntipalle
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Guntipedu,Guntipedu
Ctr_Papa_Kush_Pedda,CTR_PAPA_KUSAVATI _PEDDAMANDYAM-MB,Gurramkonda,Gurramkonda-2
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Gurukulapalem,Gurukulapalem
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Gurukupalli,Gurukavaripalle
Ctr-Ch-Chinthalavari Palle-Kalikiri,CTR_CH__CHINTHALAVARIPALLE_KALIKIRI-MB,Guttapalem,Guttapalem
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Guttapalle,Guttapalle-1
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Guvvakallu,Guvvakallu
Ctr-Ch-Bahudaeast-Marrikuntapalle,CTR_CH_BAHUDAEAST_MARRIKUNTAPALLE-MB,Gyarampalli,Gyarampalle-1
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,Hanumapalli,Hanumapalle
Ctr-Ch-Bahudaeast-Marrikuntapalle,CTR_CH_BAHUDAEAST_MARRIKUNTAPALLE-MB,Hissapalli,Hissapalle
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,I laganuru,Ilaganur
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,Iduvaripalli,Eduvaripalle
Ctr-Swarna_Inagaluru_Inagaluru,CTR_SWARNA__INAGALLURU_INAGALLLURU-MB,Inagalur,Inagalur-3
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Inam kothur,Inamkothuru
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Inavedu,Ayanavedu
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Ippam thangal,Ipppam Thangal
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Irala,Irala-1
Ctr-Ch-Peddavagu West-Somala,CTR_CH__PEDDAVAGUWEST_SOMALA-MB,Irikipenta,Irikipenta
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Irisiganipalli,Irisiganipalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Irugulam,Irugulam-1
Ctr-Kor-Nagari,CTR_KORATLIAR__NAGARI_NAGARI-MB,Iruguvay,Iruguvai
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Iruvaram,IRUVARAM
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Isukapalem,Isukapalem
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Isukatageli,Isukathageli
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Iswarapuram,Eswarapuram
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,J.C.Agraharam,Seetharama Puram
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Jada Bapana Palli,Jadabapanapalle
Ctr_Papa_K Kota,CTR_PAPA_KADIRINADHUNIKOTA_V.KOTA-MB,Jagadamvari Palle,Jagadamvaripalle
ctr_pa_Penrevula peddavanka,CTR_PALAR__PP.VANKA_MOGILI-MB,Jagamarla,Jagamarla
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Jaganadhapuram,Jagannadhapuram
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Jakkadona,Jakkidona
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Jalliganipalli,Jalliganipalle
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Jallipeta,Jallipeta
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Jamallapalli,Jammallapalle
ctr_pa_Penrevula peddavanka,CTR_PALAR__PP.VANKA_MOGILI-MB,Jambuvaripalli,Jambuvaripalle
Ctr-ch-GM Vanka-Mellacheruvu,CTR_CH__GUNDLAMALLESWARAVANKA_MELLACHERUV-MB,Jandla,Jandla
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Jangalapalli,Jangalapalle-7
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Jangalapalli,Jangalapalle-7
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Jarlabailu,Jakkidona
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Jarravaripalli,Jarravaripalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Jarugu,Jarugu
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Jarugukonda,Jarugukonda
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Javunipalli,Jounipalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Jeedimanipalli,Jeedimanipalle
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Jidimakulapalli,Jeedimakulapalle
Ctr-Ch-Jillelamanda-Jillelamanda,CTR_CH__JILLELAMANDA_JILLELAMANDA-MB,Jillellamanda,Jillellamanda
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Jipalem,Jeepalem
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,Jola.v.palli,Jodiverrivanipalle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Joniganuru,Joniganuru
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Jowkupalli,Jowkupalle
Ctr-Papa-Sompalle-Sompalle,CTR_PAPA_SOMPALLE_SOMPALLE-MB,Junjurupenta,Zunjurupenta
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,K.G.Kandriga,K.G.Khandriga
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,K.G.Palli,Konerugollapalle
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,K.M.Kandriga,Kalvamogilappa Kandriga
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,K.Natham,Kadapanatham
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,K.Oddupalli,Oddepalle
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,K.V.Puram,Kumara Venkatapuram-1
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,K.Venkatapuram,Kattakinda Venkatapuram
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Kacharavedu,Kacharavedu
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kadapagunta,Kadapagunta
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Kadapalli,Kadapalle
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Kadasinakupam,Kadasinakuppam
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Kadir vedu,Kadirvedu
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Kadirayacheruvu,Kadirayacheruvu
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Kadiri obanapalli,Kadiriobanapalle
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kadirimangalam,Kadirimangalam
Ctr_Papa_K Kota,CTR_PAPA_KADIRINADHUNIKOTA_V.KOTA-MB,Kadirinaduni Kota,Kadirinathunikota
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kadirmuthanapalle,Kadirimuthanapalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Kadivedu,Kadivedu-1
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kadur,Kadur
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Kagithi,Kogathi
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Kaidugani kandriga,Kaidugani Khandriga
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Kaigal,Kaigallu
Ctr-Kor-Nagari,CTR_KORATLIAR__NAGARI_NAGARI-MB,Kakaredu,Kakavedu
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kakimadugu,Kakimadugu
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kakinayani chigurupalle,Kakinayanichigurla Palle
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Kalagatur,Kalagatoor
Ctr-Ch-Bahudawest-Kalakada,CTR_CH__BAHUDAWEST_KALAKADA-MB,Kalakada,Kalakada-1
Ctr-Ch-Doddipalle-Enugondapalem,CTR_CH_DODDIPALLE RIVER_ENUGONDAPALEM-MB,Kalakada Doddipalle,Kalakadadoddi Palle
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Kalakada Kothapalli,Kalakadakothapalle
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Kalangeri,Kalanjeri
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kalathuru,Kalathuru
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Kalavagunta,Kalavagunta
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kalavagunta,Kalavagunta
Ctr_Papa_Kush_Pedda,CTR_PAPA_KUSAVATI _PEDDAMANDYAM-MB,Kalicharla,Kalicherla
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Kaligiri,Kaligiri-2
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kalijavedu,Kalijavedu
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Kalikapuram,Kalikapuram
Ctr-Ch-Chinthalavari Palle-Kalikiri,CTR_CH__CHINTHALAVARIPALLE_KALIKIRI-MB,Kalikiri,Kalikiri-1
Ctr-Ch-Chinthalavari Palle-Kalikiri,CTR_CH__CHINTHALAVARIPALLE_KALIKIRI-MB,Kalikiri Reddy Palli,Kalikirireddivari Palle
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Kaliyambakam,Kaliambakam
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kallivettu,Kallivettu
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kallupalli,Kallupalle
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kalluru,Kallur-4
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Kalluru,Kallur-4
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kallurupalli,Kallurupalle-1
Ctr-Swarna-Panapakam-Panapakam,CTR_SWARNA__PANAPAKAM_PANAPAKAM-MB,Kalroad palli,Kalroadpalle
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Kalur,Kalur
Ctr-Papa-Molakalacheruvu,CTR_PAPA_MOLAKALACHERUVU-MB,Kalva Palle,Kalavapalle
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kalyanapuram,Kalyanapuram
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kamachinnayapalli,Kamachinnaiahpalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kamathanuru,Kamathamur
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kambakam,Kambakam
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Kambampalli,Kammanapalle
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Kami Nayanipalli,Kaminayanipalle
Ctr-Ch-Valligatla-Kanduru,CTR_CH__VALLIGATLA_KANDURU-MB,Kamireddipalli,Kamireddivaripalle
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Kamma kothur,Kammakothur
Ctr-Ch-Gajuleru-Y V Palem,CTR_CH__GAJULERU_Y.V.PALEM-MB,Kammalayapalli,Kamalayyavaripalle
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Kammanapalli,Kammanapalle
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kammapalle,Kammapalle-3
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kammapalli,155.Kammapalle
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Kampalli,KAMMAPALLE-2
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Kamsala vandla palle,Kamsalavandla Palle
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Kanamaladoddi,Kalamaladoddi
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kanamanapalli,Kanamanapalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kanamapacherlapalli,Kanamapacharla Palle
Ctr-Kalangi-Katuru-Katuru,CTR_KALANGI__KATURU_KATURU-MB,Kananambedu,Kanamanambedu
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kanathalacheruvu,Kanathalacheruvu
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kanchanapalli,Kanchanapalle
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kanchanaputturu,Kanchanaputtur
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kanchera chenganna kandriga,Kanchanachenganna Khandriga
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Kandadu,Kandadu
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kandluru,Kandlur
Ctr_Papa_Kush_Pedda,CTR_PAPA_KUSAVATI _PEDDAMANDYAM-MB,Kandriga,Khandriga
CTR_C_69_PAPAGHNI_KANDUKURU,CTR_PAPA_PAPAGHNI_KANDUKURU-MB,Kandukur,Kandukuru-1
Ctr-Ch-Valligatla-Kanduru,CTR_CH__VALLIGATLA_KANDURU-MB,Kanduru,Kandur
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Kanemakulapalli,Kenamakulapalle
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kangundi,Kangundi-1
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kangundi R.F.,Kangundi R.F
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Kanipakam,Kanipakam
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kannavaram,Kannavaram
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Kannemadugu,Kannemadugu-1
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Kannikapuram,Kannikapuram
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Kannikapuram,Kannikapuram
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Kannikapuram,Kannikapuram
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Kannikapuram,Kannikapuram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Kappalle,Kappalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Kapu gunneri,Kapugunneri
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Karakambadi,Karakambadi (Rural)
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Karakampalli,Karakampalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Karamatla,Karumatla
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Karani,Karani-2
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Karasanapalli,Karasanapalle-1
