,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
609,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mallavaram,,6,,6
610,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Cherlopalle,,,,0
611,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chiguruvada Dakshina kandriga,,,,0
612,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Chiguruvada Uttarapukandirga,,,,0
613,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Dominedu,,,,0
614,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Gollapalle,,,,0
615,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Kalur,,,,0
616,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Mallamgunta,,,,0
617,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Paidipalle,,,,0
618,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Patakalva,,,,0
619,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Peruru,,,,0
620,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Pudipatla,,,,0
621,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Ramanujupalle,,,,0
622,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tiruchanur,,5,,5
623,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Tummalagunta,,,,0
624,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Vedantapuram,,,,0
625,10-C-74-35,Ctr-Swarna-Kalyani_Tiruchanuru,Yogimallavaram,,2,,2
626,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Mamanduru,,2,,2
627,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Yerragunta,,1,,1
628,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Srinivasa Udasipuram,,,,0
629,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Dharmapuram kandriga,,,,0
630,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Anagunta,,,,0
631,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Krishnapuram,,5,,5
632,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Forest,,,,0
633,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,Forest,,,,0
634,10-C-74-36,Ctr-Swarna-Avvachari Kona-Mamanduru,R.Mallavaram,,1,,1
635,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Durgasamudram,,,,0
636,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kupuchandrapeta,,,,0
637,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Tanapalli,,,,0
638,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kuntrapakam,,4,,4
639,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Vemur,,1,,1
640,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nallamanukalva,,1,,1
641,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Mundlapudi,,1,,1
642,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kothur,,1,,1
643,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Padi,,1,,1
644,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Panakam,,1,,1
645,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Forest,,,,0
646,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Forest,,,,0
647,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Forest,,,,0
648,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Anuppalli,,,,0
649,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nettakuppam,,1,,1
650,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,C.Kalepalli,,1,,1
651,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Rayalacheruvu-peta,,1,,1
652,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sanjeevaraya-puram,,,,0
653,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,P.V.Puram,,1,,1
654,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,K.Venkatapuram,,1,,1
655,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Gangireddipalli,,,,0
656,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nadavalur,,1,,1
657,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,C.Ramapuram,,1,,1
658,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Nannur,,1,,1
659,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sorakayalapalem,,,,0
660,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sevvaikalva,,,,0
661,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Subbanaidu kandriga,,1,,1
662,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Katrakayalagunta,,,,0
663,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Chelluru,,1,,1
664,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,M.D.Puthuru,,1,,1
665,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Kandadu,,1,,1
666,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Musalipedu,,0,,0
667,10-C-74-37,Ctr-Swarna-Rayalcheruvu-Durgasamudram,Sanambatla,,1,,1
668,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Madhavamala,,1,,1
669,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Arugorla kandriga,,,,0
670,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Kobaka,,1,,1
671,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Mannasamudram,,1,,1
672,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Merlapaka,,1,,1
673,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Erpedu,,6,,6
674,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Sitarampeta,,,,0
675,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Patavirapuram,,1,,1
676,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Venkatapuram,,,,0
677,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Pedda anjinedu,,1,,1
678,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Chinna anjinedu,,1,,1
679,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Isukatageli,,,,0
680,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Nachaneri,,1,,1
681,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Nanjampalli,,1,,1
682,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Durgiperi,,1,,1
683,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Krishnampalli,,1,,1
684,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Chindepalli,,,,0
685,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Eguvaveedi,,1,,1
686,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Diguva veedi,,1,,1
687,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Tondamanadu,,1,,1
688,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Pullareddikandriga,,1,,1
689,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Ramalingapuram,,1,,1
690,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Ammapalem,,1,,1
691,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Panagal,,1,,1
692,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Arava kothuru,,1,,1
693,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Cherukula padu,,1,,1
694,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Guntakinda palle,,1,,1
695,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Urandur,,3,,3
696,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Maddiledu,,,,0
697,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Racha gunneri,,1,,1
698,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Kapu gunneri,,,,0
699,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Challa palem,,1,,1
700,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Bokkasam palem,,,,0
701,10-C-74-38,Ctr-Swarna-Thondamanadu-Yerpedu,Cherlopalle Vyavasaya Kandriga,,,,0
702,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Penubaka,,,,0
703,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Akkurthi,,,,0
704,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Ammacheruvu,,,,0
705,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Bodavaripalli,,,,0
706,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Bramhanapalli,,,,0
707,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Cherlopalli,,,,0
708,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Empedu,,,,0
709,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Yerra gudi padu,,,,0
710,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Gollapalle,,,,0
711,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kalavagunta,,,,0
712,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kamma kothur,,,,0
713,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Koneru gunta,,,,0
714,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Marrimakulachenu kandriga,,,,0
715,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Melachur,,,,0
716,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Muchuvolu,,,,0
717,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Muddu mudi,,,,0
718,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Murthy palem,,,,0
719,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Narayanapuram,,,,0
720,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Obulaya palle,,,,0
721,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Papanapalli,,,,0
722,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pathagunta,,,,0
723,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Ramanujapalle,,,,0
724,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Reddipalle,,,,0
725,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Vagavedu,,,,0
726,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Velampadu,,,,0
727,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Velavedu,,,,0
728,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Vengalampalli,,,,0
729,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Udamalapadu,,,,0
730,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Yarla pudi,,,,0
731,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kothuru,,,,0
732,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Kuntipudi,,,,0
733,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mada mala,,,,0
734,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mangala gunta,,,,0
735,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Mangala puri,,,,0
736,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Forest,,,,0
737,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Peddagunta Agraharam,,,,0
738,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Chodavaram,,,,0
739,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Siddagunta,,,,0
740,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Virupakshapuram,,,,0
741,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Gummadiigunta,,,,0
742,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Srinivasapuram,,,,0
743,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Panguru,,,,0
744,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pagali,,,,0
745,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Chintalapalem,,,,0
746,10-C-74-39,Ctr-Swarna-Valagalamanda-Muchuvolu,Pallam,,,,0
747,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Govinda Rao palli,,2,,2
748,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Inagalur,,2,,2
749,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Kothapalli chintala,,2,,2
750,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Forest,,,,0
751,10-C-74-40,Ctr-Swarna_Inagaluru_Inagaluru,Mannavaram,,10,,10
752,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Reppalapattu,,,,0
753,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Velur,,,,0
754,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Niruvoy,,,,0
755,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Vengalathur,,,,0
756,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Sivagiri,,,,0
757,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Govardhanagiri,,,,0
758,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Karur (Krishnagiri),,,,0
759,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Pudikundram,,,,0
760,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,S.B.Peta,,,,0
761,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Chilamathuru(bangla),,,,0
762,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Nindra,,,,0
763,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Agaram,,,,0
764,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Athuru,,,,0
765,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Elakatur,,,,0
766,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Chavarambakam,,,,0
767,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kacharavedu,,,,0
768,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Aruru,,,,0
769,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kunemarajupalem,,,,0
770,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Padiri,,,,0
771,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Netteri,,,,0
772,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Jaganadhapuram,,,,0
773,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Pannur,,,,0
774,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Gangamambapuram,,,,0
775,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kalikapuram,,,,0
776,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Buchivanatham,,,,0
777,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Samireddikandriga,,,,0
778,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Kaliyambakam,,,,0
779,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Alapakkam,,,,0
780,10-C-78-47,Ctr-Arani-Sivagiri Vanka-Nindra,Yellasamudram,,,,0
781,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Surendranagar,,,,0
782,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Arai,,,,0
783,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Diguvaputtur,,,,0
784,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Eguvaputtur,,,,0
785,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Middekandriga,,,,0
786,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Raipedu,,,,0
787,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sadasivapuram,,,,0
788,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sakthi Ganeshapuram,,,,0
789,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Siddamnaidukandriga,,,,0
790,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Srinivasapuram,,,,0
791,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Suryanarayanapuram,,,,0
792,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Aranyamkandriga,,,,0
793,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Bimunicheruvu,,,,0
794,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Bopparajupalem,,,,0
795,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Diguvakanakampalem,,,,0
796,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Erikambattu,,,,0
797,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Ippam thangal,,,,0
798,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kalyanapuram,,,,0
799,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kasimitta,,,,0
800,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kilagaram,,,,0
801,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kondacheruvu,,,,0
802,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Narayanavanam,,,,0
803,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Palamangalam,,,,0
804,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Samudayam,,,,0
805,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tiruvattam,,,,0
806,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tumburu,,,,0
807,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Venkatakrishna-palem,,,,0
808,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kavanur,,,,0
809,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Koppedu,,,,0
810,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Samayapuram,,,,0
811,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sriramapuram,,,,0
812,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kilapudi,,,,0
813,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Mudiyur,,,,0
814,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Pitchatur,,,,0
815,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Cherlopalli,,,,0
816,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Gollapalle,,,,0
817,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Putturu_ Govindapalem,,,,0
818,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Iswarapuram,,,,0
819,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Kasimkuppam,,,,0
820,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,KBR puram,,,,0
821,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,KMAgraharam,,,,0
822,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Nandimangalam,,,,0
823,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Nesanuru,,,,0
824,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Parameswaramanglam,,,,0
825,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Puttur Rural,,,,0
826,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sirusurajupuram,,,,0
827,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Taduku,,,,0
828,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tirumalakuppam,,,,0
829,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Turur,,,,0
830,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Uttarapu Kandriga,,,,0
831,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Vepagunta,,,,0
832,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Virapureddipalem,,,,0
833,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,SBR puram,,,,0
834,10-C-79-49,Ctr-Kor-Nagari,Adavikothuru,,,,0
835,10-C-79-49,Ctr-Kor-Nagari,Satravada,,,,0
836,10-C-79-49,Ctr-Kor-Nagari,Ekambarakuppam,,,,0
837,10-C-79-49,Ctr-Kor-Nagari,Salvapatteda,,,,0
838,10-C-79-49,Ctr-Kor-Nagari,Nagari,,,,0
839,10-C-79-49,Ctr-Kor-Nagari,Gundrajukuppam,,,,0
840,10-C-79-49,Ctr-Kor-Nagari,Kakaredu,,,,0
841,10-C-79-49,Ctr-Kor-Nagari,T.R. kandriga,,,,0
842,10-C-79-49,Ctr-Kor-Nagari,Mangadu,,,,0
843,10-C-79-49,Ctr-Kor-Nagari,SRN Agraharam,,,,0
844,10-C-79-49,Ctr-Kor-Nagari,Mittapalem,,,,0
845,10-C-79-49,Ctr-Kor-Nagari,Velavadi,,,,0
846,10-C-79-49,Ctr-Kor-Nagari,TVB puram,,,,0
847,10-C-79-49,Ctr-Kor-Nagari,104 Agaram,,,,0
848,10-C-79-49,Ctr-Kor-Nagari,Damarapakkam,,,,0
849,10-C-79-49,Ctr-Kor-Nagari,Iruguvay,,,,0
850,10-C-79-50,Ctr_Kor_Vijayapuram,Terani,,1,,1
851,10-C-79-50,Ctr_Kor_Vijayapuram,Mela Pattu,,1,,1
852,10-C-79-50,Ctr_Kor_Vijayapuram,Keela pattu,,1,,1
853,10-C-79-50,Ctr_Kor_Vijayapuram,Nettam Kandriga,,,,0
854,10-C-79-50,Ctr_Kor_Vijayapuram,Nagaraju Kuppam,,1,,1
855,10-C-79-50,Ctr_Kor_Vijayapuram,Kannikapuram,,1,,1
856,10-C-79-50,Ctr_Kor_Vijayapuram,O.G.Kuppam,,1,,1
857,10-C-79-50,Ctr_Kor_Vijayapuram,Virakaveriraja-puram,,,,0
858,10-C-79-50,Ctr_Kor_Vijayapuram,Mudi Palli,,,,0
859,10-C-79-50,Ctr_Kor_Vijayapuram,Srinivasapuram,,,,0
860,10-C-79-50,Ctr_Kor_Vijayapuram,Saraswathivilasapuram,,,,0
861,10-C-79-50,Ctr_Kor_Vijayapuram,Taduku Peta,,,,0
862,10-C-79-50,Ctr_Kor_Vijayapuram,VNR peta,,,,0
863,10-C-79-50,Ctr_Kor_Vijayapuram,Kavetipuram,,,,0
864,10-C-79-50,Ctr_Kor_Vijayapuram,Vijaya Raghavapuram,,,,0
865,10-C-79-50,Ctr_Kor_Vijayapuram,KV puram,,,,0
866,10-C-79-50,Ctr_Kor_Vijayapuram,Mangalam,,,,0
867,10-C-79-50,Ctr_Kor_Vijayapuram,Vijayapuram,,1,,1
868,10-C-79-50,Ctr_Kor_Vijayapuram,Ellattur,,,,0
869,10-C-79-50,Ctr_Kor_Vijayapuram,Kosalanagaram,,1,,1
870,10-C-79-50,Ctr_Kor_Vijayapuram,Pata Arcod,,,,0
871,10-C-79-50,Ctr_Kor_Vijayapuram,Sri haripuram,,1,,1
872,10-C-79-50,Ctr_Kor_Vijayapuram,Maharajapuram,,,,0
873,10-C-79-51,Ctr-Kor-Annuru,DM puram,,,,0
874,10-C-79-51,Ctr-Kor-Annuru,KM puram,,,,0
875,10-C-79-51,Ctr-Kor-Annuru,Iduvaripalli,,,,0
876,10-C-79-51,Ctr-Kor-Annuru,Annuru,,,,0
877,10-C-79-51,Ctr-Kor-Annuru,Krishnasamudram,,,,0
878,10-C-79-51,Ctr-Kor-Annuru,Kotaravedu,,,,0
879,10-C-79-51,Ctr-Kor-Annuru,Lakshmirajapeta,,,,0
880,10-C-79-51,Ctr-Kor-Annuru,Gopisettipalli,,,,0
881,10-C-79-53,Ctr-Kor-S R Puram,Amudala,,,,0
882,10-C-79-53,Ctr-Kor-S R Puram,Vana durga puram,,1,,1
883,10-C-79-53,Ctr-Kor-S R Puram,Pachigunta,,,,0
884,10-C-79-53,Ctr-Kor-S R Puram,Vinjam,,2,,2
885,10-C-79-53,Ctr-Kor-S R Puram,Pullur,,1,,1
886,10-C-79-53,Ctr-Kor-S R Puram,Padmapuram,,,,0
887,10-C-79-53,Ctr-Kor-S R Puram,Kondrajupuram,,,,0
888,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,0
889,10-C-79-53,Ctr-Kor-S R Puram,Suprarajapapuram,,,,0
890,10-C-79-53,Ctr-Kor-S R Puram,Venugopalapuram,,,,0
891,10-C-79-53,Ctr-Kor-S R Puram,Nallepalli,,,,0
892,10-C-79-53,Ctr-Kor-S R Puram,Tatimakulapalli,,,,0
893,10-C-79-53,Ctr-Kor-S R Puram,Peddakondepalli,,,,0
894,10-C-79-53,Ctr-Kor-S R Puram,SSr Puram,,,,0
895,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,0
896,10-C-79-53,Ctr-Kor-S R Puram,Basivireddipalli,,,,0
897,10-C-79-53,Ctr-Kor-S R Puram,Arimakulapalli,,,,0
898,10-C-79-53,Ctr-Kor-S R Puram,Voddipalli,,,,0
899,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,0
900,10-C-79-53,Ctr-Kor-S R Puram,Jangalapalli,,,,0
901,10-C-79-53,Ctr-Kor-S R Puram,Chinnathayyur,,1,,1
902,10-C-79-53,Ctr-Kor-S R Puram,S.R.Puram,,1,,1
903,10-C-79-53,Ctr-Kor-S R Puram,Patapalyam,,,,0
904,10-C-79-53,Ctr-Kor-S R Puram,Durgarajapuram,,,,0
905,10-C-79-53,Ctr-Kor-S R Puram,Narasimharaja-puram,,1,,1
906,10-C-79-53,Ctr-Kor-S R Puram,Giddamarajapuram,,1,,1
907,10-C-79-53,Ctr-Kor-S R Puram,Machalamarri,,,,0
908,10-C-79-53,Ctr-Kor-S R Puram,Mangunta,,1,,1
909,10-C-79-53,Ctr-Kor-S R Puram,Donnibumireddy,,,,0
910,10-C-79-53,Ctr-Kor-S R Puram,Vilasavaraha-puram,,,,0
911,10-C-79-53,Ctr-Kor-S R Puram,Ripunjayaraja-puram,,,,0
912,10-C-79-54,Ctr-Kor-Palasamudram,Tirumalarajapuram,,1,,1
913,10-C-79-54,Ctr-Kor-Palasamudram,Gangamambapuram,,,,0
914,10-C-79-54,Ctr-Kor-Palasamudram,Narasimhapuram,,1,,1
