GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
NLR_C_62_BOGOLE,NLR_C_62_BOGOLE-MB,Jakkapalliguduru,Jakkepalligudur
NLR_C_62_JALADANKI,NLR_C_62_JALADANKI-MB,Jaladanki,Jaladanki-1
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Jalapeddipalem,Jalapeddipalem
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Jamin Kotapalem,Jaminkothapalem
NLR_C_62_KAVALI,NLR_C_62_KAVALI-MB,Jammalapalem,Jammalapalem
NLR_C_61_KOTTAPETA,NLR_C_61_KOTTAPETA-MB,Janardhanapuram,Janardhanapuram
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Jangala khandrika,Jangala Khandrika
NLR_C_73_PALUGODU,NLR_C_73_PALUGODU-MB,Jangalapalle,Jangalapalle-5
NLR_C_76_TADA,NLR_C_76_TADA-MB,Jangalapalli,Jangalapalle-6
NLR_C_72_GANDLAVEEDU,NLR_C_62_GANDLAVEEDU-MB,Jangalapalli,Jangalapalle-6
NLR_C_72_NELLORE,NLR_C_72_NELLORE-MB,Jangamvani Doruvu,Jangamvani Doruvu
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Jarlapadu,Jarlapadu
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Jayampu,Jayampu
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Jayapuram,Jayapuram
NLR_C_74_CHAVALI,NLR_C_74_CHAVALI-MB,Jeellpatur,Jeellapatur
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Jogipalle,Jogipalle
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Jonnawada,Jonnawada
NLR_C_73_RAPUR,NLR_C_73_RAPUR-MB,Jorepalli,Jorepalle
NLR_C_73_RAPUR,NLR_C_73_RAPUR-MB,Jorepalli Akkamambapuram,Jorepalle Akkamambapuram
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Josyulavarikandriga,Josyulavari Khandrika
NLR_C_62_BOGOLE,NLR_C_62_BOGOLE-MB,Juvvaladinne,Juvvaladinne
NLR_C_74_YAKASIRI,NLR_C_74_YAKASIRI-MB,Juvvalapalem,Juvvalapalem
NLR_C_73_PALUGODU,NLR_C_73_PALUGODU-MB,Juvvimani khandriga,Juvvimani Khandrika
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Juvvinattu,Juvvinattu
NLR_C_73_DAKKILI,NLR_C_73_DAKKILI-MB,K.Bhatlapalle,Koneswarabhatlapalle
NLR_C_76_TADA,NLR_C_76_TADA-MB,K.C.N.gunta,K.C.Narasimhunigunta
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,K.D.Kandriga,K.D.Khandrika
NLR_C_73_PALUGODU,NLR_C_73_PALUGODU-MB,Kadagunta,Kadagunta
NLR_C_76_KADALUR,NLR_C_76_KADALUR-MB,KADALURU,Kadaluru
NLR_C_75_SHAR,NLR_C_75_SHAR-MB,Kadapatra,Kadapatra
NLR_C_72_ALLAMPADU,NLR_C_72_ALLAMPADU-MB,Kadirinenipalle,Kadirinenipalle
NLR_C_73_GUDUR,NLR_C_73_GUDUR-MB,Kadivedu,Kadivedu
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kagitalapur,Kagithalapuru
NLR_C_72_A.S.PETA,NLR_C_72_A.S.PETA-MB,Kakarlapadu,Kakarlapadu
NLR_C_72_CHEJARLA,NLR_C_72_CHEJARLA-MB,Kakivoya,Kakivaya
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kakupalli-1,Kakupalle-I
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kakupalli-II,Kakupalle -II (M.R. Gudur)
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kakutur,Kakuturu
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Kalaganda,Kalaganda
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,Kalakurtipadu,Kalagurthipadu
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Kalambotlavarikhandra,Kalambotlavari Khandrika
NLR_C_73_PALUGODU,NLR_C_73_PALUGODU-MB,Kalapadu,Kalapadu
NLR_C_73_CHINTAVARAM,NLR_C_73_CHINTAVARAM-MB,Kalavakonda,Kalava Konda
NLR_C_74_PERIMIDI,NLR_C_74_PERIMIDI-MB,Kalavakur,Kalavakur
NLR_C_74_PERIMIDI,NLR_C_74_PERIMIDI-MB,Kalavalapudi,Kalavalapudi
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Kalayakagolu,Kalayakagollu
NLR_C_72_CHEJARLA,NLR_C_72_CHEJARLA-MB,Kalayapalem,Kalayapalem
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Kalichedu,Kalichedu
NLR_C_72_A.S.PETA,NLR_C_72_A.S.PETA-MB,Kaligiri ,Kaligiri-1
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Kaligirikonduru,Kaligiri Konduru
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Kallipedu,Kallipedu
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Kalluru,Kalluru-2
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,Kalluru,Kalluru-2
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,Kalluru kandriga,Kalluru Khandrika
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kallurupalli,Kallurpalle (Rural)
NLR_C_72_KALUVOYA,NLR_C_72_KALUVOYA-MB,Kaluvai,Kaluvoya-1
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Kamakuru,Kamakuru
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Kambhalapalle,Kambhalapalle
NLR_C_72_ANANTASAGARAM,NLR_C_72_ANANTASAGARAM-MB,Kamereddipadu,Kamireddipadu
NLR_C_62_BOGOLE,NLR_C_62_BOGOLE-MB,Kaminenipalem,Kaminenipalem
NLR_C_74_PERIMIDI,NLR_C_74_PERIMIDI-MB,Kammapalli,Kammapalle-1
NLR_C_72_ALLAMPADU,NLR_C_72_ALLAMPADU-MB,Kampasamudram,Kampasamudram
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Kancheruvu,Kancheruvu
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kandalapadu,Kandalapadu
NLR_C_73_DAKKILI,NLR_C_73_DAKKILI-MB,Kandalavaripalli,Kandalavaripalle
NLR_C_73_GUDUR,NLR_C_73_GUDUR-MB,Kandali,Kandali
NLR_C_72_NELLORE,NLR_C_72_NELLORE-MB,Kandamur,Kandamur
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Kandanalapadu,Kandanalapadu
NLR_C_73_GUDUR,NLR_C_73_GUDUR-MB,Kandra,Kandra
NLR_C_61_S.R.PURAM,NLR_C_61_SR_PURAM-MB,Kaniampadu,Kaniampadu
NLR_C_76_KADALUR,NLR_C_76_KADALUR-MB,Kannembattu,Konnembattu
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kantepalli,Kantepalle
NLR_C_72_PRABHUGIRIPATNAM,NLR_C_72_PRABHUGIRIPATN-MB,Kanuparti,Kanuparthi-2
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Kanupartipadu,Kanuparthipadu
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kanupuru bit I,Kanupuru  bit-I
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kanupuru bit II,Kanupuru bit-II @ Chowtapalem
NLR_C_72_CHEJARLA,NLR_C_72_CHEJARLA-MB,Kanupurupalle,Kanupurupalle-1
NLR_C_72_ANANTASAGARAM,NLR_C_72_ANANTASAGARAM-MB,Kanupurupalli,Kanupurupalle
NLR_C_74_YAKASIRI,NLR_C_74_YAKASIRI-MB,Kanuru,Kanuru
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Kapparampadu,Kapparampadu
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Kapuluru,Kapuluru
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Karaballavolu,Karaballavolu
NLR_C_72_GANDLAVEEDU,NLR_C_62_GANDLAVEEDU-MB,Karatampadu,Karatampadu
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,Karatamudi,Karatamudi
NLR_C_76_TADA,NLR_C_76_TADA-MB,KARIJATHA,Karijatha
NLR_C_75_SHAR,NLR_C_75_SHAR-MB,Karikadu,Karikadu
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Karimenagunta,Karimenagunta
NLR_C_74_OZILI,NLR_C_74_OZILI-MB,Karjimedu,Karjamedu
NLR_C_73_CHINTAVARAM,NLR_C_73_CHINTAVARAM-MB,Karlapudi,Karlapudi
NLR_C_74_YAKASIRI,NLR_C_74_YAKASIRI-MB,Karumanchivarikandriga,Karumanchivari Khandrika
NLR_C_76_TADA,NLR_C_76_TADA-MB,KARUR,Karur
