Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD,,
910,09_C_74_33,NLR_C_74_OZILI,45,Kothapeta,,571,571,31405,,
911,09_C_74_33,NLR_C_74_OZILI,46,Graddagunta agraharam,,110,110,6050,,
912,09_C_74_33,NLR_C_74_OZILI,47,Graddagunta,,1470,1470,80850,,
913,09_C_74_33,NLR_C_74_OZILI,48,Josyulavarikandriga,,498,498,27390,,
914,09_C_74_33,NLR_C_74_OZILI,1,Maddali,,1445,1445,79475,,
915,09_C_74_33,NLR_C_74_OZILI,14,Rudravaram,,2295,2295,126225,,
916,09_C_74_33,NLR_C_74_OZILI,1,Vengamambapuram,,454,454,24970,,
917,09_C_74_33,NLR_C_74_OZILI,2,Pandluru,,861,861,47355,,
918,09_C_74_33,NLR_C_74_OZILI,3,Kallipedu,,631,631,34705,,
919,09_C_74_33,NLR_C_74_OZILI,4,Kapuluru,,1966,1966,108130,,
920,09_C_74_33,NLR_C_74_OZILI,5,Chillamatturu,,1157,1157,63635,,
921,09_C_74_33,NLR_C_74_OZILI,6,Kuchiwada,,926,926,50930,,
922,09_C_74_33,NLR_C_74_OZILI,9,Ayyappareddipalem,,1083,1083,59565,,
923,09_C_74_33,NLR_C_74_OZILI,12,Timmajikandriga,,531,531,29205,,
924,09_C_74_33,NLR_C_74_OZILI,13,Menakur,,2412,2412,132660,,
925,09_C_74_33,NLR_C_74_OZILI,14,Konetirajupalem,,507,507,27885,,
926,09_C_74_33,NLR_C_74_OZILI,16,Lankapalem,,10,10,550,,
927,09_C_74_33,NLR_C_74_OZILI,17,Palepalom,,219,219,12045,,
928,09_C_74_33,NLR_C_74_OZILI,18,Bheemavaram,,1153,1153,63415,,
929,09_C_74_33,NLR_C_74_OZILI,19,Erramsettipalem,,161,161,8855,,
930,09_C_74_33,NLR_C_74_OZILI,20,Oddiguntakandriga,,891,891,49005,,
931,09_C_74_33,NLR_C_74_OZILI,21,Chigurupadu,,632,632,34760,,
932,09_C_74_33,NLR_C_74_OZILI,27,Chigurupadu agraharam,,353,353,19415,,
934,09_C_74_32,NLR_C_74_PERIMIDI,30,Kummaragunta,,233,233,12815,,
935,09_C_74_32,NLR_C_74_PERIMIDI,65,Panjam,,541,541,29755,,
936,09_C_74_32,NLR_C_74_PERIMIDI,66,Alivelumangapuram,,0,0,0,,
937,09_C_74_32,NLR_C_74_PERIMIDI,67,Kammapalli,,198,198,10890,,
938,09_C_74_32,NLR_C_74_PERIMIDI,71,Yataluru,,1049,1049,57695,,
939,09_C_74_32,NLR_C_74_PERIMIDI,72,Upprapalli,,959,959,52745,,
940,09_C_74_32,NLR_C_74_PERIMIDI,73,Singamabapuram,,0,0,0,,
941,09_C_74_32,NLR_C_74_PERIMIDI,74,Manigadaruvu kandriga,,417,417,22935,,
942,09_C_74_32,NLR_C_74_PERIMIDI,75,V.K.Yachasamudram,,0,0,0,,
943,09_C_74_32,NLR_C_74_PERIMIDI,76,Chinnanapeta,,786,786,43230,,
944,09_C_74_32,NLR_C_74_PERIMIDI,77,Kalavalapudi,,1728,1728,95040,,
945,09_C_74_32,NLR_C_74_PERIMIDI,36,Kotambedu,,876,876,48180,,
946,09_C_74_32,NLR_C_74_PERIMIDI,42,Gollagunta,,145,145,7975,,
947,09_C_74_32,NLR_C_74_PERIMIDI,43,Chilamanuru,,999,999,54945,,
948,09_C_74_32,NLR_C_74_PERIMIDI,44,Sangavaram,,751,751,41305,,
949,09_C_74_32,NLR_C_74_PERIMIDI,45,Murahari dondra khandriga,,118,118,6490,,
950,09_C_74_32,NLR_C_74_PERIMIDI,46,Mallemala,,467,467,25685,,
951,09_C_74_32,NLR_C_74_PERIMIDI,47,Bhyravaram,,609,609,33495,,
952,09_C_74_32,NLR_C_74_PERIMIDI,48,Kovurivarigunta,,,0,0,,
953,09_C_74_32,NLR_C_74_PERIMIDI,49,Perimidi,,1922,1922,105710,,
954,09_C_74_32,NLR_C_74_PERIMIDI,50,Melchur,,377,377,20735,,
955,09_C_74_32,NLR_C_74_PERIMIDI,51,Chakracharyulavari Khandriga,,114,114,6270,,
956,09_C_74_32,NLR_C_74_PERIMIDI,29,Enuguwada,,208,208,11440,,
957,09_C_74_32,NLR_C_74_PERIMIDI,30,Karuru,,728,728,40040,,
958,09_C_74_32,NLR_C_74_PERIMIDI,41,Attivaram kottapalem,,,0,0,,
959,09_C_74_32,NLR_C_74_PERIMIDI,42,Attivaram,,1140,1140,62700,,
960,09_C_74_32,NLR_C_74_PERIMIDI,49,Kothacheruvu,,426,426,23430,,
961,09_C_74_32,NLR_C_74_PERIMIDI,15,Dwarakapuram,,829,829,45595,,
962,09_C_74_32,NLR_C_74_PERIMIDI,1,Kalavakur,,1207,1207,66385,,
963,09_C_74_32,NLR_C_74_PERIMIDI,2,Anakavolu,,1232,1232,67760,,
964,09_C_74_32,NLR_C_74_PERIMIDI,3,Palchuru,,2127,2127,116985,,
965,09_C_74_32,NLR_C_74_PERIMIDI,15,Pulluru,,1162,1162,63910,,
967,09_C_74_36,NLR_C_74_YAKASIRI,1,Yakasiri,,3153,3153,173415,,
968,09_C_74_36,NLR_C_74_YAKASIRI,2,Marlamudi jangalapalle,,421,421,23155,,
969,09_C_74_36,NLR_C_74_YAKASIRI,3,Uppalamarti,,780,780,42900,,
970,09_C_74_36,NLR_C_74_YAKASIRI,9,Chittamur,,3145,3145,172975,,
971,09_C_74_36,NLR_C_74_YAKASIRI,10,Somasamudram,,476,476,26180,,
972,09_C_74_36,NLR_C_74_YAKASIRI,20,Ranganadhapuram,,0,0,0,,
973,09_C_74_36,NLR_C_74_YAKASIRI,21,Kogili,,1634,1634,89870,,
974,09_C_74_36,NLR_C_74_YAKASIRI,30,Devunikandrika,,0,0,0,,
975,09_C_74_36,NLR_C_74_YAKASIRI,7,Thannamala,,941,941,51755,,
976,09_C_74_36,NLR_C_74_YAKASIRI,8,Annamedu,,2791,2791,153505,,
977,09_C_74_36,NLR_C_74_YAKASIRI,10,Marlapalli,,787,787,43285,,
978,09_C_74_36,NLR_C_74_YAKASIRI,11,Tummuru,,6530,6530,359150,,
979,09_C_74_36,NLR_C_74_YAKASIRI,22,Naidupeta(LA Sagaram),,19904,19904,1094720,,
980,09_C_74_36,NLR_C_74_YAKASIRI,23,Vinnamala,,20924,20924,1150820,,
981,09_C_74_36,NLR_C_74_YAKASIRI,24,Athalapalem,,313,313,17215,,
982,09_C_74_36,NLR_C_74_YAKASIRI,25,Puduru,,1603,1603,88165,,
983,09_C_74_36,NLR_C_74_YAKASIRI,26,Juvvalapalem,,1384,1384,76120,,
984,09_C_74_36,NLR_C_74_YAKASIRI,28,Karumanchivarikandriga,,346,346,19030,,
985,09_C_74_36,NLR_C_74_YAKASIRI,29,Biradavada,,2115,2115,116325,,
986,09_C_74_36,NLR_C_74_YAKASIRI,33,Gottiprolu,,2052,2052,112860,,
987,09_C_74_36,NLR_C_74_YAKASIRI,6,Talavaipadu,,2279,2279,125345,,
988,09_C_74_36,NLR_C_74_YAKASIRI,7,Kanuru,,1796,1796,98780,,
989,09_C_74_36,NLR_C_74_YAKASIRI,9,Sirasanambedu,,1934,1934,106370,,
991,09_C_73_30,NLR_C_73_BALAYAPALLE,7,Kommaneturu,,1907,1907,104885,,
992,09_C_73_30,NLR_C_73_BALAYAPALLE,8,N.S.Khandriga,,0,0,0,,
993,09_C_73_30,NLR_C_73_BALAYAPALLE,9,Gollapalli,,738,738,40590,,
994,09_C_73_30,NLR_C_73_BALAYAPALLE,10,Nernur,,1110,1110,61050,,
995,09_C_73_30,NLR_C_73_BALAYAPALLE,19,Kundakuru,,967,967,53185,,
996,09_C_73_30,NLR_C_73_BALAYAPALLE,20,Vendodu,,2410,2410,132550,,
997,09_C_73_30,NLR_C_73_BALAYAPALLE,7,Patrapalle,,263,263,14465,,
998,09_C_73_30,NLR_C_73_BALAYAPALLE,8,Muddampalle,,270,270,14850,,
999,09_C_73_30,NLR_C_73_BALAYAPALLE,10,Varadanapalle,,454,454,24970,,
1000,09_C_73_30,NLR_C_73_BALAYAPALLE,11,Kandanalapadu,,240,240,13200,,
1001,09_C_73_30,NLR_C_73_BALAYAPALLE,12,Pogulavaripalle,,174,174,9570,,
1002,09_C_73_30,NLR_C_73_BALAYAPALLE,13,Papamambapuram,,488,488,26840,,
1003,09_C_73_30,NLR_C_73_BALAYAPALLE,14,Laxmirampalle,,0,0,0,,
1004,09_C_73_30,NLR_C_73_BALAYAPALLE,15,Kuppampalle,,479,479,26345,,
1005,09_C_73_30,NLR_C_73_BALAYAPALLE,16,Ammapalem,,813,813,44715,,
1006,09_C_73_30,NLR_C_73_BALAYAPALLE,18,Bangarupeta (Venkatagiri muncipality),,5000,5000,275000,,
1007,09_C_73_30,NLR_C_73_BALAYAPALLE,31,Yachasamudram,,69,69,3795,,
1008,09_C_73_30,NLR_C_73_BALAYAPALLE,32,Bommagunta,,0,0,0,,
1009,09_C_73_30,NLR_C_73_BALAYAPALLE,33,Boppapuram,,3092,3092,170060,,
1010,09_C_73_30,NLR_C_73_BALAYAPALLE,41,Ammavaripeta (Venkatagiri muncipality ),,5000,5000,275000,,
1011,09_C_73_30,NLR_C_73_BALAYAPALLE,42,Periyavaram (Venkatagiri muncipality),,7500,7500,412500,,
1012,09_C_73_30,NLR_C_73_BALAYAPALLE,43,Petluru,,1511,1511,83105,,
1013,09_C_73_30,NLR_C_73_BALAYAPALLE,44,China gotlagunta,,56,56,3080,,
1014,09_C_73_30,NLR_C_73_BALAYAPALLE,45,Gotlagunta,,540,540,29700,,
1015,09_C_73_30,NLR_C_73_BALAYAPALLE,46,Chevireddipalle (Venkatagiri muncipality),,5000,5000,275000,,
1016,09_C_73_30,NLR_C_73_BALAYAPALLE,61,Busapalem,,658,658,36190,,
1017,09_C_73_30,NLR_C_73_BALAYAPALLE,62,Mogallagunta,,617,617,33935,,
1018,09_C_73_30,NLR_C_73_BALAYAPALLE,63,China bandarupalle,,0,0,0,,
1019,09_C_73_30,NLR_C_73_BALAYAPALLE,64,Lingamanaidupalle,,133,133,7315,,
1020,09_C_73_30,NLR_C_73_BALAYAPALLE,68,Peda bandarupalle,,0,0,0,,
1021,09_C_73_30,NLR_C_73_BALAYAPALLE,69,Vallivedu,,1822,1822,100210,,
1022,09_C_73_30,NLR_C_73_BALAYAPALLE,70,Timmayagunta,,366,366,20130,,
1023,09_C_73_30,NLR_C_73_BALAYAPALLE,3,Ambalapudi,,783,783,43065,,
1024,09_C_73_30,NLR_C_73_BALAYAPALLE,4,Venkatareddipalle,,558,558,30690,,
1025,09_C_73_30,NLR_C_73_BALAYAPALLE,5,Alimili,,625,625,34375,,
1026,09_C_73_30,NLR_C_73_BALAYAPALLE,8,Chutti,,403,403,22165,,
1027,09_C_73_30,NLR_C_73_BALAYAPALLE,10,Balayapalle,,808,808,44440,,
1028,09_C_73_30,NLR_C_73_BALAYAPALLE,11,Mannuru,,1330,1330,73150,,
1029,09_C_73_30,NLR_C_73_BALAYAPALLE,12,Pallipadu,,602,602,33110,,
1030,09_C_73_30,NLR_C_73_BALAYAPALLE,13,Gottikadu,,991,991,54505,,
1031,09_C_73_30,NLR_C_73_BALAYAPALLE,14,Subramanyam,,774,774,42570,,
1032,09_C_73_30,NLR_C_73_BALAYAPALLE,15,Yachavaram,,652,652,35860,,
1033,09_C_73_30,NLR_C_73_BALAYAPALLE,16,Vengamambapuram,,1400,1400,77000,,
1034,09_C_73_30,NLR_C_73_BALAYAPALLE,17,Akkasamudram,,629,629,34595,,
1035,09_C_73_30,NLR_C_73_BALAYAPALLE,18,Kayyuru,,900,900,49500,,
1036,09_C_73_30,NLR_C_73_BALAYAPALLE,19,Pakapudi,,526,526,28930,,
1037,09_C_73_30,NLR_C_73_BALAYAPALLE,20,Pigilam kottapalem,,629,629,34595,,
1038,09_C_73_30,NLR_C_73_BALAYAPALLE,21,Jayampu,,2546,2546,140030,,
1039,09_C_73_30,NLR_C_73_BALAYAPALLE,22,Naiducheruvukandriga,,533,533,29315,,
1040,09_C_73_30,NLR_C_73_BALAYAPALLE,23,Hastakaveri,,409,409,22495,,
1041,09_C_73_30,NLR_C_73_BALAYAPALLE,24,Kommalagunta,,0,0,0,,
1042,09_C_73_30,NLR_C_73_BALAYAPALLE,25,Jarlapadu,,537,537,29535,,
1043,09_C_73_30,NLR_C_73_BALAYAPALLE,26,Pigilam,,1430,1430,78650,,
1044,09_C_73_30,NLR_C_73_BALAYAPALLE,27,Katragunta,,570,570,31350,,
1045,09_C_73_30,NLR_C_73_BALAYAPALLE,28,Arigepalle,,335,335,18425,,
1046,09_C_73_30,NLR_C_73_BALAYAPALLE,29,Tikkavaram,,88,88,4840,,
1047,09_C_73_30,NLR_C_73_BALAYAPALLE,30,Tallapalle,,267,267,14685,,
1048,09_C_73_30,NLR_C_73_BALAYAPALLE,31,Siddagunta,,454,454,24970,,
1049,09_C_73_30,NLR_C_73_BALAYAPALLE,32,Nidigallu,,1936,1936,106480,,
1050,09_C_73_30,NLR_C_73_BALAYAPALLE,33,Boinagunta,,0,0,0,,
1051,09_C_73_30,NLR_C_73_BALAYAPALLE,34,Karimenagunta,,125,125,6875,,
1052,09_C_73_30,NLR_C_73_BALAYAPALLE,35,Kamakuru,,999,999,54945,,
1053,09_C_73_30,NLR_C_73_BALAYAPALLE,37,Surabivari kandriga,,0,0,0,,
1054,09_C_73_30,NLR_C_73_BALAYAPALLE,38,Kalaganda,,788,788,43340,,
1055,09_C_73_30,NLR_C_73_BALAYAPALLE,39,Utlapalli,,722,722,39710,,
1056,09_C_73_30,NLR_C_73_BALAYAPALLE,40,Papireddipalle,,447,447,24585,,
1057,09_C_73_30,NLR_C_73_BALAYAPALLE,41,Konamgunta,,254,254,13970,,
1058,09_C_73_30,NLR_C_73_BALAYAPALLE,1,Lingareddipalli,,304,304,16720,,
1059,09_C_73_30,NLR_C_73_BALAYAPALLE,2,L.J.Kattubadi,,0,0,0,,
1060,09_C_73_30,NLR_C_73_BALAYAPALLE,3,Rangarajasamudram,,0,0,0,,
1061,09_C_73_30,NLR_C_73_BALAYAPALLE,4,Inugunta,,1284,1284,70620,,
1062,09_C_73_30,NLR_C_73_BALAYAPALLE,5,Ravipadu,,496,496,27280,,
1063,09_C_73_30,NLR_C_73_BALAYAPALLE,6,Palempadu,,277,277,15235,,
1064,09_C_73_30,NLR_C_73_BALAYAPALLE,7,Bandarugunta,,102,102,5610,,
1066,09_C_73_27,NLR_C_73_CHINTAVARAM,4,Tikkavaram,,3609,3609,198495,,
1067,09_C_73_27,NLR_C_73_CHINTAVARAM,5,Udathavariparlapalli,,546,546,30030,,
1068,09_C_73_27,NLR_C_73_CHINTAVARAM,6,Yegeswarunipalli,,395,395,21725,,
1069,09_C_73_27,NLR_C_73_CHINTAVARAM,7,Ankulapaturu,,1009,1009,55495,,
1070,09_C_73_27,NLR_C_73_CHINTAVARAM,8,Yeruru,,2545,2545,139975,,
1071,09_C_73_27,NLR_C_73_CHINTAVARAM,9,Momidi,,5184,5184,285120,,
1072,09_C_73_27,NLR_C_73_CHINTAVARAM,10,Thamminapatnam,,4541,4541,249755,,
1073,09_C_73_27,NLR_C_73_CHINTAVARAM,11,Turpu Kanupur,,1359,1359,74745,,
1074,09_C_73_27,NLR_C_73_CHINTAVARAM,12,Addepalli,,93,93,5115,,
1075,09_C_73_27,NLR_C_73_CHINTAVARAM,13,Chintavaram,,2408,2408,132440,,
1076,09_C_73_27,NLR_C_73_CHINTAVARAM,14,Ponnavolu,,785,785,43175,,
1077,09_C_73_27,NLR_C_73_CHINTAVARAM,15,Udathavaripalem,,2279,2279,125345,,
1078,09_C_73_27,NLR_C_73_CHINTAVARAM,16,Kalavakonda,,1007,1007,55385,,
1079,09_C_73_27,NLR_C_73_CHINTAVARAM,25,Vallipadu,,1698,1698,93390,,
1080,09_C_73_27,NLR_C_73_CHINTAVARAM,26,Ippapudi,,0,0,0,,
1081,09_C_73_27,NLR_C_73_CHINTAVARAM,27,Ballavolu,,1830,1830,100650,,
1082,09_C_73_27,NLR_C_73_CHINTAVARAM,28,Vellapalem,,1241,1241,68255,,
1083,09_C_73_27,NLR_C_73_CHINTAVARAM,6,Karlapudi,,1184,1184,65120,,
1084,09_C_73_27,NLR_C_73_CHINTAVARAM,7,Siddavaram,,1285,1285,70675,,
1085,09_C_73_27,NLR_C_73_CHINTAVARAM,8,Kothapatnam,,3348,3348,184140,,
1087,09_C_73_28,NLR_C_73_DAKKILI,0,Rapur Velikonda hills,,,0,0,,
1088,09_C_73_28,NLR_C_73_DAKKILI,0,Veligondla hills,,,0,0,,
1089,09_C_73_28,NLR_C_73_DAKKILI,1,Kothacheruvu,,0,0,0,,
1090,09_C_73_28,NLR_C_73_DAKKILI,2,Devulapalle,,2477,2477,136235,,
1091,09_C_73_28,NLR_C_73_DAKKILI,9,Vembuluru,,3893,3893,214115,,
1092,09_C_73_28,NLR_C_73_DAKKILI,10,Velampalli,,785,785,43175,,
1093,09_C_73_28,NLR_C_73_DAKKILI,11,Gollavanigunta,,,0,0,,
1094,09_C_73_28,NLR_C_73_DAKKILI,12,Kuppayapalem,,758,758,41690,,
1095,09_C_73_28,NLR_C_73_DAKKILI,13,Vempativaripalle,,102,102,5610,,
1096,09_C_73_28,NLR_C_73_DAKKILI,14,Dakkili,,2433,2433,133815,,
1097,09_C_73_28,NLR_C_73_DAKKILI,15,Kandalavaripalli,,580,580,31900,,
1098,09_C_73_28,NLR_C_73_DAKKILI,16,Sanganapalle,,1188,1188,65340,,
1099,09_C_73_28,NLR_C_73_DAKKILI,17,Yellavajjulapalle,,243,243,13365,,
1100,09_C_73_28,NLR_C_73_DAKKILI,18,Patanalapadu,,1440,1440,79200,,
1101,09_C_73_28,NLR_C_73_DAKKILI,19,Kothanalapadu,,271,271,14905,,
1102,09_C_73_28,NLR_C_73_DAKKILI,20,Bheemavaram,,226,226,12430,,
1103,09_C_73_28,NLR_C_73_DAKKILI,25,K.Bhatlapalle,,563,563,30965,,
1104,09_C_73_28,NLR_C_73_DAKKILI,26,Mopur,,2315,2315,127325,,
1105,09_C_73_28,NLR_C_73_DAKKILI,27,Chakalapalli,,347,347,19085,,
1106,09_C_73_28,NLR_C_73_DAKKILI,29,Lingasamudram,,1399,1399,76945,,
1107,09_C_73_28,NLR_C_73_DAKKILI,30,Dattanagaram,,,0,0,,
1108,09_C_73_28,NLR_C_73_DAKKILI,31,Attalasiddavaram,,110,110,6050,,
1109,09_C_73_28,NLR_C_73_DAKKILI,32,Nuthalacheruvu khandriga,,0,0,0,,
1110,09_C_73_28,NLR_C_73_DAKKILI,34,Namasivayapuram,,0,0,0,,
1111,09_C_73_28,NLR_C_73_DAKKILI,1,Vakyam,,717,717,39435,,
1113,09_C_73_20,NLR_C_73_GONUPALLE,21,Dachuru,,3259,3259,179245,,
1114,09_C_73_20,NLR_C_73_GONUPALLE,22,Vandluru,,103,103,5665,,
1115,09_C_73_20,NLR_C_73_GONUPALLE,0,Penchalakona hills,,,0,0,,
1116,09_C_73_20,NLR_C_73_GONUPALLE,2,Garimanapenta,,1102,1102,60610,,
1117,09_C_73_20,NLR_C_73_GONUPALLE,3,Gonupalli,,3335,3335,183425,,
1118,09_C_73_20,NLR_C_73_GONUPALLE,4,Penubartigopasamudram,,422,422,23210,,
1119,09_C_73_20,NLR_C_73_GONUPALLE,5,Penubarti,,1364,1364,75020,,
1120,09_C_73_20,NLR_C_73_GONUPALLE,6,KasulanatiKandriga,,0,0,0,,
1121,09_C_73_20,NLR_C_73_GONUPALLE,7,Lingapalem,,307,307,16885,,
1122,09_C_73_20,NLR_C_73_GONUPALLE,8,Suddamalla,,118,118,6490,,
1123,09_C_73_20,NLR_C_73_GONUPALLE,9,Gurivindapudi,,30,30,1650,,
1124,09_C_73_20,NLR_C_73_GONUPALLE,10,Akhilavalasa,,1021,1021,56155,,
1125,09_C_73_20,NLR_C_73_GONUPALLE,11,Gundavolu,,2551,2551,140305,,
1126,09_C_73_20,NLR_C_73_GONUPALLE,22,Nellepalli,,993,993,54615,,
1127,09_C_73_20,NLR_C_73_GONUPALLE,32,Yepuru,,1246,1246,68530,,
1128,09_C_73_20,NLR_C_73_GONUPALLE,0,Veligonda hills,,0,0,0,,
1130,09_C_73_26,NLR_C_73_GUDUR,3,Chennur II,,12136,12136,667480,,
1131,09_C_73_26,NLR_C_73_GUDUR,4,Chennur I,,2537,2537,139535,,
1132,09_C_73_26,NLR_C_73_GUDUR,5,Kandali,,952,952,52360,,
1133,09_C_73_26,NLR_C_73_GUDUR,6,Chemidti,,652,652,35860,,
1134,09_C_73_26,NLR_C_73_GUDUR,11,Reddigunta,,207,207,11385,,
1135,09_C_73_26,NLR_C_73_GUDUR,12,Mangalapur,,939,939,51645,,
1136,09_C_73_26,NLR_C_73_GUDUR,13,Nelaturu,,2607,2607,143385,,
1137,09_C_73_26,NLR_C_73_GUDUR,14,East Gudur,,2151,2151,118305,,
1138,09_C_73_26,NLR_C_73_GUDUR,15,West Gudur,,9430,9430,518650,,
1139,09_C_73_26,NLR_C_73_GUDUR,16,Palicherla,,703,703,38665,,
1140,09_C_73_26,NLR_C_73_GUDUR,17,Palicherla Rajupalem,,584,584,32120,,
1141,09_C_73_26,NLR_C_73_GUDUR,18,Vedicherla,,1561,1561,85855,,
1142,09_C_73_26,NLR_C_73_GUDUR,21,Kondagunta,,1940,1940,106700,,
1143,09_C_73_26,NLR_C_73_GUDUR,22,Mekanur,,1426,1426,78430,,
1144,09_C_73_26,NLR_C_73_GUDUR,23,Ayyavaripalem,,1349,1349,74195,,
1145,09_C_73_26,NLR_C_73_GUDUR,24,Kandra,,972,972,53460,,
1146,09_C_73_26,NLR_C_73_GUDUR,10,Bhuvanagiripalem,,561,561,30855,,
1147,09_C_73_26,NLR_C_73_GUDUR,23,Polipadu,,270,270,14850,,
1148,09_C_73_26,NLR_C_73_GUDUR,1,Chillakur,,6242,6242,343310,,
1149,09_C_73_26,NLR_C_73_GUDUR,2,Mutyalapadu,,3246,3246,178530,,
1150,09_C_73_26,NLR_C_73_GUDUR,3,Pentapadu,,319,319,17545,,
1151,09_C_73_26,NLR_C_73_GUDUR,18,Kadivedu,,3568,3568,196240,,
1152,09_C_73_26,NLR_C_73_GUDUR,19,Nakkalakalva khandriga,,140,140,7700,,
1153,09_C_73_26,NLR_C_73_GUDUR,20,Teepanur,,602,602,33110,,
1154,09_C_73_26,NLR_C_73_GUDUR,21,Oduru,,2277,2277,125235,,
1155,09_C_73_26,NLR_C_73_GUDUR,22,Nelaballi,,2192,2192,120560,,
1156,09_C_73_26,NLR_C_73_GUDUR,23,Budanam,,1605,1605,88275,,
1158,09_C_73_29,NLR_C_73_PALUGODU,0,Veligondla hills,,,0,0,,
1159,09_C_73_29,NLR_C_73_PALUGODU,22,Nadimpalle,,596,596,32780,,
1160,09_C_73_29,NLR_C_73_PALUGODU,23,Dandavolu Upprapalle,,498,498,27390,,
1161,09_C_73_29,NLR_C_73_PALUGODU,24,Dandavolu,,500,500,27500,,
1162,09_C_73_29,NLR_C_73_PALUGODU,28,Naidupalem,,626,626,34430,,
1163,09_C_73_29,NLR_C_73_PALUGODU,33,Althrupadu,,1216,1216,66880,,
1164,09_C_73_29,NLR_C_73_PALUGODU,35,Surayapalem,,52,52,2860,,
1165,09_C_73_29,NLR_C_73_PALUGODU,36,Timmayapalem,,717,717,39435,,
1166,09_C_73_29,NLR_C_73_PALUGODU,37,Nagulapadu,,637,637,35035,,
1167,09_C_73_29,NLR_C_73_PALUGODU,38,Sripuram,,911,911,50105,,
1168,09_C_73_29,NLR_C_73_PALUGODU,39,Vengamanaidupalle,,357,357,19635,,
1169,09_C_73_29,NLR_C_73_PALUGODU,40,Matumadugu,,1113,1113,61215,,
1170,09_C_73_29,NLR_C_73_PALUGODU,41,Chapalapalle,,1009,1009,55495,,
1171,09_C_73_29,NLR_C_73_PALUGODU,42,Palugodu,,945,945,51975,,
1172,09_C_73_29,NLR_C_73_PALUGODU,43,Cheekirenipalle,,340,340,18700,,
1173,09_C_73_29,NLR_C_73_PALUGODU,44,Mahasamudram,,556,556,30580,,
1174,09_C_73_29,NLR_C_73_PALUGODU,45,Theerthampadu,,1850,1850,101750,,
1175,09_C_73_29,NLR_C_73_PALUGODU,46,Thimmanagunta,,57,57,3135,,
1176,09_C_73_29,NLR_C_73_PALUGODU,47,Pedayachasamudram,,615,615,33825,,
1177,09_C_73_29,NLR_C_73_PALUGODU,48,Nagavolu,,951,951,52305,,
1178,09_C_73_29,NLR_C_73_PALUGODU,49,Vedurugunta,,0,0,0,,
1179,09_C_73_29,NLR_C_73_PALUGODU,50,Chennasamudram,,530,530,29150,,
1180,09_C_73_29,NLR_C_73_PALUGODU,0,Veligondla hills,,,0,0,,
1181,09_C_73_29,NLR_C_73_PALUGODU,1,Chintala cheruvukandra,,344,344,18920,,
1182,09_C_73_29,NLR_C_73_PALUGODU,2,Paravolu,,1432,1432,78760,,
1183,09_C_73_29,NLR_C_73_PALUGODU,3,Balasamudram,,379,379,20845,,
1184,09_C_73_29,NLR_C_73_PALUGODU,4,Viswanadhapuram,,145,145,7975,,
1185,09_C_73_29,NLR_C_73_PALUGODU,5,Bangaruyachasamudram,,83,83,4565,,
1186,09_C_73_29,NLR_C_73_PALUGODU,6,Kalapadu,,533,533,29315,,
1187,09_C_73_29,NLR_C_73_PALUGODU,9,Tadikalapoda khandriga,,302,302,16610,,
1188,09_C_73_29,NLR_C_73_PALUGODU,17,Jangalapalle,,649,649,35695,,
1189,09_C_73_29,NLR_C_73_PALUGODU,19,Gundalasamudram,,591,591,32505,,
1190,09_C_73_29,NLR_C_73_PALUGODU,20,Juvvimani khandriga,,150,150,8250,,
1191,09_C_73_29,NLR_C_73_PALUGODU,21,AKKAMAMBAPURAM,,0,0,0,,
1192,09_C_73_29,NLR_C_73_PALUGODU,22,PALAKONDA SATRAM,,648,648,35640,,
1193,09_C_73_29,NLR_C_73_PALUGODU,23,SIDDAVARAM,,1024,1024,56320,,
1194,09_C_73_29,NLR_C_73_PALUGODU,24,Palemkota,,745,745,40975,,
1195,09_C_73_29,NLR_C_73_PALUGODU,25,Papammacheruvukandra,,0,0,0,,
1196,09_C_73_29,NLR_C_73_PALUGODU,27,Mokkalapudi,,462,462,25410,,
1197,09_C_73_29,NLR_C_73_PALUGODU,28,Chintagunta,,572,572,31460,,
1198,09_C_73_29,NLR_C_73_PALUGODU,35,Lalapeta,,514,514,28270,,
1199,09_C_73_29,NLR_C_73_PALUGODU,40,DHARMAPURAM (U),,476,476,26180,,
1200,09_C_73_29,NLR_C_73_PALUGODU,78,Kummarapeta,,233,233,12815,,
1201,09_C_73_29,NLR_C_73_PALUGODU,2,Nindali,,813,813,44715,,
1202,09_C_73_29,NLR_C_73_PALUGODU,6,Challanarasukhandriga,,0,0,0,,
1203,09_C_73_29,NLR_C_73_PALUGODU,7,Kadagunta,,1342,1342,73810,,
1204,09_C_73_29,NLR_C_73_PALUGODU,9,Ramapuram,,564,564,31020,,
1206,09_C_73_25,NLR_C_73_RAMASAGARAM,9,Madamanur,,3676,3676,202180,,
1207,09_C_73_25,NLR_C_73_RAMASAGARAM,1,Mittaatmakur,,2132,2132,117260,,
1208,09_C_73_25,NLR_C_73_RAMASAGARAM,2,Vinduru,,6233,6233,342815,,
1209,09_C_73_25,NLR_C_73_RAMASAGARAM,19,Ramasagaram,,2271,2271,124905,,
1210,09_C_73_25,NLR_C_73_RAMASAGARAM,20,Molkalapundla,,6004,6004,330220,,
1211,09_C_73_25,NLR_C_73_RAMASAGARAM,21,Raagana ramapuram,,404,404,22220,,
1212,09_C_73_25,NLR_C_73_RAMASAGARAM,22,Tippireddypalli,,390,390,21450,,
