sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
656,09_C_72_10,NLR_C_72_ALLAMPADU,Nagarajupadu,,,1,10,,
657,09_C_72_10,NLR_C_72_ALLAMPADU,Niradanampadu,,,1,40,,
658,09_C_72_10,NLR_C_72_ALLAMPADU,Bheemavaram,,,1,80,,
659,09_C_72_10,NLR_C_72_ALLAMPADU,Allampadu,,,1,20,,
660,09_C_72_10,NLR_C_72_ALLAMPADU,Irlapadu,,,1,30,,
661,09_C_72_10,NLR_C_72_ALLAMPADU,Pegallapadu,,,1,30,,
662,09_C_72_10,NLR_C_72_ALLAMPADU,Brahmanapalli,,,1,10,,
663,09_C_61_3,NLR_C_61_KOTTAPETA,Iskadamarla,,,1,59,,
664,09_C_61_3,NLR_C_61_KOTTAPETA,Kasturinaidupalle,,,,,,
665,09_C_61_3,NLR_C_61_KOTTAPETA,Veligandla,,,1,62,,
666,09_C_61_3,NLR_C_61_KOTTAPETA,Marrigunta,,,1,14,,
667,09_C_61_3,NLR_C_61_KOTTAPETA,Godavalluru,,,1,53,,
668,09_C_61_3,NLR_C_61_KOTTAPETA,Turpu Yerraballi,,,1,46,,
669,09_C_61_3,NLR_C_61_KOTTAPETA,Garimenapenta,,,2,145.6,,
670,09_C_61_3,NLR_C_61_KOTTAPETA,Challagirigalla,,,1,37.2,,
671,09_C_61_3,NLR_C_61_KOTTAPETA,Chakalikonda,,,2,190.6,,
672,09_C_61_3,NLR_C_61_KOTTAPETA,Janardhanapuram,,,0,0,,
673,09_C_61_3,NLR_C_61_KOTTAPETA,Teddupadu,,,1,23.9,,
674,09_C_61_3,NLR_C_61_KOTTAPETA,Timmapuram,,,1,21.8,,
675,09_C_61_3,NLR_C_61_KOTTAPETA,Kothapeta,,,1,20,,
676,09_C_61_3,NLR_C_61_KOTTAPETA,Narrawada,,,1,7.5,,
677,09_C_61_3,NLR_C_61_KOTTAPETA,Mandalapalle,,,0,10.4,,
678,09_C_61_3,NLR_C_61_KOTTAPETA,M.N.Palle,,,1,10,,
679,09_C_61_3,NLR_C_61_KOTTAPETA,Somalaregada,,,1,4,,
680,09_C_61_3,NLR_C_61_KOTTAPETA,S.V.Chintala,,,1,8,,
681,09_C_61_3,NLR_C_61_KOTTAPETA,Tirumalapuram,,,1,72,,
682,09_C_61_3,NLR_C_61_KOTTAPETA,Appasamudram,,,4,96,,
683,09_C_61_3,NLR_C_61_KOTTAPETA,Kondayapalem,,,1,37,,
684,09_C_61_3,NLR_C_61_KOTTAPETA,Total,,,23,919,,
685,09_C_61_1,NLR_C_61_S.R.PURAM,Veligondla hills,,,0,0,,
686,09_C_61_1,NLR_C_61_S.R.PURAM,Chintodu,,,1,42.5,,
687,09_C_61_1,NLR_C_61_S.R.PURAM,Pabbuletipalli,,,1,25.7,,
688,09_C_61_1,NLR_C_61_S.R.PURAM,Chinanagampalli,,,,,,
689,09_C_61_1,NLR_C_61_S.R.PURAM,Pedanagampalli,,,1,1.3,,
690,09_C_61_1,NLR_C_61_S.R.PURAM,Gundupalli,,,0,0,,
691,09_C_61_1,NLR_C_61_S.R.PURAM,Maramreddipalli,,,0,0,,
692,09_C_61_1,NLR_C_61_S.R.PURAM,Devisettipalli,,,1,2.4,,
693,09_C_61_1,NLR_C_61_S.R.PURAM,Jayapuram,,,0,0,,
694,09_C_61_1,NLR_C_61_S.R.PURAM,Nemalladinne,,,0,0,,
695,09_C_61_1,NLR_C_61_S.R.PURAM,S.R.Puram,,,2,44,,
696,09_C_61_1,NLR_C_61_S.R.PURAM,Narayanampeta,,,1,26.4,,
697,09_C_61_1,NLR_C_61_S.R.PURAM,Pandrangi,,,,,,
698,09_C_61_1,NLR_C_61_S.R.PURAM,Singareddipalli,,,,,,
699,09_C_61_1,NLR_C_61_S.R.PURAM,Ayyavaripalle,,,0,0,,
700,09_C_61_1,NLR_C_61_S.R.PURAM,Gangavaram,,,1,3.6,,
701,09_C_61_1,NLR_C_61_S.R.PURAM,Balayapalle,,,0,0,,
702,09_C_61_1,NLR_C_61_S.R.PURAM,Devarajusurayapalle,,,1,7.9,,
703,09_C_61_1,NLR_C_61_S.R.PURAM,Devammacheruvu,,,1,6.7,,
704,09_C_61_1,NLR_C_61_S.R.PURAM,Vempallitoka,,,0,0,,
705,09_C_61_1,NLR_C_61_S.R.PURAM,Basinenipalle,,,1,154.7,,
706,09_C_61_1,NLR_C_61_S.R.PURAM,Padamatirompidodla,,,0,,,
707,09_C_61_1,NLR_C_61_S.R.PURAM,Peddireddipalle,,,2,47,,
708,09_C_61_1,NLR_C_61_S.R.PURAM,Totalacheruvupalle,,,1,6.56,,
709,09_C_61_1,NLR_C_61_S.R.PURAM,Yerramreddipalle,,,1,2,,
710,09_C_61_1,NLR_C_61_S.R.PURAM,Bongarajulapadu,,,1,15,,
711,09_C_61_1,NLR_C_61_S.R.PURAM,Narasimhapuram,,,0,0,,
712,09_C_61_1,NLR_C_61_S.R.PURAM,Bhaskarapuram,,,0,,,
713,09_C_61_1,NLR_C_61_S.R.PURAM,Varikuntapadu,,,1,8,,
714,09_C_61_1,NLR_C_61_S.R.PURAM,Kancheruvu,,,,,,
715,09_C_61_1,NLR_C_61_S.R.PURAM,Iskapalle,,,1,2,,
716,09_C_61_1,NLR_C_61_S.R.PURAM,Guvvadi,,,1,16,,
717,09_C_61_1,NLR_C_61_S.R.PURAM,Thurpuboyamadugula,,,,,,
718,09_C_61_1,NLR_C_61_S.R.PURAM,Alivelumangapuram,,,,,,
719,09_C_61_1,NLR_C_61_S.R.PURAM,Turpuchennampalle,,,,,,
720,09_C_61_1,NLR_C_61_S.R.PURAM,Jadadevi,,,1,11,,
721,09_C_61_1,NLR_C_61_S.R.PURAM,Kaniampadu,,,1,30,,
722,09_C_61_1,NLR_C_61_S.R.PURAM,Ramadevulapadu,,,1,6,,
723,09_C_61_1,NLR_C_61_S.R.PURAM,Ganeswarapuram,,,1,8.8,,
724,09_C_61_1,NLR_C_61_S.R.PURAM,Yerrabotlapalli,,,,,,
725,09_C_61_1,NLR_C_61_S.R.PURAM,Udayagiri konda,,,,,,
726,09_C_61_1,NLR_C_61_S.R.PURAM,Bairamkonda hills,,,,,,
727,09_C_61_1,NLR_C_61_S.R.PURAM,Pappulavaripalle,,,1,23.9,,
728,09_C_61_1,NLR_C_61_S.R.PURAM,Kotayapalle,,,1,1.1,,
729,09_C_61_1,NLR_C_61_S.R.PURAM,Arlapadia,,,1,30.3,,
730,09_C_61_1,NLR_C_61_S.R.PURAM,Krishnampalle,,,1,54,,
731,09_C_61_1,NLR_C_61_S.R.PURAM,Chowdepalle,,,,,,
732,09_C_61_1,NLR_C_61_S.R.PURAM,Gandipalem,,,1,10.4,,
733,09_C_61_1,NLR_C_61_S.R.PURAM,Gudinarava,,,1,16.4,,
734,09_C_61_1,NLR_C_61_S.R.PURAM,Gannepalle,,,3,20,,
735,09_C_61_1,NLR_C_61_S.R.PURAM,Kurrapalle,,,1,3,,
736,09_C_61_1,NLR_C_61_S.R.PURAM,Sakunalapalle,,,1,10.4,,
737,09_C_61_1,NLR_C_61_S.R.PURAM,Pullayapalle,,,2,702,,
738,09_C_61_1,NLR_C_61_S.R.PURAM,Total,,,36,1339,,
739,09_C_61_2,NLR_C_61_VEMPADU,Pamurupalle,,,1,7,,
740,09_C_61_2,NLR_C_61_VEMPADU,Todugupalle,,,1,8,,
741,09_C_61_2,NLR_C_61_VEMPADU,Turpupalem,,,1,5,,
742,09_C_61_2,NLR_C_61_VEMPADU,Viruvooru,,,2,15,,
743,09_C_61_2,NLR_C_61_VEMPADU,Kondayapalem,,,1,4,,
744,09_C_61_2,NLR_C_61_VEMPADU,Gollapalli,,,,2,,
745,09_C_61_2,NLR_C_61_VEMPADU,Mohmadapuram,,,1,24,,
746,09_C_61_2,NLR_C_61_VEMPADU,Vempadu,,,3,14,,
747,09_C_61_2,NLR_C_61_VEMPADU,Damancherla,,,,,,
748,09_C_61_2,NLR_C_61_VEMPADU,Dakkanuru,,,1,7,,
749,09_C_61_2,NLR_C_61_VEMPADU,Turpurompidodla,,,,,,
750,09_C_61_2,NLR_C_61_VEMPADU,Total,,,11,88,,
751,09_C_75_43,NLR_C_75_REDDYPALEM,Pambali,,,0,0,,
752,09_C_75_43,NLR_C_75_REDDYPALEM,Reddipalem-I,,,1,168,,
753,09_C_75_43,NLR_C_75_REDDYPALEM,Reddipalem-II,,,1,50,,
754,09_C_75_43,NLR_C_75_REDDYPALEM,Poodirayadoruvu,,,0,0,,
755,09_C_75_43,NLR_C_75_REDDYPALEM,Gollapalem,,,,,,
756,09_C_75_43,NLR_C_75_REDDYPALEM,Kothapalem,,,,,,
757,09_C_75_43,NLR_C_75_REDDYPALEM,Kokkupalem,,,,,,
758,09_C_75_43,NLR_C_75_REDDYPALEM,Pallamparthy,,,,,,
759,09_C_75_43,NLR_C_75_REDDYPALEM,Yellore,,,1,160,,
760,09_C_75_43,NLR_C_75_REDDYPALEM,Veligajulapalli,,,1,100,,
761,09_C_75_43,NLR_C_75_REDDYPALEM,Buradagali Kotapalem,,,1,520,,
762,09_C_75_43,NLR_C_75_REDDYPALEM,Kummarapalem,,,9,194,,
763,09_C_75_43,NLR_C_75_REDDYPALEM,Total,,,14,1192,,
764,09_C_74_35,NLR_C_74_CHAVALI,Chavali,,,1,120,,
765,09_C_74_35,NLR_C_74_CHAVALI,Pennepalli,,,,,,
766,09_C_74_35,NLR_C_74_CHAVALI,Jeellpatur,,,1,80,,
767,09_C_74_35,NLR_C_74_CHAVALI,Chillakur,,,1,20,,
768,09_C_74_35,NLR_C_74_CHAVALI,Pellakur,,,1,280,,
769,09_C_74_35,NLR_C_74_CHAVALI,Kotturu,,,1,37,,
770,09_C_74_35,NLR_C_74_CHAVALI,Chintapudi,,,1,40,,
771,09_C_74_35,NLR_C_74_CHAVALI,P.C.K.Khandriga,,,,,,
772,09_C_74_35,NLR_C_74_CHAVALI,Nelaballi,,,1,120,,
773,09_C_74_35,NLR_C_74_CHAVALI,Chembedu,,,1,252,,
774,09_C_74_35,NLR_C_74_CHAVALI,Chennappanaidupeta,,,1,90,,
775,09_C_74_35,NLR_C_74_CHAVALI,Total,,,9,1039,,
776,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Valamedu,,,1,20,,
777,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pamanji,,,,,,
778,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vagarru,,,,,,
779,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pathetipalem,,,,,,
780,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Jamin Kotapalem,,,,,,
781,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gangannapalem,,,,,,
782,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Namakad bit-1,,,,,,
783,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Polla khandrika,,,,,,
784,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Iskanattu,,,,,,
785,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Juvvinattu,,,,,,
786,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Andalamala,,,,,,
787,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Boodalavagu,,,,,,
788,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Konduru,,,,,,
789,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Namakad bit-ii,,,,,,
790,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kapparampadu,,,1,70,,
791,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Manyalapattu,,,,,,
792,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gundlu,,,,,,
793,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Nagulamarri,,,1,30,,
794,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Chennappagarimitta,,,1,40,,
795,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kothacheruvu,,,,,,
796,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Peddacheruvu,,,,,,
797,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Nellipudi,,,1,30,,
798,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vakadu,,,1,80,,
799,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kasipuram,,,1,10,,
800,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kondapuram,,,1,60,,
801,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Muttembaka,,,1,40,,
802,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kalluru,,,1,50,,
803,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kodiwaka,,,1,30,,
804,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Uttarapolam,,,0,0,,
805,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Cherukumolam,,,0,0,,
806,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Durgavaram,,,1,,,
807,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Tirumur,,,1,12,,
808,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Cheemalapadu,,,1,80,,
809,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Duggarajapatnam,,,1,24,,
810,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pellakur,,,1,40,,
811,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gunupadu,,,1,20,,
812,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mettu,,,1,30,,
813,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Padartivari kandriga,,,,14,,
814,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pittuvaripalle,,,,,,
815,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vadlavanipalle,,,1,10,,
816,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Patragunta,,,,,,
817,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pothunayanipalle,,,,,,
818,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mangalavanipalle,,,,,,
819,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mukkidipalem,,,,,,
820,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gangapalem,,,,,,
821,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mallam,,,,,,
822,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Jalapeddipalem,,,,,,
823,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Rayapeddipalem,,,,,,
824,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Total,,,19,690,,
825,09_C_74_34,NLR_C_74_KOTA,Tonukumala,,,,,,
826,09_C_74_34,NLR_C_74_KOTA,Annambaka,,,,,,
827,09_C_74_34,NLR_C_74_KOTA,Pallamala,,,,,,
828,09_C_74_34,NLR_C_74_KOTA,Pallamala Khandriga,,,1,22,,
829,09_C_74_34,NLR_C_74_KOTA,Kesavaram,,,1,60,,
830,09_C_74_34,NLR_C_74_KOTA,Chittedu,,,1,110,,
831,09_C_74_34,NLR_C_74_KOTA,Kothapalem,,,,,,
832,09_C_74_34,NLR_C_74_KOTA,Nellorupalli,,,,,,
833,09_C_74_34,NLR_C_74_KOTA,Putchalapalle,,,,,,
834,09_C_74_34,NLR_C_74_KOTA,Illukurupadu,,,,,,
835,09_C_74_34,NLR_C_74_KOTA,Uthamanellore,,,1,20,,
836,09_C_74_34,NLR_C_74_KOTA,Kota,,,1,60,,
837,09_C_74_34,NLR_C_74_KOTA,Chendodu,,,,,,
838,09_C_74_34,NLR_C_74_KOTA,Gudali,,,1,40,,
839,09_C_74_34,NLR_C_74_KOTA,Lakshamakka kandra,,,0,0,,
840,09_C_74_34,NLR_C_74_KOTA,Thinnelapudi,,,0,0,,
841,09_C_74_34,NLR_C_74_KOTA,Vanjivaka,,,0,0,,
842,09_C_74_34,NLR_C_74_KOTA,Allampadu,,,1,40,,
843,09_C_74_34,NLR_C_74_KOTA,Yaragatipalle,,,1,60,,
844,09_C_74_34,NLR_C_74_KOTA,Molaganur,,,,,,
845,09_C_74_34,NLR_C_74_KOTA,Pulikorru,,,,,,
846,09_C_74_34,NLR_C_74_KOTA,Total,,,8,412,,
847,09_C_74_38,NLR_C_74_NELAPATTU,Addepudi,,,1,12,,
848,09_C_74_38,NLR_C_74_NELAPATTU,Eswarawaka,,,1,90,,
849,09_C_74_38,NLR_C_74_NELAPATTU,Tadimedu,,,1,30,,
850,09_C_74_38,NLR_C_74_NELAPATTU,Mannemala,,,,,,
851,09_C_74_38,NLR_C_74_NELAPATTU,Yellasiri,,,1,210,,
852,09_C_74_38,NLR_C_74_NELAPATTU,Molakalapudi,,,1,80,,
853,09_C_74_38,NLR_C_74_NELAPATTU,Chillamur,,,1,90,,
854,09_C_74_38,NLR_C_74_NELAPATTU,North Voraturu,,,1,30,,
855,09_C_74_38,NLR_C_74_NELAPATTU,Aruru,,,2,410,,
856,09_C_74_38,NLR_C_74_NELAPATTU,Perantalamitta,,,1,10,,
857,09_C_74_38,NLR_C_74_NELAPATTU,Kalakurtipadu,,,1,30,,
858,09_C_74_38,NLR_C_74_NELAPATTU,Aravaperimidi,,,1,90,,
859,09_C_74_38,NLR_C_74_NELAPATTU,Revulagunta,,,,,,
860,09_C_74_38,NLR_C_74_NELAPATTU,Puderu,,,1,70,,
861,09_C_74_38,NLR_C_74_NELAPATTU,Nelaballi,,,1,140,,
862,09_C_74_38,NLR_C_74_NELAPATTU,Nellorepalli,,,1,30,,
863,09_C_74_38,NLR_C_74_NELAPATTU,Mutchalagunta,,,1,30,,
864,09_C_74_38,NLR_C_74_NELAPATTU,Kothapalli,,,1,120,,
865,09_C_74_38,NLR_C_74_NELAPATTU,Singanalaturu,,,1,90,,
866,09_C_74_38,NLR_C_74_NELAPATTU,Kattuvapalli,,,1,40,,
867,09_C_74_38,NLR_C_74_NELAPATTU,K.D.Kandriga,,,,,,
868,09_C_74_38,NLR_C_74_NELAPATTU,Anegottam,,,1,40,,
869,09_C_74_38,NLR_C_74_NELAPATTU,Karatamudi,,,,,,
870,09_C_74_38,NLR_C_74_NELAPATTU,Poolatota,,,1,60,,
871,09_C_74_38,NLR_C_74_NELAPATTU,Padamatikandriga/Arigundram,,,1,40,,
872,09_C_74_38,NLR_C_74_NELAPATTU,Mylangam,,,1,60,,
873,09_C_74_38,NLR_C_74_NELAPATTU,Nelapattu,,,1,30,,
874,09_C_74_38,NLR_C_74_NELAPATTU,Kalluru,,,1,50,,
875,09_C_74_38,NLR_C_74_NELAPATTU,Kalluru kandriga,,,1,10,,
876,09_C_74_38,NLR_C_74_NELAPATTU,Total,,,26,1892,,
877,09_C_74_33,NLR_C_74_OZILI,Rajanagaram,,,0,0,,
878,09_C_74_33,NLR_C_74_OZILI,Arimenipadu,,,1,10,,
879,09_C_74_33,NLR_C_74_OZILI,Pedaparia,,,1,250,,
880,09_C_74_33,NLR_C_74_OZILI,Rajupalem,,,1,50,,
881,09_C_74_33,NLR_C_74_OZILI,Rudrayapalem,,,1,50,,
882,09_C_74_33,NLR_C_74_OZILI,Acharlaparlapalli,,,,,,
883,09_C_74_33,NLR_C_74_OZILI,Kurugonda,,,1,420,,
884,09_C_74_33,NLR_C_74_OZILI,Kondavallipadu,,,,,,
885,09_C_74_33,NLR_C_74_OZILI,Vijayanellore,,,1,40,,
886,09_C_74_33,NLR_C_74_OZILI,Venkatareddipalem,,,,,,
887,09_C_74_33,NLR_C_74_OZILI,Vakativarikhandriga,,,1,20,,
888,09_C_74_33,NLR_C_74_OZILI,Rachapalem,,,1,10,,
889,09_C_74_33,NLR_C_74_OZILI,Pinapariapadu,,,1,13,,
890,09_C_74_33,NLR_C_74_OZILI,Chillamanuchenu,,,,,,
891,09_C_74_33,NLR_C_74_OZILI,Gurramkonda,,,,,,
892,09_C_74_33,NLR_C_74_OZILI,Karjimedu,,,1,10,,
893,09_C_74_33,NLR_C_74_OZILI,Veerlagunapadu,,,1,70,,
894,09_C_74_33,NLR_C_74_OZILI,Tirumalapudi,,,1,50,,
895,09_C_74_33,NLR_C_74_OZILI,Kundam,,,1,40,,
896,09_C_74_33,NLR_C_74_OZILI,Machavaram,,,1,80,,
897,09_C_74_33,NLR_C_74_OZILI,Saguturu,,,1,140,,
898,09_C_74_33,NLR_C_74_OZILI,Batlakanupuru,,,1,130,,
899,09_C_74_33,NLR_C_74_OZILI,Raghavareddipalem,,,1,20,,
900,09_C_74_33,NLR_C_74_OZILI,Ozili,,,1,150,,
901,09_C_74_33,NLR_C_74_OZILI,Manamala,,,1,10,,
902,09_C_74_33,NLR_C_74_OZILI,Bathalapuram,,,,,,
903,09_C_74_33,NLR_C_74_OZILI,Nemallapudi,,,1,30,,
904,09_C_74_33,NLR_C_74_OZILI,Karaballavolu,,,1,80,,
905,09_C_74_33,NLR_C_74_OZILI,Mummayapalem,,,,,,
906,09_C_74_33,NLR_C_74_OZILI,Manavali,,,1,120,,
907,09_C_74_33,NLR_C_74_OZILI,Punnepalli,,,1,106,,
908,09_C_74_33,NLR_C_74_OZILI,Kothapeta,,,1,20,,
909,09_C_74_33,NLR_C_74_OZILI,Graddagunta agraharam,,,,,,
910,09_C_74_33,NLR_C_74_OZILI,Graddagunta,,,1,80,,
911,09_C_74_33,NLR_C_74_OZILI,Josyulavarikandriga,,,1,61,,
912,09_C_74_33,NLR_C_74_OZILI,Maddali,,,1,140,,
913,09_C_74_33,NLR_C_74_OZILI,Rudravaram,,,1,50,,
914,09_C_74_33,NLR_C_74_OZILI,Vengamambapuram,,,1,60,,
915,09_C_74_33,NLR_C_74_OZILI,Pandluru,,,1,60,,
916,09_C_74_33,NLR_C_74_OZILI,Kallipedu,,,1,10,,
917,09_C_74_33,NLR_C_74_OZILI,Kapuluru,,,1,24,,
918,09_C_74_33,NLR_C_74_OZILI,Chillamatturu,,,1,20,,
919,09_C_74_33,NLR_C_74_OZILI,Kuchiwada,,,1,12,,
920,09_C_74_33,NLR_C_74_OZILI,Ayyappareddipalem,,,1,20,,
921,09_C_74_33,NLR_C_74_OZILI,Timmajikandriga,,,1,40,,
922,09_C_74_33,NLR_C_74_OZILI,Menakur,,,1,42,,
923,09_C_74_33,NLR_C_74_OZILI,Konetirajupalem,,,,,,
924,09_C_74_33,NLR_C_74_OZILI,Lankapalem,,,,,,
925,09_C_74_33,NLR_C_74_OZILI,Palepalom,,,,,,
926,09_C_74_33,NLR_C_74_OZILI,Bheemavaram,,,,,,
927,09_C_74_33,NLR_C_74_OZILI,Erramsettipalem,,,,,,
928,09_C_74_33,NLR_C_74_OZILI,Oddiguntakandriga,,,1,47,,
929,09_C_74_33,NLR_C_74_OZILI,Chigurupadu,,,1,70,,
930,09_C_74_33,NLR_C_74_OZILI,Chigurupadu agraharam,,,,,,
931,09_C_74_33,NLR_C_74_OZILI,Total,,,39,2654,,
932,09_C_74_32,NLR_C_74_PERIMIDI,Kummaragunta,,,0,0,,
933,09_C_74_32,NLR_C_74_PERIMIDI,Panjam,,,1,30,,
934,09_C_74_32,NLR_C_74_PERIMIDI,Alivelumangapuram,,,1,8,,
935,09_C_74_32,NLR_C_74_PERIMIDI,Kammapalli,,,,,,
936,09_C_74_32,NLR_C_74_PERIMIDI,Yataluru,,,1,80,,
937,09_C_74_32,NLR_C_74_PERIMIDI,Upprapalli,,,1,100,,
938,09_C_74_32,NLR_C_74_PERIMIDI,Singamabapuram,,,1,20,,
939,09_C_74_32,NLR_C_74_PERIMIDI,Manigadaruvu kandriga,,,,,,
940,09_C_74_32,NLR_C_74_PERIMIDI,V.K.Yachasamudram,,,1,8,,
941,09_C_74_32,NLR_C_74_PERIMIDI,Chinnanapeta,,,1,20,,
942,09_C_74_32,NLR_C_74_PERIMIDI,Kalavalapudi,,,1,120,,
943,09_C_74_32,NLR_C_74_PERIMIDI,Kotambedu,,,1,80,,
944,09_C_74_32,NLR_C_74_PERIMIDI,Gollagunta,,,1,8,,
945,09_C_74_32,NLR_C_74_PERIMIDI,Chilamanuru,,,1,110,,
946,09_C_74_32,NLR_C_74_PERIMIDI,Sangavaram,,,1,60,,
947,09_C_74_32,NLR_C_74_PERIMIDI,Murahari dondra khandriga,,,,,,
948,09_C_74_32,NLR_C_74_PERIMIDI,Mallemala,,,1,50,,
949,09_C_74_32,NLR_C_74_PERIMIDI,Bhyravaram,,,1,90,,
950,09_C_74_32,NLR_C_74_PERIMIDI,Kovurivarigunta,,,1,7,,
951,09_C_74_32,NLR_C_74_PERIMIDI,Perimidi,,,1,180,,
952,09_C_74_32,NLR_C_74_PERIMIDI,Melchur,,,1,23,,
953,09_C_74_32,NLR_C_74_PERIMIDI,Chakracharyulavari Khandriga,,,,,,
954,09_C_74_32,NLR_C_74_PERIMIDI,Enuguwada,,,1,30,,
955,09_C_74_32,NLR_C_74_PERIMIDI,Karuru,,,1,20,,
956,09_C_74_32,NLR_C_74_PERIMIDI,Attivaram kottapalem,,,,,,
957,09_C_74_32,NLR_C_74_PERIMIDI,Attivaram,,,1,110,,
958,09_C_74_32,NLR_C_74_PERIMIDI,Kothacheruvu,,,,,,
959,09_C_74_32,NLR_C_74_PERIMIDI,Dwarakapuram,,,1,40,,
960,09_C_74_32,NLR_C_74_PERIMIDI,Kalavakur,,,1,78,,
961,09_C_74_32,NLR_C_74_PERIMIDI,Anakavolu,,,1,79,,
962,09_C_74_32,NLR_C_74_PERIMIDI,Palchuru,,,1,193,,
963,09_C_74_32,NLR_C_74_PERIMIDI,Pulluru,,,1,40,,
964,09_C_74_32,NLR_C_74_PERIMIDI,Total,,,25,1583,,
965,09_C_74_36,NLR_C_74_YAKASIRI,Yakasiri,,,,,,
966,09_C_74_36,NLR_C_74_YAKASIRI,Marlamudi jangalapalle,,,,,,
967,09_C_74_36,NLR_C_74_YAKASIRI,Uppalamarti,,,1,40,,
968,09_C_74_36,NLR_C_74_YAKASIRI,Chittamur,,,1,200,,
969,09_C_74_36,NLR_C_74_YAKASIRI,Somasamudram,,,1,30,,
970,09_C_74_36,NLR_C_74_YAKASIRI,Ranganadhapuram,,,1,20,,
971,09_C_74_36,NLR_C_74_YAKASIRI,Kogili,,,1,120,,
972,09_C_74_36,NLR_C_74_YAKASIRI,Devunikandrika,,,,,,
973,09_C_74_36,NLR_C_74_YAKASIRI,Thannamala,,,1,30,,
974,09_C_74_36,NLR_C_74_YAKASIRI,Annamedu,,,1,100,,
975,09_C_74_36,NLR_C_74_YAKASIRI,Marlapalli,,,,,,
976,09_C_74_36,NLR_C_74_YAKASIRI,Tummuru,,,1,90,,
977,09_C_74_36,NLR_C_74_YAKASIRI,Naidupeta(LA Sagaram),,,0,0,,
978,09_C_74_36,NLR_C_74_YAKASIRI,Vinnamala,,,1,88,,
979,09_C_74_36,NLR_C_74_YAKASIRI,Athalapalem,,,1,26,,
980,09_C_74_36,NLR_C_74_YAKASIRI,Puduru,,,1,110,,
981,09_C_74_36,NLR_C_74_YAKASIRI,Juvvalapalem,,,,,,
982,09_C_74_36,NLR_C_74_YAKASIRI,Karumanchivarikandriga,,,1,20,,
983,09_C_74_36,NLR_C_74_YAKASIRI,Biradavada,,,1,110,,
984,09_C_74_36,NLR_C_74_YAKASIRI,Gottiprolu,,,1,20,,
985,09_C_74_36,NLR_C_74_YAKASIRI,Talavaipadu,,,1,19,,
986,09_C_74_36,NLR_C_74_YAKASIRI,Kanuru,,,1,30,,
