,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
700,09_C_61_1,NLR_C_61_S.R.PURAM,Basinenipalle,,,,0
701,09_C_61_1,NLR_C_61_S.R.PURAM,Padamatirompidodla,,,,0
702,09_C_61_1,NLR_C_61_S.R.PURAM,Peddireddipalle,,,,0
703,09_C_61_1,NLR_C_61_S.R.PURAM,Totalacheruvupalle,,,,0
704,09_C_61_1,NLR_C_61_S.R.PURAM,Yerramreddipalle,,,,0
705,09_C_61_1,NLR_C_61_S.R.PURAM,Bongarajulapadu,,,,0
706,09_C_61_1,NLR_C_61_S.R.PURAM,Narasimhapuram,,,,0
707,09_C_61_1,NLR_C_61_S.R.PURAM,Bhaskarapuram,,,,0
708,09_C_61_1,NLR_C_61_S.R.PURAM,Varikuntapadu,,1,,1
709,09_C_61_1,NLR_C_61_S.R.PURAM,Kancheruvu,,,,0
710,09_C_61_1,NLR_C_61_S.R.PURAM,Iskapalle,,,,0
711,09_C_61_1,NLR_C_61_S.R.PURAM,Guvvadi,,,,0
712,09_C_61_1,NLR_C_61_S.R.PURAM,Thurpuboyamadugula,,,,0
713,09_C_61_1,NLR_C_61_S.R.PURAM,Alivelumangapuram,,,,0
714,09_C_61_1,NLR_C_61_S.R.PURAM,Turpuchennampalle,,,,0
715,09_C_61_1,NLR_C_61_S.R.PURAM,Jadadevi,,,,0
716,09_C_61_1,NLR_C_61_S.R.PURAM,Kaniampadu,,,,0
717,09_C_61_1,NLR_C_61_S.R.PURAM,Ramadevulapadu,,,,0
718,09_C_61_1,NLR_C_61_S.R.PURAM,Ganeswarapuram,,,,0
719,09_C_61_1,NLR_C_61_S.R.PURAM,Yerrabotlapalli,,,,0
720,09_C_61_1,NLR_C_61_S.R.PURAM,Udayagiri konda,,,,0
721,09_C_61_1,NLR_C_61_S.R.PURAM,Bairamkonda hills,,,,0
722,09_C_61_1,NLR_C_61_S.R.PURAM,Pappulavaripalle,,,,0
723,09_C_61_1,NLR_C_61_S.R.PURAM,Kotayapalle,,,,0
724,09_C_61_1,NLR_C_61_S.R.PURAM,Arlapadia,,,,0
725,09_C_61_1,NLR_C_61_S.R.PURAM,Krishnampalle,,,,0
726,09_C_61_1,NLR_C_61_S.R.PURAM,Chowdepalle,,,,0
727,09_C_61_1,NLR_C_61_S.R.PURAM,Gandipalem,,,,0
728,09_C_61_1,NLR_C_61_S.R.PURAM,Gudinarava,,,,0
729,09_C_61_1,NLR_C_61_S.R.PURAM,Gannepalle,,,,0
730,09_C_61_1,NLR_C_61_S.R.PURAM,Kurrapalle,,,,0
731,09_C_61_1,NLR_C_61_S.R.PURAM,Sakunalapalle,,,,0
732,09_C_61_1,NLR_C_61_S.R.PURAM,Pullayapalle,,,,0
733,09_C_61_1,NLR_C_61_S.R.PURAM,Total,,2,,2
734,09_C_61_2,NLR_C_61_VEMPADU,Pamurupalle,,,,0
735,09_C_61_2,NLR_C_61_VEMPADU,Todugupalle,,,,0
736,09_C_61_2,NLR_C_61_VEMPADU,Turpupalem,,,,0
737,09_C_61_2,NLR_C_61_VEMPADU,Viruvooru,,,,0
738,09_C_61_2,NLR_C_61_VEMPADU,Kondayapalem,,,,0
739,09_C_61_2,NLR_C_61_VEMPADU,Gollapalli,,,,0
740,09_C_61_2,NLR_C_61_VEMPADU,Mohmadapuram,,,,0
741,09_C_61_2,NLR_C_61_VEMPADU,Vempadu,,,,0
742,09_C_61_2,NLR_C_61_VEMPADU,Damancherla,,,,0
743,09_C_61_2,NLR_C_61_VEMPADU,Dakkanuru,,,,0
744,09_C_61_2,NLR_C_61_VEMPADU,Turpurompidodla,,,,0
745,09_C_61_2,NLR_C_61_VEMPADU,Total,,0,,0
746,09_C_75_43,NLR_C_75_REDDYPALEM,Pambali,,,,0
747,09_C_75_43,NLR_C_75_REDDYPALEM,Reddipalem-I,,,,0
748,09_C_75_43,NLR_C_75_REDDYPALEM,Reddipalem-II,,,,0
749,09_C_75_43,NLR_C_75_REDDYPALEM,Poodirayadoruvu,,,,0
750,09_C_75_43,NLR_C_75_REDDYPALEM,Gollapalem,,,,0
751,09_C_75_43,NLR_C_75_REDDYPALEM,Kothapalem,,,,0
752,09_C_75_43,NLR_C_75_REDDYPALEM,Kokkupalem,,,,0
753,09_C_75_43,NLR_C_75_REDDYPALEM,Pallamparthy,,,,0
754,09_C_75_43,NLR_C_75_REDDYPALEM,Yellore,,,,0
755,09_C_75_43,NLR_C_75_REDDYPALEM,Veligajulapalli,,,,0
756,09_C_75_43,NLR_C_75_REDDYPALEM,Buradagali Kotapalem,,,,0
757,09_C_75_43,NLR_C_75_REDDYPALEM,Kummarapalem,,,,0
758,09_C_75_43,NLR_C_75_REDDYPALEM,Total,,0,,0
759,09_C_74_35,NLR_C_74_CHAVALI,Chavali,,,,0
760,09_C_74_35,NLR_C_74_CHAVALI,Pennepalli,,,,0
761,09_C_74_35,NLR_C_74_CHAVALI,Jeellpatur,,,,0
762,09_C_74_35,NLR_C_74_CHAVALI,Chillakur,,,,0
763,09_C_74_35,NLR_C_74_CHAVALI,Pellakur,,,,0
764,09_C_74_35,NLR_C_74_CHAVALI,Kotturu,,,,0
765,09_C_74_35,NLR_C_74_CHAVALI,Chintapudi,,,,0
766,09_C_74_35,NLR_C_74_CHAVALI,P.C.K.Khandriga,,,,0
767,09_C_74_35,NLR_C_74_CHAVALI,Nelaballi,,,,0
768,09_C_74_35,NLR_C_74_CHAVALI,Chembedu,,,,0
769,09_C_74_35,NLR_C_74_CHAVALI,Chennappanaidupeta,,,,0
770,09_C_74_35,NLR_C_74_CHAVALI,Total,,0,,0
771,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Valamedu,,,,0
772,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pamanji,,,,0
773,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vagarru,,,,0
774,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pathetipalem,,,,0
775,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Jamin Kotapalem,,,,0
776,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gangannapalem,,,,0
777,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Namakad bit-1,,,,0
778,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Polla khandrika,,,,0
779,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Iskanattu,,,,0
780,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Juvvinattu,,,,0
781,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Andalamala,,,,0
782,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Boodalavagu,,,,0
783,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Konduru,,,,0
784,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Namakad bit-ii,,,,0
785,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kapparampadu,,,,0
786,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Manyalapattu,,,,0
787,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gundlu,,,,0
788,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Nagulamarri,,,,0
789,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Chennappagarimitta,,,,0
790,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kothacheruvu,,,,0
791,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Peddacheruvu,,,,0
792,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Nellipudi,,,,0
793,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vakadu,,,,0
794,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kasipuram,,,,0
795,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kondapuram,,,,0
796,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Muttembaka,,,,0
797,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kalluru,,,,0
798,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Kodiwaka,,,,0
799,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Uttarapolam,,,,0
800,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Cherukumolam,,,,0
801,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Durgavaram,,,,0
802,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Tirumur,,,,0
803,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Cheemalapadu,,,,0
804,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Duggarajapatnam,,,,0
805,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pellakur,,,,0
806,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gunupadu,,,,0
807,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mettu,,,,0
808,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Padartivari kandriga,,,,0
809,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pittuvaripalle,,,,0
810,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Vadlavanipalle,,,,0
811,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Patragunta,,,,0
812,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Pothunayanipalle,,,,0
813,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mangalavanipalle,,,,0
814,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mukkidipalem,,,,0
815,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Gangapalem,,,,0
816,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Mallam,,,,0
817,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Jalapeddipalem,,,,0
818,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Rayapeddipalem,,,,0
819,09_C_74_37,NLR_C_74_DUGGARAJUPATNAM,Total,,0,,0
820,09_C_74_34,NLR_C_74_KOTA,Tonukumala,,,,0
821,09_C_74_34,NLR_C_74_KOTA,Annambaka,,,,0
822,09_C_74_34,NLR_C_74_KOTA,Pallamala,,,,0
823,09_C_74_34,NLR_C_74_KOTA,Pallamala Khandriga,,,,0
824,09_C_74_34,NLR_C_74_KOTA,Kesavaram,,,,0
825,09_C_74_34,NLR_C_74_KOTA,Chittedu,,,,0
826,09_C_74_34,NLR_C_74_KOTA,Kothapalem,,,,0
827,09_C_74_34,NLR_C_74_KOTA,Nellorupalli,,,,0
828,09_C_74_34,NLR_C_74_KOTA,Putchalapalle,,,,0
829,09_C_74_34,NLR_C_74_KOTA,Illukurupadu,,,,0
830,09_C_74_34,NLR_C_74_KOTA,Uthamanellore,,,,0
831,09_C_74_34,NLR_C_74_KOTA,Kota,,,,0
832,09_C_74_34,NLR_C_74_KOTA,Chendodu,,,,0
833,09_C_74_34,NLR_C_74_KOTA,Gudali,,,,0
834,09_C_74_34,NLR_C_74_KOTA,Lakshamakka kandra,,,,0
835,09_C_74_34,NLR_C_74_KOTA,Thinnelapudi,,,,0
836,09_C_74_34,NLR_C_74_KOTA,Vanjivaka,,,,0
837,09_C_74_34,NLR_C_74_KOTA,Allampadu,,,,0
838,09_C_74_34,NLR_C_74_KOTA,Yaragatipalle,,,,0
839,09_C_74_34,NLR_C_74_KOTA,Molaganur,,,,0
840,09_C_74_34,NLR_C_74_KOTA,Pulikorru,,,,0
841,09_C_74_34,NLR_C_74_KOTA,Total,,0,,0
842,09_C_74_38,NLR_C_74_NELAPATTU,Addepudi,,,,0
843,09_C_74_38,NLR_C_74_NELAPATTU,Eswarawaka,,,,0
844,09_C_74_38,NLR_C_74_NELAPATTU,Tadimedu,,,,0
845,09_C_74_38,NLR_C_74_NELAPATTU,Mannemala,,,,0
846,09_C_74_38,NLR_C_74_NELAPATTU,Yellasiri,,,,0
847,09_C_74_38,NLR_C_74_NELAPATTU,Molakalapudi,,,,0
848,09_C_74_38,NLR_C_74_NELAPATTU,Chillamur,,,,0
849,09_C_74_38,NLR_C_74_NELAPATTU,North Voraturu,,,,0
850,09_C_74_38,NLR_C_74_NELAPATTU,Aruru,,,,0
851,09_C_74_38,NLR_C_74_NELAPATTU,Perantalamitta,,,,0
852,09_C_74_38,NLR_C_74_NELAPATTU,Kalakurtipadu,,,,0
853,09_C_74_38,NLR_C_74_NELAPATTU,Aravaperimidi,,,,0
854,09_C_74_38,NLR_C_74_NELAPATTU,Revulagunta,,,,0
855,09_C_74_38,NLR_C_74_NELAPATTU,Puderu,,,,0
856,09_C_74_38,NLR_C_74_NELAPATTU,Nelaballi,,,,0
857,09_C_74_38,NLR_C_74_NELAPATTU,Nellorepalli,,,,0
858,09_C_74_38,NLR_C_74_NELAPATTU,Mutchalagunta,,,,0
859,09_C_74_38,NLR_C_74_NELAPATTU,Kothapalli,,,,0
860,09_C_74_38,NLR_C_74_NELAPATTU,Singanalaturu,,,,0
861,09_C_74_38,NLR_C_74_NELAPATTU,Kattuvapalli,,,,0
862,09_C_74_38,NLR_C_74_NELAPATTU,K.D.Kandriga,,,,0
863,09_C_74_38,NLR_C_74_NELAPATTU,Anegottam,,,,0
864,09_C_74_38,NLR_C_74_NELAPATTU,Karatamudi,,,,0
865,09_C_74_38,NLR_C_74_NELAPATTU,Poolatota,,,,0
866,09_C_74_38,NLR_C_74_NELAPATTU,Padamatikandriga/Arigundram,,,,0
867,09_C_74_38,NLR_C_74_NELAPATTU,Mylangam,,,,0
868,09_C_74_38,NLR_C_74_NELAPATTU,Nelapattu,,,,0
869,09_C_74_38,NLR_C_74_NELAPATTU,Kalluru,,,,0
870,09_C_74_38,NLR_C_74_NELAPATTU,Kalluru kandriga,,,,0
871,09_C_74_38,NLR_C_74_NELAPATTU,Total,,0,,0
872,09_C_74_33,NLR_C_74_OZILI,Rajanagaram,,,,0
873,09_C_74_33,NLR_C_74_OZILI,Arimenipadu,,,,0
874,09_C_74_33,NLR_C_74_OZILI,Pedaparia,,,,0
875,09_C_74_33,NLR_C_74_OZILI,Rajupalem,,,,0
876,09_C_74_33,NLR_C_74_OZILI,Rudrayapalem,,,,0
877,09_C_74_33,NLR_C_74_OZILI,Acharlaparlapalli,,,,0
878,09_C_74_33,NLR_C_74_OZILI,Kurugonda,,,,0
879,09_C_74_33,NLR_C_74_OZILI,Kondavallipadu,,,,0
880,09_C_74_33,NLR_C_74_OZILI,Vijayanellore,,,,0
881,09_C_74_33,NLR_C_74_OZILI,Venkatareddipalem,,,,0
882,09_C_74_33,NLR_C_74_OZILI,Vakativarikhandriga,,,,0
883,09_C_74_33,NLR_C_74_OZILI,Rachapalem,,,,0
884,09_C_74_33,NLR_C_74_OZILI,Pinapariapadu,,,,0
885,09_C_74_33,NLR_C_74_OZILI,Chillamanuchenu,,,,0
886,09_C_74_33,NLR_C_74_OZILI,Gurramkonda,,,,0
887,09_C_74_33,NLR_C_74_OZILI,Karjimedu,,,,0
888,09_C_74_33,NLR_C_74_OZILI,Veerlagunapadu,,,,0
889,09_C_74_33,NLR_C_74_OZILI,Tirumalapudi,,,,0
890,09_C_74_33,NLR_C_74_OZILI,Kundam,,,,0
891,09_C_74_33,NLR_C_74_OZILI,Machavaram,,,,0
892,09_C_74_33,NLR_C_74_OZILI,Saguturu,,,,0
893,09_C_74_33,NLR_C_74_OZILI,Batlakanupuru,,,,0
894,09_C_74_33,NLR_C_74_OZILI,Raghavareddipalem,,,,0
895,09_C_74_33,NLR_C_74_OZILI,Ozili,,,,0
896,09_C_74_33,NLR_C_74_OZILI,Manamala,,,,0
897,09_C_74_33,NLR_C_74_OZILI,Bathalapuram,,,,0
898,09_C_74_33,NLR_C_74_OZILI,Nemallapudi,,,,0
899,09_C_74_33,NLR_C_74_OZILI,Karaballavolu,,,,0
900,09_C_74_33,NLR_C_74_OZILI,Mummayapalem,,,,0
901,09_C_74_33,NLR_C_74_OZILI,Manavali,,,,0
902,09_C_74_33,NLR_C_74_OZILI,Punnepalli,,,,0
903,09_C_74_33,NLR_C_74_OZILI,Kothapeta,,,,0
904,09_C_74_33,NLR_C_74_OZILI,Graddagunta agraharam,,,,0
905,09_C_74_33,NLR_C_74_OZILI,Graddagunta,,,,0
906,09_C_74_33,NLR_C_74_OZILI,Josyulavarikandriga,,,,0
907,09_C_74_33,NLR_C_74_OZILI,Maddali,,,,0
908,09_C_74_33,NLR_C_74_OZILI,Rudravaram,,,,0
909,09_C_74_33,NLR_C_74_OZILI,Vengamambapuram,,,,0
910,09_C_74_33,NLR_C_74_OZILI,Pandluru,,,,0
911,09_C_74_33,NLR_C_74_OZILI,Kallipedu,,,,0
912,09_C_74_33,NLR_C_74_OZILI,Kapuluru,,,,0
913,09_C_74_33,NLR_C_74_OZILI,Chillamatturu,,,,0
914,09_C_74_33,NLR_C_74_OZILI,Kuchiwada,,,,0
915,09_C_74_33,NLR_C_74_OZILI,Ayyappareddipalem,,,,0
916,09_C_74_33,NLR_C_74_OZILI,Timmajikandriga,,,,0
917,09_C_74_33,NLR_C_74_OZILI,Menakur,,,,0
918,09_C_74_33,NLR_C_74_OZILI,Konetirajupalem,,,,0
919,09_C_74_33,NLR_C_74_OZILI,Lankapalem,,,,0
920,09_C_74_33,NLR_C_74_OZILI,Palepalom,,,,0
921,09_C_74_33,NLR_C_74_OZILI,Bheemavaram,,,,0
922,09_C_74_33,NLR_C_74_OZILI,Erramsettipalem,,,,0
923,09_C_74_33,NLR_C_74_OZILI,Oddiguntakandriga,,,,0
924,09_C_74_33,NLR_C_74_OZILI,Chigurupadu,,,,0
925,09_C_74_33,NLR_C_74_OZILI,Chigurupadu agraharam,,,,0
926,09_C_74_33,NLR_C_74_OZILI,Total,,0,,0
927,09_C_74_32,NLR_C_74_PERIMIDI,Kummaragunta,,,,0
928,09_C_74_32,NLR_C_74_PERIMIDI,Panjam,,,,0
929,09_C_74_32,NLR_C_74_PERIMIDI,Alivelumangapuram,,,,0
930,09_C_74_32,NLR_C_74_PERIMIDI,Kammapalli,,,,0
931,09_C_74_32,NLR_C_74_PERIMIDI,Yataluru,,,,0
932,09_C_74_32,NLR_C_74_PERIMIDI,Upprapalli,,,,0
933,09_C_74_32,NLR_C_74_PERIMIDI,Singamabapuram,,,,0
934,09_C_74_32,NLR_C_74_PERIMIDI,Manigadaruvu kandriga,,,,0
935,09_C_74_32,NLR_C_74_PERIMIDI,V.K.Yachasamudram,,,,0
936,09_C_74_32,NLR_C_74_PERIMIDI,Chinnanapeta,,,,0
937,09_C_74_32,NLR_C_74_PERIMIDI,Kalavalapudi,,,,0
938,09_C_74_32,NLR_C_74_PERIMIDI,Kotambedu,,,,0
939,09_C_74_32,NLR_C_74_PERIMIDI,Gollagunta,,,,0
940,09_C_74_32,NLR_C_74_PERIMIDI,Chilamanuru,,,,0
941,09_C_74_32,NLR_C_74_PERIMIDI,Sangavaram,,,,0
942,09_C_74_32,NLR_C_74_PERIMIDI,Murahari dondra khandriga,,,,0
943,09_C_74_32,NLR_C_74_PERIMIDI,Mallemala,,,,0
944,09_C_74_32,NLR_C_74_PERIMIDI,Bhyravaram,,,,0
945,09_C_74_32,NLR_C_74_PERIMIDI,Kovurivarigunta,,,,0
946,09_C_74_32,NLR_C_74_PERIMIDI,Perimidi,,,,0
947,09_C_74_32,NLR_C_74_PERIMIDI,Melchur,,,,0
948,09_C_74_32,NLR_C_74_PERIMIDI,Chakracharyulavari Khandriga,,,,0
949,09_C_74_32,NLR_C_74_PERIMIDI,Enuguwada,,,,0
950,09_C_74_32,NLR_C_74_PERIMIDI,Karuru,,,,0
951,09_C_74_32,NLR_C_74_PERIMIDI,Attivaram kottapalem,,,,0
952,09_C_74_32,NLR_C_74_PERIMIDI,Attivaram,,,,0
953,09_C_74_32,NLR_C_74_PERIMIDI,Kothacheruvu,,,,0
954,09_C_74_32,NLR_C_74_PERIMIDI,Dwarakapuram,,,,0
955,09_C_74_32,NLR_C_74_PERIMIDI,Kalavakur,,,,0
956,09_C_74_32,NLR_C_74_PERIMIDI,Anakavolu,,,,0
957,09_C_74_32,NLR_C_74_PERIMIDI,Palchuru,,,,0
958,09_C_74_32,NLR_C_74_PERIMIDI,Pulluru,,,,0
959,09_C_74_32,NLR_C_74_PERIMIDI,Total,,0,,0
960,09_C_74_36,NLR_C_74_YAKASIRI,Yakasiri,,,,0
961,09_C_74_36,NLR_C_74_YAKASIRI,Marlamudi jangalapalle,,,,0
962,09_C_74_36,NLR_C_74_YAKASIRI,Uppalamarti,,,,0
963,09_C_74_36,NLR_C_74_YAKASIRI,Chittamur,,,,0
964,09_C_74_36,NLR_C_74_YAKASIRI,Somasamudram,,,,0
965,09_C_74_36,NLR_C_74_YAKASIRI,Ranganadhapuram,,,,0
966,09_C_74_36,NLR_C_74_YAKASIRI,Kogili,,,,0
967,09_C_74_36,NLR_C_74_YAKASIRI,Devunikandrika,,,,0
968,09_C_74_36,NLR_C_74_YAKASIRI,Thannamala,,,,0
969,09_C_74_36,NLR_C_74_YAKASIRI,Annamedu,,,,0
970,09_C_74_36,NLR_C_74_YAKASIRI,Marlapalli,,,,0
971,09_C_74_36,NLR_C_74_YAKASIRI,Tummuru,,,,0
972,09_C_74_36,NLR_C_74_YAKASIRI,Naidupeta(LA Sagaram),,,,0
973,09_C_74_36,NLR_C_74_YAKASIRI,Vinnamala,,,,0
974,09_C_74_36,NLR_C_74_YAKASIRI,Athalapalem,,,,0
975,09_C_74_36,NLR_C_74_YAKASIRI,Puduru,,,,0
976,09_C_74_36,NLR_C_74_YAKASIRI,Juvvalapalem,,,,0
977,09_C_74_36,NLR_C_74_YAKASIRI,Karumanchivarikandriga,,,,0
978,09_C_74_36,NLR_C_74_YAKASIRI,Biradavada,,,,0
979,09_C_74_36,NLR_C_74_YAKASIRI,Gottiprolu,,,,0
980,09_C_74_36,NLR_C_74_YAKASIRI,Talavaipadu,,,,0
981,09_C_74_36,NLR_C_74_YAKASIRI,Kanuru,,,,0
982,09_C_74_36,NLR_C_74_YAKASIRI,Sirasanambedu,,,,0
983,09_C_74_36,NLR_C_74_YAKASIRI,Total,,0,,0
984,09_C_73_30,NLR_C_73_BALAYAPALLE,Kommaneturu,,,,0
985,09_C_73_30,NLR_C_73_BALAYAPALLE,N.S.Khandriga,,,,0
986,09_C_73_30,NLR_C_73_BALAYAPALLE,Gollapalli,,,,0
987,09_C_73_30,NLR_C_73_BALAYAPALLE,Nernur,,,,0
988,09_C_73_30,NLR_C_73_BALAYAPALLE,Kundakuru,,,,0
989,09_C_73_30,NLR_C_73_BALAYAPALLE,Vendodu,,,,0
990,09_C_73_30,NLR_C_73_BALAYAPALLE,Patrapalle,,,,0
991,09_C_73_30,NLR_C_73_BALAYAPALLE,Muddampalle,,,,0
992,09_C_73_30,NLR_C_73_BALAYAPALLE,Varadanapalle,,,,0
993,09_C_73_30,NLR_C_73_BALAYAPALLE,Kandanalapadu,,,,0
994,09_C_73_30,NLR_C_73_BALAYAPALLE,Pogulavaripalle,,,,0
995,09_C_73_30,NLR_C_73_BALAYAPALLE,Papamambapuram,,,,0
996,09_C_73_30,NLR_C_73_BALAYAPALLE,Laxmirampalle,,,,0
997,09_C_73_30,NLR_C_73_BALAYAPALLE,Kuppampalle,,,,0
998,09_C_73_30,NLR_C_73_BALAYAPALLE,Ammapalem,,,,0
999,09_C_73_30,NLR_C_73_BALAYAPALLE,Bangarupeta (Venkatagiri muncipality),,,,0
1000,09_C_73_30,NLR_C_73_BALAYAPALLE,Yachasamudram,,,,0
1001,09_C_73_30,NLR_C_73_BALAYAPALLE,Bommagunta,,,,0
1002,09_C_73_30,NLR_C_73_BALAYAPALLE,Boppapuram,,,,0
1003,09_C_73_30,NLR_C_73_BALAYAPALLE,Ammavaripeta (Venkatagiri muncipality ),,,,0
1004,09_C_73_30,NLR_C_73_BALAYAPALLE,Periyavaram (Venkatagiri muncipality),,,,0
1005,09_C_73_30,NLR_C_73_BALAYAPALLE,Petluru,,,,0
1006,09_C_73_30,NLR_C_73_BALAYAPALLE,China gotlagunta,,,,0
1007,09_C_73_30,NLR_C_73_BALAYAPALLE,Gotlagunta,,,,0
1008,09_C_73_30,NLR_C_73_BALAYAPALLE,Chevireddipalle (Venkatagiri muncipality),,,,0
1009,09_C_73_30,NLR_C_73_BALAYAPALLE,Busapalem,,,,0
1010,09_C_73_30,NLR_C_73_BALAYAPALLE,Mogallagunta,,,,0
1011,09_C_73_30,NLR_C_73_BALAYAPALLE,China bandarupalle,,,,0
1012,09_C_73_30,NLR_C_73_BALAYAPALLE,Lingamanaidupalle,,,,0
1013,09_C_73_30,NLR_C_73_BALAYAPALLE,Peda bandarupalle,,,,0
1014,09_C_73_30,NLR_C_73_BALAYAPALLE,Vallivedu,,,,0
1015,09_C_73_30,NLR_C_73_BALAYAPALLE,Timmayagunta,,,,0
1016,09_C_73_30,NLR_C_73_BALAYAPALLE,Ambalapudi,,,,0
1017,09_C_73_30,NLR_C_73_BALAYAPALLE,Venkatareddipalle,,,,0
1018,09_C_73_30,NLR_C_73_BALAYAPALLE,Alimili,,,,0
1019,09_C_73_30,NLR_C_73_BALAYAPALLE,Chutti,,,,0
1020,09_C_73_30,NLR_C_73_BALAYAPALLE,Balayapalle,,,,0
1021,09_C_73_30,NLR_C_73_BALAYAPALLE,Mannuru,,,,0
1022,09_C_73_30,NLR_C_73_BALAYAPALLE,Pallipadu,,,,0
1023,09_C_73_30,NLR_C_73_BALAYAPALLE,Gottikadu,,,,0
1024,09_C_73_30,NLR_C_73_BALAYAPALLE,Subramanyam,,,,0
1025,09_C_73_30,NLR_C_73_BALAYAPALLE,Yachavaram,,,,0
1026,09_C_73_30,NLR_C_73_BALAYAPALLE,Vengamambapuram,,,,0
1027,09_C_73_30,NLR_C_73_BALAYAPALLE,Akkasamudram,,,,0
1028,09_C_73_30,NLR_C_73_BALAYAPALLE,Kayyuru,,,,0
1029,09_C_73_30,NLR_C_73_BALAYAPALLE,Pakapudi,,,,0
1030,09_C_73_30,NLR_C_73_BALAYAPALLE,Pigilam kottapalem,,,,0
1031,09_C_73_30,NLR_C_73_BALAYAPALLE,Jayampu,,,,0
1032,09_C_73_30,NLR_C_73_BALAYAPALLE,Naiducheruvukandriga,,,,0
1033,09_C_73_30,NLR_C_73_BALAYAPALLE,Hastakaveri,,,,0
1034,09_C_73_30,NLR_C_73_BALAYAPALLE,Kommalagunta,,,,0
1035,09_C_73_30,NLR_C_73_BALAYAPALLE,Jarlapadu,,,,0
1036,09_C_73_30,NLR_C_73_BALAYAPALLE,Pigilam,,,,0
1037,09_C_73_30,NLR_C_73_BALAYAPALLE,Katragunta,,,,0
1038,09_C_73_30,NLR_C_73_BALAYAPALLE,Arigepalle,,,,0
1039,09_C_73_30,NLR_C_73_BALAYAPALLE,Tikkavaram,,,,0
1040,09_C_73_30,NLR_C_73_BALAYAPALLE,Tallapalle,,,,0
1041,09_C_73_30,NLR_C_73_BALAYAPALLE,Siddagunta,,,,0
1042,09_C_73_30,NLR_C_73_BALAYAPALLE,Nidigallu,,,,0
1043,09_C_73_30,NLR_C_73_BALAYAPALLE,Boinagunta,,,,0
1044,09_C_73_30,NLR_C_73_BALAYAPALLE,Karimenagunta,,,,0
1045,09_C_73_30,NLR_C_73_BALAYAPALLE,Kamakuru,,,,0
1046,09_C_73_30,NLR_C_73_BALAYAPALLE,Surabivari kandriga,,,,0
1047,09_C_73_30,NLR_C_73_BALAYAPALLE,Kalaganda,,,,0
1048,09_C_73_30,NLR_C_73_BALAYAPALLE,Utlapalli,,,,0
1049,09_C_73_30,NLR_C_73_BALAYAPALLE,Papireddipalle,,,,0
