,,,,Irrigated with Groundwater,,,,,,,,,,,,Irrigated with Mi tanks,,,,,,,,,,,,Irrigated with surface water,,,,,,,,,,,
S.No,Watershed code,Watershed Name, Village Name,command area (ha),,,,"Non command area  (ha)
",,,,Poor GW Quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,,command area,,,,"Non command area
 ",,,,Poor GW quality area,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi
281,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kalakada Kothapalli,,,,,2,4,279,124,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
283,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Devalapalli,,,,,6,8,223,158,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
284,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kadirayacheruvu,,,,,18,14,329,168,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
285,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Nadimcherla,,,,,10,22,138,77,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
286,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Madinenipalem,,,,,2,2,244,181,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
287,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Kona,,,,,14,17,138,136,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
288,10-C-71-11,Ctr-Ch-Satyavathi-Cherlopalle,Gudibanda,,,,,12,6,223,159,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
289,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Marrimakulapalli,,,,,9,2,74,25,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
290,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Gangapuram,,,,,16,10,470,155,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
293,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Ratiguntapalli,,,,,4,4,197,108,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
294,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Errakotapalli,,,,,20,22,333,236,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
295,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Nawabpeta,,,,,37,12,313,212,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
296,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Mudiamvaripalli,,,,,14,12,705,464,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
297,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Enugondapalem,,,,,12,18,372,271,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
298,10-C-71-12,Ctr-Ch-Doddipalle-Enugondapalem,Kalakada Doddipalle,,,,,6,2,209,134,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
299,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Nagarimadugu,,,,,9,1,2120,1495,,,,,,,,,0,0,128,1230,,,,,,,,,,,,,,,,
300,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Velagapalli,,,,,4,2,1009,826,,,,,,,,,0,0,100,372,,,,,,,,,,,,,,,,
301,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jarravaripalli,,,,,9,5,1211,740,,,,,,,,,0,0,68,540,,,,,,,,,,,,,,,,
302,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ayyavaripalli,,,,,2,2,1366,951,,,,,,,,,0,0,15,398,,,,,,,,,,,,,,,,
303,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chintaparti,,,,,16,1,1694,744,,,,,,,,,0,0,30,464,,,,,,,,,,,,,,,,
304,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Jamallapalli,,,,,6,3,744,532,,,,,,,,,0,0,28,463,,,,,,,,,,,,,,,,
305,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Budidavedu,,,,,12,5,1544,959,,,,,,,,,0,0,288,958,,,,,,,,,,,,,,,,
306,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tsakirevupalli,,,,,19,4,1624,1027,,,,,,,,,0,0,8,430,,,,,,,,,,,,,,,,
307,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Manchur,,,,,20,6,1259,789,,,,,,,,,0,0,43,356,,,,,,,,,,,,,,,,
308,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Amilepalli,,,,,10,3,160,58,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
310,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Arigalavaripalli,,,,,3,2,181,111,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
311,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Settivaripalli,,,,,9,3,257,106,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
312,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Ramapuram,,,,,19,6,107,52,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
313,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Marripadu,,,,,18,6,94,47,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
314,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Tarigonda,,,,,23,22,303,177,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
315,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,T.Rachapalli,,,,,5,5,418,125,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
316,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Matlivaripalli,,,,,53,4,1657,1007,,,,,,,,,0,0,288,958,,,,,,,,,,,,,,,,
317,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Potuvaripalli,,,,,1,2,134,69,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
318,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Parapatla,,,,,6,10,1336,924,,,,,,,,,0,0,15,398,,,,,,,,,,,,,,,,
321,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Chikatipalli,,,,,24,20,966,781,,,,,,,,,0,0,100,372,,,,,,,,,,,,,,,,
322,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Gundluru,,,,,14,23,1498,906,,,,,,,,,0,0,288,958,,,,,,,,,,,,,,,,
323,10-C-71-13,Ctr-Ch-Marripadu-Tarikonda,Mahalrajupalli,,,,,2,1,155,158,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
324,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,CTM,,,,,12,10,968,996,,,,,,,,,0,0,54,763,,,,,,,,,,,,,,,,
325,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kothavaripalli,,,,,56,9,1398,1108,,,,,,,,,0,0,51,523,,,,,,,,,,,,,,,,
326,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kasiraopeta,,,,,2,0,1318,869,,,,,,,,,0,0,87,784,,,,,,,,,,,,,,,,
327,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Pothapolu,,,,,21,12,1413,1025,,,,,,,,,0,0,47,405,,,,,,,,,,,,,,,,
328,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kurabalakota,,,,,54,8,2289,1408,,,,,,,,,0,0,123,460,,,,,,,,,,,,,,,,
329,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Thettu,,,,,40,2,1400,890,,,,,,,,,0,0,43,356,,,,,,,,,,,,,,,,
330,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Angallu,,,,,6,2,1422,982,,,,,,,,,0,0,15,398,,,,,,,,,,,,,,,,
331,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Bramhanapalli,,,,,5,2,1654,1036,,,,,,,,,0,0,8,430,,,,,,,,,,,,,,,,
332,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Mutakavaripalli,,,,,0,0,1221,745,,,,,,,,,0,0,68,540,,,,,,,,,,,,,,,,
333,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Valmiki Puram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Chintalavaripalli,,,,,28,8,1252,840,,,,,,,,,0,0,87,784,,,,,,,,,,,,,,,,
336,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Aramadaka,,,,,8,1,822,800,,,,,,,,,0,0,54,763,,,,,,,,,,,,,,,,
337,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kuraparti,,,,,12,1,1088,843,,,,,,,,,0,0,51,523,,,,,,,,,,,,,,,,
338,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Vitalam,,,,,16,4,756,686,,,,,,,,,0,0,54,422,,,,,,,,,,,,,,,,
339,10-C-71-14,Ctr-Ch-Thettuvanka-Vayalpadu,Kollabailu,,,,,5,1,1254,962,,,,,,,,,0,0,100,372,,,,,,,,,,,,,,,,
340,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Madanapalli,,,,,14,3,564,392,,,,,,,,,0,0,5,133,,,,,,,,,,,,,,,,
341,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandamidakampalli,,,,,1,0,281,194,,,,,,,,,0,0,2,225,,,,,,,,,,,,,,,,
342,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Kampalli,,,,,3,0,258,185,,,,,,,,,0,0,4,132,,,,,,,,,,,,,,,,
343,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Basinikonda,,,,,11,3,629,289,,,,,,,,,0,0,10,155,,,,,,,,,,,,,,,,
344,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Venkappakota,,,,,2,0,259,187,,,,,,,,,0,0,9,154,,,,,,,,,,,,,,,,
345,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Pamayyagaripalli,,,,,1,2,262,155,,,,,,,,,0,0,0,150,,,,,,,,,,,,,,,,
346,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Valasapalli,,,,,5,1,222,199,,,,,,,,,0,0,4,193,,,,,,,,,,,,,,,,
347,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Molakaladinne,,,,,0,0,137,131,,,,,,,,,0,0,0,115,,,,,,,,,,,,,,,,
348,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Penchupadu,,,,,4,1,533,332,,,,,,,,,0,0,14,119,,,,,,,,,,,,,,,,
349,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Malepadu,,,,,3,4,587,364,,,,,,,,,0,0,3,0,,,,,,,,,,,,,,,,
350,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Teneegalavandlapalli,,,,,1,0,843,524,,,,,,,,,0,0,41,153,,,,,,,,,,,,,,,,
351,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Vempalli,,,,,19,2,640,403,,,,,,,,,0,0,96,319,,,,,,,,,,,,,,,,
352,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ponnetipalem,,,,,14,1,819,584,,,,,,,,,0,0,43,410,,,,,,,,,,,,,,,,
353,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chippili,,,,,0,0,419,234,,,,,,,,,0,0,4,145,,,,,,,,,,,,,,,,
354,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Papireddigaripalli,,,,,0,0,281,255,,,,,,,,,0,0,18,141,,,,,,,,,,,,,,,,
355,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Ankisettipalli,,,,,1,0,437,270,,,,,,,,,0,0,23,180,,,,,,,,,,,,,,,,
356,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Forest,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
357,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Chandramakulapalli,,,,,7,0,1380,895,,,,,,,,,0,0,101,453,,,,,,,,,,,,,,,,
358,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bodevaripalli,,,,,1,1,1507,1076,,,,,,,,,0,0,46,510,,,,,,,,,,,,,,,,
359,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Palempalli,,,,,2,1,1225,777,,,,,,,,,0,0,3,226,,,,,,,,,,,,,,,,
360,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Rachavetivaripalli,,,,,5,1,427,332,,,,,,,,,1,0,33,124,,,,,,,,,,,,,,,,
361,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Machireddigaripalli,,,,,4,0,837,596,,,,,,,,,1,0,43,410,,,,,,,,,,,,,,,,
362,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Reddivaripalli,,,,,9,1,678,429,,,,,,,,,0,0,96,319,,,,,,,,,,,,,,,,
363,10-C-71-15,Ctr-Ch-Regadakalva-Madanapalle,Bandlapayi,,,,,5,0,604,374,,,,,,,,,0,0,3,143,,,,,,,,,,,,,,,,
364,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Nimmanapalli,,,,,26,3,685,428,,,,,,,,,0,0,34,270,,,,,,,,,,,,,,,,
365,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mustooru,,,,,33,2,1325,818,,,,,,,,,0,0,62,230,,,,,,,,,,,,,,,,
366,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Choukillavaripalli,,,,,0,0,870,594,,,,,,,,,0,0,8,199,,,,,,,,,,,,,,,,
367,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Tavalam,,,,,8,2,823,513,,,,,,,,,0,0,22,178,,,,,,,,,,,,,,,,
368,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Agraharam,,,,,24,2,696,372,,,,,,,,,0,0,7,217,,,,,,,,,,,,,,,,
369,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Vengamvaripalli,,,,,25,2,443,403,,,,,,,,,0,0,27,211,,,,,,,,,,,,,,,,
370,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,10-C-71-16,Ctr-Ch-Reservoir-Nimmanapalle,Mugalamarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,10-C-79-52,Ctr-Kor-Kundetivanka,Alathur,,,,,2,1,998,479,,,,,,,,,0,4,13,203,,,,,,,,,,,,,,,,
375,10-C-79-52,Ctr-Kor-Kundetivanka,Annuru kasabagayat,,,,,1,0,952,730,,,,,,,,,0,1,16,154,,,,,,,,,,,,,,,,
376,10-C-79-52,Ctr-Kor-Kundetivanka,Battuvaripalli,,,,,1,0,329,215,,,,,,,,,0,1,0,146,,,,,,,,,,,,,,,,
377,10-C-79-52,Ctr-Kor-Kundetivanka,Gazanki,,,,,1,2,1312,988,,,,,,,,,0,0,46,510,,,,,,,,,,,,,,,,
378,10-C-79-52,Ctr-Kor-Kundetivanka,Kasava Raja Pura Agraharam,,,,,1,1,1146,775,,,,,,,,,0,5,101,448,,,,,,,,,,,,,,,,
379,10-C-79-52,Ctr-Kor-Kundetivanka,Karvetinagarm,,,,,5,3,1193,629,,,,,,,,,0,10,4,181,,,,,,,,,,,,,,,,
380,10-C-79-52,Ctr-Kor-Kundetivanka,Katherapalle,,,,,1,6,1311,935,,,,,,,,,0,8,41,250,,,,,,,,,,,,,,,,
381,10-C-79-52,Ctr-Kor-Kundetivanka,Kesavakuppam,,,,,1,1,919,606,,,,,,,,,0,1,19,155,,,,,,,,,,,,,,,,
382,10-C-79-52,Ctr-Kor-Kundetivanka,Kollagunta,,,,,1,5,309,264,,,,,,,,,0,0,4,197,,,,,,,,,,,,,,,,
383,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba Vilasam,,,,,1,1,1057,765,,,,,,,,,0,0,40,269,,,,,,,,,,,,,,,,
384,10-C-79-52,Ctr-Kor-Kundetivanka,Mukkara vari palli,,,,,2,1,569,350,,,,,,,,,0,2,0,163,,,,,,,,,,,,,,,,
385,10-C-79-52,Ctr-Kor-Kundetivanka,Nissanka Durgam,,,,,1,2,840,692,,,,,,,,,0,0,18,156,,,,,,,,,,,,,,,,
386,10-C-79-52,Ctr-Kor-Kundetivanka,Ponnagallu,,,,,1,2,981,667,,,,,,,,,0,6,3,220,,,,,,,,,,,,,,,,
387,10-C-79-52,Ctr-Kor-Kundetivanka,Rajakumara Venkata Bahadur Peta,,,,,3,4,778,673,,,,,,,,,0,0,18,261,,,,,,,,,,,,,,,,
388,10-C-79-52,Ctr-Kor-Kundetivanka,Thirumala Kondamamba gari Peta,,,,,1,3,876,676,,,,,,,,,0,5,23,228,,,,,,,,,,,,,,,,
389,10-C-79-52,Ctr-Kor-Kundetivanka,Viratapuram - Ammapalle RF,,,,,1,2,890,696,,,,,,,,,0,0,5,157,,,,,,,,,,,,,,,,
390,10-C-79-52,Ctr-Kor-Kundetivanka,Yerramarajupalli,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
391,10-C-79-52,Ctr-Kor-Kundetivanka,Kamachinnayapalli,,,,,4,3,1016,642,,,,,,,,,0,0,19,156,,,,,,,,,,,,,,,,
392,10-C-79-52,Ctr-Kor-Kundetivanka,Chillamakulapalli,,,,,1,1,1669,1092,,,,,,,,,0,1,41,261,,,,,,,,,,,,,,,,
393,10-C-79-52,Ctr-Kor-Kundetivanka,Chokkamadugu,,,,,1,1,1226,772,,,,,,,,,0,0,19,156,,,,,,,,,,,,,,,,
394,10-C-79-52,Ctr-Kor-Kundetivanka,Muddikuppam,,,,,2,1,1181,856,,,,,,,,,0,0,5,157,,,,,,,,,,,,,,,,
395,10-C-79-52,Ctr-Kor-Kundetivanka,Nelavai,,,,,3,2,1180,815,,,,,,,,,0,0,23,233,,,,,,,,,,,,,,,,
396,10-C-79-52,Ctr-Kor-Kundetivanka,Pillarikuppam,,,,,2,2,1522,961,,,,,,,,,0,1,101,454,,,,,,,,,,,,,,,,
397,10-C-79-52,Ctr-Kor-Kundetivanka,Venkatapuram,,,,,2,1,1340,834,,,,,,,,,0,2,3,233,,,,,,,,,,,,,,,,
398,10-C-79-52,Ctr-Kor-Kundetivanka,Aggichenupalli,,,,,1,1,156,135,,,,,,,,,0,0,0,115,,,,,,,,,,,,,,,,
399,10-C-79-52,Ctr-Kor-Kundetivanka,Allamadugu,,,,,2,8,109,103,,,,,,,,,0,4,0,72,,,,,,,,,,,,,,,,
400,10-C-79-52,Ctr-Kor-Kundetivanka,Bramhanapalli,,,,,0,5,856,513,,,,,,,,,0,1,96,319,,,,,,,,,,,,,,,,
401,10-C-79-52,Ctr-Kor-Kundetivanka,Chenchugudi,,,,,1,3,577,339,,,,,,,,,0,1,29,261,,,,,,,,,,,,,,,,
402,10-C-79-52,Ctr-Kor-Kundetivanka,Devaragudipalli,,,,,1,0,322,196,,,,,,,,,0,0,2,225,,,,,,,,,,,,,,,,
403,10-C-79-52,Ctr-Kor-Kundetivanka,Goduguchinta,,,,,1,3,185,105,,,,,,,,,0,1,0,142,,,,,,,,,,,,,,,,
404,10-C-79-52,Ctr-Kor-Kundetivanka,Inam kothur,,,,,0,2,671,417,,,,,,,,,0,0,19,131,,,,,,,,,,,,,,,,
405,10-C-79-52,Ctr-Kor-Kundetivanka,Jakkadona,,,,,1,5,705,305,,,,,,,,,0,1,10,155,,,,,,,,,,,,,,,,
406,10-C-79-52,Ctr-Kor-Kundetivanka,Jarlabailu,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
407,10-C-79-52,Ctr-Kor-Kundetivanka,Kommaragunta,,,,,0,3,652,452,,,,,,,,,0,1,5,133,,,,,,,,,,,,,,,,
408,10-C-79-52,Ctr-Kor-Kundetivanka,Kondakindapalli,,,,,1,1,237,205,,,,,,,,,0,0,4,193,,,,,,,,,,,,,,,,
409,10-C-79-52,Ctr-Kor-Kundetivanka,Kurivikuppam,,,,,0,3,917,640,,,,,,,,,0,1,44,410,,,,,,,,,,,,,,,,
410,10-C-79-52,Ctr-Kor-Kundetivanka,KVM Agraharam,,,,,0,3,523,398,,,,,,,,,0,1,35,124,,,,,,,,,,,,,,,,
411,10-C-79-52,Ctr-Kor-Kundetivanka,Makamamba-puram,,,,,1,2,88,66,,,,,,,,,0,0,0,40,,,,,,,,,,,,,,,,
412,10-C-79-52,Ctr-Kor-Kundetivanka,Mambedu,,,,,3,4,515,368,,,,,,,,,0,2,18,141,,,,,,,,,,,,,,,,
413,10-C-79-52,Ctr-Kor-Kundetivanka,Mandivenganapalli,,,,,1,6,739,442,,,,,,,,,0,3,3,143,,,,,,,,,,,,,,,,
414,10-C-79-52,Ctr-Kor-Kundetivanka,Marepalli,,,,,1,2,637,437,,,,,,,,,0,1,17,174,,,,,,,,,,,,,,,,
415,10-C-79-52,Ctr-Kor-Kundetivanka,Pachikapallam,,,,,1,5,575,349,,,,,,,,,0,2,23,180,,,,,,,,,,,,,,,,
416,10-C-79-52,Ctr-Kor-Kundetivanka,Perumallapalli,,,,,1,2,443,411,,,,,,,,,0,1,18,254,,,,,,,,,,,,,,,,
417,10-C-79-52,Ctr-Kor-Kundetivanka,Petagunta,,,,,2,7,377,258,,,,,,,,,0,5,9,154,,,,,,,,,,,,,,,,
418,10-C-79-52,Ctr-Kor-Kundetivanka,TKM puram,,,,,0,3,730,356,,,,,,,,,0,3,4,145,,,,,,,,,,,,,,,,
419,10-C-79-52,Ctr-Kor-Kundetivanka,Vedurukuppam,,,,,1,4,1046,636,,,,,,,,,0,1,41,161,,,,,,,,,,,,,,,,
420,10-C-79-52,Ctr-Kor-Kundetivanka,Venugopalapuram,,,,,3,2,301,168,,,,,,,,,0,1,0,150,,,,,,,,,,,,,,,,
421,10-C-79-52,Ctr-Kor-Kundetivanka,Veperi,,,,,0,3,551,395,,,,,,,,,0,0,16,135,,,,,,,,,,,,,,,,
422,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Marrikuntapalli,,,,,9,12,1010,533,,,,,,,,,0,0,13,435,,,,,,,,,,,,,,,,
423,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Medikurti,,,,,25,22,1158,699,,,,,,,,,0,0,68,540,,,,,,,,,,,,,,,,
424,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Pallavolu,,,,,4,18,1208,738,,,,,,,,,0,0,43,356,,,,,,,,,,,,,,,,
425,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Boppasamudram,,,,,0,0,355,264,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
426,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Galivaripalli,,,,,3,2,216,161,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
427,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gyarampalli,,,,,5,3,520,450,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
428,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Hissapalli,,,,,1,0,236,170,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
429,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Timmapuram,,,,,8,2,252,192,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
430,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Titavaguntapalli,,,,,0,1,226,163,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
431,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tuvapalli,,,,,1,2,359,250,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
432,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Gandaboyanapalli,,,,,46,8,689,417,,,,,,,,,0,0,0,449,,,,,,,,,,,,,,,,
433,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Tatiguntapalli,,,,,17,3,2127,1248,,,,,,,,,0,0,123,460,,,,,,,,,,,,,,,,
434,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,10-C-71-17,Ctr-Ch-Bahudaeast-Marrikuntapalle,Mahal,,,,,0,0,2079,1457,,,,,,,,,0,0,128,1230,,,,,,,,,,,,,,,,
437,10-C-71-18,Ctr-Ch-Bahudawest-Kalakada,Kalakada,,,,,78,58,428,380,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
438,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Maddipatla Vari Palle,,,,,7,2,159,132,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
439,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Khambham Vari Palli,,,,,4,2,116,124,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
440,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Garnimitta,,,,,6,6,730,532,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
441,10-C-71-19,Ctr-Ch-KV PalleVanka-KV Palle,Matampalli,,,,,0,1,283,146,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
