"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
84,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Karumanchi",1045,0,,,,1045,,,1045,550,,,550
85,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Nidamaluru",1436,0,,,,1436,,,1436,0,,,
86,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ponduru",1319,1319,,,1319,0,,,,0,,,
87,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Turpu Naidupalem",289,289,,,289,0,,,,289,,,289
88,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","G.kattubadi",198,0,,,,198,,,198,0,,,
89,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mallavarappadu",540,540,,,540,0,,,,251,,,251
90,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Kanduluru",1486,1486,,,1486,0,,,,0,,,
91,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Marlapadu",934,884,50,,934,0,,,,0,,,
92,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Konijedu",2789,2709,80,,2789,0,,,,0,,,
93,"08_C_58_47","PKM_C_G&M_Kothapatnam","Aluru",1981,1981,0,0,1981,0,0,0,0,1000,0,0,1000
94,"08_C_58_47","PKM_C_G&M_Kothapatnam","Padarthi",3349,3349,0,0,3349,0,0,0,0,0,0,0,0
95,"08_C_58_47","PKM_C_G&M_Kothapatnam","Kothapatnam ",6719,6719,0,0,6719,0,0,0,0,0,0,0,0
96,"08_C_58_47","PKM_C_G&M_Kothapatnam","Rajupalem",555,555,0,0,555,0,0,0,0,0,0,0,0
97,"08_C_58_47","PKM_C_G&M_Kothapatnam","P.kandrika",193,193,0,0,193,0,0,0,0,0,0,0,0
98,"08_C_58_47","PKM_C_G&M_Kothapatnam","Ethamukkala",1607,1607,0,0,1607,0,0,0,0,0,0,0,0
99,"08_C_58_47","PKM_C_G&M_Kothapatnam","Madanuru",2040,2040,0,0,2040,0,0,0,0,0,0,0,0
100,"08_C_56_17","PKM_C_Romperu_Ballikurava","Vemavaram",738,738,0,,738,0,0,,0,,,,
101,"08_C_56_17","PKM_C_Romperu_Ballikurava","Konidena",3730,0,0,,,3615,115,,3730,,,,
102,"08_C_56_17","PKM_C_Romperu_Ballikurava","Ballikurava ",955,955,0,,955,0,0,,0,,,,
103,"08_C_56_17","PKM_C_Romperu_Ballikurava","Chennupalli",1847,1797,50,,1847,0,0,,0,,,,
104,"08_C_56_17","PKM_C_Romperu_Ballikurava","Muktheswaram",1271,1271,0,,1271,0,0,,0,,,,
105,"08_C_56_17","PKM_C_Romperu_Ballikurava","Guntupalli",1891,1871,20,,1891,0,0,,0,,,,
106,"08_C_56_17","PKM_C_Romperu_Ballikurava","Vallapalli",1198,1148,50,,1198,0,0,,0,,,,
107,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Garlapadu",448,448,,,448,0,,,,,,,
108,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Gadiyapudi",541,541,,,541,0,,,,,,,
109,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Mallavaram",814,814,,,814,0,,,,,,,
110,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Venkateswarapuram",148,148,,,148,0,,,,,,,
111,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Doddavaram ",1510,1510,,,1510,0,,,,,,,
112,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Nelaturu",963,963,,,963,0,,,,,,,
113,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Maddipadu ",1193,1193,,,1193,0,,,,,,,
114,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Lingamguntla",869,869,,,869,0,,,,,,,
115,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Ilapavuluru",1432,1432,,,1432,0,,,,,,,
116,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Rangasaipuram",242,242,,,242,0,,,,,,,
117,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Pallamalli",2106,2006,100,,2106,0,,,,,,,
118,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Nekunambad",578,578,,,578,0,,,,,,,
119,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Chandrapadu",1435,1435,,,1435,0,,,,,,,
120,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","T.Gudipadu",352,352,,,352,0,,,,,,,
121,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Bandlamudi",533,533,,,533,0,,,,,,,
122,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","P. Naidupalem",496,496,,,496,0,,,,,,,
123,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Cheemakurthy",2788,2788,,,2788,0,,,,,,,
124,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","K.Agraharam",292,292,,,292,0,,,,,,,
125,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Yerragudipadu",850,850,,,850,0,,,,,,,
126,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Manchikalapadu",1010,1010,,,1010,0,,,,,,,
127,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Lakshmipuram",265,265,,,265,0,,,,,,,
128,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Rudravaram",1201,1201,,,1201,0,,,,,,,
129,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Guravareddipalem",349,349,,,349,0,,,,,,,
130,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Minampadu",2270,2270,,,2270,0,,,,,,,
131,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Endluru",1107,1107,,,1107,0,,,,,,,
132,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Pernamitta",2760,2760,,,2760,0,,,,,,,
133,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","S.N.Padu (Gangavaram)",3752,3752,,,3752,0,,,,0,,,
134,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Throvagunta",1402,1402,,,1402,0,,,,1402,,,1402
135,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Devarampadu",2993,2993,,,2993,0,,,,0,,,
136,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Gudimendlapadu",175,175,,,175,0,,,,0,,,
137,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Mukthinuthalapadu",870,870,,,870,0,,,,870,,,870
138,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Vellampalli",576,0,,,,576,,,576,0,,,
139,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Kolachinakota",432,0,,,,432,,,432,0,,,
140,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Seetharampuram",349,0,,,,349,,,349,0,,,
141,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Nandipadu",345,0,,,,345,,,345,0,,,
142,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Inamanamellur",2040,0,,,,2040,,,2040,0,,,
143,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Doddavarappadu",493,0,,,,493,,,493,0,,,
144,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Peddakothapalli",1444,0,,,,1444,,,1444,0,,,
145,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Yedugundlapadu",687,0,,,,687,,,687,687,,,687
