"sr.no",,,"village name","No. M.I.Tanks command area",,"Number of M.I.Tanks [Non command area]",,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,"Watershed code ","GW watershed name",,"Number","spread ha","Number","spread ha","Number","spread ha"
573,"08_C_61_38","PKM_C_MN_C.S.Puram","Thummagunta",,,0,0,,
574,"08_C_61_38","PKM_C_MN_C.S.Puram","Darsiguntapeta",,,1,8,,
575,"08_C_61_38","PKM_C_MN_C.S.Puram","Bonthavaripalli",,,1,4,,
576,"08_C_61_38","PKM_C_MN_C.S.Puram","Bodavuladinne",,,1,5,,
577,"08_C_61_38","PKM_C_MN_C.S.Puram","Kondaboyinapalli",,,0,0,,
578,"08_C_61_38","PKM_C_MN_C.S.Puram","Ranganayunanipalli",,,0,0,,
579,"08_C_61_38","PKM_C_MN_C.S.Puram","Darsithimmakkapalli",,,0,0,,
580,"08_C_61_38","PKM_C_MN_C.S.Puram","C.S.Puram",,,1,100,,
581,"08_C_61_38","PKM_C_MN_C.S.Puram","Kovelampadu",,,1,50,,
582,"08_C_61_38","PKM_C_MN_C.S.Puram","Anikepalli",,,1,10,,
583,"08_C_61_38","PKM_C_MN_C.S.Puram","Nallamadugula",,,1,9,,
584,"08_C_61_38","PKM_C_MN_C.S.Puram","Uppalapadu",,,0,0,,
585,"08_C_61_38","PKM_C_MN_C.S.Puram","Gunthachennampalli",,,0,0,,
586,"08_C_61_38","PKM_C_MN_C.S.Puram","Regulachilaka",,,1,5,,
587,"08_C_61_38","PKM_C_MN_C.S.Puram","Chennapanayudipalli",,,1,5,,
588,"08_C_61_38","PKM_C_MN_C.S.Puram","Vatlabayalu",,,1,4,,
589,"08_C_61_38","PKM_C_MN_C.S.Puram","Malameedipalli",,,0,0,,
590,"08_C_61_38","PKM_C_MN_C.S.Puram","Kothapalli",,,1,5,,
591,"08_C_61_38","PKM_C_MN_C.S.Puram","Ambavaram",,,2,13,,
592,"08_C_61_38","PKM_C_MN_C.S.Puram","M.Venganapalli",,,0,0,,
593,"08_C_61_38","PKM_C_MN_C.S.Puram","R.F",,,,,,
594,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Murikimallapenta(RF)",,,0,0,,
595,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Rachakonda",,,4,12,,
596,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Yandrapalli",,,1,3,,
597,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Komarolu",,,3,12,,
598,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Chapalamadugu",,,3,14,,
599,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","Kavalakuntla",,,2,6,,
600,"08-C-57-13(2)","PKM-C-GKM-KAVALAKUNTLA","RF",,,,,,
601,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Malakondapentagudam",,,1,5,,
602,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Isukagundam",,,1,4,,
603,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Ambavaram",,,4,23,,
604,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Narava",,,0,0,,
605,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Narasimhunipalli",,,1,3,,
606,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Kongalaveedu",,,0,0,,
607,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Giddalur",,,0,0,,
608,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Modampalli",,,1,4,,
609,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Chattireddypalli",,,1,12,,
610,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Kristnamsettipalli",,,1,15,,
611,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Kanchipalli",,,3,12,,
612,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Bogada",,,0,0,,
613,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Kothakota",,,1,15,,
614,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Mundlapadu",,,1,10,,
615,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Kommanur",,,0,0,,
616,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Sanjeevaraopeta",,,1,3,,
617,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Gadikota",,,1,2,,
618,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","Uyyalavada",,,1,10,,
619,"08_C_70_36","PKM_C_SAGILERU_GIDDALURU","R.Forest ",,,,,,
620,"08-c-60-56","PKM-C-PL-S.KONDA","Muppala",,,1,3,,
621,"08-c-60-56","PKM-C-PL-S.KONDA","Singarabhotlapalem",,,0,0,,
622,"08-c-60-56","PKM-C-PL-S.KONDA","V.K.Kandrika",,,0,0,,
623,"08-c-60-56","PKM-C-PL-S.KONDA","N.V.V.Kandrika",,,0,0,,
624,"08-c-60-56","PKM-C-PL-S.KONDA","Nandanavanam",,,0,0,,
625,"08-c-60-56","PKM-C-PL-S.KONDA","K.Bitragunta",,,1,25,,
626,"08-c-60-56","PKM-C-PL-S.KONDA","J.G.Kandrika",,,0,0,,
627,"08-c-60-56","PKM-C-PL-S.KONDA","M.K.Kandrika",,,0,0,,
628,"08-c-60-56","PKM-C-PL-S.KONDA","Pandulapadu",,,0,0,,
629,"08-c-60-56","PKM-C-PL-S.KONDA","Jillelamudi",,,0,0,,
630,"08-c-60-56","PKM-C-PL-S.KONDA","Vikkiralapeta",,,0,0,,
631,"08-c-60-56","PKM-C-PL-S.KONDA","Palukuru",,,1,22,,
632,"08-c-60-56","PKM-C-PL-S.KONDA","KondiKandukuru",,,1,15,,
633,"08-c-60-56","PKM-C-PL-S.KONDA","Kovvuru",,,1,12,,
634,"08-c-60-56","PKM-C-PL-S.KONDA","Kanumalla",,,1,12,,
635,"08-c-60-56","PKM-C-PL-S.KONDA","kalikavaya",,,0,0,,
636,"08-c-60-56","PKM-C-PL-S.KONDA","Mulaguntapadu",,,0,0,,
637,"08-c-60-56","PKM-C-PL-S.KONDA","Somarajupalli",,,0,0,,
638,"08-c-60-56","PKM-C-PL-S.KONDA","Pakala",,,4,150,,
639,"08-c-60-56","PKM-C-PL-S.KONDA","Singarayakonda",,,1,35,,
640,"08_C_44_9(1)","PKM_D_LK_Garinipenta","Ballagondipenta",,,,,,
641,"08_C_44_9(1)","PKM_D_LK_Garinipenta","Garnipenta",,,,,,
642,"08_C_44_9(1)","PKM_D_LK_Garinipenta","R.F",,,,,,
643,"08_C_57_27","PKM_C_GKM_Korisapadu","Somavarrappadu",,,,,,
644,"08_C_57_27","PKM_C_GKM_Korisapadu","Korisapadu ",,,,,,
645,"08_C_57_27","PKM_C_GKM_Korisapadu","Dyvalaravuru",,,,,,
646,"08_C_57_27","PKM_C_GKM_Korisapadu","Annangi",,,,,,
647,"08_C_57_27","PKM_C_GKM_Korisapadu","Gundlapalli",,,,,,
648,"08_C_57_27","PKM_C_GKM_Korisapadu","Rachavaripalem",,,,,,
649,"08_C_57_27","PKM_C_GKM_Korisapadu","Kirthipadu",,,,,,
650,"08_C_57_27","PKM_C_GKM_Korisapadu","Kothakota",,,,,,
651,"08_C_57_27","PKM_C_GKM_Korisapadu","Nidamanuru",,,,,,
652,"08_C_57_27","PKM_C_GKM_Korisapadu","Chadalawada",,,,,,
653,"08_C_57_27","PKM_C_GKM_Korisapadu","Chervanuppalapadu",,,,,,
654,"08_C_57_27","PKM_C_GKM_Korisapadu","Ammanabrolu",,,1,8,,
655,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Pedakandukuru",,,,,,
656,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Ayyavaripalli",,,,,,
657,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Donakonda",,,,,,
658,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Arthaveedu",,,4,6,,
659,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Papinenipalli",,,,,,
660,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Bollupalli",,,2,40,,
661,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Erragunta",,,0,0,,
662,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Bogulu",,,0,0,,
663,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Lingapuram",,,0,0,,
664,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","Lingapuram Kandrika",,,0,0,,
665,"08_C_57_8","PKM_C-GKM_ARDHAVEEDU","RF",,,0,0,,
666,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Pamidipadu",,,0,0,,
667,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Prasangalapadu",,,0,0,,
668,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Rachapudi",,,0,0,,
669,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Pothavaram",,,0,0,,
670,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Raparla",,,0,0,,
671,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Machavaram",,,0,0,,
672,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Naguluppalapadu",,,0,0,,
673,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Kandlagunta",,,0,0,,
674,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Uppugonduru",,,0,0,,
675,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Mattigunta",,,0,0,,
676,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Kanuparthi",,,0,0,,
677,"08_C_56_45","PKM_C_Romperu_N.G.Padu","Pedaganjam",,,0,0,,
678,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Pochamukkalapalli",,,1,5,,
679,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Sangapuram",,,1,5,,
680,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kalavalapalli",,,0,0,,
681,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Tellabadu",,,0,0,,
682,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","P.Kambhampadu",,,0,0,,
683,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Ganimanapadu",,,0,0,,
684,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Vagimadugu",,,2,10,,
685,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Mummaipalem",,,1,5,,
686,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Basavapuram",,,2,8,,
687,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Munagapadu",,,2,10,,
688,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Veligandla",,,1,5,,
689,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Chintagunta",,,0,0,,
690,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Buradapaelm",,,0,0,,
691,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Ambapuram",,,1,5,,
692,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Regumanupalli",,,1,4,,
693,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Gurralamadugu",,,1,5,,
694,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Garladenne",,,1,5,,
695,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Marripalem",,,0,0,,
696,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Vaddimadugu",,,,,,
697,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Bodapadu",,,0,0,,
698,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Aswarayunipalem",,,3,8,,
699,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Edurrallapadu",,,4,3,,
700,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","K.K.Mitla",,,0,0,,
701,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Katragunta",,,0,0,,
702,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Tuvvapadu",,,1,0.5,,
703,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Vinjavarthipadu",,,1,2,,
704,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Salanutala",,,0,0,,
705,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Nagampalli",,,,,,
706,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Budamkayalapadu",,,2,1,,
707,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Garimenapenta",,,,,,
708,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Gajjalakonda",,,2,1,,
709,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Igalapadu",,,0,0,,
710,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kesavabotlapalem",,,0,0,,
711,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Pamulapadu",,,0,0,,
712,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kunchipalli",,,,,,
713,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Dasallapalli",,,,,,
714,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Ramulaveedu",,,0,0,,
715,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Ganugapenta",,,0,0,,
716,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Potalapadu",,,0,0,,
717,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kandallapalli",,,0,0,,
718,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Ragasamudram",,,0,0,,
719,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kalujuvvalapadu",,,2,1,,
720,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Jangamreddypalli",,,0,0,,
721,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Obayapalli",,,6,4,,
722,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Mangalakunta",,,1,0.5,,
723,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Kondareddypalli",,,0,0,,
724,"08-C-59-11","PKM-C-MUSI-K.K.MITLA","Lakshmakkapalli",,,0,0,,
725,"08-C-57-35","Pkm_C-Gkm_Racherla","Errabalem",,,1,2,,
726,"08-C-57-35","Pkm_C-Gkm_Racherla","Ananthapalli",,,0,0,,
727,"08-C-57-35","Pkm_C-Gkm_Racherla","Turimella",,,0,0,,
728,"08-C-57-35","Pkm_C-Gkm_Racherla","Akaveedu",,,2,2,,
729,"08-C-57-35","Pkm_C-Gkm_Racherla","Venthurlapadu",,,1,2,,
730,"08-C-57-35","Pkm_C-Gkm_Racherla","Chinnaganipalli",,,1,1,,
731,"08-C-57-35","Pkm_C-Gkm_Racherla","Chollaveedu",,,2,4,,
732,"08-C-57-35","Pkm_C-Gkm_Racherla","J.P.Cheruvu",,,1,1,,
733,"08-C-57-35","Pkm_C-Gkm_Racherla","Anumalapalli",,,1,1,,
734,"08-C-57-35","Pkm_C-Gkm_Racherla","Racherla",,,1,4,,
735,"08-C-57-35","Pkm_C-Gkm_Racherla","Timmapuram",,,,,,
736,"08-C-57-35","Pkm_C-Gkm_Racherla","RF",,,,,,
737,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Palutla",,,0,0,,
738,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Ponnalaboilu",,,0,0,,
739,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Narutadikala",,,0,0,,
740,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Alatam",,,0,0,,
741,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Burugundla",,,0,0,,
742,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Guttalacheruvu",,,0,0,,
743,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Baipenta",,,0,0,,
744,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Naidakkacherla",,,0,0,,
745,"08-D-44-03","PKM-D-KRISHNA-PALUTLA","Resrve forest",,,0,0,,
746,"08_C_60_41","Pkm_C_PL_Ponnalulu","Rajavulapadu",,,1,9,,
747,"08_C_60_41","Pkm_C_PL_Ponnalulu","Manginapadu",,,1,4,,
748,"08_C_60_41","Pkm_C_PL_Ponnalulu","Chennipadu",,,1,5,,
749,"08_C_60_41","Pkm_C_PL_Ponnalulu","P.B.puram",,,,,,
750,"08_C_60_41","Pkm_C_PL_Ponnalulu","Ravulakollu",,,,,,
751,"08_C_60_41","Pkm_C_PL_Ponnalulu","Uppaladinna",,,,,,
752,"08_C_60_41","Pkm_C_PL_Ponnalulu","Vempadu",,,1,6,,
753,"08_C_60_41","Pkm_C_PL_Ponnalulu","Vellaturu",,,,,,
754,"08_C_60_41","Pkm_C_PL_Ponnalulu","Ponnaluru",,,2,150,,
755,"08_C_60_41","Pkm_C_PL_Ponnalulu","P.G.Kandrika",,,,,,
756,"08_C_60_41","Pkm_C_PL_Ponnalulu","Cherukuru",,,4,225,,
757,"08_C_60_41","Pkm_C_PL_Ponnalulu","Boganampadu",,,2,60,,
758,"08_C_60_41","Pkm_C_PL_Ponnalulu","Malepadu",,,1,9,,
759,"08_C_60_41","Pkm_C_PL_Ponnalulu","Lingamguntla",,,1,8,,
760,"08_C_60_41","Pkm_C_PL_Ponnalulu","Veerannapalem",,,,,,
761,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Tangella",,,1,6,,
762,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Ayyaparajupalem",,,1,19,,
763,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Tangutur",,,0,0,,
764,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Velagapudi",,,0,0,,
765,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Jayavaram",,,0,0,,
766,"08-C-60-49","PKM-C-PL-JARUGUMALLI","P.M.kandrika-1",,,0,0,,
767,"08-C-60-49","PKM-C-PL-JARUGUMALLI","N.N.Kandrika",,,0,0,,
768,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Vardhinenipalem",,,2,10,,
769,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Pachhava",,,0,0,,
770,"08-C-60-49","PKM-C-PL-JARUGUMALLI","K-Agraharam",,,0,0,,
771,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Kamepalli",,,1,12,,
772,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Chathukapadu",,,0,0,,
773,"08-C-60-49","PKM-C-PL-JARUGUMALLI","I.M.Kandrika",,,0,0,,
774,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Pydipadu",,,0,0,,
775,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Ramachandrapuram",,,0,0,,
776,"08-C-60-49","PKM-C-PL-JARUGUMALLI","N.M.V.Kandrika",,,0,0,,
777,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Narasingolu",,,0,0,,
778,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Chirukurapadu",,,0,0,,
779,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Davagudur",,,0,0,,
780,"08-C-60-49","PKM-C-PL-JARUGUMALLI","P.G.Kandrika",,,0,0,,
781,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Jarugumalli",,,0,0,,
782,"08-C-60-49","PKM-C-PL-JARUGUMALLI","Vaviletipadu",,,0,0,,
783,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Viranchipuram",,,0,,,
784,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Pd.Gogulapalli",,,1,5,,
785,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Jammalamadaka",,,1,4,,
786,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Vangapadu",,,2,6,,
787,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Krishnapuram",,,0,,,
788,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Guravajipeta",,,1,4,,
789,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Chirladinne",,,1,3,,
790,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Vijayagopalapuram",,,0,,,
791,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Balavenkatapuram",,,1,3,,
792,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Ballipalli",,,2,8,,
793,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Umamaheswarapuram",,,1,2,,
794,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Raviguntapalli",,,0,0,,
795,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Chodavaram",,,0,0,,
796,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Marapaguntla",,,1,3,,
797,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","Nagireddipalle",,,1,10,,
798,"08-C-60-39(31)","PKM-C-PL-BALLIPALLI","RF",,,,,,
799,"08_C_70_37","PKM_C_Sagileru_Komarolu","Nallaguntla",,,1,5,,
800,"08_C_70_37","PKM_C_Sagileru_Komarolu","Rajupalem",,,1,5,,
801,"08_C_70_37","PKM_C_Sagileru_Komarolu","G.Moranaipalli",,,0,0,,
802,"08_C_70_37","PKM_C_Sagileru_Komarolu","Vennampalli",,,0,0,,
803,"08_C_70_37","PKM_C_Sagileru_Komarolu","Lingareddypalli",,,0,0,,
804,"08_C_70_37","PKM_C_Sagileru_Komarolu","Krishnampalli",,,0,0,,
805,"08_C_70_37","PKM_C_Sagileru_Komarolu","Idamakallu",,,2,10,,
806,"08_C_70_37","PKM_C_Sagileru_Komarolu","Pullareddypalli",,,1,5,,
807,"08_C_70_37","PKM_C_Sagileru_Komarolu","Chintalapalli",,,,,,
808,"08_C_70_37","PKM_C_Sagileru_Komarolu","Komarole",,,2,10,,
809,"08_C_70_37","PKM_C_Sagileru_Komarolu","Badinenipalli",,,,,,
810,"08_C_70_37","PKM_C_Sagileru_Komarolu","Ramavaripalli",,,,,,
811,"08_C_70_37","PKM_C_Sagileru_Komarolu","Suravaripalli",,,,,,
812,"08_C_70_37","PKM_C_Sagileru_Komarolu","Mottupalli",,,,,,
813,"08_C_70_37","PKM_C_Sagileru_Komarolu","Bedusupalli",,,,,,
814,"08_C_70_37","PKM_C_Sagileru_Komarolu","Brahmanapalli",,,1,5,,
815,"08_C_70_37","PKM_C_Sagileru_Komarolu","Reddicherla",,,1,10,,
816,"08_C_70_37","PKM_C_Sagileru_Komarolu","Podilikondapalli",,,0,0,,
817,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Pedanagulavaram",,,1,7,,
818,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Vemulakota",,,1,3,,
819,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Idupur",,,2,4,,
820,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Nikarampalli",,,0,0,,
821,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Jammanapalli",,,0,0,,
822,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Kalabheemunipadu",,,2,5,,
823,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Akkacheruvu",,,0,0,,
824,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Gottipadia",,,2,4,,
825,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Devarajugattu",,,1,4,,
826,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Kothapalli",,,0,0,,
827,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Gobbur",,,1,2,,
828,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Tangirallapalli",,,1,2,,
829,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Cumbumpadu",,,0,0,,
830,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Peddaraveedu",,,1,2,,
831,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Sunkesula",,,1,2,,
832,"08-C-57-06","PKM-C-GKM-PEDDARAVEEDU","Kalanuthala",,,2,4,,
833,"08-c-61-53","PKM-C-MN-L.Samudram","Kalavalla",,,0,0,,
834,"08-c-61-53","PKM-C-MN-L.Samudram","Bodavada",,,1,5,,
835,"08-c-61-53","PKM-C-MN-L.Samudram","Renimadugu",,,1,2,,
836,"08-c-61-53","PKM-C-MN-L.Samudram","Mogilicherla",,,2,8,,
837,"08-c-61-53","PKM-C-MN-L.Samudram","J.R.Kandrika",,,1,15,,
838,"08-c-61-53","PKM-C-MN-L.Samudram","Vengalapuram",,,0,0,,
839,"08-c-61-53","PKM-C-MN-L.Samudram","Muktheswaram",,,0,0,,
840,"08-c-61-53","PKM-C-MN-L.Samudram","Malakondarayunipalem",,,1,5,,
841,"08-c-61-53","PKM-C-MN-L.Samudram","V.R.Kota",,,2,10,,
842,"08-c-61-53","PKM-C-MN-L.Samudram","Viswanathapuram",,,1,10,,
843,"08-c-61-53","PKM-C-MN-L.Samudram","Thimmareddypalem",,,0,0,,
844,"08-c-61-53","PKM-C-MN-L.Samudram","LingaSamudram",,,2,10,,
845,"08-c-61-53","PKM-C-MN-L.Samudram","Narasimhapuram",,,0,0,,
846,"08-c-61-53","PKM-C-MN-L.Samudram","Racheruvurajupalem",,,0,0,,
847,"08-c-61-53","PKM-C-MN-L.Samudram","Pentralla",,,0,0,,
848,"08-c-61-53","PKM-C-MN-L.Samudram","Chimalapenta",,,1,2,,
849,"08-c-61-53","PKM-C-MN-L.Samudram","Gangapalem",,,1,5,,
850,"08-c-61-53","PKM-C-MN-L.Samudram","T.Rajupalem",,,0,0,,
851,"08-c-61-53","PKM-C-MN-L.Samudram","Tunugunta",,,0,0,,
852,"08_C_59_12","PKM_C_Musi_Podili","Nagarajukunta",,,3,21,,
853,"08_C_59_12","PKM_C_Musi_Podili","Veerabhadrapuram",,,0,0,,
854,"08_C_59_12","PKM_C_Musi_Podili","Siddavaram",,,8,500,,
855,"08_C_59_12","PKM_C_Musi_Podili","Bachchalakurapadu",,,3,65,,
856,"08_C_59_12","PKM_C_Musi_Podili","Chinarikatla",,,1,20,,
857,"08_C_59_12","PKM_C_Musi_Podili","Irasalagundam",,,0,0,,
858,"08_C_59_12","PKM_C_Musi_Podili","Mallavaram",,,6,535,,
859,"08_C_59_12","PKM_C_Musi_Podili","Zuvvaleru",,,0,0,,
860,"08_C_59_12","PKM_C_Musi_Podili","Sudanagunta",,,3,309,,
861,"08_C_59_12","PKM_C_Musi_Podili","Tummagunta",,,1,80,,
862,"08_C_59_12","PKM_C_Musi_Podili","Kondayapalem",,,5,77,,
863,"08_C_59_12","PKM_C_Musi_Podili","Salakanuthala",,,0,0,,
864,"08_C_59_12","PKM_C_Musi_Podili","Mugachintala",,,0,0,,
865,"08_C_59_12","PKM_C_Musi_Podili","Dondaleru",,,1,38,,
866,"08_C_59_12","PKM_C_Musi_Podili","Obulakkapalli",,,0,0,,
867,"08_C_59_12","PKM_C_Musi_Podili","Kambalapadu",,,1,1,,
868,"08_C_59_12","PKM_C_Musi_Podili","Jahulapuram",,,0,0,,
869,"08_C_59_12","PKM_C_Musi_Podili","Nandipalem",,,0,0,,
870,"08_C_59_12","PKM_C_Musi_Podili","Ramayakandrika",,,0,0,,
871,"08_C_59_12","PKM_C_Musi_Podili","Madalavaripalem",,,3,21,,
872,"08_C_59_12","PKM_C_Musi_Podili","Akkacheruvu",,,1,19,,
873,"08_C_59_12","PKM_C_Musi_Podili","Podili",,,1,59,,
874,"08_C_59_12","PKM_C_Musi_Podili","Nimmavaram",,,1,20,,
875,"08_C_59_12","PKM_C_Musi_Podili","Tigadurthipadu",,,0,0,,
876,"08_C_59_12","PKM_C_Musi_Podili","Amudalapalli",,,0,0,,
877,"08_C_59_12","PKM_C_Musi_Podili","Annavaram",,,0,0,,
878,"08_C__57_34","PKM-C-GKM-CUMBUM","Gannepalli",,,2,6,,
