,,,,Command Area,,Non command Area,,Poor quality area,,
,,,,Residential,,Residential,,Residential,,
Sr.no,Watershed code,GW watershed name,village name,DWDW/HP,DW PWS,DWDW/HP,DW PWS,DWDW/HP,DW PWS,Total
567,08-C-57-21(33),PKM-C-GKM-KONAPALLI,Ravipadu,,,31,1,,,32
568,08_C_61_38,PKM_C_MN_C.S.Puram,Venkatayacheruvu,,,15,0,,,15
569,08_C_61_38,PKM_C_MN_C.S.Puram,Boyamadugula,,,11,0,,,11
570,08_C_61_38,PKM_C_MN_C.S.Puram,Mundlapadu,,,10,0,,,10
571,08_C_61_38,PKM_C_MN_C.S.Puram,Chintalapalem,,,13,0,,,13
572,08_C_61_38,PKM_C_MN_C.S.Puram,Arivemula,,,13,0,,,13
573,08_C_61_38,PKM_C_MN_C.S.Puram,Ekunampuram,,,24,0,,,24
574,08_C_61_38,PKM_C_MN_C.S.Puram,Thummagunta,,,4,0,,,4
575,08_C_61_38,PKM_C_MN_C.S.Puram,Darsiguntapeta,,,3,0,,,3
576,08_C_61_38,PKM_C_MN_C.S.Puram,Bonthavaripalli,,,3,0,,,3
577,08_C_61_38,PKM_C_MN_C.S.Puram,Bodavuladinne,,,5,0,,,5
578,08_C_61_38,PKM_C_MN_C.S.Puram,Kondaboyinapalli,,,8,0,,,8
579,08_C_61_38,PKM_C_MN_C.S.Puram,Ranganayunanipalli,,,3,0,,,3
580,08_C_61_38,PKM_C_MN_C.S.Puram,Darsithimmakkapalli,,,1,0,,,1
581,08_C_61_38,PKM_C_MN_C.S.Puram,C.S.Puram,,,33,1,,,34
582,08_C_61_38,PKM_C_MN_C.S.Puram,Kovelampadu,,,30,0,,,30
583,08_C_61_38,PKM_C_MN_C.S.Puram,Anikepalli,,,12,0,,,12
584,08_C_61_38,PKM_C_MN_C.S.Puram,Nallamadugula,,,13,0,,,13
585,08_C_61_38,PKM_C_MN_C.S.Puram,Uppalapadu,,,8,0,,,8
586,08_C_61_38,PKM_C_MN_C.S.Puram,Gunthachennampalli,,,14,0,,,14
587,08_C_61_38,PKM_C_MN_C.S.Puram,Regulachilaka,,,18,1,,,19
588,08_C_61_38,PKM_C_MN_C.S.Puram,Chennapanayudipalli,,,11,0,,,11
589,08_C_61_38,PKM_C_MN_C.S.Puram,Vatlabayalu,,,11,0,,,11
590,08_C_61_38,PKM_C_MN_C.S.Puram,Malameedipalli,,,0,0,,,0
591,08_C_61_38,PKM_C_MN_C.S.Puram,Kothapalli,,,12,0,,,12
592,08_C_61_38,PKM_C_MN_C.S.Puram,Ambavaram,,,12,0,,,12
593,08_C_61_38,PKM_C_MN_C.S.Puram,M.Venganapalli,,,12,0,,,12
594,08_C_61_38,PKM_C_MN_C.S.Puram,R.F,,,,,,,0
595,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Murikimallapenta(RF),,,,0.001,,,0.001
596,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Rachakonda,,,10,3,,,13
597,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Yandrapalli,,,12,4,,,16
598,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Komarolu,,,13,6,,,19
599,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Chapalamadugu,,,21,9,,,30
600,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,Kavalakuntla,,,9,4,,,13
601,08-C-57-13(2),PKM-C-GKM-KAVALAKUNTLA,RF,,,,,,,0
602,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Malakondapentagudam,,,2,0,,,2
603,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Isukagundam,,,2,0,,,2
604,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Ambavaram,,,45,3,,,48
605,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Narava,,,21,2,,,23
606,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Narasimhunipalli,,,0,0,,,0
607,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Kongalaveedu,,,13,0,,,13
608,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Giddalur,,,120,5,,,125
609,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Modampalli,,,15,1,,,16
610,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Chattireddypalli,,,6,0,,,6
611,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Kristnamsettipalli,,,42,4,,,46
612,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Kanchipalli,,,15,3,,,18
613,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Bogada,,,2,0,,,2
614,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Kothakota,,,16,2,,,18
615,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Mundlapadu,,,38,3,,,41
616,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Kommanur,,,18,5,,,23
617,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Sanjeevaraopeta,,,31,5,,,36
618,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Gadikota,,,30,5,,,35
619,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,Uyyalavada,,,39,5,,,44
620,08_C_70_36,PKM_C_SAGILERU_GIDDALURU,R.Forest ,,,,,,,0
621,08-c-60-56,PKM-C-PL-S.KONDA,Muppala,,,2,1,,,3
622,08-c-60-56,PKM-C-PL-S.KONDA,Singarabhotlapalem,,,6,1,,,7
623,08-c-60-56,PKM-C-PL-S.KONDA,V.K.Kandrika,,,1,,,,1
624,08-c-60-56,PKM-C-PL-S.KONDA,N.V.V.Kandrika,,,1,1,,,2
625,08-c-60-56,PKM-C-PL-S.KONDA,Nandanavanam,,,13,1,,,14
626,08-c-60-56,PKM-C-PL-S.KONDA,K.Bitragunta,,,20,1,,,21
627,08-c-60-56,PKM-C-PL-S.KONDA,J.G.Kandrika,,,0,0,,,0
628,08-c-60-56,PKM-C-PL-S.KONDA,M.K.Kandrika,,,0,,,,0
629,08-c-60-56,PKM-C-PL-S.KONDA,Pandulapadu,,,7,1,,,8
630,08-c-60-56,PKM-C-PL-S.KONDA,Jillelamudi,,,0,3,,,3
631,08-c-60-56,PKM-C-PL-S.KONDA,Vikkiralapeta,,,4,1,,,5
632,08-c-60-56,PKM-C-PL-S.KONDA,Palukuru,,,5,,,,5
633,08-c-60-56,PKM-C-PL-S.KONDA,KondiKandukuru,,,34,1,,,35
634,08-c-60-56,PKM-C-PL-S.KONDA,Kovvuru,,,12,,,,12
635,08-c-60-56,PKM-C-PL-S.KONDA,Kanumalla,,,23,2,,,25
636,08-c-60-56,PKM-C-PL-S.KONDA,kalikavaya,,,27,0,,,27
637,08-c-60-56,PKM-C-PL-S.KONDA,Mulaguntapadu,,,29,1,,,30
638,08-c-60-56,PKM-C-PL-S.KONDA,Somarajupalli,,,46,1,,,47
639,08-c-60-56,PKM-C-PL-S.KONDA,Pakala,,,172,2,,,174
640,08-c-60-56,PKM-C-PL-S.KONDA,Singarayakonda,,,115,4,,,119
641,08_C_70_37,PKM_C_Sagileru_Allinagaram,Allinagaram,,,15,,,,15
642,08_C_70_37,PKM_C_Sagileru_Allinagaram,R.F,,,,,,,0
643,08_C_44_9(1),PKM_D_LK_Garinipenta,Ballagondipenta,,,4,0,,,4
644,08_C_44_9(1),PKM_D_LK_Garinipenta,Garnipenta,,,2,0,,,2
645,08_C_44_9(1),PKM_D_LK_Garinipenta,R.F,,,,,,,0
646,08_C_57_27,PKM_C_GKM_Korisapadu,Somavarrappadu,,,12,,,,12
647,08_C_57_27,PKM_C_GKM_Korisapadu,Korisapadu ,,,37,2,,,39
648,08_C_57_27,PKM_C_GKM_Korisapadu,Dyvalaravuru,,,44,,,,44
649,08_C_57_27,PKM_C_GKM_Korisapadu,Annangi,,,38,2,,,40
650,08_C_57_27,PKM_C_GKM_Korisapadu,Gundlapalli,,,26,,,,26
651,08_C_57_27,PKM_C_GKM_Korisapadu,Rachavaripalem,,,,2,,,2
652,08_C_57_27,PKM_C_GKM_Korisapadu,Kirthipadu,,,5,4,,,9
653,08_C_57_27,PKM_C_GKM_Korisapadu,Kothakota,,,27,1,,,28
654,08_C_57_27,PKM_C_GKM_Korisapadu,Nidamanuru,,,16,4,,,20
655,08_C_57_27,PKM_C_GKM_Korisapadu,Chadalawada,,,20,1,,,21
656,08_C_57_27,PKM_C_GKM_Korisapadu,Chervanuppalapadu,,,21,2,,,23
657,08_C_57_27,PKM_C_GKM_Korisapadu,Ammanabrolu,,,26,2,,,28
658,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Pedakandukuru,,,48,4,,,52
659,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Ayyavaripalli,,,7,0,,,7
660,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Donakonda,,,21,1,,,22
661,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Arthaveedu,,,40,1,,,41
662,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Papinenipalli,,,42,1,,,43
663,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Bollupalli,,,28,0,,,28
664,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Erragunta,,,2,0,,,2
665,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Bogulu,,,32,1,,,33
666,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Lingapuram,,,25,2,,,27
667,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,Lingapuram Kandrika,,,0,0,,,0
668,08_C_57_8,PKM_C-GKM_ARDHAVEEDU,RF,,,,,,,0
669,08_C_56_45,PKM_C_Romperu_N.G.Padu,Pamidipadu,,,42,2,,,44
670,08_C_56_45,PKM_C_Romperu_N.G.Padu,Prasangalapadu,,,18,0,,,18
671,08_C_56_45,PKM_C_Romperu_N.G.Padu,Rachapudi,,,21,0,,,21
672,08_C_56_45,PKM_C_Romperu_N.G.Padu,Pothavaram,,,0,1,,,1
673,08_C_56_45,PKM_C_Romperu_N.G.Padu,Raparla,,,25,1,,,26
674,08_C_56_45,PKM_C_Romperu_N.G.Padu,Machavaram,,,20,1,,,21
675,08_C_56_45,PKM_C_Romperu_N.G.Padu,Naguluppalapadu,,,30,2,,,32
676,08_C_56_45,PKM_C_Romperu_N.G.Padu,Kandlagunta,,,32,2,,,34
677,08_C_56_45,PKM_C_Romperu_N.G.Padu,Uppugonduru,,,22,1,,,23
678,08_C_56_45,PKM_C_Romperu_N.G.Padu,Mattigunta,,,2,1,,,3
679,08_C_56_45,PKM_C_Romperu_N.G.Padu,Kanuparthi,,,20,1,,,21
680,08_C_56_45,PKM_C_Romperu_N.G.Padu,Pedaganjam,,,16,2,,,18
681,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Pochamukkalapalli,,,0,0,,,0
682,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Sangapuram,,,3,0,,,3
683,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kalavalapalli,,,0,0,,,0
684,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Tellabadu,,,0,0,,,0
685,08-C-59-11,PKM-C-MUSI-K.K.MITLA,P.Kambhampadu,,,1,0,,,1
686,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Ganimanapadu,,,6,0,,,6
687,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Vagimadugu,,,8,0,,,8
688,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Mummaipalem,,,1,0,,,1
689,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Basavapuram,,,5,0,,,5
690,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Munagapadu,,,21,0,,,21
691,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Veligandla,,,11,1,,,12
692,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Chintagunta,,,10,1,,,11
693,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Buradapaelm,,,3,0,,,3
694,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Ambapuram,,,8,0,,,8
695,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Regumanupalli,,,2,0,,,2
696,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Gurralamadugu,,,11,0,,,11
697,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Garladenne,,,31,0,,,31
698,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Marripalem,,,9,0,,,9
699,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Vaddimadugu,,,7,0,,,7
700,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Bodapadu,,,2,0,,,2
701,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Aswarayunipalem,,,0,0,,,0
702,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Edurrallapadu,,,14,1,,,15
703,08-C-59-11,PKM-C-MUSI-K.K.MITLA,K.K.Mitla,,,25,1,,,26
704,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Katragunta,,,30,1,,,31
705,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Tuvvapadu,,,22,1,,,23
706,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Vinjavarthipadu,,,8,0,,,8
707,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Salanutala,,,8,0,,,8
708,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Nagampalli,,,11,0,,,11
709,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Budamkayalapadu,,,2,0,,,2
710,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Garimenapenta,,,16,0,,,16
711,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Gajjalakonda,,,48,2,,,50
712,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Igalapadu,,,14,0,,,14
713,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kesavabotlapalem,,,1,0,,,1
714,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Pamulapadu,,,18,0,,,18
715,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kunchipalli,,,16,1,,,17
716,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Dasallapalli,,,6,0,,,6
717,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Ramulaveedu,,,10,0,,,10
718,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Ganugapenta,,,12,0,,,12
719,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Potalapadu,,,11,0,,,11
720,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kandallapalli,,,5,0,,,5
721,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Ragasamudram,,,10,0,,,10
722,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kalujuvvalapadu,,,19,0,,,19
723,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Jangamreddypalli,,,2,0,,,2
724,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Obayapalli,,,3,0,,,3
725,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Mangalakunta,,,11,0,,,11
726,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Kondareddypalli,,,4,0,,,4
727,08-C-59-11,PKM-C-MUSI-K.K.MITLA,Lakshmakkapalli,,,7,0,,,7
728,08-C-60-39,PKM-C-PL-VELIGANDLA,Takkellapadu(k),,,12,0,,,12
729,08-C-60-39,PKM-C-PL-VELIGANDLA,P.nagulavaram,,,63,3,,,66
730,08-C-60-39,PKM-C-PL-VELIGANDLA,J.Narasayapalli,,,4,0,,,4
731,08-C-60-39,PKM-C-PL-VELIGANDLA,K.K.B.Kandrika,,,0,0,,,0
732,08-C-60-39,PKM-C-PL-VELIGANDLA,P.Rallapalli,,,22,1,,,23
733,08-C-60-39,PKM-C-PL-VELIGANDLA,Ganesunipalli,,,10,0,,,10
734,08-C-60-39,PKM-C-PL-VELIGANDLA,Panduva,,,9,0,,,9
735,08-C-60-39,PKM-C-PL-VELIGANDLA,G.Sitaramapuram,,,21,0,,,21
736,08-C-60-39,PKM-C-PL-VELIGANDLA,Gannavaram,,,2,0,,,2
737,08-C-60-39,PKM-C-PL-VELIGANDLA,Gurugupadu,,,0,0,,,0
738,08-C-60-39,PKM-C-PL-VELIGANDLA,Kankanampadu,,,27,0,,,27
739,08-C-60-39,PKM-C-PL-VELIGANDLA,K.Agraharam,,,10,0,,,10
740,08-C-60-39,PKM-C-PL-VELIGANDLA,Ballavaram,,,5,1,,,6
741,08-C-60-39,PKM-C-PL-VELIGANDLA,Perugupall,,,6,0,,,6
742,08-C-60-39,PKM-C-PL-VELIGANDLA,Hussainpuram,,,38,1,,,39
743,08-C-60-39,PKM-C-PL-VELIGANDLA,Bontaguntapalli,,,1,0,,,1
744,08-C-60-39,PKM-C-PL-VELIGANDLA,Mogulluru,,,38,2,,,40
745,08-C-60-39,PKM-C-PL-VELIGANDLA,Veligandla,,,46,5,,,51
746,08-C-60-39,PKM-C-PL-VELIGANDLA,Ramagopalapuram,,,21,0,,,21
747,08-C-60-39,PKM-C-PL-VELIGANDLA,Ramalingapuram,,,14,0,,,14
748,08-C-60-39,PKM-C-PL-VELIGANDLA,Immadicheruvu,,,34,1,,,35
749,08-C-60-39,PKM-C-PL-VELIGANDLA,Vedullacheruvu,,,14,0,,,14
750,08-C-60-39,PKM-C-PL-VELIGANDLA,Kotalapalli,,,14,0,,,14
751,08-C-60-40,PKM-C-PL-VELIGANDLA,RF,,,,,,,0
752,08-C-57-35,Pkm_C-Gkm_Racherla,Errabalem,,,30,,,,30
753,08-C-57-35,Pkm_C-Gkm_Racherla,Ananthapalli,,,0,,,,0
754,08-C-57-35,Pkm_C-Gkm_Racherla,Turimella,,,31,3,,,34
755,08-C-57-35,Pkm_C-Gkm_Racherla,Akaveedu,,,38,2,,,40
756,08-C-57-35,Pkm_C-Gkm_Racherla,Venthurlapadu,,,2,,,,2
757,08-C-57-35,Pkm_C-Gkm_Racherla,Chinnaganipalli,,,15,2,,,17
758,08-C-57-35,Pkm_C-Gkm_Racherla,Chollaveedu,,,29,2,,,31
759,08-C-57-35,Pkm_C-Gkm_Racherla,J.P.Cheruvu,,,24,1,,,25
760,08-C-57-35,Pkm_C-Gkm_Racherla,Anumalapalli,,,25,2,,,27
761,08-C-57-35,Pkm_C-Gkm_Racherla,Racherla,,,45,5,,,50
762,08-C-57-35,Pkm_C-Gkm_Racherla,Timmapuram,,,10,1,,,11
763,08-C-57-35,Pkm_C-Gkm_Racherla,RF,,,,,,,0
764,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Palutla,,,9,0,,,9
765,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Ponnalaboilu,,,8,0,,,8
766,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Narutadikala,,,6,0,,,6
767,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Alatam,,,5,0,,,5
768,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Burugundla,,,8,0,,,8
769,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Guttalacheruvu,,,5,0,,,5
770,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Baipenta,,,5,0,,,5
771,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Naidakkacherla,,,4,0,,,4
772,08-D-44-03,PKM-D-KRISHNA-PALUTLA,Resrve forest,,,5,,,,5
773,08_C_60_41,Pkm_C_PL_Ponnalulu,Rajavulapadu,,,17,1,,,18
774,08_C_60_41,Pkm_C_PL_Ponnalulu,Manginapadu,,,1,,,,1
775,08_C_60_41,Pkm_C_PL_Ponnalulu,Chennipadu,,,22,,,,22
776,08_C_60_41,Pkm_C_PL_Ponnalulu,P.B.puram,,,,,,,0
777,08_C_60_41,Pkm_C_PL_Ponnalulu,Ravulakollu,,,20,2,,,22
778,08_C_60_41,Pkm_C_PL_Ponnalulu,Uppaladinna,,,1,1,,,2
779,08_C_60_41,Pkm_C_PL_Ponnalulu,Vempadu,,,9,1,,,10
780,08_C_60_41,Pkm_C_PL_Ponnalulu,Vellaturu,,,18,,,,18
781,08_C_60_41,Pkm_C_PL_Ponnalulu,Ponnaluru,,,69,2,,,71
782,08_C_60_41,Pkm_C_PL_Ponnalulu,P.G.Kandrika,,,5,,,,5
783,08_C_60_41,Pkm_C_PL_Ponnalulu,Cherukuru,,,22,1,,,23
784,08_C_60_41,Pkm_C_PL_Ponnalulu,Boganampadu,,,20,,,,20
785,08_C_60_41,Pkm_C_PL_Ponnalulu,Malepadu,,,26,,,,26
786,08_C_60_41,Pkm_C_PL_Ponnalulu,Lingamguntla,,,12,,,,12
787,08_C_60_41,Pkm_C_PL_Ponnalulu,Veerannapalem,,,5,,,,5
788,08-C-60-49,PKM-C-PL-JARUGUMALLI,Tangella,,,45,,,,45
789,08-C-60-49,PKM-C-PL-JARUGUMALLI,Ayyaparajupalem,,,0,,,,0
790,08-C-60-49,PKM-C-PL-JARUGUMALLI,Tangutur,,,42,4,,,46
791,08-C-60-49,PKM-C-PL-JARUGUMALLI,Velagapudi,,,,1,,,1
792,08-C-60-49,PKM-C-PL-JARUGUMALLI,Jayavaram,,,10,1,,,11
793,08-C-60-49,PKM-C-PL-JARUGUMALLI,P.M.kandrika-1,,,0,0,,,0
794,08-C-60-49,PKM-C-PL-JARUGUMALLI,N.N.Kandrika,,,21,1,,,22
795,08-C-60-49,PKM-C-PL-JARUGUMALLI,Vardhinenipalem,,,19,,,,19
796,08-C-60-49,PKM-C-PL-JARUGUMALLI,Pachhava,,,14,1,,,15
797,08-C-60-49,PKM-C-PL-JARUGUMALLI,K-Agraharam,,,1,1,,,2
798,08-C-60-49,PKM-C-PL-JARUGUMALLI,Kamepalli,,,7,1,,,8
799,08-C-60-49,PKM-C-PL-JARUGUMALLI,Chathukapadu,,,8,1,,,9
800,08-C-60-49,PKM-C-PL-JARUGUMALLI,I.M.Kandrika,,,0,0,,,0
801,08-C-60-49,PKM-C-PL-JARUGUMALLI,Pydipadu,,,22,2,,,24
802,08-C-60-49,PKM-C-PL-JARUGUMALLI,Ramachandrapuram,,,3,0,,,3
803,08-C-60-49,PKM-C-PL-JARUGUMALLI,N.M.V.Kandrika,,,0,0,,,0
804,08-C-60-49,PKM-C-PL-JARUGUMALLI,Narasingolu,,,1,1,,,2
805,08-C-60-49,PKM-C-PL-JARUGUMALLI,Chirukurapadu,,,4,1,,,5
806,08-C-60-49,PKM-C-PL-JARUGUMALLI,Davagudur,,,12,1,,,13
807,08-C-60-49,PKM-C-PL-JARUGUMALLI,P.G.Kandrika,,,0,0,,,0
808,08-C-60-49,PKM-C-PL-JARUGUMALLI,Jarugumalli,,,15,3,,,18
809,08-C-60-49,PKM-C-PL-JARUGUMALLI,Vaviletipadu,,,7,1,,,8
810,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Viranchipuram,,,0,0,,,0
811,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Pd.Gogulapalli,,,28,0,,,28
812,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Jammalamadaka,,,14,0,,,14
813,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Vangapadu,,,16,0,,,16
814,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Krishnapuram,,,9,0,,,9
815,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Guravajipeta,,,28,1,,,29
816,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Chirladinne,,,40,0,,,40
817,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Vijayagopalapuram,,,8,0,,,8
818,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Balavenkatapuram,,,9,0,,,9
819,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Ballipalli,,,22,0,,,22
820,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Umamaheswarapuram,,,4,0,,,4
821,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Raviguntapalli,,,24,0,,,24
822,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Chodavaram,,,8,0,,,8
823,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Marapaguntla,,,14,1,,,15
824,08-C-60-39(31),PKM-C-PL-BALLIPALLI,Nagireddipalle,,,16,1,,,17
825,08-C-60-39(31),PKM-C-PL-BALLIPALLI,RF,,,4,,,,4
826,08_C_70_37,PKM_C_Sagileru_Komarolu,Nallaguntla,,,20,2,,,22
827,08_C_70_37,PKM_C_Sagileru_Komarolu,Rajupalem,,,38,3,,,41
828,08_C_70_37,PKM_C_Sagileru_Komarolu,G.Moranaipalli,,,0,0,,,0
829,08_C_70_37,PKM_C_Sagileru_Komarolu,Vennampalli,,,4,0,,,4
830,08_C_70_37,PKM_C_Sagileru_Komarolu,Lingareddypalli,,,5,0,,,5
831,08_C_70_37,PKM_C_Sagileru_Komarolu,Krishnampalli,,,15,1,,,16
832,08_C_70_37,PKM_C_Sagileru_Komarolu,Idamakallu,,,33,2,,,35
833,08_C_70_37,PKM_C_Sagileru_Komarolu,Pullareddypalli,,,21,1,,,22
834,08_C_70_37,PKM_C_Sagileru_Komarolu,Chintalapalli,,,29,1,,,30
835,08_C_70_37,PKM_C_Sagileru_Komarolu,Komarole,,,70,4,,,74
836,08_C_70_37,PKM_C_Sagileru_Komarolu,Badinenipalli,,,8,1,,,9
837,08_C_70_37,PKM_C_Sagileru_Komarolu,Ramavaripalli,,,3,0,,,3
838,08_C_70_37,PKM_C_Sagileru_Komarolu,Suravaripalli,,,19,2,,,21
839,08_C_70_37,PKM_C_Sagileru_Komarolu,Mottupalli,,,4,1,,,5
840,08_C_70_37,PKM_C_Sagileru_Komarolu,Bedusupalli,,,6,1,,,7
841,08_C_70_37,PKM_C_Sagileru_Komarolu,Brahmanapalli,,,8,2,,,10
842,08_C_70_37,PKM_C_Sagileru_Komarolu,Reddicherla,,,49,4,,,53
843,08_C_70_37,PKM_C_Sagileru_Komarolu,Podilikondapalli,,,14,3,,,17
844,08_C_70_37,PKM_C_Sagileru_Komarolu,forest&hilly area,,,,,,,0
845,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Pedanagulavaram,,,18,1,,,19
846,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Vemulakota,,,42,1,,,43
847,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Idupur,,,38,3,,,41
848,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Nikarampalli,,,14,2,,,16
849,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Jammanapalli,,,16,2,,,18
850,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Kalabheemunipadu,,,20,2,,,22
851,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Akkacheruvu,,,5,0,,,5
852,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Gottipadia,,,20,4,,,24
853,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Devarajugattu,,,10,2,,,12
854,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Kothapalli,,,10,1,,,11
855,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Gobbur,,,18,1,,,19
856,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Tangirallapalli,,,16,0,,,16
857,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Cumbumpadu,,,10,1,,,11
858,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Peddaraveedu,,,22,1,,,23
859,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Sunkesula,,,20,2,,,22
860,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,Kalanuthala,,,14,5,,,19
861,08-C-57-06,PKM-C-GKM-PEDDARAVEEDU,RF,,,,,,,0
862,08-c-61-53,PKM-C-MN-L.Samudram,Kalavalla,,,20,1,,,21
