,,,Command area,,,,,,,,,,,,Non-Command area,,,,,,,,,,,,Poor quality,,,,,,,,,,,
Sr.No,Watershed name,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,,,,3.401360544,Industrial,,,
,,Type of well,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,,,,,yield,No.of ,Days of operation of wells          ,
,,,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,,,,,lph,wells,Monsoon,Non - Monsoon
224,PKM-C-MN-ULAVAPADU,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
225,PKM-C-GKM-Boyalapalli,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,0,0,,,,,,,,,,,,
226,PKM-C-GKM-Boyalapalli,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,0,0,,,,,,,,,,,,
227,PKM-C-GKM-Boyalapalli,BWs,,,,,,,,,,,,,6428.571429,,40,60,857.1428571,,120,240,4285.714286,,0,0,,,,,,,,,,,,
228,PKM-C-GKM-Boyalapalli,S TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
229,PKM-C-GKM-Boyalapalli,M TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
230,PKM-C-GKM-Boyalapalli,D TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
231,PKM-C-GKM-Boyalapalli,Filter Points,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
232,PKM-C-MN-Pedda Rajupalem,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
233,PKM-C-MN-Pedda Rajupalem,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
234,PKM-C-MN-Pedda Rajupalem,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
235,PKM-C-MN-Pedda Rajupalem,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
236,PKM-C-MN-Pedda Rajupalem,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
237,PKM-C-MN-Pedda Rajupalem,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
238,PKM-C-MN-Pedda Rajupalem,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
239,PKM_C_PL_H.M.Padu,DW,,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
240,PKM_C_PL_H.M.Padu,DW+PS/DCB,,,,,,,,,,,,,3285.714286,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
241,PKM_C_PL_H.M.Padu,BWs,,,,,,,,,,,,,10714.28571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
242,PKM_C_PL_H.M.Padu,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
243,PKM_C_PL_H.M.Padu,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
244,PKM_C_PL_H.M.Padu,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
245,PKM_C_PL_H.M.Padu,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
246,PKM-C-GKM-KONAPALLI,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
247,PKM-C-GKM-KONAPALLI,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
248,PKM-C-GKM-KONAPALLI,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
249,PKM-C-GKM-KONAPALLI,S TW,,,,,,,,,,,,,0,,40,90,0,,,,0,,,,,,,,,,,,,,,
250,PKM-C-GKM-KONAPALLI,M TW,,,,,,,,,,,,,0,,40,90,0,,,,0,,,,,,,,,,,,,,,
251,PKM-C-GKM-KONAPALLI,D TW,,,,,,,,,,,,,0,,40,90,0,,,,0,,,,,,,,,,,,,,,
252,PKM-C-GKM-KONAPALLI,Filter Points,,,,,,,,,,,,,0,,40,90,0,,,,0,,,,,,,,,,,,,,,
253,PKM_C_MN_C.S.Puram,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
254,PKM_C_MN_C.S.Puram,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
255,PKM_C_MN_C.S.Puram,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
256,PKM_C_MN_C.S.Puram,S TW,,,,,,,,,,,,,0,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
257,PKM_C_MN_C.S.Puram,M TW,,,,,,,,,,,,,0,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
258,PKM_C_MN_C.S.Puram,D TW,,,,,,,,,,,,,0,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
259,PKM_C_MN_C.S.Puram,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
260,PKM-C-GKM-KAVALAKUNTLA,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
261,PKM-C-GKM-KAVALAKUNTLA,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
262,PKM-C-GKM-KAVALAKUNTLA,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
263,PKM-C-GKM-KAVALAKUNTLA,S TW,,,,,,,,,,,,,0,,0,0,0,,,,0,,,,,,,,,,,,,,,
264,PKM-C-GKM-KAVALAKUNTLA,M TW,,,,,,,,,,,,,0,,0,0,0,,,,0,,,,,,,,,,,,,,,
265,PKM-C-GKM-KAVALAKUNTLA,D TW,,,,,,,,,,,,,0,,0,0,0,,,,0,,,,,,,,,,,,,,,
266,PKM-C-GKM-KAVALAKUNTLA,Filter Points,,,,,,,,,,,,,0,,0,0,0,,,,0,,,,,,,,,,,,,,,
267,PKM_C_SAGILERU_GIDDALURU,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
268,PKM_C_SAGILERU_GIDDALURU,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
269,PKM_C_SAGILERU_GIDDALURU,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
270,PKM_C_SAGILERU_GIDDALURU,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
271,PKM_C_SAGILERU_GIDDALURU,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
272,PKM_C_SAGILERU_GIDDALURU,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
273,PKM_C_SAGILERU_GIDDALURU,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
274,PKM-C-PL-S.KONDA,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
275,PKM-C-PL-S.KONDA,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
276,PKM-C-PL-S.KONDA,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
277,PKM-C-PL-S.KONDA,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
278,PKM-C-PL-S.KONDA,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
279,PKM-C-PL-S.KONDA,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
280,PKM-C-PL-S.KONDA,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
281,PKM_C_Sagileru_Allinagaram,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
282,PKM_C_Sagileru_Allinagaram,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
283,PKM_C_Sagileru_Allinagaram,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
284,PKM_C_Sagileru_Allinagaram,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
285,PKM_C_Sagileru_Allinagaram,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
286,PKM_C_Sagileru_Allinagaram,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
287,PKM_C_Sagileru_Allinagaram,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
288,PKM_D_LK_Garinipenta,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
289,PKM_D_LK_Garinipenta,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
290,PKM_D_LK_Garinipenta,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
291,PKM_D_LK_Garinipenta,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
292,PKM_D_LK_Garinipenta,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
293,PKM_D_LK_Garinipenta,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
294,PKM_D_LK_Garinipenta,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
295,PKM_C_GKM_Korisapadu,DW,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,0,,0,0,,,,,,,,,,,,
296,PKM_C_GKM_Korisapadu,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,88,1714.285714,,120,240,0,,0,0,,,,,,,,,,,,
297,PKM_C_GKM_Korisapadu,BWs,,,,,,,,,,,,,7142.857143,,45,90,2857.142857,,120,240,0,,0,0,,,,,,,,,,,,
298,PKM_C_GKM_Korisapadu,S TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
299,PKM_C_GKM_Korisapadu,M TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
300,PKM_C_GKM_Korisapadu,D TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
301,PKM_C_GKM_Korisapadu,Filter Points,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
302,PKM_C-GKM_ARDHAVEEDU,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
303,PKM_C-GKM_ARDHAVEEDU,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,88,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
304,PKM_C-GKM_ARDHAVEEDU,BWs,,,,,,,,,,,,,6428.571429,,40,80,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
305,PKM_C-GKM_ARDHAVEEDU,S TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
306,PKM_C-GKM_ARDHAVEEDU,M TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
307,PKM_C-GKM_ARDHAVEEDU,D TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
308,PKM_C-GKM_ARDHAVEEDU,Filter Points,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
309,PKM_C_Romperu_N.G.Padu,DW,,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
310,PKM_C_Romperu_N.G.Padu,DW+PS/DCB,,,,,,,,,,,,,3285.714286,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
311,PKM_C_Romperu_N.G.Padu,BWs,,,,,,,,,,,,,10714.28571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
312,PKM_C_Romperu_N.G.Padu,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
313,PKM_C_Romperu_N.G.Padu,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
314,PKM_C_Romperu_N.G.Padu,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
315,PKM_C_Romperu_N.G.Padu,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
316,PKM-C-MUSI-K.K.MITLA,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
317,PKM-C-MUSI-K.K.MITLA,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
318,PKM-C-MUSI-K.K.MITLA,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
319,PKM-C-MUSI-K.K.MITLA,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
320,PKM-C-MUSI-K.K.MITLA,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
321,PKM-C-MUSI-K.K.MITLA,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
322,PKM-C-MUSI-K.K.MITLA,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
323,PKM-C-PL-VELIGANDLA,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
324,PKM-C-PL-VELIGANDLA,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,88,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
325,PKM-C-PL-VELIGANDLA,BWs,,,,,,,,,,,,,6428.571429,,45,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
326,PKM-C-PL-VELIGANDLA,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
327,PKM-C-PL-VELIGANDLA,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
328,PKM-C-PL-VELIGANDLA,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
329,PKM-C-PL-VELIGANDLA,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
330,Pkm_C-Gkm_Racherla,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
331,Pkm_C-Gkm_Racherla,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
332,Pkm_C-Gkm_Racherla,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
333,Pkm_C-Gkm_Racherla,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
334,Pkm_C-Gkm_Racherla,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
335,Pkm_C-Gkm_Racherla,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
336,Pkm_C-Gkm_Racherla,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
337,PKM-D-KRISHNA-PALUTLA,DW,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,0,,0,0,,,,,,,,,,,,
338,PKM-D-KRISHNA-PALUTLA,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,88,1714.285714,,120,240,0,,0,0,,,,,,,,,,,,
339,PKM-D-KRISHNA-PALUTLA,BWs,,,,,,,,,,,,,7142.857143,,45,90,2857.142857,,120,240,0,,0,0,,,,,,,,,,,,
340,PKM-D-KRISHNA-PALUTLA,S TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
341,PKM-D-KRISHNA-PALUTLA,M TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
342,PKM-D-KRISHNA-PALUTLA,D TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
343,PKM-D-KRISHNA-PALUTLA,Filter Points,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
344,Pkm_C_PL_Ponnalulu,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
345,Pkm_C_PL_Ponnalulu,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
346,Pkm_C_PL_Ponnalulu,BWs,,,,,,,,,,,,,6428.571429,,45,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
347,Pkm_C_PL_Ponnalulu,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
348,Pkm_C_PL_Ponnalulu,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
349,Pkm_C_PL_Ponnalulu,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
350,Pkm_C_PL_Ponnalulu,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
351,PKM-C-PL-JARUGUMALLI,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
352,PKM-C-PL-JARUGUMALLI,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,88,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
353,PKM-C-PL-JARUGUMALLI,BWs,,,,,,,,,,,,,6428.571429,,45,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
354,PKM-C-PL-JARUGUMALLI,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
355,PKM-C-PL-JARUGUMALLI,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
356,PKM-C-PL-JARUGUMALLI,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
357,PKM-C-PL-JARUGUMALLI,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
358,PKM-C-PL-BALLIPALLI,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
359,PKM-C-PL-BALLIPALLI,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
360,PKM-C-PL-BALLIPALLI,BWs,,,,,,,,,,,,,6428.571429,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
361,PKM-C-PL-BALLIPALLI,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
362,PKM-C-PL-BALLIPALLI,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
363,PKM-C-PL-BALLIPALLI,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
364,PKM-C-PL-BALLIPALLI,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
365,PKM_C_Sagileru_Komarolu,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,0,0,,,,,,,,,,,,
366,PKM_C_Sagileru_Komarolu,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,0,0,,,,,,,,,,,,
367,PKM_C_Sagileru_Komarolu,BWs,,,,,,,,,,,,,5714.285714,,40,90,857.1428571,,120,240,4285.714286,,0,0,,,,,,,,,,,,
368,PKM_C_Sagileru_Komarolu,S TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
369,PKM_C_Sagileru_Komarolu,M TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
370,PKM_C_Sagileru_Komarolu,D TW,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
371,PKM_C_Sagileru_Komarolu,Filter Points,,,,,,,,,,,,,0,,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,
372,PKM-C-GKM-PEDDARAVEEDU,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
373,PKM-C-GKM-PEDDARAVEEDU,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,45,88,285.7142857,,120,240,2857.142857,,120,240,,,,,,,,,,,,
374,PKM-C-GKM-PEDDARAVEEDU,BWs,,,,,,,,,,,,,6428.571429,,45,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
375,PKM-C-GKM-PEDDARAVEEDU,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
376,PKM-C-GKM-PEDDARAVEEDU,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
377,PKM-C-GKM-PEDDARAVEEDU,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
378,PKM-C-GKM-PEDDARAVEEDU,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
379,PKM-C-MN-L.Samudram,DW,,,,,,,,,,,,,1714.285714,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
380,PKM-C-MN-L.Samudram,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
381,PKM-C-MN-L.Samudram,BWs,,,,,,,,,,,,,7142.857143,,40,90,857.1428571,,120,240,4285.714286,,120,240,,,,,,,,,,,,
382,PKM-C-MN-L.Samudram,S TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
383,PKM-C-MN-L.Samudram,M TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
384,PKM-C-MN-L.Samudram,D TW,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
385,PKM-C-MN-L.Samudram,Filter Points,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,
386,PKM_C_Musi_Podili,DW,,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
387,PKM_C_Musi_Podili,DW+PS/DCB,,,,,,,,,,,,,3285.714286,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
388,PKM_C_Musi_Podili,BWs,,,,,,,,,,,,,10714.28571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
389,PKM_C_Musi_Podili,S TW,,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
390,PKM_C_Musi_Podili,M TW,,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
391,PKM_C_Musi_Podili,D TW,,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
392,PKM_C_Musi_Podili,Filter Points,,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
393,PKM-C-GKM-CUMBUM,DW,,,,,,,,,,,,,2142.857143,,40,90,285.7142857,,120,240,1428.571429,,120,240,,,,,,,,,,,,
394,PKM-C-GKM-CUMBUM,DW+PS/DCB,,,,,,,,,,,,,2857.142857,,40,90,571.4285714,,120,240,2857.142857,,120,240,,,,,,,,,,,,
