S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
64,07-C-54-52,GNT-C-54-Karlapalem,Pareli,600,1,6,45,7.6970562748,0.0046182338,15,140,40,9.6982909063,2.7709402589,12.4692311653
65,07-C-54-50,GNT-C-54-Kollipara,Vallabhapuram,2000,2.5,26,45,30.2426406871,0.0604852814,15,90,90,81.6551298552,81.6551298552,163.3102597104
66,07-C-54-50,GNT-C-54-Kollipara,Munnangi,2100,2.5,26,45,30.2426406871,0.0635095454,15,90,90,85.737886348,85.737886348,171.475772696
67,07-C-54-50,GNT-C-54-Kollipara,Dhanthaluru,1800,2.5,26,45,30.2426406871,0.0544367532,15,90,90,73.4896168697,73.4896168697,146.9792337394
68,07-C-54-50,GNT-C-54-Kollipara,Kunchavaram,2500,1,6,45,7.6970562748,0.0192426407,15,90,90,25.9775649276,25.9775649276,51.9551298552
69,07-C-54-50,GNT-C-54-Kollipara,Athota,3000,1,6,45,7.6970562748,0.0230911688,15,90,90,31.1730779131,31.1730779131,62.3461558263
70,07-C-54-50,GNT-C-54-Kollipara,Siripuram,2800,1,6,45,7.6970562748,0.0215517576,15,90,90,29.0948727189,29.0948727189,58.1897454378
71,07-C-54-50,GNT-C-54-Kollipara,Chivaluru,2600,1,6,45,7.6970562748,0.0200123463,15,90,90,27.0166675247,27.0166675247,54.0333350494
72,07-C-54-50,GNT-C-54-Kollipara,Pidaparru,1500,2.5,26,45,30.2426406871,0.045363961,15,90,90,61.2413473914,61.2413473914,122.4826947828
73,07-C-54-50,GNT-C-54-Kollipara,Kollipara,4200,2.5,26,45,30.2426406871,0.1270190909,15,90,90,171.475772696,171.475772696,342.9515453919
74,07-C-54-50,GNT-C-54-Kollipara,Bommuvaripalem,1500,2.5,26,45,30.2426406871,0.045363961,15,90,90,61.2413473914,61.2413473914,122.4826947828
75,07-C-54-50,GNT-C-54-Kollipara,Annavaram,1800,2.5,26,45,30.2426406871,0.0544367532,15,90,90,73.4896168697,73.4896168697,146.9792337394
76,07-C-54-50,GNT-C-54-Kollipara,Thumuluru,2500,1,6,45,7.6970562748,0.0192426407,15,90,90,25.9775649276,25.9775649276,51.9551298552
77,07-C-54-50,GNT-C-54-Kollipara,Davuluru,2800,1,6,45,7.6970562748,0.0215517576,15,90,90,29.0948727189,29.0948727189,58.1897454378
78,07-C-54-50,GNT-C-54-Kollipara,Chemudupadu,2600,1,6,45,7.6970562748,0.0200123463,15,90,90,27.0166675247,27.0166675247,54.0333350494
79,07-C-54-49,GNT-C-54-Kolluru,Ananthavaram,4000,0.75,2,45,3.2727922061,0.0130911688,15,90,90,17.6730779131,17.6730779131,35.3461558263
80,07-C-54-49,GNT-C-54-Kolluru,Chilumuru,3400,2,15,45,18.3941125497,0.0625399827,15,90,90,84.4289766031,84.4289766031,168.8579532062
81,07-C-54-49,GNT-C-54-Kolluru,Ipur,3500,2,15,45,18.3941125497,0.0643793939,15,90,90,86.9121817973,86.9121817973,173.8243635946
82,07-C-54-49,GNT-C-54-Kolluru,Gajullanka,0,0,0,45,0,0,15,90,90,0,0,0
83,07-C-54-49,GNT-C-54-Kolluru,Pedalanka,0,0,0,45,0,0,15,90,90,0,0,0
84,07-C-54-49,GNT-C-54-Kolluru,Kollur,4000,2,15,45,18.3941125497,0.0735764502,15,90,90,99.3282077684,99.3282077684,198.6564155367
85,07-C-54-49,GNT-C-54-Kolluru,Boddulurupadu,3400,0.5,2,45,2.8485281374,0.0096849957,15,90,90,13.0747441508,13.0747441508,26.1494883016
86,07-C-54-49,GNT-C-54-Kolluru,Ravikampadu,4400,0.6,2,45,3.0182337649,0.0132802286,15,90,90,17.9283085636,17.9283085636,35.8566171271
87,07-C-54-49,GNT-C-54-Kolluru,Gurivindapalle,2500,0.5,2,45,2.8485281374,0.0071213203,15,90,90,9.6137824638,9.6137824638,19.2275649276
88,07-C-54-49,GNT-C-54-Kolluru,Chinapulivarru,2800,0.5,2,45,2.8485281374,0.0079758788,15,90,90,10.7674363595,10.7674363595,21.5348727189
89,07-C-54-49,GNT-C-54-Kolluru,Donepudi,3000,2,15,45,18.3941125497,0.0551823376,15,90,90,74.4961558263,74.4961558263,148.9923116525
90,07-C-54-49,GNT-C-54-Kolluru,Potharlanka,0,0,0,45,0,0,15,90,90,0,0,0
91,07-C-54-57,GNT-C-54-Nagaram,Peddavaram,350,1.5,4,45,6.5455844123,0.0022909545,15,90,90,3.0927886348,3.0927886348,6.1855772696
92,07-C-54-57,GNT-C-54-Nagaram,Thotapalle,400,1.5,4,45,6.5455844123,0.0026182338,15,90,90,3.5346155826,3.5346155826,7.0692311653
93,07-C-54-57,GNT-C-54-Nagaram,Dhulipudi,900,1.5,4,45,6.5455844123,0.005891026,15,90,90,7.9528850609,7.9528850609,15.9057701218
94,07-C-54-57,GNT-C-54-Nagaram,Pamidimarru,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
95,07-C-54-57,GNT-C-54-Nagaram,Eletipalem,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
96,07-C-54-57,GNT-C-54-Nagaram,Nagaram,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
97,07-C-54-57,GNT-C-54-Nagaram,Pudivada,400,1.5,4,45,6.5455844123,0.0026182338,15,90,90,3.5346155826,3.5346155826,7.0692311653
98,07-C-54-57,GNT-C-54-Nagaram,Siripudi,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
99,07-C-54-57,GNT-C-54-Nagaram,Pedapalle,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
100,07-C-54-57,GNT-C-54-Nagaram,Pedamatlapudi,700,1.5,4,45,6.5455844123,0.0045819091,15,90,90,6.1855772696,6.1855772696,12.3711545392
101,07-C-54-57,GNT-C-54-Nagaram,Edupalle,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
102,07-C-54-57,GNT-C-54-Nagaram,Allaparru,900,1.5,4,45,6.5455844123,0.005891026,15,90,90,7.9528850609,7.9528850609,15.9057701218
103,07-C-54-58,GNT-C-54-Nizampatnam,Nizampatnam,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
104,07-C-54-58,GNT-C-54-Nizampatnam,Amudalapalle(With Marshes),800,1.5,4,45,6.5455844123,0.0052364675,15,90,90,7.0692311653,7.0692311653,14.1384623305
105,07-C-54-58,GNT-C-54-Nizampatnam,Pregnam,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
106,07-C-54-58,GNT-C-54-Nizampatnam,Muthupalle Agraharam,350,1.5,4,45,6.5455844123,0.0022909545,15,90,90,3.0927886348,3.0927886348,6.1855772696
107,07-C-54-58,GNT-C-54-Nizampatnam,Pallapatla,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
108,07-C-54-58,GNT-C-54-Nizampatnam,Kuchinapudi,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
109,07-C-54-58,GNT-C-54-Nizampatnam,Adavuladeevi(With Marshes),400,1.5,4,45,6.5455844123,0.0026182338,15,90,90,3.5346155826,3.5346155826,7.0692311653
110,07-C-54-58,GNT-C-54-Nizampatnam,Dindi(Including Marshes),800,1.5,4,45,6.5455844123,0.0052364675,15,90,90,7.0692311653,7.0692311653,14.1384623305
111,07-C-54-58,GNT-C-54-Nizampatnam,Nizampatnam forest,0,0,6,45,6,0,15,90,90,0,0,0
112,07-C-54-59,GNT-C-54-Ponnuru,Jupudi,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
113,07-C-54-59,GNT-C-54-Ponnuru,B. Kodur,450,2,6,45,9.3941125497,0.0042273506,15,90,90,5.7069233739,5.7069233739,11.4138467479
114,07-C-54-59,GNT-C-54-Ponnuru,Vellaluru,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
115,07-C-54-59,GNT-C-54-Ponnuru,Mamillapalle,500,2,6,45,9.3941125497,0.0046970563,15,90,90,6.341025971,6.341025971,12.6820519421
116,07-C-54-59,GNT-C-54-Ponnuru,Aremanda,450,2,6,45,9.3941125497,0.0042273506,15,90,90,5.7069233739,5.7069233739,11.4138467479
117,07-C-54-59,GNT-C-54-Ponnuru,Dandamudi,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
118,07-C-54-59,GNT-C-54-Ponnuru,Munipalle,900,2,6,45,9.3941125497,0.0084547013,15,90,90,11.4138467479,11.4138467479,22.8276934958
119,07-C-54-59,GNT-C-54-Ponnuru,P.T.Parru,400,2,6,45,9.3941125497,0.003757645,15,90,90,5.0728207768,5.0728207768,10.1456415537
120,07-C-54-59,GNT-C-54-Ponnuru,Doppalapudi,300,2,6,45,9.3941125497,0.0028182338,15,90,90,3.8046155826,3.8046155826,7.6092311653
