,,,Command area,,,,,,,,,,,,Non-Command area,,,,,,,,,,,,Poor quality,,,,,,,,,,,
Sr.No,Watershed name,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,Domestic,,,,Industrial,,,,Agriculture,,,,,,,,Industrial,,,
,,Type of well,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,yield,No.of ,Days of operation of wells          ,,,,,,yield,No.of ,Days of operation of wells          ,
,,,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,lph,wells,Monsoon,Non - Monsoon,,,,,lph,wells,Monsoon,Non - Monsoon
253,Kri-I-52-Gudivada,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
254,Kri-I-52-Thotlavalluru,DW,0,,40,90,857.1428571,,120,240,0,,120,240,0,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
255,Kri-I-52-Thotlavalluru,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,0,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
256,Kri-I-52-Thotlavalluru,BWs,0,,40,90,10000,,120,240,1428.571429,,120,240,0,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
257,Kri-I-52-Thotlavalluru,STW,0,,40,90,0,,120,240,0,,120,240,0,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
258,Kri-I-52-Thotlavalluru,MTW,0,,40,90,0,,120,240,0,,120,240,0,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
259,Kri-I-52-Thotlavalluru,Deep TW,0,,40,90,0,,120,240,0,,120,240,0,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
260,Kri-I-52-Thotlavalluru,Filter Points,15000,,20,80,0,,120,240,0,,120,240,15000,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
261,Kri-I-52-Pamidimukkala,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
262,Kri-I-52-Pamidimukkala,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
263,Kri-I-52-Pamidimukkala,BWs,0,,40,90,7142.857143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
264,Kri-I-52-Pamidimukkala,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
265,Kri-I-52-Pamidimukkala,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
266,Kri-I-52-Pamidimukkala,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
267,Kri-I-52-Pamidimukkala,Filter Points,15000,,30,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
268,Kri-I-52-Pamarru,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
269,Kri-I-52-Pamarru,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
270,Kri-I-52-Pamarru,BWs,0,,40,90,7142.857143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
271,Kri-I-52-Pamarru,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
272,Kri-I-52-Pamarru,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
273,Kri-I-52-Pamarru,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
274,Kri-I-52-Pamarru,Filter Points,15000,,20,50,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
275,Kri-I-52-Movva,DW,0,,40,90,1142.857143,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
276,Kri-I-52-Movva,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
277,Kri-I-52-Movva,BWs,0,,40,90,25714.28571,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
278,Kri-I-52-Movva,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
279,Kri-I-52-Movva,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
280,Kri-I-52-Movva,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
281,Kri-I-52-Movva,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
282,Kri-I-52-Ghantasala,DW,0,,40,90,1428.571429,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
283,Kri-I-52-Ghantasala,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
284,Kri-I-52-Ghantasala,BWs,0,,40,90,11428.57143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
285,Kri-I-52-Ghantasala,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
286,Kri-I-52-Ghantasala,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
287,Kri-I-52-Ghantasala,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
288,Kri-I-52-Ghantasala,Filter Points,15000,,2,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
289,Kri-I-52-Challapalli,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
290,Kri-I-52-Challapalli,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
291,Kri-I-52-Challapalli,BWs,0,,40,90,9285.714286,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
292,Kri-I-52-Challapalli,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
293,Kri-I-52-Challapalli,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
294,Kri-I-52-Challapalli,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
295,Kri-I-52-Challapalli,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
296,Kri-I-52-Mopidevi,DW,0,,40,90,714.2857143,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
297,Kri-I-52-Mopidevi,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
298,Kri-I-52-Mopidevi,BWs,0,,40,90,5714.285714,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
299,Kri-I-52-Mopidevi,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
300,Kri-I-52-Mopidevi,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
301,Kri-I-52-Mopidevi,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
302,Kri-I-52-Mopidevi,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
303,Avanigadda,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
304,Avanigadda,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
305,Avanigadda,BWs,0,,40,90,11000,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
306,Avanigadda,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
307,Avanigadda,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
308,Avanigadda,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
309,Avanigadda,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
310,Kri-I-52-Nandiwada,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
311,Kri-I-52-Nandiwada,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
312,Kri-I-52-Nandiwada,BWs,0,,40,90,10000,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
313,Kri-I-52-Nandiwada,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
314,Kri-I-52-Nandiwada,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
315,Kri-I-52-Nandiwada,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
316,Kri-I-52-Nandiwada,Filter Points,0,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
317,Kri-I-52-Mandavalli,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
318,Kri-I-52-Mandavalli,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
319,Kri-I-52-Mandavalli,BWs,0,,40,90,5142.857143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
320,Kri-I-52-Mandavalli,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
321,Kri-I-52-Mandavalli,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
322,Kri-I-52-Mandavalli,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
323,Kri-I-52-Mandavalli,Filter Points,0,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
324,Kri-I-52-Kaikaluru,DW,0,,40,90,571.4285714,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
325,Kri-I-52-Kaikaluru,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
326,Kri-I-52-Kaikaluru,BWs,0,,40,90,3571.428571,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
327,Kri-I-52-Kaikaluru,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
328,Kri-I-52-Kaikaluru,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
329,Kri-I-52-Kaikaluru,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
330,Kri-I-52-Kaikaluru,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
331,Kri-I-52-Kalidindi,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
332,Kri-I-52-Kalidindi,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
333,Kri-I-52-Kalidindi,BWs,0,,40,90,5142.857143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
334,Kri-I-52-Kalidindi,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
335,Kri-I-52-Kalidindi,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
336,Kri-I-52-Kalidindi,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
337,Kri-I-52-Kalidindi,Filter Points,15000,,30,90,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
338,Kri-I-52-Kruthivennu,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
339,Kri-I-52-Kruthivennu,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
340,Kri-I-52-Kruthivennu,BWs,0,,40,90,4285.714286,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
341,Kri-I-52-Kruthivennu,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
342,Kri-I-52-Kruthivennu,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
343,Kri-I-52-Kruthivennu,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
344,Kri-I-52-Kruthivennu,Filter Points,15000,,30,90,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
345,Kri-I-52-Bantumilli,DW,0,,40,90,571.4285714,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
346,Kri-I-52-Bantumilli,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
347,Kri-I-52-Bantumilli,BWs,0,,40,90,3571.428571,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
348,Kri-I-52-Bantumilli,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
349,Kri-I-52-Bantumilli,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
350,Kri-I-52-Bantumilli,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
351,Kri-I-52-Bantumilli,Filter Points,15000,,30,90,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
352,Kri-I-52-Mudinepalli,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,4285.714286,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
353,Kri-I-52-Mudinepalli,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
354,Kri-I-52-Mudinepalli,BWs,0,,40,90,4285.714286,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
355,Kri-I-52-Mudinepalli,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,10285.71429,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
356,Kri-I-52-Mudinepalli,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
357,Kri-I-52-Mudinepalli,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,5142.857143,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
358,Kri-I-52-Mudinepalli,Filter Points,15000,,0,0,0,,120,240,0,,120,240,7857.142857,,40,90,0,,,,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
359,Kri-I-52-Gudlavalleru,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
360,Kri-I-52-Gudlavalleru,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
361,Kri-I-52-Gudlavalleru,BWs,0,,40,90,3571.428571,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
362,Kri-I-52-Gudlavalleru,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
363,Kri-I-52-Gudlavalleru,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
364,Kri-I-52-Gudlavalleru,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
365,Kri-I-52-Gudlavalleru,Filter Points,15000,,30,90,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
366,Kri-I-52-Pedana,DW,0,,40,90,857.1428571,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
367,Kri-I-52-Pedana,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
368,Kri-I-52-Pedana,BWs,0,,40,90,4285.714286,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
369,Kri-I-52-Pedana,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
370,Kri-I-52-Pedana,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
371,Kri-I-52-Pedana,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
372,Kri-I-52-Pedana,Filter Points,15000,,20,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
373,Kri-I-52-Guduru,DW,0,,40,90,285.7142857,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
374,Kri-I-52-Guduru,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
375,Kri-I-52-Guduru,BWs,0,,40,90,2142.857143,,120,240,1428.571429,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
376,Kri-I-52-Guduru,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
377,Kri-I-52-Guduru,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
378,Kri-I-52-Guduru,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
379,Kri-I-52-Guduru,Filter Points,15000,,0,80,0,,120,240,0,,120,240,7857.142857,,40,90,5142.857143,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
380,Kri-I-52-Machilipatnam,DW,0,,40,90,571.4285714,,120,240,0,,120,240,3857.142857,,40,90,857.1428571,,120,240,3571.428571,,120,240,3857.142857,,40,90,,,,,3571.428571,,120,240
381,Kri-I-52-Machilipatnam,DW+PS/DCB,0,,40,90,0,,120,240,0,,120,240,5714.285714,,40,90,4285.714286,,120,240,7142.857143,,120,240,7142.857143,,40,90,,,,,7142.857143,,120,240
382,Kri-I-52-Machilipatnam,BWs,0,,40,90,12142.85714,,120,240,714.2857143,,120,240,9285.714286,,40,90,5142.857143,,120,240,7142.857143,,120,240,14285.71429,,40,90,,,,,7142.857143,,120,240
383,Kri-I-52-Machilipatnam,STW,0,,40,90,0,,120,240,0,,120,240,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,22000,,40,90,,,,,7142.857143,,120,240
384,Kri-I-52-Machilipatnam,MTW,0,,40,90,0,,120,240,0,,120,240,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,45000,,40,90,,,,,7142.857143,,120,240
385,Kri-I-52-Machilipatnam,Deep TW,0,,40,90,0,,120,240,0,,120,240,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,64285.71429,,40,90,,,,,14285.71429,,120,240
