GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Korlamanda,Korlamanda-1
Kri-I-40-Chatrai,KRI-I-40-CHATRAI-MB,Kotapadu,Kotapadu-7
Kri-I-40-Chatrai,KRI-I-40-CHATRAI-MB,Kothagudem,Kothagudem-3
Kri-D-49-Gampalagudem,KRI-D-49-GAMPALAGUDEM-MB,Kothapalli,Kothapalle-15
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Kothapalli,Kothapalle-15
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kothuru,Kotturu
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Kotikalapudi,Kotikalapudi-1
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Koyyuru,Koyyuru-1
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Krishnaraopalem,Krishnaraopalem
Kri-I-42-Bapulapadu,KRI-I-42-BAPULAPADU-MB,Krishnavaram,Krishnavaram-2
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Kudapa,Kudapa
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Kummarikuntla,Kummarakuntla
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Kunaparajuparva,Kunaparajuparva
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Kunikanapadu,Kunikinapadu
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Kuntamukkala,Kuntamukkala-1
Kri-D-49-Veerulapadu,KRI-D-49-VEERULAPADU-MB,Lakshmipuram,Laxmipuram-2
Kri-D-49-Tiruvuru,KRI-D-49-TIRUVURU-MB,Lakshmipuram,Laxmipuram-2
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Latchapalem,Latchapalem
