S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m ),,
342,06-I-41-14,Kri-I-41-Nuzvid,M.N.Plem,,,,,,,,,,,0,0,,
343,06-I-41-14,Kri-I-41-Nuzvid,Marribandam,,,,,,,,,,,0,0,,
344,06-I-41-14,Kri-I-41-Nuzvid,Seetharampuram,1615,1,3.3,60,5.6094010768,0.0075673096,3.5,0,30,0,0.7945675126,0.7945675126,Bapulapadu Major,Major
345,06-I-41-14,Kri-I-41-Nuzvid,Pallerlamudi,2000,0.6,2.6,60,3.9856406461,0.0075673096,17.5,0,50,0,6.621395938,6.621395938,Bapulapadu Major,Major
346,06-I-42-03,kri-I-42-Ganginenipalem,Ganginenipalem,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
347,06-I-42-03,kri-I-42-Ganginenipalem,Ganginenipalem,333,0.17,0.9,60,1.292598183,0.0004304352,3.5,0,0,0,0,0,Konduru minor,minor
348,06-I-42-03,kri-I-42-Ganginenipalem,Telladevarapadu,333,0.17,0.9,60,1.292598183,0.0004304352,3.5,0,0,0,0,0,Konduru minor,minor
349,06-I-42-03,kri-I-42-Ganginenipalem,Sunnampadu,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
350,06-I-42-03,kri-I-42-Ganginenipalem,Munagapadu,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
351,06-I-42-03,kri-I-42-Ganginenipalem,Ch.Madhavaram,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
352,06-I-42-03,kri-I-42-Ganginenipalem,Ch.Madhavaram,333,0.17,0.9,60,1.292598183,0.0004304352,3.5,0,0,0,0,0,Konduru minor,minor
353,06-I-42-03,kri-I-42-Ganginenipalem,Gaddamanugu,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
354,06-I-42-03,kri-I-42-Ganginenipalem,G.Konduru,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
355,06-I-42-03,kri-I-42-Ganginenipalem,Pinapaka,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
356,06-I-42-03,kri-I-42-Ganginenipalem,Petrampadu,333,0.17,0.9,60,1.292598183,0.0004304352,3.5,0,0,0,0,0,Konduru minor,minor
357,06-I-42-03,kri-I-42-Ganginenipalem,Loya,,,,60,0,0,3.5,0,20,0,0,0,,
358,06-I-42-03,kri-I-42-Ganginenipalem,Duggiralapadu,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
359,06-I-42-03,kri-I-42-Ganginenipalem,Duggiralapadu,333,0.17,0.9,60,1.292598183,0.0004304352,3.5,0,0,0,0,0,Konduru minor,minor
360,06-I-42-03,kri-I-42-Ganginenipalem,Narsaiahgudem,,,,60,0,0,3.5,0,20,0,0,0,,
361,06-I-42-03,kri-I-42-Ganginenipalem,Atkuru,,,,60,0,0,3.5,0,20,0,0,0,,
362,06-I-42-03,kri-I-42-Ganginenipalem,Kattubadipalem,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
363,06-I-42-06,Kri-I-42-Mylavaram,Morsumilli,1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,30,20,3.8739398575,2.5826265717,6.4565664292,Mylavaram Branch Canal,Branch
364,06-I-42-06,Kri-I-42-Mylavaram,Morsumilli,1666,0.46,2.74,60,3.8023244953,0.0063346726,3.5,30,20,0.665140624,0.4434270826,1.1085677066,Chevuturu Branch Canal,Branch
365,06-I-42-06,Kri-I-42-Mylavaram,Mulakalapenta,,,,,,,,,,,,,,
366,06-I-42-06,Kri-I-42-Mylavaram,Pulluru,1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,30,20,3.8739398575,2.5826265717,6.4565664292,Mylavaram Branch Canal,Branch
367,06-I-42-06,Kri-I-42-Mylavaram,Dasullapalem,,,,,,,,,,,,,,
368,06-I-42-06,Kri-I-42-Mylavaram,Jangalapalli,,,,,,,,,,,,,,
369,06-I-42-06,Kri-I-42-Mylavaram,Chandrugudem,,,,,,,,,,,,,,
370,06-I-42-06,Kri-I-42-Mylavaram,Sabjjapadu,,,,,,,,,,,,,,
371,06-I-42-06,Kri-I-42-Mylavaram,Pondugala,,,,,,,,,,,,,,
372,06-I-42-10,Kri-I-42-Reddigudem,Cheemalapadu,1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,0,30,0,3.8739398575,3.8739398575,Mylavaram branch canal ,Branch
373,06-I-42-10,Kri-I-42-Reddigudem,Cheemalapadu,1693,0.43,2.38,60,3.373042463,0.0057105609,3.5,0,30,0,0.5996088934,0.5996088934,Velvadam major,Major
374,06-I-42-10,Kri-I-42-Reddigudem,Cheemalapadu,9200,0.35,1.25,60,2.0582903769,0.0189362715,3.5,0,81,0,5.3684329609,5.3684329609,Kudapa major,Major
375,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(West),9200,0.35,1.25,60,2.0582903769,0.0189362715,3.5,0,81,0,5.3684329609,5.3684329609,Kudapa major,Major
376,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(East),1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,0,30,0,3.8739398575,3.8739398575,Mylavaram branch canal ,Branch
377,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(East),2009,1.2,20.3,60,23.0712812921,0.0463502041,3.5,0,81,0,13.1402828668,13.1402828668,Mylavaram branch canal ,Branch
378,06-I-42-10,Kri-I-42-Reddigudem,Kudapa,1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,0,30,0,3.8739398575,3.8739398575,Mylavaram branch canal ,Branch
379,06-I-42-10,Kri-I-42-Reddigudem,Kudapa,2009,1.2,20.3,60,23.0712812921,0.0463502041,3.5,0,81,0,13.1402828668,13.1402828668,Mylavaram branch canal ,Branch
380,06-I-42-10,Kri-I-42-Reddigudem,Kunaparajuparva,2009,1.2,20.3,60,23.0712812921,0.0463502041,3.5,0,81,0,13.1402828668,13.1402828668,Mylavaram branch canal ,Branch
381,06-I-42-10,Kri-I-42-Reddigudem,Maddulaparva,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
382,06-I-42-10,Kri-I-42-Reddigudem,Maddulaparva,1490,1.7,21,60,24.9259818305,0.0371397129,3.5,0,126,0,16.378613401,16.378613401,Nuzvidu branch canal,Branch
383,06-I-42-10,Kri-I-42-Reddigudem,Maddulaparva,2009,1.2,20.3,60,23.0712812921,0.0463502041,3.5,0,81,0,13.1402828668,13.1402828668,Mylavaram branch canal ,Branch
384,06-I-42-10,Kri-I-42-Reddigudem,Rudravaram,1950,1.1,16.38,60,18.9203411844,0.0368946653,3.5,0,30,0,3.8739398575,3.8739398575,Mylavaram branch canal ,Branch
385,06-I-42-10,Kri-I-42-Reddigudem,Rudravaram,1693,0.43,2.38,60,3.373042463,0.0057105609,3.5,0,30,0,0.5996088934,0.5996088934,Velvadam major,Major
386,06-I-42-10,Kri-I-42-Reddigudem,Reddigudem,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
387,06-I-42-10,Kri-I-42-Reddigudem,Reddigudem,750,0.45,0.4,30,2.2,0.00165,3.5,0,50,0,0.28875,0.28875,Kunaparajuparva minor,Minor
388,06-I-42-10,Kri-I-42-Reddigudem,Rangapuram,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
389,06-I-42-10,Kri-I-42-Reddigudem,Narukullapadu,,,,60,0,0,3.5,0,30,0,0,0,,
390,06-I-42-10,Kri-I-42-Reddigudem,Naguluru,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
391,06-I-42-10,Kri-I-42-Reddigudem,Naguluru,1200,0.45,0.6,30,2.4,0.00288,3.5,0,50,0,0.504,0.504,Naguluru minor,Minor
392,06-I-42-10,Kri-I-42-Reddigudem,Naguluru,1300,0.35,2.2,30,3.6,0.00468,3.5,0,50,0,0.819,0.819,15R Koduru major,Major
393,06-I-42-10,Kri-I-42-Reddigudem,Patha Nagulru,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
394,06-I-42-10,Kri-I-42-Reddigudem,Anneraopeta,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
395,06-I-42-10,Kri-I-42-Reddigudem,Vedurubeedem,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
396,06-I-42-10,Kri-I-42-Reddigudem,Vedurubeedem,100,0.45,0.45,30,2.25,0.000225,3.5,0,50,0,0.039375,0.039375,18R Parallel Major,Major
397,06-I-42-10,Kri-I-42-Reddigudem,Chandrala,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
398,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
399,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,510,0.45,0.55,30,2.35,0.0011985,3.5,0,50,0,0.2097375,0.2097375,18R Parallel minor,Minor
400,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,2330,0.45,0.8,30,2.6,0.006058,3.5,0,50,0,1.06015,1.06015,Chandrala minor,Minor
401,06-I-42-10,Kri-I-42-Reddigudem,Velvadam,,,,60,0,0,3.5,0,30,0,0,0,,
402,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
403,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,1900,1.2,5,60,7.7712812921,0.0147654345,3.5,0,50,0,2.5839510296,2.5839510296,Jakkampudi major,Major
404,06-I-42-10,Kri-I-42-Reddigudem,Tolukodu,,,,60,0,0,3.5,0,30,0,0,0,,
405,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,1106,3.57,12,30,26.28,0.02906568,3.5,0,50,0,5.086494,5.086494,Nuzvidu branch canal,Branch
406,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,3300,0.45,0.8,30,2.6,0.00858,3.5,0,50,0,1.5015,1.5015,Chandrala Major,Major
407,06-I-42-10,Kri-I-42-Reddigudem,Parvathapuram,,,,60,0,0,3.5,0,30,0,0,0,,
408,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,8000,0.45,2,30,3.8,0.0304,3.5,0,136,0,14.4704,14.4704,Koduru major,Major
409,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,1900,1.2,5,60,7.7712812921,0.0147654345,3.5,0,50,0,2.5839510296,2.5839510296,Jakkampudi major,Major
410,06-I-42-10,Kri-I-42-Reddigudem,Koduru,,,,60,0,0,3.5,0,30,0,0,0,,
411,06-I-42-17,Kri-I-42-G.Konduru,Gurrajupalem,1666,0.46,2.74,60,3.8023244953,0.0063346726,3.5,0,20,0,0.4434270826,0.4434270826,Chevuturu major,major
412,06-I-42-17,Kri-I-42-G.Konduru,Nandigama,,,,,,,,,,,,,,
413,06-I-42-17,Kri-I-42-G.Konduru,Kuntamukkala,1666,0.46,2.74,60,3.8023244953,0.0063346726,3.5,0,20,0,0.4434270826,0.4434270826,Chevuturu major,major
414,06-I-42-17,Kri-I-42-G.Konduru,Bhimavarappadu,,,,,,,,,,,,,,
415,06-I-42-17,Kri-I-42-G.Konduru,Venkatapuram,1666,0.46,2.74,60,3.8023244953,0.0063346726,3.5,0,20,0,0.4434270826,0.4434270826,Chevuturu major,major
416,06-I-42-17,Kri-I-42-G.Konduru,Vellaturu,4430,0.9,3.6,60,5.6784609691,0.0251555821,3.5,0,20,0,1.7608907465,1.7608907465,Jakkampudi major,major
417,06-I-42-17,Kri-I-42-G.Konduru,Chevuturu,1666,0.46,2.74,60,3.8023244953,0.0063346726,3.5,0,20,0,0.4434270826,0.4434270826,Chevuturu major,major
418,06-I-42-17,Kri-I-42-G.Konduru,H.Mutyalampadu,,,,,,,,,,,,,,
419,06-I-42-17,Kri-I-42-G.Konduru,Kandulampadu,,,,,,,,,,,,,,
420,06-I-42-17,Kri-I-42-G.Konduru,Chegireddipadu,4430,0.9,3.6,60,5.6784609691,0.0251555821,3.5,0,20,0,1.7608907465,1.7608907465,Jakkampudi major,major
421,06-I-42-17,Kri-I-42-G.Konduru,Velagaleru,4430,0.9,3.6,60,5.6784609691,0.0251555821,3.5,0,20,0,0.7945675126,0.7945675126,Jakkampudi major,major
422,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,300,1.13,3.2,60,5.8096232167,0.001742887,3.5,0,20,0,0.1220020876,0.1220020876,Jakkampudi minor,Minor
423,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
424,06-I-42-17,Kri-I-42-G.Konduru,Kadempothavaram,,,,,,,,,,,,,,
425,06-I-42-17,Kri-I-42-G.Konduru,Kondapalli,1100,0.51,2.66,60,3.8377945491,0.004221574,3.5,0,20,0,0.2955101803,0.2955101803,Kondapalli major,Major
426,06-I-42-17,Kri-I-42-G.Konduru,Tummalapalem,,,,,,,,,,,,,,
427,06-I-42-17,Kri-I-42-G.Konduru,Ilaprolu,,,,,,,,,,,,,,
428,06-I-42-17,Kri-I-42-G.Konduru,Guntupalli,,,,,,,,,,,,,,
429,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,2000,0.42,0.5,60,1.4699484522,0.0029398969,3.5,0,20,0,0.2057927833,0.2057927833,Jakkampudi major,major
430,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,1000,0.64,3.2,60,4.6780166891,0.0046780167,3.5,0,20,0,0.3274611682,0.3274611682,Jakkampudi minor,Minor
431,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,3141,0.42,0.5,60,1.4699484522,0.0046171081,3.5,0,20,0,0.3231975662,0.3231975662,Jakkampudi major,major
432,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,2500,0.64,3.2,60,4.6780166891,0.0116950417,3.5,0,20,0,0.8186529206,0.8186529206,Jakkampudi minor,Minor
433,06-I-42-17,Kri-I-42-G.Konduru,Paidurupadu,1500,0.74,1.45,60,3.1589567968,0.0047384352,3.5,0,20,0,0.3316904637,0.3316904637,Jakkampudi minor,Minor
434,06-I-42-17,Kri-I-42-G.Konduru,Gollapudi,,,,,,,,,,,,,,
435,06-I-42-17,Kri-I-42-G.Konduru,Rayanapadu,1500,0.6,1.4,60,2.7856406461,0.004178461,3.5,0,20,0,0.2924922678,0.2924922678,Jakkampudi minor,Minor
436,06-I-42-17,Kri-I-42-G.Konduru,Shabada,1500,0.85,2,60,3.9629909152,0.0059444864,3.5,0,20,0,0.4161140461,0.4161140461,Jakkampudi minor,Minor
437,06-I-42-17,Kri-I-42-G.Konduru,Vemavaram,,,,,,,,,,,,,,
438,06-I-42-17,Kri-I-42-G.Konduru,Jakkampudi,1950,0.4,0.75,60,1.6737604307,0.0032638328,3.5,0,20,0,0.2284682988,0.2284682988,Jakkampudi minor,Minor
439,06-I-42-17,Kri-I-42-G.Konduru,Mylavaram,,,,,,,,,,,,,,
440,06-I-42-17,Kri-I-42-G.Konduru,Malkapuram,,,,,,,,,,,,,,
441,06-I-42-17,Kri-I-42-G.Konduru,Gudurupadu,,,,,,,,,,,,,,
442,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,1800,0.9,3.6,60,5.6784609691,0.0102212297,3.5,0,50,0,1.7887152053,1.7887152053,Machavaram  major,Major
443,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,2750,0.8,3,60,4.8475208614,0.0133306824,3.5,0,50,0,2.3328694146,2.3328694146,Kondapavuluru minor,Minor 
444,06-I-42-23,Kri-I-42-Gannavaram,Adavinekkalam,2200,0.9,2.6,60,4.6784609691,0.0102926141,3.5,0,50,0,1.8012074731,1.8012074731,Machavaram  major,Major
445,06-I-42-23,Kri-I-42-Gannavaram,Pothavarappadu,1900,1,4.5,60,6.8094010768,0.012937862,3.5,0,50,0,2.264125858,2.264125858,Machavaram  major,Major
446,06-I-42-23,Kri-I-42-Gannavaram,Pinnamareddipalli,2200,1.2,6.2,60,8.9712812921,0.0197368188,3.5,0,50,0,3.4539432975,3.4539432975,Machavaram  major,Major
447,06-I-42-23,Kri-I-42-Gannavaram,Gollanapalli,1850,0.8,3,60,4.8475208614,0.0089679136,3.5,0,50,0,1.5693848789,1.5693848789,Vedurupavuluru,Minor 
448,06-I-42-23,Kri-I-42-Gannavaram,Gopavarapugudem,1850,0.8,3,60,4.8475208614,0.0089679136,3.5,0,50,0,1.5693848789,1.5693848789,Vedurupavuluru,Minor 
449,06-I-42-23,Kri-I-42-Gannavaram,Purushottamapatnam,2840,0.8,2,60,3.8475208614,0.0109269592,3.5,0,50,0,1.9122178681,1.9122178681,Kondapavuluru minor,Minor 
450,06-I-42-23,Kri-I-42-Gannavaram,Kondapavuluru,3000,0.8,2.5,60,4.3475208614,0.0130425626,3.5,0,50,0,2.2824484522,2.2824484522,Kondapavuluru minor,Minor 
451,06-I-42-23,Kri-I-42-Gannavaram,Vedurupavuluru,2500,0.7,2.5,60,4.1165807537,0.0102914519,3.5,0,50,0,1.8010040798,1.8010040798,Machavaram  major,Major
452,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,1710,0.8,4,60,5.8475208614,0.0099992607,3.5,0,50,0,1.7498706178,1.7498706178,Kondapavuluru minor,Minor 
453,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,2500,0.7,2.5,60,4.1165807537,0.0102914519,3.5,0,50,0,1.8010040798,1.8010040798,Machavaram  major,Major
454,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,1000,0.8,3,60,4.8475208614,0.0048475209,3.5,0,50,0,0.8483161507,0.8483161507,Kondapavuluru minor,Minor 
455,06-I-42-23,Kri-I-42-Gannavaram,Savarigudem,1000,2.3,22.86,60,28.1716224765,0.0281716225,3.5,195,0,19.2271323402,0,19.2271323402,Eluru canal,Major
456,06-I-42-23,Kri-I-42-Gannavaram,Jakkulanekkalam,1000,2.3,22.86,60,28.1716224765,0.0281716225,3.5,195,0,19.2271323402,0,19.2271323402,Eluru canal,Major
457,06-I-42-23,Kri-I-42-Gannavaram,Ramachandrapuram,2500,0.7,2.5,60,4.1165807537,0.0102914519,3.5,0,50,0,1.8010040798,1.8010040798,Machavaram  major,Major
458,06-I-42-23,Kri-I-42-Gannavaram,Veerapanenigudem,,,,60,0,0,3.5,0,50,0,0,0,,
459,06-I-42-23,Kri-I-42-Gannavaram,Nunna,3250,0.2,1.2,60,1.6618802154,0.0054011107,3.5,0,50,0,0.9451943725,0.9451943725,Machavaram  major,Major
460,06-I-42-23,Kri-I-42-Gannavaram,K.V.Khandrika,2900,0.4,0.8,60,1.7237604307,0.0049989052,3.5,0,50,0,0.8748084186,0.8748084186,Machavaram  major,Major
461,06-I-42-23,Kri-I-42-Gannavaram,Pathapadu,2900,0.4,0.8,60,1.7237604307,0.0049989052,3.5,0,50,0,0.8748084186,0.8748084186,Machavaram  major,Major
462,06-I-42-23,Kri-I-42-Gannavaram,Nainavaram,926,0.1,0.5,60,0.7309401077,0.0006768505,3.5,0,50,0,0.1184488444,0.1184488444,Machavaram  major,Major
463,06-I-42-23,Kri-I-42-Gannavaram,Ambapuram,,,,60,0,0,3.5,0,50,0,0,0,,
464,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,1502,2.3,22.85,60,28.1616224765,0.042298757,17.5,95,0,70.3216834456,0,70.3216834456,Eluru Canal,Main
465,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,1461,2.5,42.64,60,48.4135026919,0.0707321274,17.5,95,0,117.5921618571,0,117.5921618571,Ryvas canal,Main
466,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,874,2.3,22.85,60,28.1616224765,0.024613258,17.5,95,0,40.919541499,0,40.919541499,Eluru Canal,Main
467,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,637,2.5,42.64,60,48.4135026919,0.0308394012,17.5,95,0,51.2705045195,0,51.2705045195,Ryvas canal,Main
468,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,1766,2.3,22.85,60,28.1616224765,0.0497334253,17.5,95,0,82.6818195506,0,82.6818195506,Eluru Canal,Main
469,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,1971,2.5,42.64,60,48.4135026919,0.0954230138,17.5,95,0,158.640760452,0,158.640760452,Ryvas canal,Main
470,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,900,0.285,1.98,33.69,3.0075839301,0.0027068255,17.5,63,0,2.9842751546,0,2.9842751546,New Nidamanuru channel,Minor
471,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,2130,2.5,42.64,60,48.4135026919,0.1031207607,17.5,95,0,171.4382647198,0,171.4382647198,Ryvas canal,Main
472,06-I-42-23,Kri-I-42-Gannavaram,Dane Atkuru,1257,2.5,42.64,60,48.4135026919,0.0608557729,17.5,95,0,101.1727224192,0,101.1727224192,Ryvas canal,Main
473,06-I-42-23,Kri-I-42-Gannavaram,Gudavalli,917,2.5,42.64,60,48.4135026919,0.044395182,17.5,95,0,73.8069900226,0,73.8069900226,Ryvas canal,Main
474,06-I-42-23,Kri-I-42-Gannavaram,Gunadala,1000,2.3,22.86,60,28.1716224765,0.0281716225,3.5,95,0,9.3670644735,0,9.3670644735,Eluru canal,Major
475,06-I-42-23,Kri-I-42-Gannavaram,Payakapuram,,,,60,0,0,3.5,0,0,0,0,0,,
476,06-I-42-23,Kri-I-42-Gannavaram,Vijayawada town,7244,2.3,22.86,60,28.1716224765,0.2040752332,17.5,95,0,339.2750752284,0,339.2750752284,Eluru canal,Main
477,06-I-42-23,Kri-I-42-Gannavaram,Bhavanipuram,6598,2.5,42.67,60,48.4435026919,0.3196302308,17.5,95,0,531.3852586404,0,531.3852586404,Ryvus canal,Main
478,06-I-42-23,Kri-I-42-Gannavaram,Patamata,5628,2.5,22.86,60,26.3241016151,0.1481520439,17.5,95,0,246.3027729671,0,246.3027729671,Bandar Canal,Main
479,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,3250,1.6,7,30,13.4,0.04355,3.5,0,20,0,3.0485,3.0485,Nuzvidu major,Major
480,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,1050,0.4,0.95,30,2.55,0.0026775,3.5,0,20,0,0.187425,0.187425,Agiripalli Minor,Minor 
481,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,2450,0.35,0.9,30,2.3,0.005635,3.5,0,20,0,0.39445,0.39445,Agiripalli Minor,Minor 
482,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,1200,0.3,0.7,30,1.9,0.00228,3.5,0,20,0,0.1596,0.1596,Agiripalli Minor,Minor 
483,06-I-42-16,Kri-I-42-Agiripalli,Thotapalli,1710,0.8,4,30,7.2,0.012312,3.5,0,20,0,0.86184,0.86184,Kondapavuluru Minor,Minor 
484,06-I-42-16,Kri-I-42-Agiripalli,Nugondapalli,2200,1.2,6.2,30,11,0.0242,3.5,0,20,0,1.694,1.694,Machavaram Major,Major
485,06-I-42-16,Kri-I-42-Agiripalli,Malliboinapalli,2100,1.5,7,30,13,0.0273,3.5,0,20,0,1.911,1.911,Nuzvidu major,Major
486,06-I-42-16,Kri-I-42-Agiripalli,Eadara,3500,1.5,7,30,13,0.0455,3.5,0,20,0,3.185,3.185,Nuzvidu major,Major
487,06-I-42-16,Kri-I-42-Agiripalli,Eadara,4900,1.6,8.9,60,12.5950417228,0.0617157044,3.5,0,20,0,4.3200993109,4.3200993109,Machavaram Major,Major
488,06-I-42-16,Kri-I-42-Agiripalli,Baddanapalli,6000,1.2,6.2,60,8.9712812921,0.0538276878,3.5,0,20,0,3.7679381427,3.7679381427,Machavaram Major,Major
489,06-I-42-16,Kri-I-42-Agiripalli,Tadepalli,1600,1.2,6.2,60,8.9712812921,0.0143540501,3.5,0,20,0,1.0047835047,1.0047835047,Bapulapadu Major,Major
490,06-I-42-16,Kri-I-42-Agiripalli,Vadlamanu,2500,1.6,7,30,13.4,0.0335,3.5,0,20,0,2.345,2.345,Nuzvidu major,Major
491,06-I-42-16,Kri-I-42-Agiripalli,Chopparametla,1600,1.2,6.2,60,8.9712812921,0.0143540501,3.5,0,20,0,1.0047835047,1.0047835047,Bapulapadu Major,Major
492,06-I-42-16,Kri-I-42-Agiripalli,Narasigapalem,,,,,,,,,,,,,,
493,06-I-42-16,Kri-I-42-Agiripalli,Sunkollu,,,,,,,,,,,,,,
494,06-I-42-16,Kri-I-42-Agiripalli,Bathulavarigudem,2500,1.5,8,30,14,0.035,3.5,0,20,0,2.45,2.45,Nuzvidu major,Major
495,06-I-42-16,Kri-I-42-Agiripalli,Eanamadala,4250,1.5,8,30,14,0.0595,3.5,0,20,0,4.165,4.165,Nuzvidu major,Major
496,06-I-42-16,Kri-I-42-Agiripalli,Narsupeta,,,,,,,,,,,,,,
497,06-I-42-16,Kri-I-42-Agiripalli,Metlapalli,,,,,,,,,,,,,,
498,06-I-42-16,Kri-I-42-Agiripalli,Tempalli,1000,0.8,2.4,60,4.2475208614,0.0042475209,3.5,0,20,0,0.2973264603,0.2973264603,Kesarapalli minor,Minor 
499,06-I-42-16,Kri-I-42-Agiripalli,Chikkavaram,,,,,,,,,,,,,,
500,06-I-42-16,Kri-I-42-Agiripalli,Buthumillipadu,,,,,,,,,,,,,,
501,06-I-42-16,Kri-I-42-Agiripalli,B.B.Gudem,1700,0.67,1.6,60,3.1472987214,0.0053504078,3.5,0,20,0,0.3745285478,0.3745285478,Kesarapalli minor,Minor 
502,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,110,0.8,0.91,60,2.7575208614,0.0003033273,3.5,95,0,0.1008563255,0,0.1008563255,Unguturu RS channel,Branch
503,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,3102,0.63,2.51,60,3.9649226784,0.0122991901,3.5,95,0,4.0894807243,0,4.0894807243,Unguturu main channel,Branch
504,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,549,0.5,0.99,60,2.1447005384,0.0011774406,3.5,95,0,0.391498998,0,0.391498998,Unguturu LS channel,Branch
505,06-I-42-16,Kri-I-42-Agiripalli,Chinnaoutapalli,,,,,,,,,,,,,,
506,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,1470,0.43,0.9,60,1.893042463,0.0027827724,17.5,95,0,4.6263591493,0,4.6263591493,Kesarapalli minor,Minor 
507,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,2212,0.425,0.76,60,1.7414954576,0.003852188,17.5,95,0,6.4042624706,0,6.4042624706,New thenneru channel,Branch
