,,,,Command Area,,,,,,,,Non-Command Area,,,,,,,,Poor GW quality area,,,,,,,,,,,,,,,,,,,,,,
,,,,Irrigated,,,,,,,,Irrigated,,,,,,,,Irrigated,,,,,,,,,,,,,,,,,,,,,,
Sr.no,Watershed code,GW watershed name,village name,DW,DW PS,BW,STW,MTW,DTW,FP,Total,DW,DW PS,BW,STW,MTW,DTW,FP,Total,DW,DW PS,BW,STW,MTW,DTW,FP,Total,,,,,,,,,,,,,,,
305,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,0,26,20,0,0,0,0,46,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
306,06-I-42-10,Kri-I-42-Reddigudem,Tolukodu,0,55,64,0,0,0,0,119,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
307,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,0,6,19,0,0,0,0,25,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
308,06-I-42-10,Kri-I-42-Reddigudem,Parvathapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
309,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,0,38,75,0,0,0,0,113,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
310,06-I-42-10,Kri-I-42-Reddigudem,Koduru,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
311,06-I-42-17,Kri-I-42-G.Konduru,Gurrajupalem,0,0,127,0,0,0,0,127,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
312,06-I-42-17,Kri-I-42-G.Konduru,Nandigama,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
313,06-I-42-17,Kri-I-42-G.Konduru,Kuntamukkala,0,0,63,0,0,0,30,93,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
314,06-I-42-17,Kri-I-42-G.Konduru,Bhimavarappadu,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
315,06-I-42-17,Kri-I-42-G.Konduru,Venkatapuram,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
316,06-I-42-17,Kri-I-42-G.Konduru,Vellaturu,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
317,06-I-42-17,Kri-I-42-G.Konduru,Chevuturu,0,0,172,0,0,0,0,172,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
318,06-I-42-17,Kri-I-42-G.Konduru,H.Mutyalampadu,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
319,06-I-42-17,Kri-I-42-G.Konduru,Kandulampadu,0,0,130,0,0,0,32,162,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
320,06-I-42-17,Kri-I-42-G.Konduru,Chegireddipadu,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
321,06-I-42-17,Kri-I-42-G.Konduru,Velagaleru,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
322,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
323,06-I-42-17,Kri-I-42-G.Konduru,Kadempothavaram,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
324,06-I-42-17,Kri-I-42-G.Konduru,Kondapalli,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
325,06-I-42-17,Kri-I-42-G.Konduru,Tummalapalem,0,0,11,0,0,0,11,22,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
326,06-I-42-17,Kri-I-42-G.Konduru,Ilaprolu,0,9,13,0,0,0,0,22,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
327,06-I-42-17,Kri-I-42-G.Konduru,Guntupalli,0,6,16,0,0,0,0,22,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
328,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
329,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
330,06-I-42-17,Kri-I-42-G.Konduru,Paidurupadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
331,06-I-42-17,Kri-I-42-G.Konduru,Gollapudi,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
332,06-I-42-17,Kri-I-42-G.Konduru,Rayanapadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
333,06-I-42-17,Kri-I-42-G.Konduru,Shabada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
334,06-I-42-17,Kri-I-42-G.Konduru,Vemavaram,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
335,06-I-42-17,Kri-I-42-G.Konduru,Jakkampudi,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
336,06-I-42-17,Kri-I-42-G.Konduru,Mylavaram,0,85,75,0,0,0,0,160,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
337,06-I-42-17,Kri-I-42-G.Konduru,Malkapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
338,06-I-42-17,Kri-I-42-G.Konduru,Gudurupadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
339,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,0,15,47,0,0,0,0,62,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
340,06-I-42-23,Kri-I-42-Gannavaram,Adavinekkalam,0,20,116,0,0,0,0,136,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
341,06-I-42-23,Kri-I-42-Gannavaram,Pothavarappadu,0,3,40,0,0,0,0,43,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
342,06-I-42-23,Kri-I-42-Gannavaram,Pinnamareddipalli,0,2,39,0,0,0,0,41,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
343,06-I-42-23,Kri-I-42-Gannavaram,Gollanapalli,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
344,06-I-42-23,Kri-I-42-Gannavaram,Gopavarapugudem,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
345,06-I-42-23,Kri-I-42-Gannavaram,Purushottamapatnam,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
346,06-I-42-23,Kri-I-42-Gannavaram,Kondapavuluru,0,0,192,0,0,0,0,192,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
347,06-I-42-23,Kri-I-42-Gannavaram,Vedurupavuluru,0,8,54,0,0,0,0,62,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
348,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,0,0,98,0,0,0,15,113,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
349,06-I-42-23,Kri-I-42-Gannavaram,Savarigudem,0,7,2,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
350,06-I-42-23,Kri-I-42-Gannavaram,Jakkulanekkalam,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
351,06-I-42-23,Kri-I-42-Gannavaram,Ramachandrapuram,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
352,06-I-42-23,Kri-I-42-Gannavaram,Veerapanenigudem,0,0,131,0,0,0,0,131,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
353,06-I-42-23,Kri-I-42-Gannavaram,Nunna,0,0,160,0,0,0,0,160,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
354,06-I-42-23,Kri-I-42-Gannavaram,K.V.Khandrika,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
355,06-I-42-23,Kri-I-42-Gannavaram,Pathapadu,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
356,06-I-42-23,Kri-I-42-Gannavaram,Nainavaram,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
357,06-I-42-23,Kri-I-42-Gannavaram,Ambapuram,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
358,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
359,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
360,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
361,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
362,06-I-42-23,Kri-I-42-Gannavaram,Dane Atkuru,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
363,06-I-42-23,Kri-I-42-Gannavaram,Gudavalli,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
364,06-I-42-23,Kri-I-42-Gannavaram,Gunadala,0,0,0,0,0,0,345,345,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
365,06-I-42-23,Kri-I-42-Gannavaram,Payakapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
366,06-I-42-24,Kri-I-42-Gannavaram,Vijayawada town,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
367,06-I-42-25,Kri-I-42-Gannavaram,Bhavanipuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
368,06-I-42-26,Kri-I-42-Gannavaram,Patamata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
369,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,0,18,105,0,0,0,0,123,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
370,06-I-42-16,Kri-I-42-Agiripalli,Thotapalli,0,4,35,0,0,0,0,39,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
371,06-I-42-16,Kri-I-42-Agiripalli,Nugondapalli,0,1,16,0,0,0,0,17,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
372,06-I-42-16,Kri-I-42-Agiripalli,Malliboinapalli,0,4,28,0,0,0,0,32,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
373,06-I-42-16,Kri-I-42-Agiripalli,Eadara,0,8,149,0,0,0,0,157,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
374,06-I-42-16,Kri-I-42-Agiripalli,Baddanapalli,0,6,86,0,0,0,0,92,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
375,06-I-42-16,Kri-I-42-Agiripalli,Tadepalli,0,2,27,0,0,0,0,29,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
376,06-I-42-16,Kri-I-42-Agiripalli,Vadlamanu,0,14,52,0,0,0,0,66,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
377,06-I-42-16,Kri-I-42-Agiripalli,Chopparametla,0,3,46,0,0,0,0,49,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
378,06-I-42-16,Kri-I-42-Agiripalli,Narasigapalem,0,2,20,0,0,0,0,22,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
379,06-I-42-16,Kri-I-42-Agiripalli,Sunkollu,0,17,80,0,0,0,0,97,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
380,06-I-42-16,Kri-I-42-Agiripalli,Bathulavarigudem,0,12,78,0,0,0,0,90,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
381,06-I-42-16,Kri-I-42-Agiripalli,Eanamadala,0,24,71,0,0,0,0,95,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
382,06-I-42-16,Kri-I-42-Agiripalli,Narsupeta,0,5,25,0,0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
383,06-I-42-16,Kri-I-42-Agiripalli,Metlapalli,0,6,63,0,0,0,0,69,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
384,06-I-42-16,Kri-I-42-Agiripalli,Tempalli,0,15,50,0,0,0,0,65,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
385,06-I-42-16,Kri-I-42-Agiripalli,Chikkavaram,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
386,06-I-42-16,Kri-I-42-Agiripalli,Buthumillipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
387,06-I-42-16,Kri-I-42-Agiripalli,B.B.Gudem,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
388,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
389,06-I-42-16,Kri-I-42-Agiripalli,Chinnaoutapalli,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
390,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
391,06-I-42-16,Kri-I-42-Agiripalli,Allapuram,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
392,06-I-42-16,Kri-I-42-Agiripalli,Buddavaram,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
393,06-I-42-16,Kri-I-42-Agiripalli,Ajjempudi,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
394,06-I-42-16,Kri-I-42-Agiripalli,V.N.Puram,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
395,06-I-42-16,Kri-I-42-Agiripalli,Balliparru,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
396,06-I-42-16,Kri-I-42-Agiripalli,Pedaoutapalli,0,2,0,53,0,0,0,55,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
397,06-I-42-16,Kri-I-42-Agiripalli,Atkuru,0,3,0,86,0,0,0,89,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,
398,06-I-42-15,Kri-I-42-Bapulapadu,Anathasagaram,0,1,0,110,0,0,0,111,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
399,06-I-42-15,Kri-I-42-Bapulapadu,Eadulagudem,0,6,95,0,0,0,0,101,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
400,06-I-42-15,Kri-I-42-Bapulapadu,Kalaturu,0,0,83,0,0,0,0,83,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
401,06-I-42-15,Kri-I-42-Bapulapadu,Krishnavaram,0,6,45,0,0,0,0,51,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
402,06-I-42-15,Kri-I-42-Bapulapadu,Suravaram,0,19,70,0,0,0,0,89,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
403,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru,0,4,29,0,0,0,0,33,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
404,06-I-42-15,Kri-I-42-Bapulapadu,Ravicherla,0,33,75,0,0,0,0,108,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
405,06-I-42-15,Kri-I-42-Bapulapadu,Bapulapadu,0,0,0,31,20,0,0,51,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
406,06-I-42-15,Kri-I-42-Bapulapadu,Mallavalli,0,8,102,110,0,0,0,220,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
407,06-I-42-15,Kri-I-42-Bapulapadu,Remella,0,7,0,107,0,0,0,114,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
408,06-I-42-15,Kri-I-42-Bapulapadu,Singannagudem,,,,,,,,0,0,3,0,33,0,0,0,36,,,,,,,,0,,,,,,,,,,,,,,,
409,06-I-42-15,Kri-I-42-Bapulapadu,Rangannagudem,,,,,,,,0,0,4,0,71,0,0,0,75,,,,,,,,0,,,,,,,,,,,,,,,
410,06-I-42-15,Kri-I-42-Bapulapadu,Shobanadripuram,,,,,,,,0,0,0,0,15,0,0,0,15,,,,,,,,0,,,,,,,,,,,,,,,
411,06-I-42-15,Kri-I-42-Bapulapadu,Veeravalli,0,8,0,100,26,0,0,134,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
412,06-I-42-15,Kri-I-42-Bapulapadu,Kodurupadu,0,3,0,36,0,0,0,39,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
413,06-I-42-15,Kri-I-42-Bapulapadu,Ampapuram,0,5,0,46,0,0,0,51,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
414,06-I-42-15,Kri-I-42-Bapulapadu,Veleru,0,8,0,100,52,0,0,160,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
415,06-I-42-15,Kri-I-42-Bapulapadu,Seri Narasannapalem,0,0,0,8,23,0,0,31,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
416,06-I-42-15,Kri-I-42-Bapulapadu,Bandarugudem,0,0,1,20,0,0,0,21,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
417,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru Amani,0,0,0,3,0,0,0,3,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
418,06-I-40-13,Kri-I-40-Musunuru,Ramanakkapeta,,,,,,,,0,0,0,20,105,0,0,0,125,,,,,,,,0,,,,,,,,,,,,,,,
419,06-I-40-13,Kri-I-40-Musunuru,Surepalli,,,,,,,,0,0,0,0,91,0,0,0,91,,,,,,,,0,,,,,,,,,,,,,,,
420,06-I-40-13,Kri-I-40-Musunuru,Lopudi,,,,,,,,0,0,5,0,110,0,0,0,115,,,,,,,,0,,,,,,,,,,,,,,,
421,06-I-40-13,Kri-I-40-Musunuru,Gullapudi,,,,,,,,0,0,8,0,165,0,0,0,173,,,,,,,,0,,,,,,,,,,,,,,,
422,06-I-40-13,Kri-I-40-Musunuru,Chekkapalli,,,,,,,,0,0,5,0,356,0,0,0,361,,,,,,,,0,,,,,,,,,,,,,,,
423,06-I-40-13,Kri-I-40-Musunuru,Akkireddigudem,,,,,,,,0,0,4,0,180,0,0,0,184,,,,,,,,0,,,,,,,,,,,,,,,
424,06-I-40-13,Kri-I-40-Musunuru,Chintalavalli,,,,,,,,0,0,6,0,200,0,0,0,206,,,,,,,,0,,,,,,,,,,,,,,,
425,06-I-40-13,Kri-I-40-Musunuru,Musunuru,,,,,,,,0,0,0,0,429,0,0,0,429,,,,,,,,0,,,,,,,,,,,,,,,
426,06-I-40-13,Kri-I-40-Musunuru,Yallapurm,,,,,,,,0,0,0,0,47,0,0,0,47,,,,,,,,0,,,,,,,,,,,,,,,
427,06-I-40-13,Kri-I-40-Musunuru,Gopavaram,,,,,,,,0,0,5,0,288,0,0,0,293,,,,,,,,0,,,,,,,,,,,,,,,
428,06-I-40-13,Kri-I-40-Musunuru,Katrenipadu,,,,,,,,0,0,0,0,66,180,0,0,246,,,,,,,,0,,,,,,,,,,,,,,,
429,06-I-40-13,Kri-I-40-Musunuru,Tallavalli,,,,,,,,0,0,0,0,50,0,0,0,50,,,,,,,,0,,,,,,,,,,,,,,,
430,06-I-40-16,Kri-I-42-Chillaboinapalli,Balive,,,,,,,,0,0,0,15,95,0,0,0,110,,,,,,,,0,,,,,,,,,,,,,,,
431,06-I-40-16,Kri-I-42-Chillaboinapalli,Velupucherla,,,,,,,,0,0,5,20,100,45,0,0,170,,,,,,,,0,,,,,,,,,,,,,,,
432,06-I-40-16,Kri-I-42-Chillaboinapalli,Chillaboinapalli,,,,,,,,0,0,3,0,100,0,0,0,103,,,,,,,,0,,,,,,,,,,,,,,,
433,06-I-40-16,Kri-I-42-Chillaboinapalli,Madicherla,,,,,,,,0,0,0,0,220,0,0,0,220,,,,,,,,0,,,,,,,,,,,,,,,
,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
