S.No,Watershed code,Watershed Name,Village Name,command area,,,,Non command area,,,,Poor GW quality area,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi
786,06-I-40-12,Kri-I-40-Chatrai,Pothanapalli,14.164305949,0,0,0,,,,,,,,
787,06-I-40-12,Kri-I-40-Chatrai,Kondaparva,0,0,0,0,,,,,,,,
788,06-I-41-14,Kri-I-41-Nuzvid,Vattigudipadu,0,0,0,0.0000001,,,,,,,,
789,06-I-41-14,Kri-I-41-Nuzvid,Kothapalli,0,0,0,0,,,,,,,,
790,06-I-41-14,Kri-I-41-Nuzvid,Billanapalli,0,0,0,0,,,,,,,,
791,06-I-41-14,Kri-I-41-Nuzvid,Koyyuru,0,0,0,0,,,,,,,,
792,06-I-41-14,Kri-I-41-Nuzvid,Bommuluru,185.3500607042,0,18.2112505059,0,,,,,0,,,
793,06-I-41-14,Kri-I-41-Nuzvid,B.Kandrika,115.3379198705,0,8.0938891137,0,,,,,0,,,
794,06-I-41-14,Kri-I-41-Nuzvid,Korlagunta,0,0,0,0,,,,,,,,
795,06-I-41-14,Kri-I-41-Nuzvid,Nuzvid,101.17,32.38,0,0,,,,,0,,,
796,06-I-41-14,Kri-I-41-Nuzvid,Digavalli,0,0,0,0,,,,,,,,
797,06-I-41-14,Kri-I-41-Nuzvid,Mukkullapadu,0,0,0,0,,,,,,,,
798,06-I-41-14,Kri-I-41-Nuzvid,Annavaram,0,0,0,0,,,,,,,,
799,06-I-41-14,Kri-I-41-Nuzvid,H.M.Gudem,0,0,0,0,,,,,,,,
800,06-I-41-14,Kri-I-41-Nuzvid,Venkatayapalem,0,0,0,0,,,,,,,,
801,06-I-41-14,Kri-I-41-Nuzvid,Boravancha,0,0,0,0,,,,,,,,
802,06-I-41-14,Kri-I-41-Nuzvid,Pothureddipalli,0,0,0,0,,,,,,,,
803,06-I-41-14,Kri-I-41-Nuzvid,Jangamagudem,0,0,0,0,,,,,,,,
804,06-I-41-14,Kri-I-41-Nuzvid,Thukkuluru,6.1,0,0,0,,,,,0,,,
805,06-I-41-14,Kri-I-41-Nuzvid,Ramannagudem,0,0,0,0,,,,,,,,
806,06-I-41-14,Kri-I-41-Nuzvid,Polasanapalli,0,0,0,0,,,,,,,,
807,06-I-41-14,Kri-I-41-Nuzvid,Morsapudi,0,0,0,0,,,,,,,,
808,06-I-41-14,Kri-I-41-Nuzvid,Devaragunta,0,0,0,0,,,,,,,,
809,06-I-41-14,Kri-I-41-Nuzvid,Vempadu,0,0,0,0,,,,,,,,
810,06-I-41-14,Kri-I-41-Nuzvid,Gollapalli,0,0,0,0,,,,,,,,
811,06-I-41-14,Kri-I-41-Nuzvid,Meerjapuram,0,0,0,0,,,,,,,,
812,06-I-41-14,Kri-I-41-Nuzvid,M.N.Plem,0,0,0,0,,,,,,,,
813,06-I-41-14,Kri-I-41-Nuzvid,Marribandam,0,0,0,0,,,,,,,,
814,06-I-41-14,Kri-I-41-Nuzvid,Seetharampuram,0,0,0,0,,,,,,,,
815,06-I-41-14,Kri-I-41-Nuzvid,Pallerlamudi,0.01,0.01,0.01,0.01,,,,,,,,
816,06-I-42-03,kri-I-42-Ganginenipalem,Ganginenipalem,0.0000001,0.0000001,0.0000001,0.0000001,,,,,,,,
817,06-I-42-03,kri-I-42-Ganginenipalem,Telladevarapadu,0,0,0,0,,,,,,,,
818,06-I-42-03,kri-I-42-Ganginenipalem,Sunnampadu,0,0,0,0,,,,,,,,
819,06-I-42-03,kri-I-42-Ganginenipalem,Munagapadu,0,0,0,0,,,,,,,,
820,06-I-42-03,kri-I-42-Ganginenipalem,Ch.Madhavaram,0,0,0,0,,,,,,,,
821,06-I-42-03,kri-I-42-Ganginenipalem,Gaddamanugu,0,0,0,0,,,,,,,,
822,06-I-42-03,kri-I-42-Ganginenipalem,G.Konduru,0,0,0,0,,,,,,,,
823,06-I-42-03,kri-I-42-Ganginenipalem,Pinapaka,0,0,0,0,,,,,,,,
824,06-I-42-03,kri-I-42-Ganginenipalem,Petrampadu,0,0,0,0,,,,,,,,
825,06-I-42-03,kri-I-42-Ganginenipalem,Loya,0,0,0,0,,,,,,,,
826,06-I-42-03,kri-I-42-Ganginenipalem,Duggiralapadu,0,0,0,0,,,,,,,,
827,06-I-42-03,kri-I-42-Ganginenipalem,Narsaiahgudem,0,0,0,0,,,,,,,,
828,06-I-42-03,kri-I-42-Ganginenipalem,Atkuru,0,0,0,0,,,,,,,,
829,06-I-42-06,Kri-I-42-Mylavaram,Morsumilli,40.4694455686,0.0000001,0.00001,0.00001,,,,,,,,
830,06-I-42-06,Kri-I-42-Mylavaram,Mulakalapenta,0,0,0,0,,,,,,,,
831,06-I-42-06,Kri-I-42-Mylavaram,Pulluru,31.9708619992,0,0,0,,,,,,,,
832,06-I-42-06,Kri-I-42-Mylavaram,Dasullapalem,10.1173613921,0,0,0,,,,,,,,
833,06-I-42-06,Kri-I-42-Mylavaram,Jangalapalli,0,0,0,0,,,,,,,,
834,06-I-42-06,Kri-I-42-Mylavaram,Chandrugudem,14.5690004047,0,0,0,,,,,,,,
835,06-I-42-06,Kri-I-42-Mylavaram,Sabjjapadu,0,0,0,0,,,,,,,,
836,06-I-42-06,Kri-I-42-Mylavaram,Pondugala,0,0,0,0,,,,,,,,
837,06-I-42-10,Kri-I-42-Reddigudem,Cheemalapadu,0.0000001,0,0.0000001,0.0000001,,,,,,,,
838,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(West),0,0,0,0,,,,,,,,
839,06-I-42-10,Kri-I-42-Reddigudem,Madhavaram(East),0,0,0,0,,,,,,,,
840,06-I-42-10,Kri-I-42-Reddigudem,Kudapa,0,141.6430594901,0,0,,,,,,,,
841,06-I-42-10,Kri-I-42-Reddigudem,Kunaparajuparva,0,242.8166734116,0,0,,,,,,,,
842,06-I-42-10,Kri-I-42-Reddigudem,Maddulaparva,0,323.7555645488,0,0,,,,,,,,
843,06-I-42-10,Kri-I-42-Reddigudem,Rudravaram,0,147.7134763254,0,0,,,,,,,,
844,06-I-42-10,Kri-I-42-Reddigudem,Reddigudem,0,40.4694455686,0,0,,,,,,,,
845,06-I-42-10,Kri-I-42-Reddigudem,Rangapuram,0,332.2541481182,0,0,,,,,,,,
846,06-I-42-10,Kri-I-42-Reddigudem,Narukullapadu,0,190.2063941724,0,0,,,,,,,,
847,06-I-42-10,Kri-I-42-Reddigudem,Naguluru,0,129.5022258195,0,0,,,,,,,,
848,06-I-42-10,Kri-I-42-Reddigudem,Patha Nagulru,0,40.4694455686,0,0,,,,,,,,
849,06-I-42-10,Kri-I-42-Reddigudem,Anneraopeta,0,0,0,0,,,,,,,,
850,06-I-42-10,Kri-I-42-Reddigudem,Vedurubeedem,0,0,0,0,,,,,,,,
851,06-I-42-10,Kri-I-42-Reddigudem,Chandrala,0,0,0,0,,,,,,,,
852,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,0,0,0,0,,,,,,,,
853,06-I-42-10,Kri-I-42-Reddigudem,Velvadam,16.9971671388,0,0,0,,,,,3,,,
854,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,19.0206394172,0,0,0,,,,,3,,,
855,06-I-42-10,Kri-I-42-Reddigudem,Tolukodu,16.1877782274,0,0,0,,,,,3,,,
856,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,0,0,0,0,,,,,,,,
857,06-I-42-10,Kri-I-42-Reddigudem,Parvathapuram,0,0,0,0,,,,,,,,
858,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,0,0,0,0,,,,,,,,
859,06-I-42-10,Kri-I-42-Reddigudem,Koduru,0,0,0,0,,,,,,,,
860,06-I-42-17,Kri-I-42-G.Konduru,Gurrajupalem,0,0,0,0.000001,,,,,,,,
861,06-I-42-17,Kri-I-42-G.Konduru,Nandigama,0,0,0,0,,,,,,,,
862,06-I-42-17,Kri-I-42-G.Konduru,Kuntamukkala,0,0,0,0,,,,,,,,
863,06-I-42-17,Kri-I-42-G.Konduru,Bhimavarappadu,0,0,0,0,,,,,,,,
864,06-I-42-17,Kri-I-42-G.Konduru,Venkatapuram,0,0,0,0,,,,,,,,
865,06-I-42-17,Kri-I-42-G.Konduru,Vellaturu,0,0,0,0,,,,,,,,
866,06-I-42-17,Kri-I-42-G.Konduru,Chevuturu,0,0,0,0,,,,,,,,
867,06-I-42-17,Kri-I-42-G.Konduru,H.Mutyalampadu,0,0,0,0,,,,,,,,
868,06-I-42-17,Kri-I-42-G.Konduru,Kandulampadu,0,0,0,0,,,,,,,,
869,06-I-42-17,Kri-I-42-G.Konduru,Chegireddipadu,0,0,0,0,,,,,,,,
870,06-I-42-17,Kri-I-42-G.Konduru,Velagaleru,0,0,0,0,,,,,,,,
871,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,0,0,0,0,,,,,,,,
872,06-I-42-17,Kri-I-42-G.Konduru,Kadempothavaram,0,0,0,0,,,,,,,,
873,06-I-42-17,Kri-I-42-G.Konduru,Kondapalli,74.06,0,14.9736948604,0,,,,,0,,,
874,06-I-42-17,Kri-I-42-G.Konduru,Tummalapalem,99.1501416431,0,0,0,,,,,0,,,
875,06-I-42-17,Kri-I-42-G.Konduru,Ilaprolu,207.61,161.8777822744,0,0,,,,,0,,,
876,06-I-42-17,Kri-I-42-G.Konduru,Guntupalli,437.0700121408,0,0,0,,,,,0,,,
877,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,0,0,0,0,,,,,,,,
878,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,137.5961149332,0,0,0,,,,,0,,,
879,06-I-42-17,Kri-I-42-G.Konduru,Paidurupadu,0,0,0,0,,,,,,,,
880,06-I-42-17,Kri-I-42-G.Konduru,Gollapudi,384.4597329017,0,0,0,,,,,0,,,
881,06-I-42-17,Kri-I-42-G.Konduru,Rayanapadu,161.8777822744,0,0,0,,,,,0,,,
882,06-I-42-17,Kri-I-42-G.Konduru,Shabada,30.35,0,0,0,,,,,0,,,
883,06-I-42-17,Kri-I-42-G.Konduru,Vemavaram,123.4318089842,0,0,0,,,,,0,,,
884,06-I-42-17,Kri-I-42-G.Konduru,Jakkampudi,354.1076487252,0,0,0,,,,,0,,,
885,06-I-42-17,Kri-I-42-G.Konduru,Mylavaram,0,0,0,0,,,,,,,,
886,06-I-42-17,Kri-I-42-G.Konduru,Malkapuram,0,0,0,0,,,,,,,,
887,06-I-42-17,Kri-I-42-G.Konduru,Gudurupadu,0,0,0,0,,,,,,,,
888,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,0,0.0000001,0,0.0000001,,,,,,,,
889,06-I-42-23,Kri-I-42-Gannavaram,Adavinekkalam,0,0,0,0,,,,,,,,
890,06-I-42-23,Kri-I-42-Gannavaram,Pothavarappadu,0,0,0,0,,,,,,,,
891,06-I-42-23,Kri-I-42-Gannavaram,Pinnamareddipalli,0,0,0,0,,,,,,,,
892,06-I-42-23,Kri-I-42-Gannavaram,Gollanapalli,0,0,0,0,,,,,,,,
893,06-I-42-23,Kri-I-42-Gannavaram,Gopavarapugudem,0,0,0,0,,,,,,,,
894,06-I-42-23,Kri-I-42-Gannavaram,Purushottamapatnam,22.26,0,22.26,0,,,,,0,,,
895,06-I-42-23,Kri-I-42-Gannavaram,Kondapavuluru,0,0,0.81,0,,,,,0,,,
896,06-I-42-23,Kri-I-42-Gannavaram,Vedurupavuluru,351.68,0,29.54,0,,,,,0,,,
897,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,0,0,169.16,0,,,,,0,,,
898,06-I-42-23,Kri-I-42-Gannavaram,Savarigudem,165.92,0,0,0,,,,,,,,
899,06-I-42-23,Kri-I-42-Gannavaram,Jakkulanekkalam,208.42,0,0,0,,,,,,,,
900,06-I-42-23,Kri-I-42-Gannavaram,Ramachandrapuram,0,0,1.62,0,,,,,0,,,
901,06-I-42-23,Kri-I-42-Gannavaram,Veerapanenigudem,0,0,10.12,0,,,,,,,,
902,06-I-42-23,Kri-I-42-Gannavaram,Nunna,313.6382031566,0,0,0,,,,,0,,,
903,06-I-42-23,Kri-I-42-Gannavaram,K.V.Khandrika,87.0093079725,0,0,0,,,,,0,,,
904,06-I-42-23,Kri-I-42-Gannavaram,Pathapadu,273.168757588,0,0,0,,,,,0,,,
905,06-I-42-23,Kri-I-42-Gannavaram,Nainavaram,97.1266693646,0,0,0,,,,,0,,,
906,06-I-42-23,Kri-I-42-Gannavaram,Ambapuram,165.9247268312,0,0,0,,,,,0,,,
907,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,24.2816673412,0,0,0,,,,,0,,,
908,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,44.5163901255,0,0,0,,,,,0,,,
909,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,182.1125050587,0,0,0,,,,,0,,,
910,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,60.7041683529,0,0,0,,,,,0,,,
911,06-I-42-23,Kri-I-42-Gannavaram,Dane Atkuru,60.7041683529,0,0,0,,,,,0,,,
912,06-I-42-23,Kri-I-42-Gannavaram,Gudavalli,101.1736139215,0,0,0,,,,,0,,,
913,06-I-42-23,Kri-I-42-Gannavaram,Gunadala,107.24,0,0,0,,,,,0,,,
914,06-I-42-23,Kri-I-42-Gannavaram,Payakapuram,0,0,4.0469445569,0,,,,,,,,
915,06-I-42-24,Kri-I-42-Gannavaram,Vijayawada town,8.09,0,0,0,,,,,,,,
916,06-I-42-25,Kri-I-42-Gannavaram,Bhavanipuram,0,0,0,0,,,,,,,,
917,06-I-42-26,Kri-I-42-Gannavaram,Patamata,0,0,0,0,,,,,,,,
918,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,0,0.00000001,0,0.00000001,,,,,,,,
919,06-I-42-16,Kri-I-42-Agiripalli,Thotapalli,0,0,0,0,,,,,,,,
920,06-I-42-16,Kri-I-42-Agiripalli,Nugondapalli,0,0,0,0,,,,,,,,
921,06-I-42-16,Kri-I-42-Agiripalli,Malliboinapalli,0,0,0,0,,,,,,,,
922,06-I-42-16,Kri-I-42-Agiripalli,Eadara,0,0,0,0,,,,,,,,
923,06-I-42-16,Kri-I-42-Agiripalli,Baddanapalli,0,0,0,0,,,,,,,,
924,06-I-42-16,Kri-I-42-Agiripalli,Tadepalli,0,0,0,0,,,,,,,,
925,06-I-42-16,Kri-I-42-Agiripalli,Vadlamanu,0,0,0,0,,,,,,,,
926,06-I-42-16,Kri-I-42-Agiripalli,Chopparametla,0,0,0,0,,,,,,,,
927,06-I-42-16,Kri-I-42-Agiripalli,Narasigapalem,0,0,0,0,,,,,,,,
928,06-I-42-16,Kri-I-42-Agiripalli,Sunkollu,48.5633346823,0,0,0,,,,,0,,,
929,06-I-42-16,Kri-I-42-Agiripalli,Bathulavarigudem,0,0,0,0,,,,,,,,
930,06-I-42-16,Kri-I-42-Agiripalli,Eanamadala,0,0,0,0,,,,,,,,
931,06-I-42-16,Kri-I-42-Agiripalli,Narsupeta,6.0704168353,0,0,0,,,,,0,,,
932,06-I-42-16,Kri-I-42-Agiripalli,Metlapalli,0,0,0,0,,,,,,,,
933,06-I-42-16,Kri-I-42-Agiripalli,Tempalli,0,0,0,0,,,,,,,,
934,06-I-42-16,Kri-I-42-Agiripalli,Chikkavaram,0,0,0,0,,,,,,,,
935,06-I-42-16,Kri-I-42-Agiripalli,Buthumillipadu,84.1764467827,0,0,0,,,,,,,,
936,06-I-42-16,Kri-I-42-Agiripalli,B.B.Gudem,0,0,0,0,,,,,,,,
937,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,0,0,0,0,,,,,,,,
938,06-I-42-16,Kri-I-42-Agiripalli,Chinnaoutapalli,136.7867260219,0,0,0,,,,,,,,
939,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,783.0837717523,0,146.91,0,,,,,0,,,
940,06-I-42-16,Kri-I-42-Agiripalli,Allapuram,97.936058276,0,0,0,,,,,,,,
941,06-I-42-16,Kri-I-42-Agiripalli,Buddavaram,645.0829623634,0,8.9032780251,0,,,,,,,,
942,06-I-42-16,Kri-I-42-Agiripalli,Ajjempudi,229.8664508296,0,0,0,,,,,,,,
943,06-I-42-16,Kri-I-42-Agiripalli,V.N.Puram,0,0,9.31,0,,,,,0,,,
944,06-I-42-16,Kri-I-42-Agiripalli,Balliparru,0,0,0,0,,,,,,,,
945,06-I-42-16,Kri-I-42-Agiripalli,Pedaoutapalli,702.5495750708,0,0,0,,,,,0,,,
946,06-I-42-16,Kri-I-42-Agiripalli,Atkuru,718.7373532983,0,0,0,,,,,,,,
947,06-I-42-15,Kri-I-42-Bapulapadu,Anathasagaram,0,0,0,0,,,,,,,,
948,06-I-42-15,Kri-I-42-Bapulapadu,Eadulagudem,0,0,0,0,,,,,,,,
949,06-I-42-15,Kri-I-42-Bapulapadu,Kalaturu,0,0,0,0,,,,,,,,
950,06-I-42-15,Kri-I-42-Bapulapadu,Krishnavaram,0,0,0,0,,,,,,,,
951,06-I-42-15,Kri-I-42-Bapulapadu,Suravaram,0,0,0,0,,,,,,,,
952,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru,0,0,0,0,,,,,,,,
953,06-I-42-15,Kri-I-42-Bapulapadu,Ravicherla,0,0,0,0,,,,,,,,
954,06-I-42-15,Kri-I-42-Bapulapadu,Bapulapadu,12.14,0,0,0,,,,,0,,,
955,06-I-42-15,Kri-I-42-Bapulapadu,Mallavalli,0,0,0,0,,,,,,,,
956,06-I-42-15,Kri-I-42-Bapulapadu,Remella,0,0,0,0,,,,,,,,
957,06-I-42-15,Kri-I-42-Bapulapadu,Singannagudem,0,0,0,0,,,,,,,,
958,06-I-42-15,Kri-I-42-Bapulapadu,Rangannagudem,0,0,0,0,,,,,,,,
959,06-I-42-15,Kri-I-42-Bapulapadu,Shobanadripuram,0,0,0,0,,,,,,,,
960,06-I-42-15,Kri-I-42-Bapulapadu,Veeravalli,1062.32,372.3188992311,0,0,,,,,0,,,
961,06-I-42-15,Kri-I-42-Bapulapadu,Kodurupadu,32.38,0,0,0,,,,,0,,,
962,06-I-42-15,Kri-I-42-Bapulapadu,Ampapuram,170.78,0,3.2375556455,0,,,,,0,,,
963,06-I-42-15,Kri-I-42-Bapulapadu,Veleru,10.52,0,0,0,,,,,0,,,
964,06-I-42-15,Kri-I-42-Bapulapadu,Seri Narasannapalem,224.61,0,0,0,,,,,0,,,
965,06-I-42-15,Kri-I-42-Bapulapadu,Bandarugudem,0,0,0,0,,,,,,,,
966,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru Amani,0,0,0,0,,,,,,,,
