"Sr.No","watershed code","gw watershed name","Village code","village name","Population [command area]","Population [non command area]","total Population","LPCD"
844,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",10,"Edarada",3259,,3259,179245
845,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",5,"Mamidikuduru",5625,,5625,309375
846,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",4,"Pasarlapudi",7636,,7636,419980
847,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",13,"Pasarlapudilanka",4129,,4129,227095
848,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",12,"Lutukurru",3465,,3465,190575
849,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",11,"Makanapalem",1577,,1577,86735
850,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",15,"Komarada",1522,,1522,83710
851,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",14,"Aadurru",4176,,4176,229680
852,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",16,"Magatapalli",4515,,4515,248325
853,"04_E_34_56-005","EG-G-LGD- Mamidikuduru",17,"Gogannamatam",6961,,6961,382855
854,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",8,"Antervedi",17339,,17339,953645
855,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",4,"Gudimoolalanka",2339,,2339,128645
856,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",3,"Rameswaram",5551,,5551,305305
857,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",2,"Sakhinretipalli",17022,,17022,936210
858,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",5,"Antervedipalem",15860,,15860,872300
859,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",7,"Kesavadasupalem",9259,,9259,509245
860,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",6,"Mori",8500,,8500,467500
861,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli",1,"Appanaramunilanka",4787,,4787,263285
862,"04_E_34_37-006","EG_G_LGD_ Tallarevu",1,"Chollangi",3300,0,3300,181500
863,"04_E_34_37-006","EG_G_LGD_ Tallarevu",2,"Chollangipeta",2630,0,2630,144650
864,"04_E_34_37-006","EG_G_LGD_ Tallarevu",3,"G.Vemavaram",5037,0,5037,277035
865,"04_E_34_37-006","EG_G_LGD_ Tallarevu",4,"Patavala",7143,0,7143,392865
866,"04_E_34_37-006","EG_G_LGD_ Tallarevu",5,"Koringa",13092,0,13092,720060
867,"04_E_34_37-006","EG_G_LGD_ Tallarevu",6,"Polekurru",25157,0,25157,1383635
868,"04_E_34_37-006","EG_G_LGD_ Tallarevu",7,"P.Mallavaram",5999,0,5999,329945
869,"04_E_34_37-006","EG_G_LGD_ Tallarevu",8,"Lachipalem",906,0,906,49830
870,"04_E_34_37-006","EG_G_LGD_ Tallarevu",9,"Uppangala",2263,0,2263,124465
871,"04_E_34_37-006","EG_G_LGD_ Tallarevu",10,"Neelapalli",9780,0,9780,537900
872,"04_E_34_37-006","EG_G_LGD_ Tallarevu",11,"Sunkarapalem",4304,0,4304,236720
873,"04_E_34_37-006","EG_G_LGD_ Tallarevu",12,"Injaram",4915,0,4915,270325
874,"04_E_34_37-006","EG_G_LGD_ Tallarevu",13,"Pillanka",3379,0,3379,185845
875,"04_E_34_53-009","EG_G_LGD_ Upplguptam",8,"N.kottapalli",6536.2,,6536,359491
876,"04_E_34_53-009","EG_G_LGD_ Upplguptam",14,"S.Yanam",4788.3,,4788,263356.5
877,"04_E_34_53-009","EG_G_LGD_ Upplguptam",13,"Challapalli",10346.6,,10347,569063
878,"04_E_34_53-009","EG_G_LGD_ Upplguptam",12,"Gopavaram",4849.9,,4850,266744.5
879,"04_E_34_53-009","EG_G_LGD_ Upplguptam",11,"Kunavaram",3414.4,,3414,187792
880,"04_E_34_53-009","EG_G_LGD_ Upplguptam",9,"Uppalaguptam",10506.1,,10506,577835.5
881,"04_E_34_53-009","EG_G_LGD_ Upplguptam",7,"Munipalli",1633.5,,1634,89842.5
882,"04_E_34_53-009","EG_G_LGD_ Upplguptam",6,"Pedagadavilli",1700.6,,1701,93533
883,"04_E_34_53-009","EG_G_LGD_ Upplguptam",5,"Chinagadavilli",1988.8,,1989,109384
884,"04_E_34_53-009","EG_G_LGD_ Upplguptam",4,"Sannavilli",2060.3,,2060,113316.5
885,"04_E_34_53-009","EG_G_LGD_ Upplguptam",10,"Gollavilli",4518.8,,4519,248534
886,"04_E_34_53-009","EG_G_LGD_ Upplguptam",2,"Bhimanapalli",8802.2,,8802,484121
887,"04_E_34_53-009","EG_G_LGD_ Upplguptam",3,"Nangavaram",1797.4,,1797,98857
888,"04_E_34_53-009","EG_G_LGD_ Upplguptam",1,"Vilasavilli",4647.5,,4648,255612.5
889,"04_E_34_58-004","EG_G_LGD_Malkipurm",1,"Mattaparru",1517,,1517,83435
890,"04_E_34_58-004","EG_G_LGD_Malkipurm",2,"Gudimellanka",8526,,8526,468930
891,"04_E_34_58-004","EG_G_LGD_Malkipurm",3,"Ramarajulanka",6323,,6323,347765
892,"04_E_34_58-004","EG_G_LGD_Malkipurm",4,"Malikipuram",6286,,6286,345730
893,"04_E_34_58-004","EG_G_LGD_Malkipurm",5,"Viseswarayapuram",4128,,4128,227040
894,"04_E_34_58-004","EG_G_LGD_Malkipurm",6,"Lakkavaram",6780,,6780,372900
895,"04_E_34_58-004","EG_G_LGD_Malkipurm",8,"Irusumanda",1341,,1341,73755
896,"04_E_34_58-004","EG_G_LGD_Malkipurm",9,"Gudapalli",9010,,9010,495550
897,"04_E_34_58-004","EG_G_LGD_Malkipurm",10,"Kesanapalli",14220,,14220,782100
898,"04_E_34_58-004","EG_G_LGD_Malkipurm",11,"Sankaraguptam",10708,,10708,588940
899,"04_E_34_58-004","EG_G_LGD_Malkipurm",7,"Kattimanda",4678,,4678,257290
900,"04_E_31-1","EG-G-BkNe-Gangavaram",42,"Pothandorapalem",,,0,0
901,"04_E_31-1","EG-G-BkNe-Gangavaram",12,"Komaravaram",,534,534,29370
902,"04_E_31-1","EG-G-BkNe-Gangavaram",19,"Yendapalli",,625,625,34375
903,"04_E_31-1","EG-G-BkNe-Gangavaram",23,"Kusumarai",,471,471,25905
904,"04_E_31-1","EG-G-BkNe-Gangavaram",25,"Gangavaram",,2020,2020,111100
905,"04_E_31-1","EG-G-BkNe-Gangavaram",26,"Lakkonda",,879,879,48345
906,"04_E_31-1","EG-G-BkNe-Gangavaram",27,"Goragommi",,472,472,25960
907,"04_E_31-1","EG-G-BkNe-Gangavaram",29,"Vemulova",,538,538,29590
908,"04_E_31-1","EG-G-BkNe-Gangavaram",50,"Pedagarlapadu",,499,499,27445
909,"04_E_31-1","EG-G-BkNe-Gangavaram",31,"Doramamidi",,469,469,25795
910,"04_E_31-1","EG-G-BkNe-Gangavaram",32,"Amudalabonda",,474,474,26070
911,"04_E_31-1","EG-G-BkNe-Gangavaram",33,"Yerrampalem",,150,150,8250
912,"04_E_31-1","EG-G-BkNe-Gangavaram",36,"Chinagarlapadu",,112,112,6160
913,"04_E_31-1","EG-G-BkNe-Gangavaram",37,"Pidatamamidi",,1064,1064,58520
914,"04_E_31-1","EG-G-BkNe-Gangavaram",38,"Nellipudi",,3651,3651,200805
915,"04_E_31-1","EG-G-BkNe-Gangavaram",39,"Donalapalli",,211,211,11605
916,"04_E_31-1","EG-G-BkNe-Gangavaram",43,"Ojubanda",,276,276,15180
917,"04_E_31-1","EG-G-BkNe-Gangavaram",44,"Jaggampalem",,528,528,29040
918,"04_E_31-1","EG-G-BkNe-Gangavaram",51,"Bayyanapalli",,368,368,20240
919,"04_E_31-1","EG-G-BkNe-Gangavaram",30,"Pandrapottipalem",,140,140,7700
920,"04_E_31-1","EG-G-BkNe-Gangavaram",24,"Rajampela",,198,198,10890
921,"04_E_31-1","EG-G-BkNe-Gangavaram",28,"Vuyyalamadugu",,19,19,1045
922,"04_E_31-1","EG-G-BkNe-Gangavaram",34,"Kothada",,992,992,54560
923,"04_E_31-1","EG-G-BkNe-Gangavaram",35,"Surampalem",,525,525,28875
924,"04_E_31-1","EG-G-BkNe-Gangavaram",40,"Kamavarappadu",,31,31,1705
925,"04_E_31-1","EG-G-BkNe-Gangavaram",41,"Kondalampalem",,35,35,1925
926,"04_E_31-1","EG-G-BkNe-Gangavaram",45,"Jiyyampalem",,538,538,29590
927,"04_E_31-1","EG-G-BkNe-Gangavaram",46,"Rajavaram",,452,452,24860
928,"04_E_31-1","EG-G-BkNe-Gangavaram",47,"Neladonelapadu",,0,0,0
929,"04_E_31-1","EG-G-BkNe-Gangavaram",48,"Rajupetaloddi",,268,268,14740
930,"04_E_31-1","EG-G-BkNe-Gangavaram",49,"Yamanapalli",,138,138,7590
931,"04_E_31-1","EG-G-BkNe-Gangavaram",22,"Patharamavaram",,407,407,22385
932,"04_E_31-1","EG-G-BkNe-Gangavaram",52,"Kotharamavaram",,16,16,880
933,"04_E_31-1","EG-G-BkNe-Gangavaram",53,"Chodavaram",,0,0,0
934,"04_E_31-1","EG-G-BkNe-Gangavaram",54,"Ummetta",,151,151,8305
935,"04_E_31-1","EG-G-BkNe-Gangavaram",55,"Loddipalem",,218,218,11990
936,"04_E_31-1","EG-G-BkNe-Gangavaram",,"FOREST",,0,0,0
937,"04_E_31-38","EG-G-BkNe-Gangavaram",6,"Mallisala",,5498,5498,302390
938,"04_E_31-39","EG-G-BkNe-Gangavaram",2,"Kottapalli",,14309,14309,786995
939,"04_E_31-40","EG-G-BkNe-Gangavaram",6,"Sudikonda",,1144,1144,62920
940,"04_E_31-41","EG-G-BkNe-Gangavaram",7,"Sivaramapatnam",,193,193,10615
941,"04_E_31-42","EG-G-BkNe-Gangavaram",8,"Mallavaram",,5989,5989,329395
942,"04_E_31-43","EG-G-BkNe-Gangavaram",5,"Takurupalem",,543,543,29865
943,"04_E_31-44","EG-G-BkNe-Gangavaram",4,"Tirumalayapalem",,5414,5414,297770
944,"04_E_31-45","EG-G-BkNe-Gangavaram",11,"R.Yerrampalem",,7028,7028,386540
945,"04_E_31-46","EG-G-BkNe-Gangavaram",14,"Achyutapuram",,2428,2428,133540
946,"04_E_31-47","EG-G-BkNe-Gangavaram",15,"Gummalladoddi",,5420,5420,298100
947,"04_E_31-48","EG-G-BkNe-Gangavaram",9,"Kanupuru",,4447,4447,244585
948,"04_E_31-49","EG-G-BkNe-Gangavaram",40,"Nallagonda",,473,473,26015
949,"04_E_31-50","EG-G-BkNe-Gangavaram",48,"Jagametlapalem",,489,489,26895
950,"04_E_31-51","EG-G-BkNe-Gangavaram",49,"B.Velamakota",,929,929,51095
951,"04_E_31-52","EG-G-BkNe-Gangavaram",59,"Utla",,850,850,46750
952,"04_E_31-53","EG-G-BkNe-Gangavaram",69,"B.Ramannapalem",,382,382,21010
953,"04_E_31-54","EG-G-BkNe-Gangavaram",,"FOREST",,0,0,0
954,"04_E_28_01-030","EG-G-Pm- Kutravada",2,"PAMULAMAMIDI",,168,168,9240
955,"04_E_28_01-030","EG-G-Pm- Kutravada",4,"BANDA",,666,666,36630
956,"04_E_28_01-030","EG-G-Pm- Kutravada",5,"SIRIPANLOVA",,53,53,2915
957,"04_E_28_01-030","EG-G-Pm- Kutravada",6,"CHAKKAVADA",,411,411,22605
958,"04_E_28_01-030","EG-G-Pm- Kutravada",7,"MUNTHAMAMIDI",,137,137,7535
959,"04_E_28_01-030","EG-G-Pm- Kutravada",8,"CHAVIDIKOTA",,275,275,15125
960,"04_E_28_01-030","EG-G-Pm- Kutravada",9,"BODLANKA",,933,933,51315
961,"04_E_28_01-030","EG-G-Pm- Kutravada",10,"GUMPENAGANDI",,145,145,7975
962,"04_E_28_01-030","EG-G-Pm- Kutravada",11,"GUNDRATHY",,64,64,3520
963,"04_E_28_01-030","EG-G-Pm- Kutravada",12,"PULLANGI",,283,283,15565
964,"04_E_28_01-030","EG-G-Pm- Kutravada",13,"PEDDAMARRI",,73,73,4015
965,"04_E_28_01-030","EG-G-Pm- Kutravada",14,"ADDARIVALASA",,188,188,10340
966,"04_E_28_01-030","EG-G-Pm- Kutravada",15,"EGAVALASA",,75,75,4125
967,"04_E_28_01-030","EG-G-Pm- Kutravada",16,"PUSIWADA",,135,135,7425
968,"04_E_28_01-030","EG-G-Pm- Kutravada",17,"MUCHILIVADA",,67,67,3685
969,"04_E_28_01-030","EG-G-Pm- Kutravada",18,"AKUMAMIDIKOTA",,100,100,5500
970,"04_E_28_01-030","EG-G-Pm- Kutravada",19,"VAKKULURU",,194,194,10670
971,"04_E_28_01-030","EG-G-Pm- Kutravada",20,"KATCHALAVADA",,69,69,3795
972,"04_E_28_01-030","EG-G-Pm- Kutravada",21,"POTLAVADA",,48,48,2640
973,"04_E_28_01-030","EG-G-Pm- Kutravada",22,"CHATLAVADA",,384,384,21120
974,"04_E_28_01-030","EG-G-Pm- Kutravada",23,"NUKALETIVADA",,59,59,3245
975,"04_E_28_01-030","EG-G-Pm- Kutravada",24,"ELIVADA",,72,72,3960
976,"04_E_28_01-030","EG-G-Pm- Kutravada",25,"BODULURU",,387,387,21285
977,"04_E_28_01-030","EG-G-Pm- Kutravada",26,"GONDIVADA",,192,192,10560
978,"04_E_28_01-030","EG-G-Pm- Kutravada",28,"PAMULERU",,154,154,8470
979,"04_E_28_01-030","EG-G-Pm- Kutravada",29,"GOGUVALASA",,0,0,0
980,"04_E_28_01-030","EG-G-Pm- Kutravada",30,"KUTRAVADA",,273,273,15015
981,"04_E_28_01-030","EG-G-Pm- Kutravada",31,"KAKURU",,79,79,4345
982,"04_E_28_01-030","EG-G-Pm- Kutravada",32,"ARJUNALOVA",,0,0,0
983,"04_E_28_01-030","EG-G-Pm- Kutravada",33,"BHIMAVARAM",,170,170,9350
984,"04_E_28_01-030","EG-G-Pm- Kutravada",34,"IVAMPALLE",,86,86,4730
985,"04_E_28_01-030","EG-G-Pm- Kutravada",38,"KONDAVADA",,43,43,2365
986,"04_E_28_01-030","EG-G-Pm- Kutravada",39,"VUTHALURU",,111,111,6105
987,"04_E_28_01-030","EG-G-Pm- Kutravada",40,"VALAMURU",,91,91,5005
988,"04_E_28_01-030","EG-G-Pm- Kutravada",42,"P.MADDULURU",,12,12,660
989,"04_E_28_01-030","EG-G-Pm- Kutravada",43,"THURUMAMIDI",,130,130,7150
990,"04_E_28_01-030","EG-G-Pm- Kutravada",44,"KADUMURU",,33,33,1815
991,"04_E_28_01-030","EG-G-Pm- Kutravada",47,"GUJJUMAMIDIVALASA",,500,500,27500
992,"04_E_28_01-030","EG-G-Pm- Kutravada",,"Forest",,0,0,0
993,"04_E_28_01-030","EG-G-Pm- Kutravada",44,"POOLOVA",,147,147,8085
994,"04_E_28_01-030","EG-G-Pm- Kutravada",46,"LINGAVARAM",,126,126,6930
995,"04_E_28_01-030","EG-G-Pm- Kutravada",47,"BABBILOVA",,112,112,6160
996,"04_E_28_01-030","EG-G-Pm- Kutravada",48,"DARAGEDDA",,199,199,10945
997,"04_E_28_01-030","EG-G-Pm- Kutravada",49,"NEELAMPALEM",,0,0,0
998,"04_E_28_01-030","EG-G-Pm- Kutravada",51,"JALAGALOVA",,243,243,13365
999,"04_E_28_01-030","EG-G-Pm- Kutravada",52,"POLAMANUGONDI",,125,125,6875
1000,"04_E_28_01-030","EG-G-Pm- Kutravada",53,"KANIVADA",,453,453,24915
1001,"04_E_28_01-030","EG-G-Pm- Kutravada",54,"JAJIVALASA",,239,239,13145
1002,"04_E_28_01-030","EG-G-Pm- Kutravada",55,"BUSIKOTA",,127,127,6985
1003,"04_E_28_01-030","EG-G-Pm- Kutravada",56,"BURADAVALASA",,125,125,6875
1004,"04_E_28_01-030","EG-G-Pm- Kutravada",57,"KORAMATIGONDI",,86,86,4730
1005,"04_E_28_01-030","EG-G-Pm- Kutravada",58,"IRLAVADA",,141,141,7755
1006,"04_E_28_01-030","EG-G-Pm- Kutravada",59,"DUMPAVALASA",,308,308,16940
1007,"04_E_28_01-030","EG-G-Pm- Kutravada",60,"PERIKIVALASA",,248,248,13640
1008,"04_E_28_01-030","EG-G-Pm- Kutravada",,"Forest",,0,0,0
1009,"04_E_27-5_01-001","EG-G-Sb- Gudisa",1,"GUDISE",,92,92,5060
1010,"04_E_27-4_01-041","EG-G-Sb- Ijjaluru",41,"IJJALURU",,43,43,2365
1011,"04_E_27-3_01-027","EG-G-Sb- Nelluru",27,"NELLURU",,41,41,2255
1012,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",7,"Ganganuru",,111,111,6105
1013,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",8,"Thangedukota",,167,167,9185
1014,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",9,"Doragondi",,0,0,0
1015,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",11,"Singanakota",,87,87,4785
1016,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",12,"Palagondi",,0,0,0
1017,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",13,"Koppulakota",,318,318,17490
1018,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",14,"Kothapakalu",,81,81,4455
1019,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",15,"Pathakota",,447,447,24585
1020,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",16,"Karnikota",,164,164,9020
1021,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",17,"Pulimetla",,644,644,35420
1022,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",18,"Chananuru",,242,242,13310
1023,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",19,"Chilakaveedhilanka",,205,205,11275
1024,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",20,"Revadikota",,197,197,10835
1025,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",38,"Kadarikota",,231,231,12705
1026,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",39,"Allurigedda",,94,94,5170
1027,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",40,"Gurtedu",,581,581,31955
1028,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",41,"Veerampalem",,67,67,3685
1029,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",42,"G.Vattigedda",,177,177,9735
1030,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",43,"Kothakota",,32,32,1760
1031,"04_E_27-2_02-042","EG-G-Sb- Vattigedda",45,"Edlakonda",,171,171,9405
1032,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",57,"DARAVADA",,217,217,11935
1033,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",58,"PEDDURU",,168,168,9240
1034,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",59,"DORACHINTALAPALEM",,174,174,9570
1035,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",60,"SRIPURAM",,217,217,11935
1036,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",61,"NARSAPURAM",,185,185,10175
1037,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",,"Forest",,0,0,0
1038,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",61,"KATHIRALLA",,0,0,0
1039,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",62,"PANCHADARALANKA",,0,0,0
1040,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",63,"PUTTAGANDI",,125,125,6875
1041,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",64,"KUNKUMAMIDI",,13,13,715
1042,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",65,"RATSAVALASA",,118,118,6490
1043,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",66,"DARAWADA",,18,18,990
1044,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",67,"DARALOVA",,71,71,3905
1045,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",68,"GANNAVARAM",,28,28,1540
1046,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",69,"NULAKAMAMIDI",,54,54,2970
1047,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",70,"GORABANDA",,16,16,880
1048,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",71,"SESHARAI",,49,49,2695
1049,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",72,"JANGALATHOTA",,211,211,11605
1050,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",73,"BURADAKOTA",,183,183,10065
1051,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",74,"JAJIGEDDA",,28,28,1540
1052,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",75,"NELLIKOTA",,44,44,2420
1053,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",76,"DADALIKAVADA",,194,194,10670
1054,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",77,"SINGAVARAM",,131,131,7205
1055,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",78,"CHAMAGADDA",,78,78,4290
1056,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",79,"RAMULAKONDA",,70,70,3850
1057,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",80,"DABBAMAMIDI",,178,178,9790
1058,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",81,"BANDIGEDDA",,312,312,17160
1059,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",82,"NAKKARATHIPALEM",,67,67,3685
1060,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",83,"Y. RAMAVARAM",,1314,1314,72270
1061,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",84,"CHINTHAKARRAPALEM",,438,438,24090
1062,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",85,"YARLAGADDA",,533,533,29315
1063,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",86,"KOMARAVARAM",,79,79,4345
1064,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",87,"PAIDIPUTTA",,78,78,4290
1065,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",88,"PASARUGINNI",,141,141,7755
1066,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",89,"P. YERRAGONDA",,622,622,34210
1067,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",90,"VATTIGADDA",,49,49,2695
1068,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",91,"THADIKOTA",,33,33,1815
1069,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",92,"DONARAI",,0,0,0
1070,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",93,"RAVVAGADDA",,136,136,7480
1071,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",94,"BHEEMUDUGADDA",,174,174,9570
1072,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",95,"CHINTHALAPUDI",,334,334,18370
1073,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",96,"BODDAGUNTA",,124,124,6820
1074,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",97,"CHINTA KOYYA",,213,213,11715
1075,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",98,"VEDULLAPALLI",,38,38,2090
1076,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",99,"SIRIMETLA",,69,69,3795
1077,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",100,"AMMAPETA",,43,43,2365
1078,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",101,"ANNAMPALEM",,43,43,2365
1079,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",102,"BONANGIPALEM",,0,0,0
1080,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",103,"MUNAGALAPUDI",,71,71,3905
1081,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",104,"PULUSUMAMIDI",,143,143,7865
1082,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",105,"VANAMAMIDIGONDI",,153,153,8415
1083,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",106,"KOKITAGONDI",,93,93,5115
1084,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",107,"RACHAPALEM",,296,296,16280
1085,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",108,"KAPPALABANDA",,19,19,1045
1086,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",109,"KANATALABANDA",,252,252,13860
1087,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",110,"PANASALAPALEM",,802,802,44110
1088,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",111,"BURUGUVADA",,56,56,3080
1089,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",112,"MUVVALAVADA",,60,60,3300
1090,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",113,"GOBBILAPANUKULU",,0,0,0
1091,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",114,"PUTIKUNTA",,67,67,3685
1092,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",115,"TOTAKURAPALEM",,248,248,13640
1093,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",116,"GUMMARAPALEM",,222,222,12210
1094,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",117,"CHAVITIDIBBALU",,778,778,42790
1095,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",118,"DEVARAMADUGULA",,766,766,42130
1096,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",119,"GODUGURAYI",,229,229,12595
1097,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",120,"DALIPADU",,758,758,41690
1098,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",121,"PEDAVULEMPADU",,406,406,22330
1099,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",122,"CHENDURTHI",,69,69,3795
1100,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",123,"KOTA",,463,463,25465
1101,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",124,"PUTTAPALLI",,172,172,9460
1102,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",125,"BULLOJUPALEM",,229,229,12595
1103,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",126,"KBCHIPPALAMAMIDI",,0,0,0
1104,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",127,"CHINAVULEMPADU",,237,237,13035
1105,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",128,"REGADIPALEM",,191,191,10505
1106,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",129,"TUMIKELAPADU",,196,196,10780
1107,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",130,"NAKKALAPADU",,20,20,1100
1108,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",131,"K. YERRAGONDA",,252,252,13860
1109,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",132,"SIMHADRIPALEM",,141,141,7755
1110,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",133,"NUVVUGANTIPALEM",,174,174,9570
1111,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",134,"YERRAMREDDIPALEM",,387,387,21285
1112,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram",135,"MULASALAPALEM",,264,264,14520
