,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP",
541,"04_E_34_35-003","EG-G-LGD- Pedapudi","Kaikavolu",,,,,,,29,,,,,,,,,,,,,,,
542,"04_E_34_35-003","EG-G-LGD- Pedapudi","Kumarapriyam",,,,,,,4,,,,,,,,,,,,,,,
543,"04_E_34_35-003","EG-G-LGD- Pedapudi","Puttakonda",,,,,,,6,,,,,,,,,,,,,,,
544,"04_E_34_35-003","EG-G-LGD- Pedapudi","Gandredu",,,,,,,87,,,,,,,,,,,,,,,
545,"04_E_34_35-003","EG-G-LGD- Pedapudi","Rajupalem",,,,,,,58,,,,,,,,,,,,,,,
546,"04_E_34_35-003","EG-G-LGD- Pedapudi","Pyna",,,,,,,6,,,,,,,,,,,,,,,
547,"04_E_34_35-003","EG-G-LGD- Pedapudi","Vendra",,,,,,,0,,,,,,,,,,,,,,,
548,"04_E_34_35-003","EG-G-LGD- Pedapudi","Chintapalli",,,,,,,3,,,,,,,,,,,,,,,
549,"04_E_34_35-003","EG-G-LGD- Pedapudi","Sampara",,,,,,,3,,,,,,,,,,,,,,,
550,"04_E_34_35-003","EG-G-LGD- Pedapudi","Kandregula",,,,,,,0,,,,,,,,,,,,,,,
551,"04_E_34_35-003","EG-G-LGD- Pedapudi","Shahapuram",,,,,,,1,,,,,,,,,,,,,,,
552,"04_E_34_49-005","EG-G-LGD- Ainavilli","Nedunuru",,,,,,,2,,,,,,,,,,,,,,,
553,"04_E_34_49-005","EG-G-LGD- Ainavilli","S.Savaram",,,,,,,0,,,,,,,,,,,,,,,
554,"04_E_34_49-005","EG-G-LGD- Ainavilli","Vilasa",,,,,,,3,,,,,,,,,,,,,,,
555,"04_E_34_49-005","EG-G-LGD- Ainavilli","Siripalli",,,,,,,19,,,,,,,,,,,,,,,
556,"04_E_34_49-005","EG-G-LGD- Ainavilli","Madupalli",,,,,,,75,,,,,,,,,,,,,,,
557,"04_E_34_49-005","EG-G-LGD- Ainavilli","Chintanalanka",,,,,,,93,,,,,,,,,,,,,,,
558,"04_E_34_49-005","EG-G-LGD- Ainavilli","Veluvalapalli",,,,,,,24,,,,,,,,,,,,,,,
559,"04_E_34_49-005","EG-G-LGD- Ainavilli","Ainvilli",,,,,,,241,,,,,,,,,,,,,,,
560,"04_E_34_49-005","EG-G-LGD- Ainavilli","Veeravallipalem",,,,,,,,,,,,,,,,,,,,,,
561,"04_E_34_49-005","EG-G-LGD- Ainavilli","K.Jagannadhapuram",,,,,,,14,,,,,,,,,,,,,,,
562,"04_E_34_49-005","EG-G-LGD- Ainavilli","Tottaramudi",,,,,,,105,,,,,,,,,,,,,,,
563,"04_E_34_49-005","EG-G-LGD- Ainavilli","Sanapallilanka",,,,,,,59,,,,,,,,,,,,,,,
564,"04_E_34_49-005","EG-G-LGD- Ainavilli","Kondukuduru",,,,,,,27,,,,,,,,,,,,,,,
565,"04_E_34_49-005","EG-G-LGD- Ainavilli","Potukurru",,,,,,,0,,,,,,,,,,,,,,,
566,"04_E_34_49-005","EG-G-LGD- Ainavilli","Krapa",,,,,,,4,,,,,,,,,,,,,,,
567,"04_E_34_49-005","EG-G-LGD- Ainavilli","Magham",,,,,,,18,,,,,,,,,,,,,,,
568,"04_E_34_49-005","EG-G-LGD- Ainavilli","Kotipallibhaga",,,,,,,,,,,,,,,,,,,,,,
569,"04_E_34_42-011","EG_G_LGD_ Alamuru","B.V.Lanka",,,,,,,269,,,,,,,,,,,,,,,
570,"04_E_34_42-011","EG_G_LGD_ Alamuru","Madiki",,,,,,,177,,,,,,,,,,,,,,,
571,"04_E_34_42-011","EG_G_LGD_ Alamuru","Choppella",,,,,,,166,,,,,,,,,,,,,,,
572,"04_E_34_42-011","EG_G_LGD_ Alamuru","Narsipudi",,,,,,,37,,,,,,,,,,,,,,,
573,"04_E_34_42-011","EG_G_LGD_ Alamuru","Modukurru",,,,,,,25,,,,,,,,,,,,,,,
574,"04_E_34_42-011","EG_G_LGD_ Alamuru","Gummileru",,,,,,,61,,,,,,,,,,,,,,,
575,"04_E_34_42-011","EG_G_LGD_ Alamuru","Navabpeta",,,,,,,25,,,,,,,,,,,,,,,
576,"04_E_34_42-011","EG_G_LGD_ Alamuru","Jonnada",,,,,,,105,,,,,,,,,,,,,,,
577,"04_E_34_42-011","EG_G_LGD_ Alamuru","Penikeru",,,,,,,58,,,,,,,,,,,,,,,
578,"04_E_34_42-011","EG_G_LGD_ Alamuru","Kalavacherla",,,,,,,12,,,,,,,,,,,,,,,
579,"04_E_34_42-011","EG_G_LGD_ Alamuru","Aalamuru",,,,,,,73,,,,,,,,,,,,,,,
580,"04_E_34_42-011","EG_G_LGD_ Alamuru","Pedapalla",,,,,,,64,,,,,,,,,,,,,,,
581,"04_E_34_42-011","EG_G_LGD_ Alamuru","Pinapalla",,,,,,,21,,,,,,,,,,,,,,,
582,"04_E_34_42-011","EG_G_LGD_ Alamuru","Sandhipudi",,,,,,,36,,,,,,,,,,,,,,,
583,"04_E_34_42-011","EG_G_LGD_ Alamuru","Chintaluru",,,,,,,12,,,,,,,,,,,,,,,
584,"04_E_34_54-006","EG-G-LGD- Amalapuram","Bhatnavilli",,,,,,,1,,,,,,,,,,,,,,,
585,"04_E_34_54-006","EG-G-LGD- Amalapuram","A.Vemavaram",,,,,,,0,,,,,,,,,,,,,,,
586,"04_E_34_54-006","EG-G-LGD- Amalapuram","Nallamilli",,,,,,,0,,,,,,,,,,,,,,,
587,"04_E_34_54-006","EG-G-LGD- Amalapuram","Janupalli",,,,,,,2,,,,,,,,,,,,,,,
588,"04_E_34_54-006","EG-G-LGD- Amalapuram","Nadipudi",,,,,,,2,,,,,,,,,,,,,,,
589,"04_E_34_54-006","EG-G-LGD- Amalapuram","Palagummi",,,,,,,13,,,,,,,,,,,,,,,
590,"04_E_34_54-006","EG-G-LGD- Amalapuram","Bandarlanka",,,,,,,112,,,,,,,,,,,,,,,
591,"04_E_34_54-006","EG-G-LGD- Amalapuram","Edarapalli",,,,,,,5,,,,,,,,,,,,,,,
592,"04_E_34_54-006","EG-G-LGD- Amalapuram","Indupalli",,,,,,,87,,,,,,,,,,,,,,,
593,"04_E_34_54-006","EG-G-LGD- Amalapuram","Sakurru",,,,,,,38,,,,,,,,,,,,,,,
594,"04_E_34_54-006","EG-G-LGD- Amalapuram","G.Agraharam",,,,,,,5,,,,,,,,,,,,,,,
595,"04_E_34_54-006","EG-G-LGD- Amalapuram","Peruru",,,,,,,15,,,,,,,,,,,,,,,
596,"04_E_34_54-006","EG-G-LGD- Amalapuram","Immidivarappadu",,,,,,,1,,,,,,,,,,,,,,,
597,"04_E_34_54-006","EG-G-LGD- Amalapuram","Thandavapalli",,,,,,,1,,,,,,,,,,,,,,,
598,"04_E_34_54-006","EG-G-LGD- Amalapuram","Samanasa",,,,,,,1,,,,,,,,,,,,,,,
599,"04_E_34_54-006","EG-G-LGD- Amalapuram","Vannechintalapudi",,,,,,,1,,,,,,,,,,,,,,,
600,"04_E_34_54-006","EG-G-LGD- Amalapuram","Amalapuram(R)",,,,,,,,,,,,,,,,,,,,,,
601,"04_E_34_54-006","EG-G-LGD- Amalapuram","Amalapuram(U)",,,,,,,,,,,,,,,,,,,,,,
602,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Pasupalii",,,,,,,0,,,,,,,,,,,,,,,
603,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Vakkalanka",,,,,,,5,,,,,,,,,,,,,,,
604,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Mukkamala",,,,,,,4,,,,,,,,,,,,,,,
605,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Irusumanada",,,,,,,22,,,,,,,,,,,,,,,
606,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Mosalapalli",,,,,,,33,,,,,,,,,,,,,,,
607,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Gangalakurru",,,,,,,180,,,,,,,,,,,,,,,
608,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Machavaram",,,,,,,,,,,,,,,,,,,,,,
609,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Nandampudi",,,,,,,70,,,,,,,,,,,,,,,
610,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Thondavaram",,,,,,,16,,,,,,,,,,,,,,,
611,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Chirutapudi",,,,,,,21,,,,,,,,,,,,,,,
612,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Pulletikurru",,,,,,,58,,,,,,,,,,,,,,,
613,"04_E_34_48-005","EGG_LGD_ Ambajipeta","K.Pedapudi",,,,,,,70,,,,,,,,,,,,,,,
614,"04_E_34_48-005","EGG_LGD_ Ambajipeta","Isukapudi",,,,,,,43,,,,,,,,,,,,,,,
615,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Rajavaram",,,,,,,100,,,,,,,,,,,,,,,
616,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Peravaram",,,,,,,99,,,,,,,,,,,,,,,
617,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Velicheru",,,,,,,72,,,,,,,,,,,,,,,
618,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Vaddiparru",,,,,,,130,,,,,,,,,,,,,,,
619,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Pulidindi",,,,,,,57,,,,,,,,,,,,,,,
620,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Vuchili",,,,,,,64,,,,,,,,,,,,,,,
621,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Vasantawada",,,,,,,67,,,,,,,,,,,,,,,
622,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Atreyapuram",,,,,,,198,,,,,,,,,,,,,,,
623,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Kattunga",,,,,,,74,,,,,,,,,,,,,,,
624,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Lolla",,,,,,,106,,,,,,,,,,,,,,,
625,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Vadapalli",,,,,,,,,,,,,,,,,,,,,,
626,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Narkedimilli",,,,,,,55,,,,,,,,,,,,,,,
627,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Merlapalem",,,,,,,141,,,,,,,,,,,,,,,
628,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Ankampalem",,,,,,,291,,,,,,,,,,,,,,,
629,"04_E_34_43-008","EG-G-LGD- Atreyapuram","Ryali",,,,,,,281,,,,,,,,,,,,,,,
630,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Yendagandi",,,,,,,36,,,,,,,,,,,,,,,
631,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Pamarru",,,,,,,21,,,,,,,,,,,,,,,
632,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Amujuru",,,,,,,20,,,,,,,,,,,,,,,
633,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Panagipalli",,,,,,,24,,,,,,,,,,,,,,,
634,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Kunduru",,,,,,,66,,,,,,,,,,,,,,,
635,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Sivala",,,,,,,10,,,,,,,,,,,,,,,
636,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Yerrapotavaram",,,,,,,11,,,,,,,,,,,,,,,
637,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Vilasagangavaram",,,,,,,4,,,,,,,,,,,,,,,
638,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Addapalli",,,,,,,5,,,,,,,,,,,,,,,
639,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Balantaram",,,,,,,7,,,,,,,,,,,,,,,
640,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Gudigallabhaga",,,,,,,6,,,,,,,,,,,,,,,
641,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Gudigallarallagunta",,,,,,,,,,,,,,,,,,,,,,
642,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Pekeru",,,,,,,2,,,,,,,,,,,,,,,
643,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Kundipuru",,,,,,,,,,,,,,,,,,,,,,
644,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Dangeru",,,,,,,41,,,,,,,,,,,,,,,
645,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Gangavaram",,,,,,,74,,,,,,,,,,,,,,,
646,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Tamarapalli",,,,,,,,,,,,,,,,,,,,,,
647,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Satyawada",,,,,,,4,,,,,,,,,,,,,,,
648,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Kulla",,,,,,,,,,,,,,,,,,,,,,
649,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Kotipalli",,,,,,,,,,,,,,,,,,,,,,
650,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Sundarapalli",,,,,,,,,,,,,,,,,,,,,,
651,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Kota",,,,,,,,,,,,,,,,,,,,,,
652,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Bhatlapalika",,,,,,,,,,,,,,,,,,,,,,
653,"04_E_34_45-016","EG_G_LGD_ Kgangavaram","Masakapalli",,,,,,,,,,,,,,,,,,,,,,
654,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Mandapalli",,,,,,,129,,,,,,,,,,,,,,,
655,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Vadapalem",,,,,,,76,,,,,,,,,,,,,,,
656,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Kothapeta",,,,,,,127,,,,,,,,,,,,,,,
657,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Palivela",,,,,,,23,,,,,,,,,,,,,,,
658,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Ganti",,,,,,,21,,,,,,,,,,,,,,,
659,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Avidi",,,,,,,96,,,,,,,,,,,,,,,
660,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Billakurru",,,,,,,211,,,,,,,,,,,,,,,
661,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Khandrika",,,,,,,10,,,,,,,,,,,,,,,
662,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Vanapalli",,,,,,,258,,,,,,,,,,,,,,,
663,"04_E_34_46-003","EG_G_LGD_ Kothapeta","Modekurru",,,,,,,86,,,,,,,,,,,,,,,
664,"04_E_34_41-012","EG_G_LGD_ Kpuram","Nelaturu",,,,,,,7,,,,,,,,,,,,,,,
665,"04_E_34_41-012","EG_G_LGD_ Kpuram","Valluru",,,,,,,74,,,,,,,,,,,,,,,
666,"04_E_34_41-012","EG_G_LGD_ Kpuram","Nidasanametta",,,,,,,10,,,,,,,,,,,,,,,
667,"04_E_34_41-012","EG_G_LGD_ Kpuram","Vadlamuru",,,,,,,53,,,,,,,,,,,,,,,
668,"04_E_34_41-012","EG_G_LGD_ Kpuram","Kaleru",,,,,,,14,,,,,,,,,,,,,,,
669,"04_E_34_41-012","EG_G_LGD_ Kpuram","Nalluru",,,,,,,88,,,,,,,,,,,,,,,
670,"04_E_34_41-012","EG_G_LGD_ Kpuram","Vedurumudi",,,,,,,50,,,,,,,,,,,,,,,
671,"04_E_34_41-012","EG_G_LGD_ Kpuram","Angara",,,,,,,32,,,,,,,,,,,,,,,
672,"04_E_34_41-012","EG_G_LGD_ Kpuram","P.Khandrika",,,,,,,15,,,,,,,,,,,,,,,
673,"04_E_34_41-012","EG_G_LGD_ Kpuram","Teki",,,,,,,62,,,,,,,,,,,,,,,
674,"04_E_34_41-012","EG_G_LGD_ Kpuram","Tatapudi",,,,,,,42,,,,,,,,,,,,,,,
675,"04_E_34_41-012","EG_G_LGD_ Kpuram","K.P.Puram",,,,,,,41,,,,,,,,,,,,,,,
676,"04_E_34_41-012","EG_G_LGD_ Kpuram","Machara",,,,,,,6,,,,,,,,,,,,,,,
677,"04_E_34_41-012","EG_G_LGD_ Kpuram","Vakatippa",,,,,,,7,,,,,,,,,,,,,,,
678,"04_E_34_41-012","EG_G_LGD_ Kpuram","Korimilli",,,,,,,9,,,,,,,,,,,,,,,
679,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Anatavaram",,,,,,,,,,,,,,,,,,,,,,
680,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Ch.Gunnepalli",,,,,,,,,,,,,,,,,,,,,,
681,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Krapachintalapudi",,,,,,,1,,,,,,,,,,,,,,,
682,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Mummidivaram",,,,,,,12,,,,,,,,,,,,,,,
683,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Inapuram",,,,,,,3,,,,,,,,,,,,,,,
684,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Kothalanka",,,,,,,15,,,,,,,,,,,,,,,
685,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Tanelanka",,,,,,,26,,,,,,,,,,,,,,,
686,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Kommanapalli",,,,,,,15,,,,,,,,,,,,,,,
687,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Annampalli",,,,,,,,,,,,,,,,,,,,,,
688,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Gadilanka",,,,,,,9,,,,,,,,,,,,,,,
689,"04_E_34_50-007","EG-G-LGD- Mummidivaram","Kamini",,,,,,,,,,,,,,,,,,,,,,
690,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Manepalli",,,,,,,5,,,,,,,,,,,,,,,
691,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Vadrevupalli",,,,,,,11,,,,,,,,,,,,,,,
692,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Mondepulanka",,,,,,,12,,,,,,,,,,,,,,,
693,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Lankalagannavaram",,,,,,,49,,,,,,,,,,,,,,,
694,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Yenugupalli",,,,,,,7,,,,,,,,,,,,,,,
695,"04_E_34_47-007","EG-G-LGD- Pgannavaram","V.Kottapalli",,,,,,,4,,,,,,,,,,,,,,,
696,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Katharilanka",,,,,,,2,,,,,,,,,,,,,,,
697,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Munjavaram",,,,,,,4,,,,,,,,,,,,,,,
698,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Karupallipadu",,,,,,,,,,,,,,,,,,,,,,
699,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Mungandapalem",,,,,,,,,,,,,,,,,,,,,,
700,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Munganda",,,,,,,53,,,,,,,,,,,,,,,
701,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Potavaram",,,,,,,5,,,,,,,,,,,,,,,
702,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Patagannavaram",,,,,,,,,,,,,,,,,,,,,,
703,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Bellampudi",,,,,,,4,,,,,,,,,,,,,,,
704,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Udimudi",,,,,,,24,,,,,,,,,,,,,,,
705,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Narendrapuram",,,,,,,17,,,,,,,,,,,,,,,
706,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Kundalapalli",,,,,,,3,,,,,,,,,,,,,,,
707,"04_E_34_47-007","EG-G-LGD- Pgannavaram","Gantipedapudi",,,,,,,5,,,,,,,,,,,,,,,
708,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Ubalanka",,,,,,,101,,,,,,,,,,,,,,,
709,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Ravulapalem",,,,,,,99,,,,,,,,,,,,,,,
710,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Komarajulanka",,,,,,,331,,,,,,,,,,,,,,,
711,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Lakshmipolavaram",,,,,,,83,,,,,,,,,,,,,,,
712,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Vedireswaram",,,,,,,118,,,,,,,,,,,,,,,
713,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Devarapalli",,,,,,,116,,,,,,,,,,,,,,,
714,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Ethakota",,,,,,,27,,,,,,,,,,,,,,,
715,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Podagatlapalli",,,,,,,25,,,,,,,,,,,,,,,
716,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Juttigapadu",,,,,,,,,,,,,,,,,,,,,,
717,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Gopalapuram",,,,,,,151,,,,,,,,,,,,,,,
718,"04_E_34_44-002","EG_G_LGD_ Ravulapalem","Mummidivarappadu",,,,,,,7,,,,,,,,,,,,,,,
719,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Lolla",,,,,,,19,,,,,,,,,,,,,,,
720,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Vedurupaka",,,,,,,131,,,,,,,,,,,,,,,
721,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Nadurubada",,,,,,,6,,,,,,,,,,,,,,,
722,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Pasalapudi",,,,,,,89,,,,,,,,,,,,,,,
723,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Someswaram",,,,,,,112,,,,,,,,,,,,,,,
724,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Machavaram",,,,,,,11,,,,,,,,,,,,,,,
725,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Chelluru",,,,,,,223,,,,,,,,,,,,,,,
726,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Venturu",,,,,,,98,,,,,,,,,,,,,,,
727,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Kurakallaapalli",,,,,,,5,,,,,,,,,,,,,,,
728,"04_E_34_40-002","EG_G_LGD_ Rayavaram","Kurmapuram",,,,,,,6,,,,,,,,,,,,,,,
729,"04_E_34_57-004","EG_G_LGD_ Razole","Sompalli",,,,,,,5,,,,,,,,,,,,,,,
730,"04_E_34_57-004","EG_G_LGD_ Razole","Tatipaka",,,,,,,21,,,,,,,,,,,,,,,
731,"04_E_34_57-004","EG_G_LGD_ Razole","Podalada",,,,,,,3,,,,,,,,,,,,,,,
732,"04_E_34_57-004","EG_G_LGD_ Razole","Razole(u)",,,,,,,0,,,,,,,,,,,,,,,
733,"04_E_34_57-004","EG_G_LGD_ Razole","Razole(R)",,,,,,,0,,,,,,,,,,,,,,,
734,"04_E_34_57-004","EG_G_LGD_ Razole","B.Savaram",,,,,,,0,,,,,,,,,,,,,,,
735,"04_E_34_57-004","EG_G_LGD_ Razole","Palagummi",,,,,,,0,,,,,,,,,,,,,,,
736,"04_E_34_57-004","EG_G_LGD_ Razole","Kadali",,,,,,,0,,,,,,,,,,,,,,,
737,"04_E_34_57-004","EG_G_LGD_ Razole","Mulikipalli",,,,,,,0,,,,,,,,,,,,,,,
738,"04_E_34_57-004","EG_G_LGD_ Razole","Kunavaram",,,,,,,0,,,,,,,,,,,,,,,
739,"04_E_34_57-004","EG_G_LGD_ Razole","Chintalapalli",,,,,,,2,,,,,,,,,,,,,,,
740,"04_E_34_57-004","EG_G_LGD_ Razole","Sivakodu",,,,,,,3,,,,,,,,,,,,,,,
741,"04_E_34_57-004","EG_G_LGD_ Razole","Ponnamanda",,,,,,,0,,,,,,,,,,,,,,,
742,"04_E_34_57-004","EG_G_LGD_ Razole","Katravupadu",,,,,,,0,,,,,,,,,,,,,,,
743,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Ramachandrapuram",,,,,,,149,,,,,,,,,,,,,,,
744,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Chodavaram",,,,,,,38,,,,,,,,,,,,,,,
745,"04_E_34_39-001","EG_G_LGD_ Rcpuram","A.K.Agraharam",,,,,,,0,,,,,,,,,,,,,,,
746,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Narasapurapeta",,,,,,,19,,,,,,,,,,,,,,,
747,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Oduru",,,,,,,44,,,,,,,,,,,,,,,
748,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Yanamadala",,,,,,,12,,,,,,,,,,,,,,,
749,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Tadipalli",,,,,,,0,,,,,,,,,,,,,,,
750,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Kapavaram",,,,,,,1,,,,,,,,,,,,,,,
751,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Kandulapalem",,,,,,,29,,,,,,,,,,,,,,,
752,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Vella",,,,,,,21,,,,,,,,,,,,,,,
753,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Yerupalli",,,,,,,16,,,,,,,,,,,,,,,
754,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Mutchumilli",,,,,,,0,,,,,,,,,,,,,,,
755,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Utrumilli",,,,,,,24,,,,,,,,,,,,,,,
756,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Jaganayukulapalem",,,,,,,23,,,,,,,,,,,,,,,
757,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Velampalem",,,,,,,28,,,,,,,,,,,,,,,
758,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Draksharamam",,,,,,,81,,,,,,,,,,,,,,,
759,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Thotapeta",,,,,,,0,,,,,,,,,,,,,,,
760,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Hasanabada",,,,,,,35,,,,,,,,,,,,,,,
761,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Unduru",,,,,,,16,,,,,,,,,,,,,,,
762,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Bhimakosupalm",,,,,,,56,,,,,,,,,,,,,,,
763,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Vegayampeta",,,,,,,102,,,,,,,,,,,,,,,
764,"04_E_34_39-001","EG_G_LGD_ Rcpuram","Vekatayapalem",,,,,,,40,,,,,,,,,,,,,,,
765,"04_E_34_55-002","EG_G_GD_ Allavaram","Bendamurlanka",,,,,,,1,,,,,,,,,,,,,,,
766,"04_E_34_55-002","EG_G_GD_ Allavaram","Komarigiripatnam",,,,,,,0,,,,,,,,,,,,,,,
767,"04_E_34_55-002","EG_G_GD_ Allavaram","Samantakurru",,,,,,,1,,,,,,,,,,,,,,,
768,"04_E_34_55-002","EG_G_GD_ Allavaram","Mogallamuru",,,,,,,0,,,,,,,,,,,,,,,
769,"04_E_34_55-002","EG_G_GD_ Allavaram","Godi",,,,,,,0,,,,,,,,,,,,,,,
770,"04_E_34_55-002","EG_G_GD_ Allavaram","Godilanka",,,,,,,0,,,,,,,,,,,,,,,
771,"04_E_34_55-002","EG_G_GD_ Allavaram","Turupulanka",,,,,,,0,,,,,,,,,,,,,,,
