"GW Watershed Name","Iwm basin names","GW Village Name","iwm village names"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Kalavacherla","Kalavacherla-1"
"EG_G_LGD_ Alamuru","ALAMURU-MB","Kalavacherla","Kalavacherla-1"
"EG_G_LGD_ Kpuram","KAPILESWARAPURAM-MB","Kaleru","Kaleru"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kalijolla","Kalijolla"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Kalimamidi","Kalimamidi"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kamavarappadu","Kamavarappadu"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Kamini","Kamini"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KANATALABANDA","Kanatalabanda"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Kanavaram","Kanavaram"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kandarada","Kandarada"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Kandikuppa","Kandikuppa"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kandrakota","Kandrakota"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kandregula","Kandregula"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Kandregula","Kandregula"
"EG_G_LGD_ Rcpuram","RAMACHANDRAPURAM-MB","Kandulapalem","Kandulapalem"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KANIVADA","Kanivada"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Kannavaram","Kannavaram-1"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kanupuru","Kanupuru"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Kapavaram","Kapavaram-3"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kapavaram","Kapavaram-3"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Kapavaram","Kapavaram-3"
"EG_G_LGD_ Rcpuram","RAMACHANDRAPURAM-MB","Kapavaram","Kapavaram-3"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KAPPALABANDA","Kappalabanda"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KARAKAPADU","Karakapadu"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Karakuduru","Karakuduru"
"EG_G_LGD_Karapa","KARAPA-MB","Karapa","Karapa-1"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Karnikota","Karnikota"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Karridevulapalem","Karudevipalem"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Karupallipadu","Karupallipadu"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Katavaram","Katavaram"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KATCHALAVADA","Katchalavada"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KATCHULURU","Katchuluru"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Kateru","KATHERU"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Katharilanka","Katharlanka"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kathipudi","Kathipudi-1"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KATHIRALLA","Kathirala"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Katravulapalli","Katravulapalle"
"EG_G_LGD_ Razole","RAZOLE-MB","Katravupadu","Katrevupadu"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Katrenikona","Katrenikona-1"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kattamuru","Kattamuru-1"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Kattimanda","Kattiwanda"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","KATTUMILLI","Kattumilli"
"EG-G-LGD- Atreyapuram","ATREYAPURAM-MB","Kattunga","Kattunga"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Kavalapadu","Kavalapadu"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KBCHIPPALAMAMIDI","Kotabandichippalamamidi"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","Kesanakurru","Kesanakurru"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Kesanapalli","Kesanapalle-2"
"EG_G_LGD_ Sakhinetipalli","SAKHINETIPALLE-MB","Kesavadasupalem","Kesavadasupalem"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Kesavaram","Kesavaram-4"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kesavaram","Kesavaram-4"
"EG_G_LGD_ Kothapeta","KOTHAPETA-MB","Khandrika","Khandrika"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","KIMILIGEDDA","Kimiligedda"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Kimmuru","Kimmuru"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Kinaparti","Kinaparti"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","KINDRA","Kindra"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KINTUKURU","Kintukuru"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Kirlampudi","Kirlampudi-1"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","KIRRABU","Kirrabu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kkd Medaline","MEDALINE"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kkd Muncipality","Kakinada (M)"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kodavali","Kodavali"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Koduru","Koduru-4"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KOKITAGONDI","Kokitagondi"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Kolamuru","Kolamuru"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kolanka","Kolanka"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Kolanka","Kolanka"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Kolimeru","Kolimeru"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Komarada","Komarada-2"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Komaragiri","Komaragiri"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Komarajulanka","Komaraju Lanka"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","Komarapuram","Komarapuram"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Komaravaram","Komaravaram"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KOMARAVARAM","Komaravaram"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","KOMARAVARAM","Komaravaram"
"EG-G-LGD- Ipolavaram","I.POLAVARAM-MB","Komarigiri","Komaragiri-1"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Komarigiripatnam","Komaragiripatnam"
"EG-G-LGD- Biccavole","BICCAVOLU-MB","Komaripalem","Komaripalem"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kommanapalli","Kommanapalle"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Kommanapalli","Kommanapalle"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kona","Kona Forest"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Konalova","Konalova"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Kondagunturu","Konda Gunturu"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kondalampalem","Kondalampalem"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kondalingamparti","Kondalingamparthi"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KONDAMODALU","Kondamodalu"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kondapalem","Kondapalem"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kondapalli","Kondapalle-3"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","KONDAPALLI","Kondapalle-3"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KONDAVADA","Kondavada"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kondempudi","Kondempudi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kondevaram","Kondevaram"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","Kondukuduru","Kondukuduru"
"EG_G_LGD_Karapa","KARAPA-MB","Kongodu","Kongodu"
"EG-G-LGD- Biccavole","BICCAVOLU-MB","Konkuduru","Konkuduru"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Konthangi","Konthangi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Koppavaram","Koppavaram"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Koppavaram(LNpuram)","Koppavaram-1"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Koppulakota","Koppulakota"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KORAMATIGONDI","Koramatigondi"
"EG_G_LGD_ Kpuram","KAPILESWARAPURAM-MB","Korimilli","Korumilli-2"
"EG_G_LGD_ Tallarevu","THALLAREVU-MB","Koringa","Koringa"
"EG_G_LGD_Karapa","KARAPA-MB","Koripella","Koripalle"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Korukonda","Korukonda-1"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Korumilli","Korumilli"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Kota","Kota-3"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KOTA","Kota-2"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Kotananduru","Kotananduru-1"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Kotapadu","Kotapadu-6"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kothada","Kothada"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","Kothakonda","Kothakonda"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Kothakota","Kota-2"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Kothalanka","Kothalanka"
"EG-G-Sb- Vattigedda","EG-G-SB2-VATTIGEDDA-MB","Kothapakalu","Kothapakalu-1"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kothapalli","Kothapalle-18"
"EG_G_LGD_ Kothapeta","KOTHAPETA-MB","Kothapeta","Kothapeta-7"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kotharamavaram","Kotharamavaram"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Kothuru","Kothuru-6"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Kothuru","Kothuru-6"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Kothurupadu","D. Kothuru"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Kothurupadu","D. Kothuru"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Koti","Koti"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Kotikesavaram","Kotikesavaram"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Kotipalli","Mallavaram Mamillu"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","Kotipallibhaga","Kotipalli Bhaga"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","KOTTAGUDEM","Kothagudem-2"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","Kottam","Kottam"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kottampalem","Kottampalem"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Kottampalem","Kottampalem"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Kottapakalu","Kothapakalu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kottapalli","Kothapalle-21"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kottapalli","Kothapalle-21"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Kotturu","Kothuru-4"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Kovelapalem","Kovelapalem"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kovvada","Kovvada-1"
"EG-G-LGD- Kakinada","KAKINADA-MB","Kovvur","Kovvuru-1"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KOYYALAGUDEM","Koyyalagudem-1"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","Krapa","Krapa"
"EG-G-LGD- Mummidivaram","MUMMIDIVARAMU-MB","Krapachintalapudi","Uppalapadu-11"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Krishnapuram","Krishnapuram-13"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Krishnavaram","Krishnavaram-1"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Krishnunipalem","Krishnunipalem"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KUDAKARAYI","Kudakarayi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","KUDURU","Kuduru-1"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Kulla","Koolla"
"EG-G-LGD- Pedapudi","PEDAPUDI-MB","Kumarapriyam","Kumarapriyam"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kumarapuram","Kumarapuram-2"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","Kunavaram","Kunavaram-2"
"EG_G_LGD_ Razole","RAZOLE-MB","Kunavaram","Kunavaram-2"
"EG_G_LGD_ Upplguptam","UPPALAGUPTAM-MB","Kunavaram","Kunavaram-2"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","KUNDADA","Kundada"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Kundalapalli","Kundalapalle"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Kundaleswram","Kundaleswaram"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Kundipuru","Kudupuru"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Kunduru","Kunduru"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Kunjamveedhi","Kunjamveedhi"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KUNKUMAMIDI","Kunkumamidi"
"EG_G_LGD_Karapa","KARAPA-MB","Kurada","Kurada"
"EG_G_LGD_ Rayavaram","RAYAVARAM-MB","Kurakallaapalli","Kurakallapalle"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","KURAMGONDI","Kuramgondi"
"EG_G_LGD_ Rayavaram","RAYAVARAM-MB","Kurmapuram","Kurmapuram"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Kusumarai","Kusumarai"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","KUTRAVADA","Kutravada"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Kutukudumilli","Kutukudumilli"
"EG-G-LGD- Anparthi","ANAPARTHI-MB","Kutukuluru","Kutukuluru"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Kuyyeru","Kuyyeru"
"EG-MHG-ThW-Tuni","EG-MHG-THW-TUNI-MB","L.D.Peta","Lakshmidevipeta"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","LABBARTHI","Labbarthi"
"EG_G_LGD_ Tallarevu","THALLAREVU-MB","Lachipalem","Latchipalem"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Lachireddipalem","Latchireddipalem-1"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","LAGARAYI","Lagarayi"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Lakkavaram","Lakkavaram-3"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","Lakkavaram","Lakkavaram-3"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Lakkonda","Lakkonda"
"EG_G_LGD_ Ravulapalem","RAVULAPALEM-MB","Lakshmipolavaram","Lakshmipolavaram"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Lakshmipuram","East Lakshmipuram"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","LAKSHMIPURAM","East Lakshmipuram"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","LAKSHMIPURAM","East Lakshmipuram"
"EG_G_LGD_ Katrenikona","KATRENIKONA-MB","Lakshmiwada","Lakshmiwada"
"EG-MHG-Md- Jaddangi","EG-MHG-MD-JADDANGI-MB","Languparthi","Languparti"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Lankalagannavaram","Lankalagannavaram"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","LANKAPAKALU","Lankapakalu"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Latchireddipalem","Latchireddipalem"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Laxmipuram","Laxmipuram-4"
"EG-MHG-Yle- Kirlampudi","EG-MHG-YLE-KIRLAMPUDI-MB","Lingamparthi","Lingamparthi"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","LINGAVARAM","Lingavaram-1"
"EG-G-Pm- Kutravada","EG-G-PM-KUTRAVADA-MB","LINGAVARAM","Lingavaram-1"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","LINGAVARAM","Lingavaram"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Loddipalem","Loddipalem"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Lododdi","Lododdi"
"EG-G-LGD- Atreyapuram","ATREYAPURAM-MB","Lolla","Lolla-1"
"EG_G_LGD_ Rayavaram","RAYAVARAM-MB","Lolla","Lolla"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Lompakalova","Lampakalova"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","LOTHUPALEM","Lothupalem"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Lutukurru","Lutukurru"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","M.Burugubanda","M. Burugubanda"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","M.Chamavaram","Meraka  Chamavaram"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","M.MADDULURU","Madduluru"
"EG-G-BkW- Sitanagaram","EG-G-BKW-SITANAGARAM-MB","M.RAVILANKA","Ravilanka"
"EG_G_LGD_ Kpuram","KAPILESWARAPURAM-MB","Machara","Machara"
"EGG_LGD_ Ambajipeta","AMBAJIPETA-MB","Machavaram","Machavaram-7"
"EG_G_LGD_ Rayavaram","RAYAVARAM-MB","Machavaram","Machavaram-7"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","MADDIRATIGUDEM","Maddirathigudem"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","MADDIVEDU","Maddiveedu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Madhavapatnam","Madhavapatnam"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Madhavapuram","Madhavapuram-1"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Madhurapudi","Madhurapudi"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Madicharla","Madicherla-1"
"EG_G_LGD_ Alamuru","ALAMURU-MB","Madiki","Madiki"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","Madupalli","Madupalle"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Magatapalli","Magatapalle"
"EG-G-LGD- Ainavilli","AINAVILLI-MB","Magham","Magam"
"EG-G-LGD- Anparthi","ANAPARTHI-MB","Mahendrawada","Mahendrawada"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Makanapalem","Makanapalem"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Makaram","Makaram"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Malikipuram","Malikipuram-1"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Mallam","Mallam-1"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Mallavaram","Mallavaram-7"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Mallavaram","Mallavaram-7"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","MALLAVARAM","Mallavaram-7"
"EG-MHG-Mg- Addateegala","EG-MHG-MG-ADDATEEGALA-MB","Mallavarammamilla","Mallavaram Mamillu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Mallepalle","Mallepalle-3"
"EG-G-BkNe-Gangavaram","EG-G-BKNE-GANGAVARAM-MB","Mallisala","Mallisala"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Mamidada","Mamidada"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Mamidikuduru","Mamidikuduru-1"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Mamidipalem","Mamidipalem"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","MAMIDIVALASA","Mamidivalasa"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Mamilladoddi","Mamilladoddi"
"EG_G_LGD_ Kothapeta","KOTHAPETA-MB","Mandapalli","Mandapalle-3"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Mandapam","Mandapam"
"EG-G-LGD- Mandapeta","MANDAPETA-MB","Mandapeta","Mandapeta (M)"
"EG-G-LGD- Pgannavaram","P_GANNAVARAM-MB","Manepalli","Manepalle-1"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Mangiturti","Mangiturthi"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Manjeru","Manjeru"
"EG-G-Mv- Kondamodalu","EG-G-MV-KONDAMODALU-MB","MANTURU","Manturu"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Manyanvaripalem","Manyanvaripalem"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Maredbaka","Maredubaka-1"
"EG-G-LGD- Mandapeta","MANDAPETA-MB","Maredubaka","Maredubaka-2"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","MAREDUMILLI","Maredumilli-1"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Marlova","Marlava"
"EG-G-Zk-Rangampet","EG-G-ZK-RANGAMPETA-MB","Marripadi","Marripudi-2"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Marripaka","Marripaka"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","MARRIPALEM","Marripalem-4"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","Marripalem","Marripalem-4"
"EG-G-Sp- Rchodavaram","EG-G-SP-RAMPACHODAVARAM-MB","Marrivada","Marrivada"
"EG-MHG-Dg- Bornagudem","EG-MHG-DG-BORNAGUDEM-MB","Marriveedu","Marriveedu"
"EG-MHG-ThE- Kotananduru","EG-MHG-THE-KOTANANDURU-MB","Maruvada","Maruvada"
"EG_G_LGD_ Kgangavaram","KGANGAVARAMU-MB","Masakapalli","Masakapalle"
"EG-MHG-Pp- Sankhavaram","EG-MHG-PP-SANKHAVARAM-MB","Masampalli","Masampalle"
"EG-MHG-Ylw- Eleswaram","EG-MHG-YLW-ELESWARAM-MB","Matlapadu","Matlapadu"
"EG_G_LGD_Malkipurm","MALIKIPURAM-MB","Mattaparru","Mattaparru"
"EG_G_LGD_ Kajuluru","KAJULURU-MB","Matukumilli","Mathukumilli"
"EG-G-LGD- Atreyapuram","ATREYAPURAM-MB","Merlapalem","Merlapalem"
"EG-G-LGD- Mandapeta","MANDAPETA-MB","Mernipadu","Meruipadu"
"EG-MHG-Sg- Prathipadu","EG-MHG-SG-PRATHIPADU-MB","Mettuchinta","Mettu Chintha"
"EG-G-BkS-Rajanagaram","EG-G-BKS-RAJANAGARAM-MB","Mirtipadu","Mirthipadu"
"EG-MHG-Pd- Y.Ramavaram","EG-MHG-PD-Y RAMAVARAM-MB","Mitlapalem","Mitlapalem"
"EG_G_LGD_ Kothapeta","KOTHAPETA-MB","Modekurru","Modekurru"
"EG_G_LGD_ Alamuru","ALAMURU-MB","Modukurru","Modukuru-1"
"EG-G-LGD- Mamidikuduru","MAMIDIKUDURU-MB","Mogalikuduru","Mogalikuduru"
"EG_G_GD_ Allavaram","ALLAVARAM-MB","Mogallamuru","Mogallamuru"
