Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
159,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Matlapadu,403.88,0,,,,363.492,,40.388,403.88,0,,,
160,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Uppalapadu,307.56,0,,,,276.804,,30.756,307.56,0,,,
161,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Gadichinnampalem,76.89,0,,,,69.201,,7.689,76.89,0,,,
162,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,D.Krishnavaram,294.61,0,,,,265.149,,29.461,294.61,0,,,
163,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Forest,1515,0,,,,757.5,,757.5,1515,0,,,
164,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,MOLLERU,832.03,0,,,,748.827,,83.203,832.03,0,,,
165,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,B.SIVARAMPATNAM,125.45,0,,,,112.905,,12.545,125.45,0,,,
166,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,RAMULDEVAPURAM,412.78,0,,,,371.502,,41.278,412.78,0,,,
167,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,LINGAVARAM,552.39,0,,,,497.151,,55.239,552.39,0,,,
168,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,KATTUMILLI,172.8,0,,,,155.52,,17.28,172.8,0,,,
169,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Forest,14354.2,0,,,,7176.9,7177.1,7177.1,14354,0,,,
170,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kalijolla,541.47,0,,,,541,,,541,0,,,
171,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Bhupatipalem,669.35,0,,,,535.48,,133.87,669.35,0,,,
172,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Narendrapatnam,1244,1119.6,124.4,,1244,0,,,,0,,,
173,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Mamidada,1260.19,1260.19,,,1260.19,0,,,,0,,,
174,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Irripaka,725.19,725.19,,,725.19,0,,,,0,,,
175,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kandregula,808.16,0,,,,808.16,,,808.16,0,,,
176,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Govindapuram,1184.92,0,,,,1066.428,,118.492,1184.92,0,,,
177,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Rajapudi,2008.85,1807.965,200.885,,2008.85,0,,,,0,,,
178,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Manyanvaripalem,1172.37,1055.133,117.237,,1172.37,0,,,,0,,,
179,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Balabadrapuram,383.24,0,,,,344.916,,38.324,383.24,0,,,
180,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Gollalagunta,1061.08,1061.08,,,1061.08,0,,,,0,,,
181,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Seethampet,383.64,0,,,,383.64,,,383.64,0,,,
182,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Marripaka,551.18,551.18,,,551.18,0,,,,0,,,
183,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Guttappalem,286.92,0,,,,286.92,,,286.92,0,,,
184,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Tirupathirajupet,678.66,0,,,,678.66,,,678.66,0,,,
185,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,J.Kotturu,295.42,295.42,,,295.42,0,,,,0,,,
186,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Jaggampet,1886.24,1886.24,,,1886.24,0,,,,0,,,
187,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Ramavaram,1497.74,1497.74,,,1497.74,0,,,,0,,,
188,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Seethanagaram,514.76,514.76,,,514.76,0,,,,0,,,
189,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Katravulapalli,1081.72,1081.72,,,1081.72,0,,,,0,,,
190,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Timmapuram,955.06,955.06,,,955.06,0,,,,0,,,
191,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Panduru,687.15,687.15,,,687.15,0,,,,0,,,
192,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Nemam,665.71,665.71,,,665.71,0,,,,0,,,
193,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Thammavaram,543.9,543.9,,,543.9,0,,,,0,,,
194,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Penumarthi,209.63,209.63,,,209.63,0,,,,0,,,
195,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Vakalapudi,856.72,856.72,,,856.72,0,,,,0,,,
196,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Ramanayyapet,997,997,,,997,0,,,,0,,,
197,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Sarpavaram,866.15,866.15,,,866.15,0,,,,0,,,
198,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Ganganapalle,275.99,275.99,,,275.99,0,,,,0,,,
199,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Suryaraopet,1701,1701,,,1701,0,,,,0,,,
200,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Chidiga,191,191,,,191,0,,,,0,,,
201,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kovvada,159.04,159.04,,,159.04,0,,,,0,,,
202,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Repuru,263.85,263.85,,,263.85,0,,,,0,,,
203,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kkd Medaline,200,200,,,200,0,,,,0,,,
204,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Kkd Muncipality,300,300,,,300,0,,,,0,,,
205,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Jagannadhapuram,149,149,,,149,0,,,,0,,,
206,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Mallepalle,2721.91,2721.91,,,2721.91,0,,,,0,,,
207,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Uppalapadu,1322.1,1322.1,,,1322.1,0,,,,0,,,
208,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Talluru,1059.46,1059.46,,,1059.46,0,,,,0,,,
209,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Pro.Rangampet,1445.14,1445.14,,,1445.14,0,,,,0,,,
210,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Borrampalem,313.23,313.23,,,313.23,0,,,,0,,,
211,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Yellamalli,1014.14,1014.14,,,1014.14,0,,,,0,,,
212,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Nayakampalli,1150.11,1150.11,,,1150.11,0,,,,0,,,
213,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Yerrampalem,853.88,853.88,,,853.88,0,,,,0,,,
214,04_F_19-6_11-007,EG-MHG-Ylw- Eleswaram,Atchyutapuratrayam,1586,1586,,,1586,0,,,,0,,,
215,04_E_31-2_15-007,EG-G-BkW- Sitanagaram,Krishnunipalem,1487.62,0,0,0,,1487.62,0,0,1487.62,0,,,
